Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe
947,69,7,LIMPIEZA PAVIMENTOS Y GUARNICIONES.,5962.23
948,69,8,SEÑALAMIENTO DE PROTECCION PAVIMENTOS Y GUARNICIONES.,20348.26
949,69,9,PRELIMINARES BANQUETAS.,32797.26
950,69,10,ACARREOS EN CAMION BANQUETAS.,11409.54
951,69,11,BASES Y SUB-BASES BANQUETAS.,15541.86
952,69,12,PAVIMENTO DE CONCRETO BANQUETAS.,144794.24
953,69,13,LIMPIEZA BANQUETAS.,2939.28
954,69,14,SEÑALAMIENTO DE PROTECCION BANQUETAS.,6072.6
955,69,15,SEÑALAMIENTO OPERATIVO HORIZONTAL Y VERTICAL.,32677.96
956,69,16,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGAS).,156
957,69,17,EXCAVACIONES REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGAS).,1575
958,69,18,ACARREOS REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGAS).,5354.63
959,69,19,RELLENOS REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGAS).,11761.93
960,69,20,SUMINISTROS REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGAS).,10561.8
961,69,21,INSTALACIONES REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGAS).,12319
962,69,22,LIMPIEZA REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGAS).,223.2
963,69,23,REUBICACION DE LINEAS DE C.F.E.,11175.05
964,69,24,FUERA DE CATALOGO,0
965,70,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EB ARROYO Y GUARNICIONES,14873.57
966,70,2,BASES Y SUB BASES EN ARROYO Y GUARNICIONES,19462.83
967,70,3,PAVIMENTOS HIDRAULICOS EN ARROYO Y GUARNICIONES,103635.1
968,70,4,PAVIMENTOS ASFALTICOS EN ARROYO Y GUARNICIONES,8474.67
969,70,5,ACARREOS EN CAMION EB ARROYO Y GUARNICIONES,13642.7
970,70,6,LIMPIEZA EN ARROYO Y GUARNICIONES,1047.33
971,70,7,SEÑALAMIENTO VERTICAL EN ARROYO Y GUARNICIONES,5250.53
972,70,8,SEÑALAMIENTO DE PROTECCION EN ARROYO Y GUARNICIONES,7489.72
973,70,9,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EN BANQUETAS,5628.68
974,70,10,BASES Y SUB BASES EN BANQUETAS,2081.28
975,70,11,PAVIMENTOS HIDRAULICOS EN BANQUETAS,26874.12
976,70,12,ACARREO EN CAMION EN BANQUETAS,4168
977,70,13,LIMPIEZA EN BANQUETAS,393.61
978,70,14,IMAGEN URBANA EN BANQUETAS,9916.2
979,70,15,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REPOSICION Y/O REHABILITACION EN LINEA DE AGUA POTABLE,10446.14
980,70,16,"ACARREO EN CAMION, REPOSICION Y/O REHABILITACION EN LINEA DE AGUA POTABLE",5836.54
981,70,17,"SUMINISTRO E INSTALACION, REPOSICION Y/O REHABILITACION EN LINEA DE AGUA POTABLE",33076.33
982,70,18,"RELLENOS, REPOSICION Y/O REHABILITACION EN LINEA DE AGUA POTABLE",11325.63
983,70,19,"CAJAS PARA LA OPERACION  DE VALVULAS, REPOSICION Y/O REHABILITACION EN LINEA DE AGUA POTABLE",39884.3
984,70,20,"LIMPIEZA, REPOSICION Y/O REHABILITACION EN LINEA DE AGUA POTABLE",403.29
985,70,21,"PRELIMINARES Y TRABAJOS COMPLEMENTARIOS, REPOSICION Y/O REHABILITACION DE ATARJEA DRENAJE SANITARIO",12042.77
986,70,22,"ACARREOS EN CAMION, REPOSICION Y/O REHABILITACION DE ATARJEA DRENAJE SANITARIO",14597.43
987,70,23,"SUMINISTRO E INSTALACION, REPOSICION Y/O REHABILITACION DE ATARJEA DRENAJE SANITARIO",22149.83
988,70,24,"RELLENOS, REPOSICION Y/O REHABILITACION DE ATARJEA DRENAJE SANITARIO",41317.12
989,70,25,"POZOS DE VISITA, REPOSICION Y/O REHABILITACION DE ATARJEA DRENAJE SANITARIO",58626.38
990,70,26,"LIMPIEZA, REPOSICION Y/O REHABILITACION DE ATARJEA DRENAJE SANITARIO",303.18
991,70,27,"PRELIMINARES Y TRABAJOS COMPLEMENTARIOS, REPOSICION Y/O REHABILITACION EN LINEA DE DESCARGAS SANITARIAS",5195.14
992,70,28,"ACARREOS EN CAMION, REPOSICION Y/O REHABILITACION EN LINEA DE DESCARGAS SANITARIAS",7564.98
993,70,29,"SUMINISTRO E INSTALACION, REPOSICION Y/O REHABILITACION EN LINEA DE DESCARGAS SANITARIAS",33381.27
994,70,30,"RELLENOS, REPOSICION Y/O REHABILITACION EN LINEA DE DESCARGAS SANITARIAS",17608.47
995,70,31,"LIMPIEZA, REPOSICION Y/O REHABILITACION EN LINEA DE DESCARGAS SANITARIAS",290.16
996,70,32,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REPOSICION Y/O REHABILITACION EN LINEA DE DRENAJE PLUVIAL,30071.61
997,70,33,"ACARREOS EN CAMION, REPOSICION Y/O REHABILITACION EN LINEA DE DRENAJE PLUVIAL",28291.36
998,70,34,"SUMINISTRO E INSTALACION, REPOSICION Y/O REHABILITACION EN LINEA DE DRENAJE PLUVIAL",161569.81
999,70,35,"RELLENOS, REPOSICION Y/O REHABILITACION EN LINEA DE DRENAJE PLUVIAL",132207.41
1000,70,36,"POZOS DE VISITA, REPOSICION Y/O REHABILITACION EN LINEA DE DRENAJE PLUVIAL",15656.23
1001,70,37,"ESTRUCTURA, REPOSICION Y/O REHABILITACION EN LINEA DE DRENAJE PLUVIAL",146709.39
1002,70,38,"LIMPIEZA, REPOSICION Y/O REHABILITACION EN LINEA DE DRENAJE PLUVIAL",954.55
1003,70,39,"OBRA COMPLEMENTARIA, REPOSICION Y/O REHABILITACION EN LINEA DE DRENAJE PLUVIAL",18740.57
1004,70,40,FUERA DE CATALOGO,0
1005,71,1,PRELIMINARES (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE AGUA POTABLE).,65566.41
1006,71,2,ACARREOS (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE AGUA POTABLE).,34566.35
1007,71,3,REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE AGUA POTABLE.,66578.11
1008,71,4,CAJAS DE VÁLVULAS (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE AGUA POTABLE).,25871.51
1009,71,5,LIMPIEZA DE OBRA (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE AGUA POTABLE).,1156.99
1010,71,6,PRELIMINARES (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE DRENAJE).,66124.13
1011,71,7,ACARREOS (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE DRENAJE).,18495.9
1012,71,8,REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE DRENAJE.,56325.67
1013,71,9,POZOS DE VISITA (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE DRENAJE).,22495.09
1014,71,10,LIMPIEZA DE OBRA (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE DRENAJE).,557.59
1015,71,11,PRELIMINARES (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE DRENAJE) DESCARGAS DOMICILIARIAS.,48627.8
1016,71,12,ACARREOS (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE DRENAJE) DESCARGAS DOMICILIARIAS.,18285.83
1017,71,13,REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE DRENAJE (DESCARGAS DOMICILIARIAS).,102689.95
1018,71,14,LIMPIEZA DE OBRA (REPOSICIÓN Y/O REHABILITACIÓN DE LÍNEA DE DRENAJE) DESCARGAS DOMICILIARIAS.,718.15
1019,71,15,PRELIMINARES (ARROYO Y GUARNICIONES).,62861.46
1020,71,16,ACARREOS (ARROYO Y GUARNICIONES).,104547.84
1021,71,17,BASES Y SUB-BASES (ARROYO Y GUARNICIONES).,121093.67
1022,71,18,PAVIMENTOS ASFÁLTICOS (ARROYO Y GUARNICIONES).,34569.18
1023,71,19,PAVIMENTOS DE CONCRETO (ARROYO Y GUARNICIONES).,503206.12
1024,71,20,TRABAJOS COMPLEMENTARIOS (ARROYO Y GUARNICIONES).,27510.51
1025,71,21,JARDINERÍA.,45760
1026,71,22,LIMPIEZA DE OBRA (ARROYO Y GUARNICIONES).,5160.46
1027,71,23,PRELIMINARES (BANQUETAS).,21887.77
1028,71,24,ACARREOS (BANQUETAS).,7789.05
1029,71,25,BASES (BANQUETAS).,16507.49
1030,71,26,PAVIMENTOS (BANQUETAS).,123486.17
1031,71,27,LIMPIEZA DE OBRA (BANQUETAS).,2118.24
1032,71,28,SEÑALAMIENTO HORIZONTAL.,23637.33
1033,71,29,SEÑALAMIENTO VERTICAL,7073.13
1034,71,30,SEÑALAMIENTO DE PROTECCIÓN DE OBRA.,31934.93
1035,71,31,FUERA DE CATALOGO,0
1036,72,1,PRELIMINARES EN ARROYO Y GUARNICIONES.,31871.74
1037,72,2,ACARREOS EN CAMION EN ARROYO Y GUARNICIONES.,35649.46
1038,72,3,BASES Y SUB-BASES EN ARROYO Y GUARNICIONES.,84586.46
1039,72,4,PAVIMENTOS ASFALTICOS EN ARROYO Y GUARNICIONES.,22793.59
1040,72,5,PAVIMENTOS DE HIDRAULICOS EN ARROYO Y GUARNICIONES.,295640.04
1041,72,6,PRELIMINARES EN BANQUETAS.,15727.39
1042,72,7,ACARREOS EN BANQUETAS.,4329.45
1043,72,8,BASES EN BANQUETAS.,7154.8
1044,72,9,PAVIMENTOS EN BANQUETAS.,61602
1045,72,10,LIMPIEZA DE OBRA EN BANQUETAS.,645.94
1046,72,11,LETRERO DE OBRA EN SEÑALIZACION.,390
1047,72,12,SEÑALAMIENTO DE PROTECCION DE OBRA.,9470.48
1048,72,13,SEÑALAMIENTO DE HORIZONTAL.,14696.21
1049,72,14,SEÑALAMIENTO VERTICAL RESTRICTIVO.,4905.34
1050,72,15,SEÑALAMIENTO INFORMATIVO.,876.6
1051,72,16,PRELIMINARES EN REHABILITACION O REPOSICION DE LINEAS EN AGUA POTABLE.,5524.44
1052,72,17,ACARREOS EN CAMION EN REHABILITACION O REPOSICION DE LINEAS EN AGUA POTABLE.,5615.71
1053,72,18,RELLENOS EN REHABILITACION O REPOSICION DE LINEAS EN AGUA POTABLE.,11660.05
1054,72,19,REHABILITACION O REPOSICION DE LINEAS EN AGUA POTABLE.,32088.76
1055,72,20,INSTALACIONES EN REHABILITACION O REPOSICION DE LINEAS EN AGUA POTABLE.,1317.84
1056,72,21,TOMAS DOMICILIARIAS EN REHABILITACION O REPOSICION DE LINEAS EN AGUA POTABLE.,9636.9
1057,72,22,CAJAS DE VALVULAS EN REHABILITACION O REPOSICION DE LINEAS EN AGUA POTABLE.,22216.32
1058,72,23,LIMPIEZAS EN REHABILITACION O REPOSICION DE LINEAS EN AGUA POTABLE.,427.61
1059,72,24,PRELIMINARES EN REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO.,39766.03
1060,72,25,ACARREOS EN REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO.,15493.71
1061,72,26,REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO.,31015.4
1062,72,27,TRABAJOS COMPLEMENTARIOS EN REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO.,3189.75
1063,72,28,POZOS DE VISITA EN REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO.,21655.99
1064,72,29,PRELIMINARES EN REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS).,3970.6
1065,72,30,ACARREOS EN CAMION EN REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS).,7412.56
1066,72,31,RELLENOS EN REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS).,15346.48
1067,72,32,REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS).,15891.92
1068,72,33,INSTALACIONES EN REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS).,3958.37
1069,72,34,LIMPIEZAS EN REHABILITACION O REPOSICION DE LINEAS DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS).,797.94
1070,72,35,FUERA DE CATALOGO,0
1071,73,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EN PAVIMENTACIÓN,13013.3
1072,73,2,BASES Y SUB BASES EN PAVIMENTACIÓN,20390.91
1073,73,3,PAVIMENTOS HIDRAULICOS EN PAVIMENTACIÓN,106522.2
1074,73,4,PAVIMENTOS ASFALTICOS EN PAVIMENTACIÓN,8878.62
1075,73,5,ACARREOS EN CAMIÓN EN PAVIMENTACIÓN,11118.47
1076,73,6,LIMPIEZA EN PAVIMENTACIÓN,1045.02
1077,73,7,OBRAS COMPLEMENTARIAS EN PAVIMENTACIÓN,1439.28
1078,73,8,JARDINERÍA EN PAVIMENTACIÓN,12090
1079,73,9,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EN BANQUETAS,4247.23
1080,73,10,BASES Y SUB BASES EN BANQUETAS,1676.28
1081,73,11,PAVIMENTOS HIDRAULICOS EN BANQUETAS,30794.23
1082,73,12,ACARREOS EN CAMION EN BANQUETAS,991.65
1083,73,13,LIMPIEZA EN BANQUETAS,379.96
1084,73,14,SEÑALAMIENTO HORIZONTAL,833.58
1085,73,15,SEÑALAMIENTO VERTICAL,6684.16
1086,73,16,SEÑALAMIENTO DE PROTECCION DE OBRA,2096.02
1087,73,17,BAJA TENSIÓN Y ALUMBRADO PÚBLICO,15340.38
1088,73,18,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE AGUA POTABLE,5733.4
1089,73,19,ACARREOS EN CAMION DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE AGUA POTABLE,5264.48
1090,73,20,SUMINISTRO E INSTALACIÓN DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE AGUA POTABLE,24224.05
1091,73,21,RELLENOS DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE AGUA POTABLE,13963.17
1092,73,22,CAJAS PARA LA OPERACION DE VALVULAS DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE AGUA POTABLE,7976.86
1093,73,23,LIMPIEZA DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE AGUA POTABLE,439.29
1094,73,24,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DRENAJE SANITARIO),6611.2
1095,73,25,ACARREOS EN CAMION DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DRENAJE SANITARIO),4802.11
1096,73,26,SUMINISTRO E INSTALACIÓN DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DRENAJE SANITARIO),18337.27
1097,73,27,RELLENOS DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DRENAJE SANITARIO),15630.4
1098,73,28,POZOS DE VISITA DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DRENAJE SANITARIO),6849.32
1099,73,29,LIMPIEZA DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DRENAJE SANITARIO),416.64
1100,73,30,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DESCARGAS DOMICILIARIAS),3275.22
1101,73,31,ACARREOS EN CAMION DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DESCARGAS DOMICILIARIAS),3538.83
1102,73,32,SUMINISTRO E INSTALACIÓN DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DESCARGAS DOMICILIARIAS),27824.47
1103,73,33,RELLENOS DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DESCARGAS DOMICILIARIAS),9790.7
1104,73,34,LIMPIEZA DE LA REPOSICIÓN Y/O REHABILITACIÓN DE LA LÍNEA DE ATARJEA (DESCARGAS DOMICILIARIAS),381.67
1105,74,1,BLVD. FRANCISCO VILLA. TRAMO DE BLVD. TIMOTEO LOZANO A BLVD. J. MA. MORELOS,77846.44
1106,74,2,BLVD. MARIANO ESCOBEDO,41550.62
1107,74,3,CENTRO HISTORICO,83755.63
1108,75,1,BOLARDOS EN ANDENES  ESTACION DELTA,14755.55
1109,75,2,BOLARDOS ESTACION DELTA,462122.51
1110,75,3,PINTURA Y SEÑALAMIENTO ESTACION DELTA,51074.85
1111,75,4,BOLARDOS EN ANDENES  ESTACION SN JUAN BOSCO,6348.51
1112,75,5,LIMPIEZA ESTACION SN JUAN BOSCO,1055.12
1113,75,6,ACABADOS ESTACION SN JUAN BOSCO,223763.46
1114,75,7,BOLARDOS ESTACION SN JUAN BOSCO,312384.49
1115,75,8,PINTURA Y SEÑALAMIENTO ESTACION SN JUAN BOSCO,34055.91
1116,75,9,BOLARDOS EN ANDENES ESTACION SAN JERONIMO,6479.69
1117,75,10,LIMPIEZA ESTACION SAN JERONIMO,1342.88
1118,75,11,ACABADOS ESTACION SAN JERONIMO,2851.07
1119,75,12,BOLARDOS ESTACION SAN JERONIMO,361436.6
1120,75,13,PINTURA Y SEÑALAMIENTO ESTACION SAN JERONIMO,39595.73
1121,75,14,FUERA DE CATALOGO,0
1122,76,1,PAVIMENTACION SEÑALAMIENTO VERTICAL,6336.84
1123,76,2,PAVIMENTACION SEÑALAMIENTO DE PROTECCION DE OBRA,4352.76
1124,76,3,PAVIMENTACION PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,15259.05
1125,76,4,PAVIMENTOS BASES Y SUB BASES,34247.07
1126,76,5,PAVIMENTOS HIDRAULICOS,189264.57
1127,76,6,PAVIMENTOS ASFALTICOS,16214.23
1128,76,7,PAVIMENTACION ACARREOS EN CAMION,28533.07
1129,76,8,PAVIMENTACION DRENAJE SANITARIO,8918.14
1130,76,9,PAVIMENTACION FUERA DE CATALOGO,1623.15
1131,76,10,BANQUETAS PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,72505.66
1132,76,11,DRENAJE SANITARIO PRELIMINARES Y TRABAJOS Y COMPLEMENTARIOS,18019.61
1133,76,12,DRENAJE SANITARIO ACARREOS,13954.66
1134,76,13,DRENAJE SANITARIO RELLENOS,37688.02
1135,76,14,DRENAJE SANITARIO,37995.88
1136,76,15,DESCARGAS SANITARIAS PRLIMINARES,33077.72
1137,76,16,DESCARGAS SANITARIAS ACARREOS,19810.67
1138,76,17,DESCARGAS SANITARIAS RELLENOS,34532.35
1139,76,18,DESCARGAS SANITARIAS,57620.77
1140,76,19,DESCARGAS SANITARIAS SEÑALAMIENTO DE PROTECCION DE OBRA,3603.2
1141,76,20,DESCARGAS SANITARIAS FUERA DE CATALOGO,7465.5
1142,76,21,AGUA POTABLE PRELIMINARES,22113
1143,76,22,AGUA POTABLE ACARREOS,15645.6
1144,76,23,AGUA POTABLE,39662.98
1145,76,24,AGUA POTABLE RELLENOS,26214.26
1146,76,25,AGUA POTABLE CAJA DE VALVULAS,60797.66
1147,76,26,SEÑALIZACION,19420.61
1148,76,27,SEÑALAMIENTO VERTICAL,4739.19
1149,76,28,FUERA DE CATALOGO,0
1150,77,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS PAVIMENTACION,27296.52
1151,77,2,BASES Y SUB BASES PAVIMENTACION,33061.43
1152,77,3,PAVIMENTOS HIDRAULICOS  PAVIMENTACION,189321.06
1153,77,4,PAVIMENTOS ASFALTICOS PAVIMENTACION,14394.28
1154,77,5,ACARREOS EN CAMION PAVIMENTACION,28287.41
1155,77,6,LIMPIEZA PAVIMENTACION,1779.05
1156,77,7,OBRAS COMPLEMENTARIAS PAVIMENTACION,2521.65
1157,77,8,SEÑALAMIENTO VERTICAL PAVIMENTACION,5250.53
1158,77,9,SEÑALAMIENTO DE PROTECCION DE OBRA PAVIMENTACION,10077.92
1159,77,10,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS BANQUETAS,13663.93
1160,77,11,BASES Y SUB BASES BANQUETAS,4972.18
1161,77,12,PAVIMENTOS HIDRAULICOS BANQUETAS,47661.8
1162,77,13,ACARREOS EN CAMION BANQUETAS,3872.51
1163,77,14,LIMPIEZA BANQUETAS,701.26
1164,77,15,IMAGEN URBANA BANQUETAS,17092.81
1165,77,16,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS AGUA POTABLE,14021.59
1166,77,17,ACARREOS EN CAMION AGUA POTABLE,8112.99
1167,77,18,SUMINISTROS E INSTALACION AGUA POTABLE,32412.84
1168,77,19,RELLENOS AGUA POTABLE,15223.33
1169,77,20,CAJAS PARA OPERACION DE VALVULAS AGUA POTABLE,24091.59
1170,77,21,LIMPIEZA AGUA POTABLE,543.34
1171,77,22,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS LINEA DE ATARJEA DRENAJE SANITARIO,12568.79
1172,77,23,ACARREOS EN CAMION LINEA DE ATARJEA DRENAJE SANITARIO,13255.32
1173,77,24,SUMINISTROS E INSTALACION LINEA DE ATARJEA DRENAJE SANITARIO,23988.47
1174,77,25,RELLENOS LINEA DE ATARJEA DRENAJE SANITARIO,36801.71
1175,77,26,POZOS DE VISITA LINEA DE ATARJEA DRENAJE SANITARIO,62344.98
1176,77,27,LIMPIEZA LINEA DE ATARJEA DRENAJE SANITARIO,419.88
1177,77,28,OBRAS COMPLEMENTARIAS DRENAJE SANITARIO,3706.49
1178,77,29,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DESCARGAS DOMICILIARIAS,1853.96
1179,77,30,ACARREOS EN CAMION DESCARGAS DOMICILIARIAS,2549.19
1180,77,31,SUMINISTROS E INSTALACION DESCARGAS DOMICILIARIAS,14392.66
1181,77,32,RELLENOS DESCARGAS DOMICILIARIAS,5531.24
1182,77,33,LIMPIEZA DESCARGAS DOMICILIARIAS,150.66
1183,77,34,FUERA DE CATALOGO,0
1184,78,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS PAVIMENTACION,3888.1
1185,78,2,BASES Y SUB BASES PAVIMENTACION,8732.09
1186,78,3,PAVIMENTOS HIDRAULICOS PAVIMENTACION,3555.37
1187,78,4,LIMPIEZA PAVIMENTACION,100.92
1188,78,5,OBRAS COMPLEMENTARIAS PAVIMENTACION,522.6
1189,78,6,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS BANQUETAS,977.45
1190,78,7,PAVIMENTOS HIDRAULICOS BANQUETAS,5800.57
1191,78,8,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS AGUA POTABLE,1426.68
1192,78,9,ACARREO EN CAMION AGUA POTABLE,262.67
1193,78,10,SUMINISTRO E INSTALACION AGUA POTABLE,5866.88
1194,78,11,RELLENOS AGUA POTABLE,984.57
1195,78,12,CAJAS PARA OPERACION DE VALVULAS AGUA POTABLE,7815.85
1196,78,13,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS LINEA DE ATARJEA DRENAJE,16359.53
1197,78,14,ACARREOS EN CAMION LINEA DE ATARJEA DRENAJE,34255.61
1198,78,15,SUMINISTROS E INSTALACION LINEA DE ATARJEA DRENAJE SANITARIO,378.34
1199,78,16,RELLENOS LINEA DE ATARJEA DRENAJE SANITARIO,79377.21
1200,78,17,POZOS DE VISITA LINEA DE ATARJEA DRENAJE SANITARIO,22281.2
1201,78,18,OBRAS COMPLEMENTARIAS  DRENAJE SANITARIO,254.86
1202,78,19,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DESCARGAS DOMICILIARIAS,3693.06
1203,78,20,ACARREOS EN CAMION DESCARGAS DOMICILIARIAS,2607.43
1204,78,21,SUMINISTRO E INSTALACION DESCARGAS DOMICILIARIAS,7881.69
1205,78,22,RELLENOS DESCARGAS DOMICILIARIAS,8496.45
1206,79,1,RECOPILACION DE INFORMACION,2664.35
1207,79,2,COSTO BENEFICIO,95248.1
1208,79,3,INTEGRACION DE ESTUDIO,2464.62
1209,80,1,TOPOGRAFIA CALLE MANUEL LOPEZ MERCADO,8768.26
1210,80,2,TRAMITES CALLE MANUEL LOPEZ MERCADO,1055.54
1211,80,3,SONDEOS CALLE MANUEL LOPEZ MERCADO,3857.5
1212,80,4,ANTEPROYECTO CALLE MANUEL LOPEZ MERCADO,16080.77
1213,80,5,PROYECTO CALLE MANUEL LOPEZ MERCADO,18968.37
1214,80,6,ENTREGA CALLE MANUEL LOPEZ MERCADO,10223.51
1215,80,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE MANUEL LOPEZ MERCADO,18711.03
1216,80,8,TOPOGRAFIA CALLE RIO TEHUANTEPEC,9308.35
1217,80,9,TRAMITES CALLE RIO TEHUANTEPEC,1055.54
1218,80,10,SONDEOS CALLE RIO TEHUANTEPEC,3857.5
1219,80,11,ANTEPROYECTO CALLE RIO TEHUANTEPEC,16080.77
1220,80,12,PROYECTO CALLE RIO TEHUANTEPEC,18968.37
1221,80,13,ENTREGA CALLE RIO TEHUANTEPEC,10360.79
1222,80,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE RIO TEHUANTEPEC,18711.03
1223,81,1,TOPOGRAFIA CALLE PANTALEON FARIAS,18125.44
1224,81,2,TRAMITES CALLE PANTALEON FARIAS,1055.54
1225,81,3,SONDEOS CALLE PANTALEON FARIAS,3857.5
1226,81,4,ANTEPROYECTO CALLE PANTALEON FARIAS,22604.56
1227,81,5,PROYECTO CALLE PANTALEON FARIAS,30082.71
1228,81,6,ENTREGA CALLE PANTALEON FARIAS,14223.54
1229,81,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE PANTALEON FARIAS,23142.5
1230,81,8,TOPOGRAFIA CALLE ECLIPSE,4368.72
1231,81,9,TRAMITES CALLE ECLIPSE,1055.54
1232,81,10,SONDEOS CALLE ECLIPSE,2893.13
1233,81,11,ANTEPROYECTO CALLE ECLIPSE,5677.49
1234,81,12,PROYECTO CALLE ECLIPSE,6565.36
1235,81,13,ENTREGA CALLE ECLIPSE,5753.24
1236,81,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE ECLIPSE,18711.03
1237,82,1,TOPOGRAFIA CALLE ENRIQUE LOPEZ JASSO,8768.26
1238,82,2,TRAMITES CALLE ENRIQUE LOPEZ JASSO,1055.54
1239,82,3,SONDEOS CALLE ENRIQUE LOPEZ JASSO,3857.5
1240,82,4,ANTEPROYECTO CALLE ENRIQUE LOPEZ JASSO,16080.77
1241,82,5,PROYECTO CALLE ENRIQUE LOPEZ JASSO,18968.37
1242,82,6,ENTREGA CALLE ENRIQUE LOPEZ JASSO,10223.51
1243,82,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE ENRIQUE LOPEZ JASSO,18711.03
1244,82,8,TOPOGRAFIA CSUAREZ ZAMBRANO,8768.26
