Id_Prorroga,Id_Contrato,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
141,218,27,03/05/2014 00:00,17.76,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/01/2014 00:00,01 PR/002/14,23/01/2014 00:00,,05/04/2014 00:00
143,237,60,08/05/2014 00:00,54.55,,PRORROGA S,04/03/2014 00:00,PRORROGA 01,06/03/2014 00:00,,08/03/2014 00:00
145,300,13,05/04/2014 00:00,15.85,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/01/2014 00:00,01 PR/010/14,29/01/2014 00:00,,22/03/2014 00:00
146,324,11,10/03/2014 00:00,27.5,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,14/02/2014 00:00,01 PR/024/14,14/02/2014 00:00,,26/02/2014 00:00
147,323,11,09/03/2014 00:00,27.5,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON COUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,14/02/2014 00:00,01 PR/023/14,14/02/2014 00:00,,25/02/2014 00:00
148,285,5,11/03/2014 00:00,7.35,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,11/02/2014 00:00,01 PR/018/14,11/02/2014 00:00,,05/03/2014 00:00
149,210,5,30/01/2014 00:00,9.26,SE ANEXA AUTORIZACION ORIGINAL DE LA 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/01/2014 00:00,03 PR/003/14,24/01/2014 00:00,,24/01/2014 00:00
150,270,27,28/03/2014 00:00,36.49,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,07/02/2014 00:00,01 PR/015/14,07/02/2014 00:00,,28/02/2014 00:00
151,274,11,26/03/2014 00:00,11.58,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,30/01/2014 00:00,01 PR/012/14,30/01/2014 00:00,,14/03/2014 00:00
152,217,19,23/05/2014 00:00,10.56,SE ANEXA AUTORIZACION ORIGINAL DE 1RA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/01/2014 00:00,01 PR/008/14,28/01/2014 00:00,,03/05/2014 00:00
153,189,30,01/03/2014 00:00,23.62,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/01/2014 00:00,01 PR/009/14,29/01/2014 00:00,,29/01/2014 00:00
154,158,43,21/10/2013 00:00,165.38,,PRORROGA S,04/03/2013 00:00,PRORROGA 01,06/10/2013 00:00,,07/09/2013 00:00
155,265,19,14/03/2014 00:00,23.17,,PRORROGA S,10/03/2014 00:00,PRORROGA 01,12/03/2014 00:00,,22/02/2014 00:00
156,265,32,16/04/2014 00:00,39.02,,PRORROGA S,11/03/2014 00:00,PRORROGA 02,13/03/2014 00:00,,14/03/2014 00:00
157,190,39,14/03/2014 00:00,72.22,,S/N PRORRO,31/01/2014 00:00,S/N PRORROGA 3,31/01/2014 00:00,,02/02/2014 00:00
158,284,45,15/05/2014 00:00,43.27,NINGUNA,PRORROGA S,26/03/2014 00:00,PRORROGA 01,28/03/2014 00:00,,30/03/2014 00:00
159,169,112,23/04/2014 00:00,88.19,SE ANEXA COPIA DE AUTORIZACION DE 2DA PRORROGA CON DOCUMENTACION ORIGINAL DE ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,14/03/2014 00:00,02 PR/037/13,14/03/2014 00:00,,31/12/2013 00:00
160,221,27,31/05/2014 00:00,15,SE ANEXA AUTORIZACION DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/03/2014 00:00,01 PR/040/13,18/03/2014 00:00,,03/05/2014 00:00
162,187,51,05/05/2014 00:00,28.65,SE ANEXA AUTORIZACION ORIGINAL DE 2DA PRORROGA  CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,21/02/2014 00:00,02 PR/026/14,21/02/2014 00:00,,14/03/2014 00:00
163,315,13,19/04/2014 00:00,15.85,SE ANEXA AUTORIZACION ORIGINAL DE 1RA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,20/03/2014 00:00,01 PR/043/13,20/03/2014 00:00,,05/04/2014 00:00
164,303,23,24/03/2014 00:00,43.4,SE ANEXA AUTORIZACION ORIGINAL DE 1RA PRORROGA  CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/02/2014 00:00,01 PR/029/14,27/02/2014 00:00,,28/02/2014 00:00
165,295,23,24/03/2014 00:00,43.4,SE ANEXA AUTORIZACION ORIGINAL ,S/N PRORRO,27/02/2014 00:00,01 PR/028/14,27/02/2014 00:00,,28/02/2014 00:00
166,300,20,26/04/2014 00:00,24.39,SE ANEXA AUTORIZACION ORIGINAL DE LA 2DA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/03/2014 00:00,02 PR/039/14,18/03/2014 00:00,,05/04/2014 00:00
167,31,129,12/04/2014 00:00,71.67,,S/N,30/11/2013 00:00,PRORROGA01,02/12/2013 00:00,,03/12/2013 00:00
168,31,90,12/07/2014 00:00,50,,S/N,08/04/2014 00:00,PRORROGA02,10/04/2014 00:00,,12/04/2014 00:00
169,326,20,26/04/2014 00:00,24.39,SE ANEXA AUTORIZACION DE 1A PRORROGA ORIGINAL CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,04/04/2014 00:00,01 PR/056/14,04/04/2014 00:00,,05/04/2014 00:00
170,104,30,31/01/2014 00:00,14.71,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/12/2013 00:00,02 PR/233/13,27/12/2013 00:00,,31/12/2013 00:00
171,104,74,16/04/2014 00:00,36.27,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/03/2014 00:00,03 PR/046/14,28/03/2014 00:00,,31/01/2014 00:00
172,305,27,26/04/2014 00:00,32.93,SE ANEXA AUTORIZACION DE 1RA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DELA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/03/2014 00:00,01 PR/048/14,28/03/2014 00:00,,29/03/2014 00:00
173,318,7,13/04/2014 00:00,8.54,,,01/04/2014 00:00,DGOP/CT/PR/050/,01/04/2004 00:00,,05/04/2014 00:00
174,301,14,30/04/2014 00:00,17.07,,S/N,11/04/2014 00:00,DGOP/CT/PR/061/,11/04/2014 00:00,,15/04/2014 00:00
175,218,57,30/06/2014 00:00,37.5,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,02/05/2014 00:00,02 PR/072/14,02/05/2014 00:00,,03/05/2014 00:00
176,178,23,22/04/2014 00:00,18.11,SE ANEXA AUTORIZACIÓN DE 2A PRORROGA ORIGINAL CON DOCUMENTACION ORIGINAL DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/03/2014 00:00,02 PR/049/14,28/03/2014 00:00,,29/03/2014 00:00
177,302,74,29/05/2014 00:00,108.82,SE ANEXA AUTORIZACION ORIGINAL DE 2DA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/04/2014 00:00,02 PR/067/14,28/04/2014 00:00,,15/03/2014 00:00
178,157,71,06/04/2014 00:00,47.02,SE ANEXA AUTORIZACION ORIGINAL DE 3RA PRORROGA ORIGINAL CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,21/02/2014 00:00,03 PR/025/14,21/02/2014 00:00,,24/01/2014 00:00
179,284,45,30/06/2014 00:00,43.27,,PRORROGAS/,24/05/2014 00:00,PRORROGA02,26/05/2014 00:00,,15/05/2014 00:00
180,240,75,30/06/2014 00:00,64.1,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,04/04/2014 00:00,02 PR/058/14,04/04/2014 00:00,,15/04/2014 00:00
181,182,58,19/02/2014 00:00,61.05,,S/N PRORRO,04/12/2013 00:00,01 PR/210/13,04/12/2013 00:00,,22/12/2013 00:00
182,182,9,01/03/2014 00:00,9.47,SE ANEXA AUTORIZACION ORIGINAL DE 2DA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/01/2014 00:00,02 PR/006/14,27/02/2014 00:00,,19/02/2014 00:00
183,182,22,24/03/2014 00:00,23.16,,S/N,01/03/2014 00:00,3,02/03/2014 00:00,,01/03/2014 00:00
184,273,56,27/07/2014 00:00,50.91,,PRORROGAS/,28/05/2014 00:00,PRORROGA02,30/05/2014 00:00,,31/05/2014 00:00
185,326,13,10/05/2014 00:00,15.85,SE ANEXA AUTORIZACION DE 2A PRORROGA ORIGINAL CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,25/04/2014 00:00,02 PR/064/14,25/04/2014 00:00,,26/04/2014 00:00
186,221,29,30/06/2014 00:00,16.11,SE ANEXA AUTORIZACION DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/05/2014 00:00,02 PR/086/14,23/05/2014 00:00,,31/05/2014 00:00
187,237,82,30/07/2014 00:00,74.55,,PRORROGAS/,03/05/2014 00:00,PRORROGA02,05/05/2014 00:00,,08/05/2014 00:00
188,316,42,28/06/2014 00:00,34.15,SE ANEXA AUTORIZACION DE 2DA PRORROGA ORIGINAL CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,19/05/2014 00:00,02  PR/098/14,19/06/2014 00:00,,16/05/2014 00:00
189,31,100,21/10/2014 00:00,55.56,,PRORROGAS/,09/07/2014 00:00,PRORROGA03,11/07/2014 00:00,,12/07/2014 00:00
190,169,16,10/05/2014 00:00,12.6,SE ANEXA AUTORIZACION ORIGINAL DE 3ER PRORROGA CON DOCUMENTACION ORIGINAL DE ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/04/2014 00:00,03 PR/063/14,22/04/2014 00:00,,23/04/2014 00:00
191,218,21,22/07/2014 00:00,13.82,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,30/06/2014 00:00,03 PR/109/14,30/06/2014 00:00,,30/06/2014 00:00
192,221,30,31/07/2014 00:00,16.67,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/06/2014 00:00,03 PR/106/14,27/06/2014 00:00,,30/06/2014 00:00
194,273,85,21/10/2014 00:00,77.27,,PRORROGA S,23/07/2014 00:00,PRORROGA03,25/07/2014 00:00,,27/07/2014 00:00
195,314,19,25/04/2014 00:00,23.17,,S/N,02/04/2014 00:00,PRORROGA 01,04/04/2014 00:00,,05/04/2014 00:00
196,223,107,30/08/2014 00:00,57.22,,S/N,25/02/2014 00:00,S/N,25/02/2014 00:00,,14/05/2014 00:00
197,218,38,30/08/2014 00:00,25,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/07/2014 00:00,04 PR/129/14,22/07/2014 00:00,,22/07/2014 00:00
199,273,55,31/05/2014 00:00,50,,S/N,02/04/2014 00:00,PRORROGA01,04/04/2014 00:00,,05/04/2014 00:00
200,284,68,07/09/2014 00:00,65.38,,PRORROGAS/,25/06/2014 00:00,PRORROGA03,27/06/2014 00:00,,30/06/2014 00:00
201,204,95,15/05/2014 00:00,86.36,,S/N,03/02/2014 00:00,PRORROGA01,05/02/2014 00:00,,08/02/2014 00:00
202,204,91,15/08/2014 00:00,82.73,,S/N,07/05/2014 00:00,PRORROGA02,09/05/2014 00:00,,15/05/2014 00:00
203,224,53,06/03/2014 00:00,77.94,,S/N,11/01/2014 00:00,PRORROGA01,13/01/2014 00:00,,11/01/2014 00:00
204,224,60,06/05/2014 00:00,88.24,,S/N,05/03/2014 00:00,PRORROGA02,07/03/2014 00:00,,06/03/2014 00:00
205,224,60,06/07/2014 00:00,88.24,,S/N,05/03/2014 00:00,PRORROGA03,07/03/2014 00:00,,06/05/2014 00:00
206,331,44,24/05/2014 00:00,53.66,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGACON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORRO,09/04/2014 00:00,01 PR/059/14,09/04/2014 00:00,,09/04/2014 00:00
207,221,30,31/08/2014 00:00,16.67,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,31/07/2014 00:00,04 PR/140/14,31/07/2014 00:00,,31/07/2014 00:00
208,291,66,01/10/2014 00:00,30.7,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROPGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DEPRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/07/2014 00:00,01 PR/132/14,24/07/2014 00:00,,26/07/2014 00:00
209,21,616,08/12/2014 00:00,1502.4,,S/N,30/07/2014 00:00,PRORROGA01,02/08/2014 00:00,,31/03/2013 00:00
210,132,309,03/11/2014 00:00,171.67,,S/N,16/09/2014 00:00,PRORROGA01,18/09/2014 00:00,,28/12/2013 00:00
211,273,18,09/11/2014 00:00,16.36,,S/N,16/09/2014 00:00,PRORROGA04,18/09/2014 00:00,,21/10/2014 00:00
212,290,90,13/12/2014 00:00,41.86,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,12/09/2014 00:00,01 PR/188/14,12/09/2014 00:00,,13/09/2014 00:00
213,191,279,31/10/2014 00:00,226.83,SE ANEXA AUTORIZACION ORIGINAL DE 2DA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/09/2014 00:00,02 PR/198/14,24/09/2014 00:00,,24/01/2014 00:00
214,223,61,31/10/2014 00:00,32.62,,S/N,23/09/2014 00:00,S/N 2,23/09/2014 00:00,,30/08/2014 00:00
215,291,29,31/10/2014 00:00,13.49,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROPGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DEPRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,30/09/2014 00:00,02 PR/202/14,30/09/2014 00:00,,01/10/2014 00:00
216,187,205,27/11/2014 00:00,115.17,SE ANEXA AUTORIZACION ORIGINAL DE 4TA PRORROGA  CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/09/2014 00:00,04 PR/200/14,29/09/2014 00:00,,05/05/2014 00:00
217,273,41,21/12/2014 00:00,37.27,,S/N,05/11/2014 00:00,PRORROGA 04,07/11/2014 00:00,,09/11/2014 00:00
218,317,85,23/11/2014 00:00,47.49,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,10/10/2014 00:00,02 PR/215/14,10/10/2014 00:00,,29/08/2014 00:00
219,291,17,18/11/2014 00:00,7.91,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,30/10/2014 00:00,03 PR/234/14,30/10/2014 00:00,,31/10/2014 00:00
220,290,17,31/12/2014 00:00,7.91,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,06/11/2014 00:00,02 PR/240/14,06/11/2014 00:00,,13/12/2014 00:00
221,291,23,12/12/2014 00:00,10.7,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/11/2014 00:00,04 PR/243/14,18/11/2014 00:00,,18/11/2014 00:00
222,273,62,22/02/2015 00:00,56.36,,S/N,16/12/2014 00:00,PRORROGA06,18/12/2014 00:00,,21/12/2014 00:00
225,174,368,23/03/2015 00:00,232.91,,S/,07/01/2015 00:00,PRORROGA02,09/01/2015 00:00,,19/03/2014 00:00
226,223,119,28/02/2015 00:00,63.64,,S/N,30/01/2015 00:00,S/N 3,30/01/2015 00:00,,31/10/2014 00:00
227,284,114,31/12/2014 00:00,109.62,,S/N,02/09/2014 00:00,PRORROGA04,04/09/2014 00:00,,07/09/2014 00:00
228,304,383,09/05/2015 00:00,510.67,,S/N,30/04/2015 00:00,S/N,30/04/2015 00:00,,20/04/2014 00:00
229,223,570,20/07/2017 00:00,305,4TA. PRORROGA,S/N,30/06/2017 00:00,S/N 4,05/07/2017 00:00,,28/12/2015 00:00
230,223,7,27/07/2017 00:00,4,5TA. PRORROGA,S/N,14/07/2017 00:00,S/N 5,17/07/2017 00:00,,20/07/2017 00:00
