Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Año,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Leyenda_Oficial,Id_Oficio_Asignacion_Obra,Id_Numero_Contrato_Pertenece
61,49,H-D/BANOBRAS-FONADIN/0035/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. TERMINAL SUR (EDIFICION ADMINISTRATIVO Y OBRAS COMPLEMENTARIAS 2DA. ETAPA),50979787.53,30,15293926.26,08/04/2015 00:00,13/04/2015 00:00,17/10/2015 00:00,1,1,1,,EJECUCION,2015,152,,,3,08/04/2015 00:00,3,,NULL,0,NULL
62,50,H-D/BANOBRAS-FONADIN/0036/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA TERMINAL ECHEVESTE (EDIFICIO ADMINISTRATIVO Y OBRAS COMPLEMENTARIAS 2DA. ETAPA),15507793.48,30,4652338.05,08/04/2015 00:00,13/04/2015 00:00,14/08/2015 00:00,1,1,1,,EJECUCION,2015,214,,,3,08/04/2015 00:00,3,,NULL,0,NULL
63,33,H-D/BANOBRAS-FONADIN/0025/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A Y 4A ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD BLVD. HIDALGO CUERPO ORIENTE TRAMO: DE CALLE DEL SOL A AVE. TALABARTEROS DE AURORA),9869573.28,30,2960871.99,25/03/2015 00:00,06/04/2015 00:00,07/08/2015 00:00,1,1,1,,EJECUCION,2015,482,,,3,25/03/2015 00:00,3,,NULL,0,NULL
64,35,H-D/BANOBRAS-FONADIN/0026/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD BLVD. HIDALGO CUERPO ORIENTE TRAMO: DEL BLVD. CAMPESTRE A CALLE DEL SOL),12102600.51,30,3630780.16,25/03/2015 00:00,06/04/2015 00:00,07/08/2015 00:00,1,1,1,,EJECUCION,2015,391,,,3,25/03/2015 00:00,3,,NULL,0,NULL
65,36,H-D/BANOBRAS-FONADIN/0027/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD BLVD. HIDALGO CUERPO PONIENTE TRAMO: DE CALLE DEL SOL A AV. TALABARTEROS DE AURORA),14637212.75,30,4391163.83,25/03/2015 00:00,06/04/2015 00:00,07/08/2015 00:00,1,1,1,,EJECUCION,2015,55,,,3,25/03/2015 00:00,3,,NULL,0,NULL
66,38,H-D/BANOBRAS-FONADIN/0028/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD AV. TALABARTEROS DE AURORA TRAMO: DE BLVD. HIDALGO A ESTACIÓN DE TRANSFERENCIA),25156427.85,30,7546928.36,25/03/2015 00:00,06/04/2015 00:00,05/09/2015 00:00,1,1,1,,EJECUCION,2015,307,,,3,25/03/2015 00:00,3,,NULL,0,NULL
67,40,H-D/BANOBRAS-FONADIN/0029/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD BLVD. HIDALGO CUERPO PONIENTE TRAMO: DE BLVD. CAMPESTRE A CALLE DEL SOL),15685719.13,30,4705715.74,25/03/2015 00:00,06/04/2015 00:00,07/08/2015 00:00,1,1,1,,EJECUCION,2015,326,,,3,25/03/2015 00:00,3,,NULL,0,NULL
68,84,H-D/BANOBRAS-FONADIN/0063/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE SAN JERONIMO 4A. ETAPA (PARADEROS RAFAEL IRIARTE Y ABETOS PRIMERA ETAPA),8118339,30,2435501.7,29/04/2015 00:00,04/05/2015 00:00,02/10/2015 00:00,1,1,1,,EJECUCION,2015,152,,,3,29/04/2015 00:00,3,,NULL,0,NULL
69,93,H-D/BANOBRAS-FONADIN/0071/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (1RA. VIALIDAD BLVD. JUAN ALONSO DE TORRES TRAMO DE ESTACION DE TRANSFERENCIA A BLVD. FRANCISCO VILLA Y VIALIDAD BLVD. FCO. VILLA TRAMO DE BLVD. JUAN ALONSO DE TORRES A CALLE ANTONIO LANZAGORTA),31099448.64,30,9329834.6,28/04/2015 00:00,04/05/2015 00:00,03/10/2015 00:00,1,1,1,,EJECUCION,2015,32,,,3,28/04/2015 00:00,3,,NULL,0,NULL
70,94,H-D/BANOBRAS-FONADIN/0072/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (2DA ETAPA VIALIDAD BLVD. FCO. VILLA TRAMO DE CALLE ANTONIO LANZAGORTA A AV. SATURNO),16991328.32,30,5097398.5,28/04/2015 00:00,04/05/2015 00:00,03/10/2015 00:00,1,1,1,,EJECUCION,2015,418,,,3,28/04/2015 00:00,3,,NULL,0,NULL
71,95,H-D/BANOBRAS-FONADIN/0073/2015,"AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3ª. Y 4ª. ETAPA. CORREDOR TRONCAL VILLA – ESCOBEDO – ALDAMA 3ª. ETAPA (3RA ETAPA VIALIDAD BLVD. FCO, VILLA TRAMO DE AV. SATURNO A CALLE NENÚFAR)",17583587.62,30,5275076.29,28/04/2015 00:00,04/05/2015 00:00,03/10/2015 00:00,1,1,1,,EJECUCION,2015,16,NULL,NULL,3,28/04/2015 00:00,3,,NULL,0,NULL
72,96,H-D/BANOBRAS-FONADIN/0074/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (4TA ETAPA VIALIDAD BLVD. FCO. VILLA TRAMO DE CALLE NENÚFAR A BLVD. ADOLFO LOPEZ MATEOS),32986857.48,30,9896057.25,28/04/2015 00:00,04/05/2015 00:00,03/10/2015 00:00,1,1,1,,EJECUCION,2015,74,,,3,28/04/2015 00:00,3,,NULL,0,NULL
73,72,A-2010-357-6191-E/0053/2015,PAISAJE Y JARDINERA PARA LA ZONA CONTEXTUAL DE LA FUENTE DEL BLVD. ADOLFO LOPEZ MATEOS,758593.83,30,227578.15,21/04/2015 00:00,04/05/2015 00:00,16/05/2015 00:00,1,1,1,,EJECUCION,2015,592,,,1,21/04/2015 00:00,1,,NULL,0,NULL
74,68,A-2510-316-6141-C/0050/2015,REHABILITACION DE LOS PAVIMENTOS DE LA CALLE KIWI COL. LOMAS DE ECHEVESTE,714028.53,30,214208.56,20/04/2015 00:00,04/05/2015 00:00,27/06/2015 00:00,1,1,1,,EJECUCION,2015,312,,,1,20/04/2015 00:00,1,,NULL,0,NULL
75,97,A-2410-349-6141-C/0075/2015,RENOVACIÓN DE SEÑALAMIENTO EN CICLOVIA EN CALLE SALIDA DE LOS GOMEZ TRAMO: AV. 16 DE SEPTIEMBRE - BLVD. CAMPESTRE,595193.42,50,297596.72,30/04/2015 00:00,11/05/2015 00:00,20/06/2015 00:00,1,1,1,,EJECUCION,2015,552,,,1,30/04/2015 00:00,1,,NULL,0,NULL
76,92,A-5056-309-6221-E/0070/2015,RESTAURACIÓN Y ADECUACIÓN DEL MUSEO DE LA CIUDAD DE LEÓN TERCERA ETAPA UBICADO EN PEDRO MORENO ZONA CENTRO,1429294.79,30,428788.44,28/04/2015 00:00,11/05/2015 00:00,29/08/2015 00:00,1,1,1,,EJECUCION,2015,518,,,1,28/04/2015 00:00,1,,NULL,0,NULL
77,71,A-2510-316-6141-C/0052/2015,LIMPIEZA Y MANTENIMIENTO DE ARROYO LA TINAJA Y LAS LIEBRES,1121941.21,30,336582.37,20/04/2015 00:00,04/05/2015 00:00,27/06/2015 00:00,1,1,1,,EJECUCION,2015,582,,,1,20/04/2015 00:00,1,,NULL,0,NULL
78,88,B-5051-236-6141-D/0067/2015,PAVIMENTACION DE LA CALLE PASEO DE LOS TUCANES TRAMO: PASEO DE LOS CENZONTLES A PASEO DE LOS RUISEÑORES COL. SAN ISIDRO,1211455.04,30,363436.51,27/04/2015 00:00,11/05/2015 00:00,01/08/2015 00:00,1,1,1,,EJECUCION,2015,594,,,2,27/04/2015 00:00,1,,NULL,0,NULL
79,104,A-2510-318-6141-D/0082/2015,PAVIMENTACION DE LA CALLE CAMPO DULCINEA TRAMO: CAMPO ESCONDIDO - CAMPO ALEGRE COL. VALLE HERM0SO,522727.22,30,156818.17,07/05/2015 00:00,18/05/2015 00:00,08/08/2015 00:00,1,1,1,,EJECUCION,2015,475,,,1,07/05/2015 00:00,1,,NULL,0,NULL
80,103,C-2510-607-6141-D/0081/2015,PAVIMENTACION DE LA CALLE GARBANCILLO TRAMO: BRICHO - JUNCO COL. VALLE HERMOSO,362579.31,30,108773.8,07/05/2015 00:00,18/05/2015 00:00,18/07/2015 00:00,1,1,1,,EJECUCION,2015,178,,,10,07/05/2015 00:00,1,,NULL,0,NULL
81,115,C-2510-607-6141-D/0092/2015,PAVIMENTACION DE LA CALLE CERRO DEL HORMIGERO TRAMO: DE RIO MAYO A MADRE MAURA COL. MARIA DE LA LUZ,2534597.96,30,760379.39,22/05/2015 00:00,08/06/2015 00:00,03/10/2015 00:00,1,1,1,,EJECUCION,2015,496,,,10,22/05/2015 00:00,2,,NULL,0,NULL
82,119,A-5018-3040-6221-H/0095/2015,"PROYECTO EJECUTIVO  DE CINETECA PLAZA CATEDRAL, UBICADO ALVARO OBREGON ZONA CENTRO",409675.11,30,122902.53,01/06/2015 00:00,08/06/2015 00:00,26/09/2015 00:00,1,1,1,,EJECUCION,2015,320,,,1,01/06/2015 00:00,1,,NULL,0,NULL
83,111,B-5051-236-6141-D/0088/2015,PAVIMENTACION DE LA CALLE BONIFACIO COLLAZO TRAMO: JULIAN CARRILLO - CRISTINA ORTEGA COL. CASA BLANCA,1289069.36,30,386720.81,15/05/2015 00:00,01/06/2015 00:00,22/08/2015 00:00,1,1,1,,EJECUCION,2015,27,,,2,15/05/2015 00:00,1,,NULL,0,NULL
84,106,A-2610-331-6121-E/0083/2015,"CONSTRUCCIÓN DE 210 GAVETAS DE ADULTO EN EL PANTEON SAN NICOLAS, BLVD. MARIANO ESCOBEDO ESQ. HERNANDEZ ÁLVAREZ COL. SAN NICOLAS",800517.44,30,240155.24,11/05/2015 00:00,25/05/2015 00:00,05/09/2015 00:00,1,1,1,,EJECUCION,2015,13,,,1,11/05/2015 00:00,1,,NULL,0,NULL
85,110,C-2510-607-6141-D/0087/2015,PAVIMENTACION DE LA CALLE MADRE CARMEN TRAMO: MADRE TIERRA - TOPAR CON MERCADO COL. DIEZ DE MAYO,1072244.74,30,321673.43,12/05/2015 00:00,25/05/2015 00:00,15/08/2015 00:00,1,1,1,,EJECUCION,2015,288,,,10,12/05/2015 00:00,1,,NULL,0,NULL
86,114,C-2510-607-6141-D/0091/2015,PAVIMENTACION DE LA CALLE PRIVADA BARCELONA TRAMO: MURCIA A BARCELONA COL. SAN JUAN BOSCO,2960866.15,30,888259.85,22/05/2015 00:00,08/06/2015 00:00,03/10/2015 00:00,1,1,1,,EJECUCION,2015,100,,,10,22/05/2015 00:00,2,,NULL,0,NULL
87,118,A-5018-3040-6221-H/0094/2015,"PROYECTO EJECUTIVO DE RESTAURACIÓN DE LA CASA DE LA CULTURA ""DIEGO RIVERA"" UBICADA EN PORTALES DELICIAS Y PLAZA FUNDADORES ZONA CENTRO",864691.56,30,259407.47,01/06/2015 00:00,08/06/2015 00:00,24/10/2015 00:00,1,1,1,,EJECUCION,2015,234,,,1,01/06/2015 00:00,1,,NULL,0,NULL
88,107,B-5051-236-6141-H/0084/2015,PROYECTO DE LA PAVIMENTACION DE LAS CALLES: 1. HADES TRAMO: EROS - SALAMINA COL. LA HERMITA; 2. IRLANDA TRAMO: ARTURO SOTO RANGEL - ISLAS COL. CIUDAD SATELITE; 3. VICENTE VELAZQUEZ TRAMO: 26 DE AGOSTO - 14 DE MAYO COL. MORELOS.,314734.67,30,94420.4,11/05/2015 00:00,25/05/2015 00:00,18/07/2015 00:00,1,1,1,,EJECUCION,2015,459,,,2,11/05/2015 00:00,1,,NULL,0,NULL
89,116,A-2010-301-6221-C/0093/2015,PRIMERA ETAPA DE LA RESTAURACIÓN DEL ARCO DE LA CALZADA,399963.27,30,119988.99,26/05/2015 00:00,08/06/2015 00:00,29/08/2015 00:00,1,1,1,,EJECUCION,2015,234,,,1,26/05/2015 00:00,1,,NULL,0,NULL
90,83,IMPLAN/0062/2015,AMPLIACION DE LAS OFICINAS PARA EL INSTITUTO MUNICIPAL DE PLANEACION UBICADO EN BLVD. TORRES LANDA # 1701-B COL. EL TLACUACHE.,1244702.83,30,373410.85,22/04/2015 00:00,04/05/2015 00:00,05/09/2015 00:00,1,1,1,,EJECUCION,2015,515,,,1,22/04/2015 00:00,1,,NULL,0,NULL
91,102,H-D/BANOBRAS-FONADIN/0080/2015,"AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (5A ETAPA PARADEROS TRAMO: BLVD. ALONSO DE TORRES A BLVD. ADOLFO LOPEZ MATEOS; PARADERO JUAN ALONSO DE TORRES 2 PARADEROS TIPO 4, Y PARADERO LEON I TIPO I)",10752565.64,30,3225769.7,12/05/2015 00:00,11/05/2015 00:00,11/09/2015 00:00,1,1,1,,EJECUCION,2015,595,,,3,12/05/2015 00:00,3,,NULL,0,NULL
92,108,H-D/BANOBRAS-FONADIN/0085/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (9na ETAPA VIALIDAD CALLE MERIDA; TRAMO: DE PROLONGACIÓN CALZADA A BLVD. LOPEZ MATEOS),11067268.15,30,3320180.45,12/05/2015 00:00,18/05/2015 00:00,03/10/2015 00:00,1,1,1,,EJECUCION,2015,582,,,3,12/05/2015 00:00,3,,NULL,0,NULL
93,109,H-D/BANOBRAS-FONADIN/0086/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (8va. ETAPA VIALIDAD AVE. AMERICAS; TRAMO: DE BLVD. MARIANO ESCOBEDO A CALZADA),24016061.75,30,7204818.53,12/05/2015 00:00,18/05/2015 00:00,03/10/2015 00:00,1,1,1,,EJECUCION,2015,240,,,3,12/05/2015 00:00,3,,NULL,0,NULL
94,113,H-D/BANOBRAS-FONADIN/0090/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE SAN JERONIMO 4A. ETAPA (VIALIDAD CALLE DEL AVÍO TRAMO: DE BLVD. HIDALGO A ESTACION DE TRANSFERENCIA),4501859.68,30,1350557.91,15/05/2015 00:00,25/05/2015 00:00,30/09/2015 00:00,1,1,1,,EJECUCION,2015,438,,,3,15/05/2015 00:00,1,,NULL,0,NULL
95,85,H-D/BANOBRAS-FONADIN/0064/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE SAN JERONIMO 4a ETAPA (PARADEROS ORO Y TALABARTEROS PRIMERA ETAPA),9721235.46,30,2916370.64,23/04/2015 00:00,04/05/2015 00:00,02/10/2015 00:00,1,1,1,,EJECUCION,2015,494,,,3,23/04/2015 00:00,3,,NULL,0,NULL
96,99,H-D/BANOBRAS-FONADIN/0077/2015,"AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (7MA. ETAPA PARADEROS TRAMO BLVD. JUAN ALONSO DE TORRES A BLVD. ADOLFO LOPEZ MATEOS; PARADERO INDEPENDENCIA TIPO I, PARADERO ESPAÑITA TIPO I)",7063205.05,30,2118961.52,05/05/2015 00:00,11/05/2015 00:00,11/09/2015 00:00,1,1,1,,EJECUCION,2015,31,,,3,05/05/2015 00:00,3,,NULL,0,NULL
97,100,H-D/BANOBRAS-FONADIN/0078/2015,"AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (6TA ETAPA PARADEROS TRAMO BLVD. JUAN ALONSO DE TORRES A BLVD. ADOLFO LOPEZ MATEOS; PARADERO ALFARO TIPO I, Y PARADERO VICENTE VALTIERRA TIPO I, PARADERO FRAY DANIEL MIRELES TIPO I)",10100140.9,30,3030042.26,05/05/2015 00:00,11/05/2015 00:00,11/09/2015 00:00,1,1,1,,EJECUCION,2015,579,,,3,05/05/2015 00:00,3,,NULL,0,NULL
98,101,H-D/BANOBRAS-FONADIN/0079/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR ECHEVESTE SAN JERONIMO 4A. ETAPA (TERCER ETAPA MICROESTACION HIDALGO - TALABARTEROS),15745735.39,30,6478527.35,05/05/2015 00:00,11/05/2015 00:00,03/10/2015 00:00,1,1,1,"ENTREGA DEL ÁREA DE CONVENIOS EL 27/JUN/2017 CONTRATO DE BANOBRAS, SE TRAMITA EL COPIAS Y ORIGINALES EL ANTICIPO PERO SE TRAMITA EN EL ÁREA DE CONVENIOS; SE CAPTURA EL CONTRATO DE REDUCCIÓN DE METAS DE ÉSTE CONTRATO Y SE AMPLÍAN AL CONTRATO DE ALTA ARQ. 0064/2015 ($5,849,355.77) 29/JUN/2017 XOCH, SE CANCELA CONT AMPL MONTO $1,166,772.66 Y DEL CONTRATO INICIAL $4,682583.11 QUEDANDO DE MONTO INCIAL $16,912508.05SE INCREMENTA EL ANTICIPO DE LA AMPL AL CONTRATO INICIAL ($350,031.79) QUEDANDO ANT AUMENTADO ($6,513,531.14) PORQUE SE CANCELÓ POR LA REDUCCIÓN DE METAS Y MONTO",EJECUCION,2015,214,NULL,NULL,3,05/05/2015 00:00,3,,,0,
99,121,C-2510-607-6141-D/0097/2015,PAVIMENTACION DE LA CALLE MADRE ELVIRA TRAMO: BLVD. ATOTONILCO A MADRE SIERRA COL. DIEZ DE MAYO,2821246.25,30,846373.88,04/06/2015 00:00,15/06/2015 00:00,10/10/2015 00:00,1,1,1,,EJECUCION,2015,514,,,10,04/06/2015 00:00,1,,NULL,0,NULL
100,123,A-2510-310-6141-H/0098/2015,ELABORACIÓN DE PRESUPUESTOS BASE PARA LICITACIONES,33427.06,0,0,04/06/2015 00:00,08/06/2015 00:00,01/08/2015 00:00,1,1,1,,EJECUCION,2015,343,,,1,04/06/2015 00:00,1,,NULL,0,NULL
101,124,A-2510-310-6141-H/0099/2015,TRABAJOS COMPLEMENTARIOS AL PROYECTO EJECUTIVO PARQUE LINEAL SARDANETA TRAMO: DE IBARRILLA A PRESA DEL PALOTE,211041.84,30,63312.56,08/06/2015 00:00,15/06/2015 00:00,11/07/2015 00:00,1,1,1,,EJECUCION,2015,151,,,1,08/06/2015 00:00,1,,NULL,0,NULL
102,126,B-5051-236-6141-D/0101/2015,PAVIMENTACION DE LA CALLE ZORRA TRAMO: BLVD. PASEO DE JEREZ A LAS LIEBRES COL. GRANJAS CERES,1640766.33,30,492229.9,10/06/2015 00:00,22/06/2015 00:00,19/09/2015 00:00,1,1,1,,EJECUCION,2015,593,,,2,10/06/2015 00:00,2,,NULL,0,NULL
103,134,H-5018-932-6121-E/0107/2015,HABILITACIÓN Y EQUIPAMIENTO DE ESPACIOS PARA SALAS DE EXPOSICIONES EN CASA DE CULTURA,92422.72,30,27752.27,15/06/2015 00:00,22/06/2015 00:00,18/07/2015 00:00,1,1,1,,EJECUCION,2015,234,,,3,15/06/2015 00:00,1,,NULL,0,NULL
104,127,A-5021-337-6121-E/0102/2015,BARDA PERIMETRAL DEL PARQUE ZOOLÓGICO DE LEON AREA NORTE,1802419.77,30,540725.94,10/06/2015 00:00,22/06/2015 00:00,29/08/2015 00:00,1,1,1,,EJECUCION,2015,366,,,1,10/06/2015 00:00,2,,NULL,0,NULL
105,135,A-1816-341-6121-E/0108/2015,REHABILITACION DEL PARQUE JUAREZ (COMPLEMENTOS DE ZONA NORTE) TRAMO: BLVD. TIMOTEO LOZANO A HONDA DE SAN MIGUEL COL. SAN MIGUEL,1058847.69,30,317654.31,16/06/2015 00:00,29/06/2015 00:00,19/09/2015 00:00,1,1,1,,EJECUCION,2015,493,,,1,16/06/2015 00:00,1,,NULL,0,NULL
106,141,A-2510-310-6141-H/0113/2015,TOPOGRAFIA (PLANIMETRIA Y ALTIMETRIA) EN BLVD. HERMANOS ALDAMA AMBOS CUERPOS TRAMO: AV. POMPA A CENTRAL DE ABASTOS,198893.05,0,0,24/06/2015 00:00,29/06/2015 00:00,11/07/2015 00:00,1,1,1,,EJECUCION,2015,359,,,1,24/06/2015 00:00,1,,NULL,0,NULL
107,137,A-2510-318-6141-D/0110/2015,PAVIMENTACIÓN DE LA CALLE JOSÉ MA. ALCOCER TRAMO: BLVD. TELLEZ CRUCES - ANTONIO HERNÁNDEZ M. COL. LEON I.,592652.47,30,177795.75,16/06/2015 00:00,29/06/2015 00:00,12/09/2015 00:00,1,1,1,,EJECUCION,2015,522,,,1,16/06/2015 00:00,1,,NULL,0,NULL
108,138,C-2510-607-6141-D/0111/2015,PAVIMENTACION DE LA CALLE BERNARDO DE MENESES TRAMO: PRIMER CABILDO - JUAN NUÑEZ DE SEDEÑA COL. AMPLIACIÓN LEON I.,1147932.83,30,344379.85,16/06/2015 00:00,29/06/2015 00:00,29/08/2015 00:00,1,1,1,,EJECUCION,2015,596,,,10,16/06/2015 00:00,1,,NULL,0,NULL
109,130,A-2410-362-6121-E/0104/2015,"MOVIMIENTO, MANEJO Y MANTENIMIENTO DE FLORA PARA EL SISTEMA INTEGRADO DE TRANSPORTE 3RA. Y 4TA. ETAPA",1352199.24,30,405659.78,15/06/2015 00:00,29/06/2015 00:00,19/09/2015 00:00,1,1,1,,EJECUCION,2015,279,,,1,15/06/2015 00:00,1,,NULL,0,NULL
110,136,A-2510-318-6141-D/0109/2015,PAVIMENTACION DE LA CALLE LABORES TRAMO: ESTAMBUL - HUASTECA COL. UYEPAC,524906.39,30,157471.92,16/06/2015 00:00,29/06/2015 00:00,19/09/2015 00:00,1,1,1,,EJECUCION,2015,8,,,1,16/06/2015 00:00,1,,NULL,0,NULL
111,125,C-1810-648-6151-D/0100/2015,REVESTIMIENTO DE CAMINO EN LA COMUNIDAD DE OJO DE AGUA LOS REYES,235927.77,0,0,08/06/2015 00:00,15/06/2015 00:00,22/06/2015 00:00,1,1,1,,EJECUCION,2015,206,,,10,08/06/2015 00:00,1,,NULL,0,NULL
112,129,B-5051-236-6141-D/0103/2015,PAVIMENTACIÓN DE LA CALLE SAN JOSÉ MAIPO TRAMO: SAN JOSÉ DE ITURBIDE A SAN JOSÉ DEL REFUGIO COL. REFUGIO DE SAN JOSÉ.,1020363.75,30,306109.13,15/06/2015 00:00,29/06/2015 00:00,19/09/2015 00:00,1,1,1,,EJECUCION,2015,351,,,2,15/06/2015 00:00,1,,NULL,0,NULL
113,132,A-2410-362-6141-H/0106/2015,PROYECTO EJECUTIVO DE LA INTERSECCIÓN DEL BLVD. DELTA CON BLVD. AEROPUERTO,1069874.36,30,320962.31,15/06/2015 00:00,29/06/2015 00:00,17/10/2015 00:00,1,1,1,,EJECUCION,2015,251,,,1,15/06/2015 00:00,1,,NULL,0,NULL
114,146,A-2410-351-6141-H/0117/2015,PROYECTO EJECUTIVO DEL CORREDOR MIGUEL ALEMAN TRAMO: BLVD. ADOLFO LOPEZ MATEOS A MONUMENTO A LA MADRE,3380016.86,30,1014005.06,30/06/2015 00:00,13/07/2015 00:00,14/05/2016 00:00,1,1,1,,EJECUCION,2015,261,,,1,30/06/2015 00:00,1,,NULL,0,NULL
115,149,B-5051-236-6141-D/0120/2015,PAVIMENTACION DE LA CALLE ANDÚJAR TRAMO: TACANA - IZTACCIHUATL COL. PILETAS III SECC.,242271.7,30,72681.51,08/07/2015 00:00,20/07/2015 00:00,26/09/2015 00:00,1,1,1,,EJECUCION,2015,559,,,2,08/07/2015 00:00,1,,NULL,0,NULL
116,148,C-2510-607-6141-D/0119/2015,PAVIMENTACION DE LA CALLE CAÑADA DE LA CRUZ TRAMO: CAÑADA DE LOS REYES A CAÑADA DE ALFARO COL. CAÑADA DE ALFARO,1740482.26,30,522144.68,06/07/2015 00:00,13/07/2015 00:00,07/11/2015 00:00,1,1,1,,EJECUCION,2015,364,,,10,06/07/2015 00:00,2,,NULL,0,NULL
117,150,B-5051-236-6141-D/0121/2015,PAVIMENTACIÓN DE LA CALLE FAJARDO TRAMO: CALLE GAMBOA A CALLE COFRADIA FRACC. EL PALOTE,1214637.73,30,364391.32,08/07/2015 00:00,20/07/2015 00:00,10/10/2015 00:00,1,1,1,,EJECUCION,2015,346,,,2,08/07/2015 00:00,1,,NULL,0,NULL
118,147,B-5051-236-6141-D/0118/2015,PAVIMENTACIÓN DE LA CALLE ÉTER TRAMO: EROS - ARES COL. LA ERMITA,1420995.57,30,426298.68,06/07/2015 00:00,20/07/2015 00:00,10/10/2015 00:00,1,1,1,,EJECUCION,2015,531,,,2,06/07/2015 00:00,1,,NULL,0,NULL
119,158,B-5051-236-6141-D/0127/2015,PAVIMENTACION DE LA CALLE CERRO DEL SOYATE TRAMO: BLVD. RIO MAYO A MADRE MAURA COL. POPULAR POLANCO,2058822.29,30,617646.69,17/07/2015 00:00,27/07/2015 00:00,27/11/2015 00:00,1,1,1,,EJECUCION,2015,597,,,2,17/07/2015 00:00,3,,NULL,0,NULL
