Id_Prorroga,Id_Contrato,No_Prorroga,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
187,155,03/01/1900 00:00,15,15/12/2015 00:00,17.05,SE ANEXA AUTORIZACION DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/11/2015 00:00,03 PR/306/15,27/11/2015 00:00,,29/11/2015 00:00
188,147,3,6,30/12/2015 00:00,4.88,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORRO,27/11/2015 00:00,03 PR/307/15,27/11/2015 00:00,,23/12/2015 00:00
191,144,1,18,31/12/2015 00:00,14.63,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,07/12/2015 00:00,01 PR/310/15,07/12/2015 00:00,,12/12/2015 00:00
193,183,1,6,18/12/2015 00:00,7.32,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,10/12/2015 00:00,01 PR/314/15,10/12/2015 00:00,,11/12/2015 00:00
194,92,1,23,09/02/2016 00:00,16.67,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/12/2015 00:00,01 PR/312/15,08/12/2015 00:00,,16/01/2016 00:00
195,87,2,31,29/01/2016 00:00,22.46,,S/N,12/12/2015 00:00,PRORROGA02,14/12/2015 00:00,,28/12/2015 00:00
201,190,1,22,28/12/2015 00:00,26.83,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/10/2015 00:00,01 PR/0267/15,22/10/2015 00:00,,05/12/2015 00:00
202,190,2,20,18/01/2016 00:00,24.39,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/12/2015 00:00,02 PR/0317/15,18/12/2015 00:00,,28/12/2015 00:00
203,63,1,69,26/02/2016 00:00,56.1,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORRO,18/12/2015 00:00,01 PR/318/15,18/12/2015 00:00,,18/12/2015 00:00
205,185,1,13,12/01/2016 00:00,15.85,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITU DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N 1A PRO,10/12/2015 00:00,01 PR/315/15,10/12/2015 00:00,,29/12/2015 00:00
206,214,1,6,09/01/2016 00:00,8,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORR CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EXPEDIENTE UNITARIO,S/N PRORRO,23/12/2015 00:00,01 PR/327/15,23/12/2015 00:00,,02/01/2016 00:00
208,94,1,30,23/01/2016 00:00,23.44,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/12/2015 00:00,01 PR/319/15,18/12/2015 00:00,,23/12/2015 00:00
209,67,1,106,12/04/2016 00:00,86.18,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/12/2015 00:00,01 PR/329/15,23/12/2015 00:00,,27/12/2015 00:00
210,86,2,69,27/02/2016 00:00,58.97,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/12/2015 00:00,02 PR/321/15,18/12/2015 00:00,,19/12/2015 00:00
214,200,1,101,20/04/2016 00:00,123.17,,S/N,13/01/2016 00:00,PRORROGA01,15/01/2016 00:00,,09/01/2016 00:00
215,201,1,101,20/04/2016 00:00,123.17,,S/N,13/01/2016 00:00,PRORROGA01,15/01/2016 00:00,,09/01/2016 00:00
216,205,1,53,31/03/2016 00:00,48.18,,S/N,24/01/2016 00:00,PRORROGA 01,26/01/2016 00:00,,06/02/2016 00:00
217,139,1,20,14/11/2015 00:00,29.85,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/10/2015 00:00,01 PR/273/15,23/10/2015 00:00,,24/10/2015 00:00
226,233,1,7,10/02/2016 00:00,8.54,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,15/01/2016 00:00,01 PR/014/16,15/01/2016 00:00,,02/02/2016 00:00
227,185,2,17,30/01/2016 00:00,20.73,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITU DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,12/01/2016 00:00,02 PR/012/16,12/01/2016 00:00,,12/01/2016 00:00
228,206,1,16,16/01/2016 00:00,22.22,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTAN DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORRO,23/12/2015 00:00,01 PR/328/15,23/12/2015 00:00,,30/12/2015 00:00
230,252,1,16,31/01/2016 00:00,35.56,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N RECAL,03/01/2016 00:00,01 PR/001/16,03/01/2016 00:00,,14/01/2016 00:00
231,61,03/01/1900 00:00,84,25/03/2016 00:00,44.92,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,31/12/2015 00:00,03 PR/333/15,31/12/2015 00:00,,31/12/2015 00:00
232,71,1,104,30/04/2016 00:00,68.42,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/01/2016 00:00,01 PR/006/16,08/01/2016 00:00,,16/01/2016 00:00
233,70,1,112,06/05/2016 00:00,73.68,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,06/01/2016 00:00,01 PR/003/16,06/01/2016 00:00,,14/01/2016 00:00
234,72,1,122,16/05/2016 00:00,80.26,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,11/01/2016 00:00,01 PR/010/16,11/01/2016 00:00,,14/01/2016 00:00
235,69,1,142,05/06/2016 00:00,93.42,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,11/01/2016 00:00,01 PR/011/16,11/01/2016 00:00,,14/01/2016 00:00
236,93,1,46,22/02/2016 00:00,33.33,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,06/01/2016 00:00,01 PR/002/16,06/01/2016 00:00,,06/01/2016 00:00
237,66,1,118,17/05/2016 00:00,77.63,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/12/2015 00:00,01 PR/323/15,18/12/2015 00:00,,19/01/2016 00:00
238,94,2,20,13/02/2016 00:00,15.63,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/01/2016 00:00,02 PR/020/16,22/01/2016 00:00,,23/01/2016 00:00
239,64,1,127,24/04/2016 00:00,103.25,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/12/2015 00:00,01 PR/325/15,18/12/2015 00:00,,18/12/2015 00:00
240,65,2,100,18/04/2016 00:00,81.3,SE ANECA AUTORIZACION DE 2A PRORROGA ORIGINAL CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO.,S/N PRORRO,18/12/2015 00:00,02 PR/324/15,18/12/2015 00:00,,08/01/2016 00:00
243,156,1,9,29/12/2015 00:00,7.69,SE ANEXA AUTORIZACIÓN Y DOCUMETANCIÓN COMPROBATORIA A LA DIR. DE ADMON. PARA SU INTEGRACIÓN AL EXPEDIENTE UNITARIO.,S/N SOL PR,18/12/2015 00:00,DGOP/PR/320/15,18/12/2015 00:00,,19/12/2015 00:00
244,62,4,74,15/03/2016 00:00,60.16,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N,31/12/2015 00:00,04 PR/334/15,31/12/2015 00:00,,31/12/2015 00:00
245,119,2,21,30/01/2016 00:00,17.07,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/01/2016 00:00,02 PR/007/16,08/01/2016 00:00,,08/01/2016 00:00
248,199,1,17,14/02/2016 00:00,20.73,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,25/01/2016 00:00,01 PR/023/16,25/01/2016 00:00,,27/01/2016 00:00
249,176,1,156,30/04/2016 00:00,255.74,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,11/02/2016 00:00,03 PR/031/16,11/02/2016 00:00,,25/11/2015 00:00
251,232,1,13,14/02/2016 00:00,15.85,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/01/2016 00:00,01 PR/025/16,29/01/2016 00:00,,31/01/2016 00:00
252,195,1,14,20/02/2016 00:00,14.89,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,05/02/2016 00:00,01 PR/028/16,05/02/2016 00:00,,05/02/2016 00:00
253,63,2,36,03/04/2016 00:00,29.27,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,17/02/2016 00:00,02 PR/037/16,17/02/2016 00:00,,26/02/2016 00:00
255,234,1,8,24/12/2015 00:00,24.24,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,15/12/2015 00:00,01 PR/316/15,15/12/2015 00:00,,15/12/2015 00:00
256,235,1,8,24/12/2015 00:00,24.24,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,15/12/2015 00:00,01 PR/316/15,15/12/2015 00:00,,15/12/2015 00:00
257,255,1,13,06/02/2016 00:00,15.85,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,21/01/2016 00:00,01 PR/017/16,21/01/2016 00:00,,23/01/2016 00:00
258,230,1,20,27/01/2016 00:00,34.48,,S/N,22/12/2015 00:00,DGOP/2235/2015,22/12/2015 00:00,,06/01/2016 00:00
259,284,1,33,08/04/2016 00:00,40.24,,S/N,23/02/2016 00:00,PRORROGA1,23/02/2016 00:00,,05/03/2016 00:00
261,60,2,122,07/03/2016 00:00,65.24,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EXPEDIENTE UNITARIO,S/N PRORRO,23/12/2015 00:00,03 PR/326/15,23/12/2015 00:00,,05/11/2015 00:00
262,60,1,18,05/11/2015 00:00,9.63,,S/N PRORRO,11/08/2015 00:00,01 PR/195/15,14/08/2015 00:00,,17/10/2015 00:00
263,254,1,19,15/03/2016 00:00,19.79,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,09/02/2016 00:00,01 PR/039/16,09/02/2016 00:00,,24/02/2016 00:00
264,229,1,18,08/03/2016 00:00,17.48,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EXPEDIENTE UNITARIO,S/N PRORRO,16/02/2016 00:00,01 PR/034/16,16/02/2016 00:00,,18/02/2016 00:00
270,271,1,9,30/01/2016 00:00,22.5,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,19/01/2016 00:00,01 PR/016/16,19/01/2016 00:00,,20/01/2016 00:00
271,272,1,9,30/01/2016 00:00,22.5,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,19/01/2016 00:00,01 PR/016/16,19/01/2016 00:00,,20/01/2016 00:00
273,236,1,19,23/01/2016 00:00,35.19,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,31/12/2015 00:00,01 PR/332/15,31/12/2015 00:00,,03/01/2016 00:00
274,237,1,19,23/01/2016 00:00,35.19,SE ANEXA DOCUMENTACION DE SOPORTE PRORROGA EN EXPEDIENTE UNITARIO -1,S/N PRORRO,31/12/2015 00:00,01 PR/332/15,31/12/2015 00:00,,03/01/2016 00:00
275,238,1,19,23/01/2016 00:00,35.19,SE ANEXA DOCUMENTACION DE SOPORTE EN EXPEDIENTE UNITARIO -1,S/N PRORRO,31/12/2015 00:00,01 PR/332/15,31/12/2015 00:00,,03/01/2016 00:00
276,239,1,19,23/01/2016 00:00,35.19,SE ANEXA DOCUMENTACION DE SOPORTE EN EXPEDIENTE UNITARIO -1,S/N PRORRO,31/12/2015 00:00,01 PR/332/15,31/12/2015 00:00,,03/01/2016 00:00
277,240,1,19,23/01/2016 00:00,35.19,SE ANEXA DOCUMENTACION DE SOPORTE EN EXPEDIENTE UNITARIO -1,S/N PRORRO,31/12/2015 00:00,01 PR/332/15,31/12/2015 00:00,,03/01/2016 00:00
279,249,1,50,14/04/2016 00:00,56.18,SE ANEXA AUTORIZACION DE 1A PRORROGA ORIGINAL DE CONVENIO CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/02/2016 00:00,01 PR/042/16,22/02/2016 00:00,,23/02/2016 00:00
280,313,01/01/1900 00:00,6,09/04/2016 00:00,8.82,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EXPEDIENTE UNITARIO,S/N PRORRO,01/04/2016 00:00,01 PR/047/16,01/04/2016 00:00,,02/04/2016 00:00
281,314,1,6,09/04/2016 00:00,8.82,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,01/04/2016 00:00,01 PR/047/16,01/04/2016 00:00,,02/04/2016 00:00
282,63,3,55,29/05/2016 00:00,44.72,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,01/04/2016 00:00,03 PR/048/16,01/04/2016 00:00,,03/04/2016 00:00
283,65,3,32,21/05/2016 00:00,26.02,SE ANECA AUTORIZACION DE 3A PRORROGA ORIGINAL CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO.,S/N PRORRO,18/04/2016 00:00,03 PR/0514/169,18/04/2016 00:00,,18/04/2016 00:00
284,64,2,36,31/05/2016 00:00,29.27,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/04/2016 00:00,02 PR/054/16,22/04/2016 00:00,,24/04/2016 00:00
285,67,2,48,31/05/2016 00:00,39.02,SE ANEXA AUTORIZACION DE 2DA PRORROGA ORIGINAL CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,11/04/2016 00:00,02 PR/049/16,11/04/2016 00:00,,12/04/2016 00:00
286,71,2,55,25/06/2016 00:00,36.18,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/04/2016 00:00,02 PR/057/16,29/04/2016 00:00,,30/04/2016 00:00
287,86,3,46,14/04/2016 00:00,39.32,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,26/02/2016 00:00,03 PR/044/16,26/02/2016 00:00,,27/02/2016 00:00
288,323,1,33,20/05/2016 00:00,34.38,SE ANEXA ORIGINALES EN EXPEDIENTE UNITARIO,S/N PRORRO,13/04/2016 00:00,01 PR/415/16,13/04/2016 00:00,,16/04/2016 00:00
289,285,1,33,08/04/2016 00:00,40.24,,S/N,29/02/2016 00:00,PRORROGA 01,03/03/2016 00:00,,05/03/2016 00:00
290,322,1,6,14/05/2016 00:00,5.83,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,05/05/2016 00:00,01 PR/060/16,05/05/2016 00:00,,07/05/2016 00:00
291,70,2,49,25/06/2016 00:00,32.24,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,06/05/2016 00:00,02 PR/062/16,06/05/2016 00:00,,06/05/2016 00:00
292,61,4,34,29/04/2016 00:00,18.18,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/03/2016 00:00,04 PR/046/16,22/03/2016 00:00,,25/03/2016 00:00
293,322,2,17,01/06/2016 00:00,16.5,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,13/05/2016 00:00,02 PR/065/16,13/05/2016 00:00,,14/05/2016 00:00
294,63,4,26,25/06/2016 00:00,21.14,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/05/2016 00:00,04 PR/042/16,27/05/2016 00:00,,29/05/2016 00:00
295,72,2,39,25/06/2016 00:00,25.66,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,16/05/2016 00:00,02 PR/067/16,16/05/2016 00:00,,16/05/2016 00:00
296,67,3,40,11/07/2016 00:00,32.52,SE ANEXA AUTORIZACION DE 3A PRORROGA ORIGINAL CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,30/05/2016 00:00,03 PR/085/16,30/05/2016 00:00,,31/05/2016 00:00
297,145,1,249,02/06/2016 00:00,226,NINGUNA,S/N,14/04/2016 00:00,PRORROGA1,15/04/2016 00:00,NINGUNA,26/09/2015 00:00
298,61,5,76,15/07/2016 00:00,40.64,SE ANEXA AUTORIZACION ORIGINAL DE 5A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/04/2016 00:00,05 PR/058/16,29/04/2016 00:00,,29/04/2016 00:00
299,316,1,74,22/08/2016 00:00,53.62,SE ANEXA AUTORIZACION DE CONVENIO DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,07/06/2016 00:00,01 PR/092/16,07/06/2016 00:00,,08/06/2016 00:00
300,306,1,13,28/05/2016 00:00,10.48,SE ANEXA AUTORIZACION DE CONVENIO DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,13/05/2016 00:00,01 PR/278/15,13/05/2016 00:00,,14/05/2016 00:00
301,148,2,176,28/05/2016 00:00,185.26,SE ANEXA AUTORIZACION DE CONVENIO DE 2A. PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,20/05/2016 00:00,02 PR/074/15,20/05/2016 00:00,,03/12/2015 00:00
302,321,1,15,08/07/2016 00:00,15.63,SE ANEXA AUTORIZACION DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/06/2016 00:00,01 PR/097/16,22/06/2016 00:00,,22/06/2016 00:00
305,62,5,44,29/04/2016 00:00,35.77,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 5A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORRO,12/05/2016 00:00,05 PR/063/16,12/05/2016 00:00,,15/03/2016 00:00
306,91,1,173,22/07/2016 00:00,140.65,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,18/05/2016 00:00,01 PR/073/16,18/05/2016 00:00,,30/01/2016 00:00
307,95,1,241,26/10/2016 00:00,159.6,SE NAEXA AUTORIZACION ORIGINAL DE CONVENIO DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,09/06/2016 00:00,01 PR/094/16,09/06/2016 00:00,,27/02/2016 00:00
308,69,2,19,25/06/2016 00:00,12.5,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,03/06/2016 00:00,02 PR/089/16,03/06/2016 00:00,,05/06/2016 00:00
309,97,1,173,22/07/2016 00:00,140.65,SE ANEXA AUTORIZACION ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/05/2016 00:00,01 PR/076/16,23/05/2016 00:00,,30/01/2016 00:00
310,96,1,171,22/07/2016 00:00,139.02,SE ANEXA AUTORIZACION ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/05/2016 00:00,01 PR/077/16,23/05/2016 00:00,,01/02/2016 00:00
