Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe
1074,50,12,ESTRUCTURA METALICA EN AREA DE EDIFICIO DE SERVICIOS NIVEL 1,60275.9
1075,50,13,ACABADOS EN AREA DE DIFICIO DE SERVICIOS NIVEL,58529.07
1076,50,14,HERRERIA Y CANCELERIA EN AREA DE EDIFICIO DE SERVICIOS NIVEL 1,150030.7
1077,50,15,ESTRUCTURA EN AREA DE EDIFICIO DE SERVICIOS NIVEL 2,85157.6
1078,50,16,SUPER ESTRUCTURA EN AREA DE EDIFICIO DE SERVICIOS NIVEL 2,182715.31
1079,50,17,ACABADOS EN AREA DE EDIFICIO DE SERVICIOS NIVEL 2,365573.23
1080,50,18,HERRERIA Y CANCELERIA EN AREA DE EDIFICIO DE SERVICIOS NIVEL,229520.26
1081,50,19,MOBILIARIO EN ARA DE EDIFICIO DE SERVICIOS,117757.24
1082,50,20,CARPINTERIA EN ARA DE EDIFICIO DE SERVICIOS,30403.49
1083,50,21,SEÑALETICA DE EDIFICIO DE SERVICIOS,6319.98
1084,50,22,PRELIMINARES Y OBRAS COMPLEMENTARIAS EN AREA DE EDIFICIO DE ACCESO,19136.14
1085,50,23,ACARREOS EN CAMION EN AREA DE EDIFICIO DE ACECSO,9100.35
1086,50,24,CIMENTACION EN AREA DE EDIFICIO DE ACCESO,111690.21
1087,50,25,ESTRUCTURA EN AREA DE EDIFICIO DE ACCESO,76596.3
1088,50,26,ESTRUCTURA METALICA EN AREA DE EDIFICIO DE ACCESO,1713503.77
1089,50,27,ACABADOS EN AREA DE EDIFICIO DE ACCESO,97012.33
1090,50,28,HERRERIA Y CANCELERIA EN AREA DE EDIFICIO DE ACCESO Y ANDENES,918547.48
1091,50,29,SEÑALETICA EN AREA DE EDIFICIO DE ACCESO,37660.46
1092,50,30,MOBILIARIO EN AREA DE EDIFICIO DE ACCESO,217407.44
1093,50,31,JARDINERIA EN AREA DE EDIFICIO DE ACCESO,16403.07
1094,50,32,ENCOFRADO,5150.64
1095,50,33,CFC ELECTRICA MEDIA TENSION,36426.01
1096,50,34,CFC ELECTRICA MEDIA TENSION SUBTERRANEA,198704.79
1097,50,35,CFC ELECTRICA BAJA TENSION,20109.32
1098,50,36,CFC ELECRICA OBRA CIVIL,22018.01
1099,50,37,CFC ELECTRICA PAGOS PROYECTOS Y TRAMITES,59725.39
1100,50,38,I. ELECTRICA TABLEROS Y EQUIPOS,364831.57
1101,50,39,I. ELÉCTRICA ALIMENTADORES PRINCIPALES,59414.16
1102,50,40,I. ELÉCTRICA ALUMBRADO OFICINAS Y ACCESO,243308.98
1103,50,41,I. ELÉCTRICA ALUMBRADO ANDEN Y VIALIDADES,565561.75
1104,50,42,I. ELÉCTRICA CONTACTOS NORMALES Y REGULADOS,112875.5
1105,50,43,I. ELÉCTRICA CONTACTOS ANDEN Y ALUMBRADO EN POSTE,83493.67
1106,50,44,I. ELÉCTRICA EQUIPOS DE AIRE ACONDICIONADO,19000.59
1107,50,45,I. ELÉCTRICA SISTEMAS DE TIERRAS,185654.21
1108,50,46,I. ELECTRICA SISTEMA DE PARARRAYOS,115968.97
1109,50,47,INSTALACION HIDRAULICATOMA DOMICILIARIA Y LLENADO DE LA CISTERNA,5713.35
1110,50,48,RED GENERAL HIDRAULICA AGUA FRIA,21428.68
1111,50,49,EQUIPO HIDRONEUMATICO SUCCION EQUIPO HIDRONEUMATICO,3975.35
1112,50,50,DESCARGA EQUIPO HIDRONEUMATICO,80218.25
1113,50,51,I.  INSTALACION SANITARIA MODULO DE BAÑOS PLANTA BAJA,19422.62
1114,50,52,I. MODULO DE BAÑOS PLANTA ALTA,9149.98
1115,50,53,I. COCINETA PLANTA ALTA,2842.85
1116,50,54,INSTALACION PLUVIAL DISTRIBUCION DE BAJADAS PLUVIALES,83385.34
1117,50,55,INSTALACION PROTECCION CONTRA INCENDIO I. PCI ETAPA 1 Y RED GENERAL,7998.88
1118,50,56,INSTALACIÓN TELECOMUNICACIONES CABLEADO ESTRUCTURADO DE VOZ Y DATOS,25135.67
1119,50,57,I. SITE DE COMUNICACIONES MOVILIDAD,348334.38
1120,50,58,I. SITE DE COMUNICACIONES PAGOBUS,240085.41
1121,50,59,I. VOZ Y DATOS MOVILIDAD,60120.1
1122,50,60,I. VOZ Y DATOS PAGOBUS,62269.81
1123,50,61,CCTV MOVILIDAD,355998.03
1124,50,62,CCTV PAGOBUS,67359.14
1125,50,63,ACCESS POINT,9493.46
1126,50,64,DETECCIÓN DE HUMOS,117478.51
1127,50,65,TORRE DE RADIO COMUNICACIÓN 12 MTS DE ALTURA,81852.76
1128,50,66,FUERA DE CATALOGO,0
1129,51,1,INSTALACION PLUVIAL DISTRIBUCION DE BAJADAS PLUVIALES,83385.34
1130,51,2,INSTALACION TELECOMUNICACIONES CABLEADO ESTRUCTURADO DE VOZ Y DATOS ACOMETIDA TELEFONICA,25135.67
1131,51,3,SITE DE COMUNICACIONES MOVILIDAD,348334.38
1132,51,4,SITE DE COMUNICACIONES PAGOBUS,240085.41
1133,51,5,VOZ Y DATOS MOVILIDAD,60120.1
1134,51,6,VOZ Y DATOS PAGOBUS,62269.81
1135,51,7,CCTV MOVILIDAD,355998.03
1136,51,8,CCTV PAGOBUS,67359.14
1137,51,9,ACCESS POINT,9493.46
1138,51,10,TORRE DE RADIO COMUNICACION 12 MTS DE ALTURA,81852.76
1139,51,11,CONCEPTOS FUERA DE CATALOGO - NUEVA PARTIDA,1994795.02
1140,52,1,PRELIMINARES (AGUA POTABLE),40792.65
1141,52,2,ACARREOS EN CAMIÓN (AGUA POTABLE),15709.45
1142,52,3,INSTALACIÓN (AGUA POTABLE),13969.11
1143,52,4,TOMAS DOMICILIARIAS (AGUA POTABLE),29764.02
1144,52,5,LIMPIEZA DE OBRA (AGUA POTABLE),1460.88
1145,52,6,PRELIMINARES (REHABILITACIÓN Y/O REPOSICIÓN DE DRENAJE SANITARIO - ATARJEA),7059.58
1146,52,7,RELLENOS Y ACARREOS (REHABILITACIÓN Y/O REPOSICIÓN DE DRENAJE SANITARIO - ATARJEA),78095.08
1147,52,8,MANO DE OBRA (REHABILITACIÓN Y/O REPOSICIÓN DE DRENAJE SANITARIO - ATARJEA),34839.96
1148,52,9,SUMINISTROS (REHABILITACIÓN Y/O REPOSICIÓN DE DRENAJE SANITARIO - ATARJEA),1480.04
1149,52,10,LIMPIEZA DE OBRA (REHABILITACIÓN Y/O REPOSICIÓN DE DRENAJE SANITARIO - ATARJEA),722.58
1150,52,11,PRELIMINARES (REHABILITACIÓN Y/O REPOSICIÓN DE LA LÍNEA DE DRENAJE SANITARIO - DESCARGAS),4675.66
1151,52,12,RELLENOS Y ACARREOS (REHABILITACIÓN Y/O REPOSICIÓN DE LA LÍNEA DE DRENAJE SANITARIO - DESCARGAS),33610.44
1152,52,13,MANO DE OBRA (REHABILITACIÓN Y/O REPOSICIÓN DE LA LÍNEA DE DRENAJE SANITARIO - DESCARGAS),20376.2
1153,52,14,SUMINISTROS (REHABILITACIÓN Y/O REPOSICIÓN DE LA LÍNEA DE DRENAJE SANITARIO - DESCARGAS),1480.04
1154,52,15,LIMPIEZA DE OBRA (REHABILITACIÓN Y/O REPOSICIÓN DE LA LÍNEA DE DRENAJE SANITARIO - DESCARGAS),722.58
1155,52,16,PRELIMINARES (REHABILITACIÓN Y/O REPOSICIÓN DE LA LÍNEA DE DRENAJE SANITARIO - DRENAJE PLUVIAL),81.33
1156,52,17,RELLENOS Y ACARREOS (REHABILITACIÓN Y/O REPOSICIÓN DE LA LÍNEA DE DRENAJE SANITARIO - DRENAJE PLUVIAL),2851.52
1157,52,18,LIMPIEZA DE OBRA (REHABILITACIÓN Y/O REPOSICIÓN DE LA LÍNEA DE DRENAJE SANITARIO - DRENAJE PLUVIAL),28.21
1158,52,19,PRELIMINARES (ARROYO Y GUARNICIONES),66077.82
1159,52,20,ACARREOS EN CAMIÓN (ARROYO Y GUARNICIONES),39940.81
1160,52,21,BASES Y SUB-BASES (ARROYO Y GUARNICIONES),104545.67
1161,52,22,PAVIMENTOS DE CONCRETO (ARROYO Y GUARNICIONES),416371.04
1162,52,23,LIMPIEZA DE OBRA (ARROYO Y GUARNICIONES),4172.02
1163,52,24,PRELIMINARES (BANQUETAS),5605.67
1164,52,25,ACARREOS (BANQUETAS),1652.35
1165,52,26,BASES (BANQUETAS),8436.4
1166,52,27,PAVIMENTOS (BANQUETAS),81555.6
1167,52,28,SELLADO DE JUNTAS (BANQUETAS),13360.81
1168,52,29,LIMPIEZA DE OBRA (BANQUETAS),1128.4
1169,52,30,SEÑALAMIENTO HORIZONTAL,14897.45
1170,52,31,SEÑALAMIENTO VERTICAL,6599.6
1171,52,32,SEÑALAMIENTO DE PROTECCIÓN DE OBRA,5616.6
1172,52,33,CFE,21645.55
1173,52,34,FUERA DE CATALOGO,0
1174,53,1,PRELIMINARES REPOSICION Y/O REHABILITACION DE LA LINEA DE AGUA POTABLE.,20323.12
1175,53,2,RELLENOS Y ACARREOS REPOSICION Y/O REHABILITACION DE LA LINEA DE AGUA POTABLE.,40423.07
1176,53,3,SUMINISTROS REPOSICION Y/O REHABILITACION DE LA LINEA DE AGUA POTABLE.,26652
1177,53,4,INSTALACIONES REPOSICION Y/O REHABILITACION DE LA LINEA DE AGUA POTABLE.,16258.85
1178,53,5,LIMPIEZA DE OBRA REPOSICION Y/O REHABILITACION DE LA LINEA DE AGUA POTABLE.,606.92
1179,53,6,PRELIMINARES REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (ATARJEA).,43010.67
1180,53,7,SUMINISTROS REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (ATARJEA).,1480.04
1181,53,8,MANO DE OBRA REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (ATARJEA).,11442.22
1182,53,9,LIMPIEZA DE OBRA REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (ATARJEA).,364.31
1183,53,10,PRELIMINARES REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGA).,11378.1
1184,53,11,ACARREOS REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGA).,11586.38
1185,53,12,RELLENOS  REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGA).,18672.07
1186,53,13,SUMINISTROS REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGA).,1480.04
1187,53,14,MANO DE OBRA REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGA).,12963.75
1188,53,15,LIMPIEZA DE OBRA REPOSICION Y/O REHABILITACION DE LA LINEA DE DRENAJE SANITARIO (DESCARGA).,389.3
1189,53,16,SEÑALAMIENTO DE PROTECCION DE OBRA.,4428.94
1190,53,17,PRELIMINARES ARROYO Y GUARNICIONES.,52889.87
1191,53,18,ACARREOS EN CAMION ARROYO Y GUARNICIONES.,86290.83
1192,53,19,BASES Y SUB-BASES ARROYO Y GUARNICIONES.,129816.5
1193,53,20,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES.,27983.56
1194,53,21,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES.,471236.58
1195,53,22,LIMPIEZA DE OBRA ARROYO Y GUARNICIONES.,4433
1196,53,23,PRELIMINARES BANQUETAS.,11908.63
1197,53,24,ACARREOS BANQUETAS.,4667.13
1198,53,25,BASES BANQUETAS.,12757.8
1199,53,26,PAVIMENTOS BANQUETAS.,90191.42
1200,53,27,LIMPIEZA DE OBRA BANQUETAS.,1329.9
1201,54,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REPOSICION Y/O REHABILITACION DE AGUA POTABLE.,10358.24
1202,54,2,EXCAVACIONES REPOSICION Y/O REHABILITACION DE AGUA POTABLE.,41954.26
1203,54,3,ACARREOS REPOSICION Y/O REHABILITACION DE AGUA POTABLE.,29789.37
1204,54,4,SUMINISTROS REPOSICION Y/O REHABILITACION DE AGUA POTABLE.,15980.19
1205,54,5,INSTALACIONES REPOSICION Y/O REHABILITACION DE AGUA POTABLE.,4864.04
1206,54,6,RELLENOS REPOSICION Y/O REHABILITACION DE AGUA POTABLE.,110235.69
1207,54,7,CAJAS PARA LA OPERACIÓN DE VALVULAS REPOSICION Y/O REHABILITACION DE AGUA POTABLE.,9070.07
1208,54,8,TOMAS DOMICILIARIAS REPOSICION Y/O REHABILITACION DE AGUA POTABLE.,15381.19
1209,54,9,LIMPIEZA REPOSICION Y/O REHABILITACION DE AGUA POTABLE.,1029.4
1210,54,10,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REPOSICION Y/O REHABILITACION DE DRENAJE SANITARIO.,5394.46
1211,54,11,EXCAVACIONES REPOSICION Y/O REHABILITACION DE DRENAJE SANITARIO.,49974.13
1212,54,12,ACARREOS REPOSICION Y/O REHABILITACION DE DRENAJE SANITARIO.,34940.22
1213,54,13,SUMINISTROS REPOSICION Y/O REHABILITACION DE DRENAJE SANITARIO.,53571.51
1214,54,14,INSTALACIONES REPOSICION Y/O REHABILITACION DE DRENAJE SANITARIO.,7921.2
1215,54,15,RELLENOS REPOSICION Y/O REHABILITACION DE DRENAJE SANITARIO.,131869.3
1216,54,16,POZOS DE VISITA REPOSICION Y/O REHABILITACION DE DRENAJE SANITARIO.,47321.31
1217,54,17,LIMPIEZA REPOSICION Y/O REHABILITACION DE DRENAJE SANITARIO.,637.26
1218,54,18,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REPOSICION Y/O REHABILITACION DE DESCARGAS SANITARIAS.,579.15
1219,54,19,EXCAVACIONES REPOSICION Y/O REHABILITACION DE DESCARGAS SANITARIAS.,32669.61
1220,54,20,"EXCAVACION DE ZANJAS EN MATERIAL TIPO """"C"""" DE 0.00 A 2.00 MTS SIN USO DE EXPLOSIVOS. ( CON MEDIOS MECANICOS ) CONSIDERANDO ACCESORIOS, AFINE DE FONDO, TALUD Y EXTRACCION DE RESACA, INCLUYE: MANO DE OBRA, EQUIPO Y HERRAMIENTA, P.U.O.T.",28165.51
1221,54,21,ACARREOS REPOSICION Y/O REHABILITACION DE DESCARGAS SANITARIAS.,21965
1222,54,22,RELLENOS REPOSICION Y/O REHABILITACION DE DESCARGAS SANITARIAS.,34813.43
1223,54,23,SUMINISTROS REPOSICION Y/O REHABILITACION DE DESCARGAS SANITARIAS.,10969.83
1224,54,24,INSTALACIONES REPOSICION Y/O REHABILITACION DE DESCARGAS SANITARIAS.,24839.51
1225,54,25,LIMPIEZA REPOSICION Y/O REHABILITACION DE DESCARGAS SANITARIAS.,585
1226,54,26,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS PAVIMENTOS.,43956.04
1227,54,27,EXCAVACIONES PAVIMENTOS.,117098.32
1228,54,28,ACARREOS PAVIMENTOS.,129670.26
1229,54,29,TERRACERIAS PAVIMENTOS.,150683.13
1230,54,30,BASES Y SUB BASES PAVIMENTOS.,85753.9
1231,54,31,PAVIMENTOS,809099.25
1232,54,32,TRABAJOS COMPLEMENTARIOS PAVIMENTOS.,1664.8
1233,54,33,LIMPIEZA PAVIMENTOS.,5520.7
1234,54,34,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS BANQUETAS.,5582.05
1235,54,35,EXCAVACIONES BANQUETAS.,5641.42
1236,54,36,ACARREOS BANQUETAS.,6485.59
1237,54,37,TERRACERIAS BANQUETAS.,27929.33
1238,54,38,PAVIMENTOS BANQUETAS.,201404.59
1239,54,39,LIMPIEZA BANQUETAS.,2155.06
1240,54,40,SEÑALAMIENTO HORIZONTAL Y VERTICAL,93955.58
1241,54,41,SEÑALAMIENTO DE PROTECCION DE OBRA,23888.34
1242,54,42,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS ELECTRICO.,48462.67
1243,54,43,FUERA DE CATALOGO,0
1244,55,1,PRELIMINARES - PAVIMENTO,25210.54
1245,55,2,ACARREOS - PAVIMENTO,72253.8
1246,55,3,TERRACERÍAS - PAVIMENTO,175687.5
1247,55,4,PAVIMENTOS ASFALTICOS - PAVIMENTO,35517.99
1248,55,5,PAVIMENTOS - PAVIMENTO,519605.88
1249,55,6,OBRAS COMPLEMENTARIAS - PAVIMENTO,4949.56
1250,55,7,LIMPIEZAS - PAVIMENTO,5859.86
1251,55,8,PRELIMINARES - BANQUETAS,9281.46
1252,55,9,ACARREOS - BANQUETAS,20440.54
1253,55,10,BASES Y SUB-BASES - BANQUETAS,40437.65
1254,55,11,PAVIMENTOS - BANQUETAS,206516.12
1255,55,12,OBRAS COMPLEMENTARIAS - BANQUETAS,10790.19
1256,55,13,LIMPIEZAS - BANQUETAS,3375.2
1257,55,14,PRELIMINARES - REUBICACIÓN Y/O REHABILITACION DE AGUA POTABLE,32755.38
1258,55,15,ACARREOS - REUBICACIÓN Y/O REHABILITACION DE AGUA POTABLE,17280.22
1259,55,16,RELLENOS - REUBICACIÓN Y/O REHABILITACION DE AGUA POTABLE,24176.18
1260,55,17,MATERIALES - REUBICACIÓN Y/O REHABILITACION DE AGUA POTABLE,49717.45
1261,55,18,INSTALACIONES - REUBICACIÓN Y/O REHABILITACION DE AGUA POTABLE,14549.47
1262,55,19,TOMAS DOMICILIARIAS - REUBICACIÓN Y/O REHABILITACION DE AGUA POTABLE,34827.45
1263,55,20,CAJAS PARA LA OPERACIÓN DE VALVULAS - REUBICACIÓN Y/O REHABILITACION DE AGUA POTABLE,19440.72
1264,55,21,PRELIMINARES - REUBICACIÓN Y/O REHABILITACION DE DRENAJE SANITARIO,10819.82
1265,55,22,ACARREOS - REUBICACIÓN Y/O REHABILITACION DE DRENAJE SANITARIO,19926.22
1266,55,23,RELLENOS - REUBICACIÓN Y/O REHABILITACION DE DRENAJE SANITARIO,58139.64
1267,55,24,DRENAJE - REUBICACIÓN Y/O REHABILITACION DE DRENAJE SANITARIO,63116.58
1268,55,25,POZOS DE VISITA - REUBICACIÓN Y/O REHABILITACION DE DRENAJE SANITARIO,228162.8
1269,55,26,PRELIMINARES - REUBICACIÓN Y/O REHABILITACION DE DESCARGAS SANITARIAS,9981.42
1270,55,27,ACARREOS - REUBICACIÓN Y/O REHABILITACION DE DESCARGAS SANITARIAS,19305.71
1271,55,28,RELLENOS - REUBICACIÓN Y/O REHABILITACION DE DESCARGAS SANITARIAS,44403.22
1272,55,29,DRENAJE - REUBICACIÓN Y/O REHABILITACION DE DESCARGAS SANITARIAS,72969.43
1273,55,30,SEÑALAMIENTO OPERATIVO,53656.82
1274,55,31,SEÑALAMIENTO DE PROTECCIÓN DE OBRA,5923.25
1275,56,1,TOPOGRAFÍA,12805.42
1276,56,2,MECANICA DE SUELOS EDIFICACIÓN,14983.26
1277,56,3,MECANICA DE SUELOS PAVIMENTOS,19489.8
1278,56,4,INVENTARIOS,3847
1279,56,5,ANTEPROYECTO,14630.1
1280,56,6,PROYECTO,131689.91
1281,56,7,ENTREGA,66822.08
1282,56,8,GRAFICADO PLANOS,8375.2
1283,56,9,FUERA DE CATALOGO,0
1284,57,1,FUERA DE CATALOGO,44188.89
1285,58,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS AGUA POTABLE,21567.8
1286,58,2,ACARREOS EN CAMION AGUA POTABLE,10070.82
1287,58,3,SUMINISTROS E INSTALACION AGUA POTABLE,58580.04
1288,58,4,RELLENOS AGUA POTABLE,20985.48
1289,58,5,CAJAS PARA LA OPERACION DE VALVULAS,31841
1290,58,6,LIMPIEZA AGUA POTABLE,2416.8
1291,58,7,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DRENAJE SANITARIO,10536.4
1292,58,8,ACARREOS EN CAMION DRENAJE SANITARIO,11228.41
1293,58,9,SUMINISTROS E INSTALACION DRENAJE SANITARIO,33702.84
1294,58,10,RELLENOS DRENAJE SANITARO,42983.96
1295,58,11,POZOS DE VISITA DRENAJE SANITARIO,42411.38
1296,58,12,LIMPIEZA DRENAJE SANITARIO,955.94
1297,58,13,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DESCARGAS DOMICILIARIAS,11018.56
1298,58,14,ACARREO EN CAMION DESCARGAS SANITARIAS,11811.7
1299,58,15,SUMINISTROS E INSTALACION DESCARGAS SANITARIAS,99077.02
1300,58,16,RELLENOS DESCARGAS SANITARIAS,24517.15
1301,58,17,LIMPIEZA DESCARGAS SANITARIAS,1661.97
1302,58,18,PRELIMINARES ARROYO Y GUARNICIONES,29280.79
1303,58,19,ACARREOS EN CAMION ARROYO Y GUARNICIONES,53194.26
1304,58,20,BASES Y SUB-BASES ARROYO Y GUARNICIONES,88445.62
1305,58,21,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES,33163.72
1306,58,22,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES,379825.15
1307,58,23,LIMPIEZA DE OBRA ARROYO Y GUARNICIONES,10481.49
1308,58,24,VEGETACION ARROYO Y GUARNICIONES,15667.95
1309,58,25,PRELIMINARES BANQUETAS,34081.77
1310,58,26,ACARREOS BANQUETAS,6331.41
1311,58,27,BASES BANQUETAS,24179.96
1312,58,28,PAVIMENTOS BANQUETAS,111237.74
1313,58,29,LIMPIEZA DE OBRA BANQUETAS,4462.32
1314,58,30,SEÑALAMIENTO VERTICAL,11268.56
1315,58,31,SEÑALAMIENTO HORIZONTAL,37700.23
1316,58,32,SEÑALAMIENTO DE PROTECCION DE OBRA,7444.3
1317,59,1,SEÑALAMIENTO DE PROTECCION DE OBRA,9301.88
1318,59,2,PRELIMINARES-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,38401.76
1319,59,3,RELLENOS Y ACARREOS-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,123470.38
1320,59,4,SUMINISTROS-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,125326.17
1321,59,5,MANO DE OBRA-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,67969.5
1322,59,6,LIMPIEZA DE OBRA-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,2101.66
1323,59,7,PRELIMINARES-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DEDRENAJE SANITARIO,44011.8
1324,59,8,RELLENOS Y ACARREOS-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DEDRENAJE SANITARIO,132156.36
1325,59,9,SUMINISTROS-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DEDRENAJE SANITARIO,72149.71
1326,59,10,MANO DE OBRA-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DEDRENAJE SANITARIO,19987.32
1327,59,11,LIMPIEZA DE OBRA-REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DEDRENAJE SANITARIO,888.07
1328,59,12,PRELIMINARES-REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,21483.72
1329,59,13,RELLENOS Y ACARREOS-REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,41216.76
1330,59,14,SUMINISTROS-REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,30432.72
1331,59,15,MANO DE OBRA-REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,39183.36
1332,59,16,LIMPIEZA DE OBRA-REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,945.54
1333,59,17,PRELIMINARES-ARROYO Y GUARNICIONES,30670.84
1334,59,18,ACARREOS EN CAMION-ARROYO Y GUARNICIONES,126106.04
1335,59,19,BASES Y SUB-BASES-ARROYO Y GUARNICIONES,149002.37
1336,59,20,PAVIMENTOS ASFALTICOS-ARROYO Y GUARNICIONES,45434.1
1337,59,21,PAVIMENTOS DE CONCRETO-ARROYO Y GUARNICIONES,633071.66
1338,59,22,LIMPIEZA DE OBRA-ARROYO Y GUARNICIONES,6988.1
1339,59,23,PRELIMINARES-BANQUETAS,111418.81
1340,59,24,ACARREOS-BANQUETAS,41631.29
1341,59,25,BASES-BANQUETAS,34564.15
1342,59,26,PAVIMENTOS-BANQUETAS,212421.6
1343,59,27,LIMPIEZA DE OBRA-BANQUETAS,3792.73
1344,59,28,SEÑALAMIENTO VERTICAL,19774.96
1345,59,29,SEÑALAMIENTO HORIZONTAL,30625.19
1346,59,30,PRELIMINARES-ESCALERA Y BANQUETAS HASTA EL CAD. 0+009.00,4199.51
1347,59,31,ACARREOS-ESCALERA Y BANQUETAS HASTA EL CAD. 0+009.00,1542.62
1348,59,32,BASES-ESCALERA Y BANQUETAS HASTA EL CAD. 0+009.00,8259.77
1349,59,33,PAVIMENTOS-ESCALERA Y BANQUETAS HASTA EL CAD. 0+009.00,29727.22
1350,59,34,CIMENTACIÓN Y ESTRUCTURA-ESCALERA Y BANQUETAS HASTA EL CAD. 0+009.00,42151.93
1351,59,35,ACABADOS-ESCALERA Y BANQUETAS HASTA EL CAD. 0+009.00,56213.29
1352,59,36,LIMPIEZA DE OBRA,311.75
1353,59,37,FUERA DE CATALOGO,0
1354,60,1,PAVIMENTOS DE CONCRETO-ARROYO Y GUARNICIONES,155869.5
1355,60,2,LIMPIEZA DE OBRA-ARROYO Y GUARNICIONES,6988.1
1356,60,3,PRELIMINARES-BANQUETAS,61917.67
1357,60,4,ACARREOS-BANQUETAS,43027.6
1358,60,5,BASES-BANQUETAS,7941.12
1359,60,6,PAVIMENTOS-BANQUETAS,55998.32
1360,60,7,LIMPIEZA DE OBRA-BANQUETAS,874.78
1361,61,1,SEÑALAMIENTO DE PROTECCION DE OBRA,14537.86
1362,61,2,AGUA POTABLE,16359.23
1363,61,3,ACARREOS EN CAMION,17602.27
1364,61,4,RELLENOS,41313.47
1365,61,5,AGUA POTABLE,75192.42
1366,61,6,CAJA DE VALVULAS,19540.13
1367,61,7,DRENAJE SANITARIO,20136.89
1368,61,8,ACARREOS EN CAMION,25321.12
1369,61,9,RELLENOS,93115.69
1370,61,10,DRENAJE,51829.49
1371,61,11,BASES Y PAVIMENTOS,1358.11
1372,61,12,LIMPIEZAS,694.16
1373,61,13,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DESCARGAS DOMICILIARIAS,25014.66
1374,61,14,ACARREOS EN CAMION DESCARGAS DOMICILIARIAS,123579.01
1375,61,15,DESCARGAS DOMICILIARIAS,68607.08
1376,61,16,LIMPIEZAS DESCARGAS DOMICILIARIAS,1079.4
1377,61,17,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS ARROYO Y GUARNICION,53723.6
1378,61,18,ACARREOS Y CAMION ARROYO Y GUARNICIONES,165700.05
1379,61,19,BASES Y SUB BASES ARROYO Y GUARNICIONES,228274.59
1380,61,20,PAVIMENTOS HIDRAULICOS ARROYO Y GUARNICIONES,712013.6
1381,61,21,LIMPIEZAS ARROYO Y GUARNICIONES,5332.44
1382,61,22,PRELIMINARES BANQUETAS,36824.64
1383,61,23,ACARREOS EN CAMION BANQUETAS,9272.03
1384,61,24,BASES Y SUB BASES BANQUETAS,21270.71
1385,61,25,BANQUETAS,181511.65
1386,61,26,LIMPIEZA BANQUETAS,3368.78
1387,61,27,SEÑALAMIENTO HORIZONTAL (SEÑALAMIENTO OPERATIVO),25871.98
1388,61,28,SEÑALAMIENTO VERTICAL (SEÑALAMIENTO OPERATIVO),8289.82
1389,61,29,FUERA DE CATALOGO,0
1390,62,1,AREA INTERNA MERCADO PRELIMINARES,52541.41
1391,62,2,CARGA Y ACARREO EN CAMION,54851.97
1392,62,3,BASES Y SUB BASES,22657.84
1393,62,4,RENIVELACIONES,20768.07
1394,62,5,ACABADOS,516540.76
1395,62,6,LIMPIEZA,4495.87
