Id_Recalendarizacion,Id_Contrato,No_Recalendarizacion,Tipo_Recalendarizacion,Fecha_Deposito,Dias_Recorrer,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Inicio_Ultima_Anterior,Fecha_Termino_Ultima_Anterior
219,313,1,ANTICIPO,02/02/2016 00:00,14,25/01/2016 00:00,02/04/2016 00:00,SN        ,28/01/2016 00:00,DG/RCA/007/2016,02/02/2016 00:00,,11/01/2016 00:00,19/03/2016 00:00
220,312,1,ANTICIPO,02/02/2016 00:00,25,22/01/2016 00:00,11/05/2016 00:00,SN        ,25/01/2016 00:00,DG/RCA/008/2016,02/02/2016 00:00,,28/12/2015 00:00,16/04/2016 00:00
221,316,1,ANTICIPO,02/02/2016 00:00,11,22/01/2016 00:00,08/06/2016 00:00,SN        ,28/01/2016 00:00,DG/RCA/009/2016,02/02/2016 00:00,,11/01/2016 00:00,28/05/2016 00:00
222,315,1,ANTICIPO,02/02/2016 00:00,15,26/01/2016 00:00,12/06/2016 00:00,SN        ,26/01/2016 00:00,DG/RCA/006/2016,02/02/2016 00:00,,11/01/2016 00:00,28/05/2016 00:00
223,317,1,ANTICIPO,02/02/2016 00:00,15,19/01/2016 00:00,01/05/2016 00:00,SN        ,27/01/2016 00:00,DG/RCA/005/2016,02/02/2016 00:00,,04/01/2016 00:00,16/04/2016 00:00
224,318,1,ANTICIPO,02/02/2016 00:00,15,26/01/2016 00:00,24/07/2016 00:00,SN        ,28/01/2016 00:00,DG/RCA/010/2016,02/02/2016 00:00,,11/01/2016 00:00,09/07/2016 00:00
225,300,1,ANTICIPO,04/02/2016 00:00,32,29/01/2016 00:00,24/02/2016 00:00,SN        ,29/01/2016 00:00,DG/RCA/011/2016,04/02/2016 00:00,,28/12/2015 00:00,23/01/2016 00:00
229,319,1,ANTICIPO,11/02/2016 00:00,25,05/02/2016 00:00,04/05/2016 00:00,SN        ,10/02/2016 00:00,DG/RCA/012/2016,11/02/2016 00:00,,11/01/2016 00:00,09/04/2016 00:00
241,320,1,ANTICIPO,23/02/2016 00:00,14,25/01/2016 00:00,09/07/2016 00:00,SN        ,22/02/2016 00:00,DG/RCA/013/16  ,23/02/2016 00:00,,11/01/2016 00:00,25/06/2016 00:00
242,289,1,ANTICIPO,18/01/2016 00:00,16,13/01/2016 00:00,07/03/2016 00:00,S/N       ,15/01/2016 00:00,DGOP/CT/REC/001,18/01/2016 00:00,,28/12/2015 00:00,20/02/2016 00:00
246,332,1,ANTICIPO,21/01/2016 00:00,21,18/01/2016 00:00,26/03/2016 00:00,S/N RECAL ,21/01/2016 00:00,CT/REC/03/16   ,21/01/2016 00:00,SE ANEXA AUTORIZACION ORIGINAL DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO DE 0268/2015-1,28/12/2015 00:00,05/03/2016 00:00
247,333,1,ANTICIPO,21/01/2016 00:00,21,18/01/2016 00:00,26/03/2016 00:00,S/N RECAL ,21/01/2016 00:00,CT/REC/03/16   ,21/01/2016 00:00,"SE ANEXA AUTORIZACION ORIGINAL DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO DE 0268/2015-1, QUE AVALA TAMBIÉN ESTE CONTRATO DE 0268/2015-2",28/12/2015 00:00,05/03/2016 00:00
254,307,1,SITIO,26/01/2016 00:00,25,22/01/2016 00:00,30/03/2016 00:00,S/N RECAL ,26/01/2016 00:00,CT/REC/04/16   ,26/01/2016 00:00,SE ANEXA AUTORIZACION ORIGINAL DE RECALENDARIZACION POR SITIO CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,28/12/2015 00:00,05/03/2016 00:00
260,331,1,ANTICIPO,29/03/2016 00:00,86,23/03/2016 00:00,21/06/2016 00:00,SN        ,28/03/2016 00:00,DG/RCA/014/2016,29/03/2016 00:00,,28/12/2015 00:00,26/03/2016 00:00
265,309,1,ANTICIPO,01/04/2016 00:00,63,14/03/2016 00:00,14/05/2016 00:00,SN        ,01/04/2016 00:00,DG/RCA/016/2016,01/04/2016 00:00,,11/01/2016 00:00,12/03/2016 00:00
266,310,1,ANTICIPO,01/04/2016 00:00,63,14/03/2016 00:00,14/05/2016 00:00,SN        ,01/04/2016 00:00,DG/RCA/017/2016,01/04/2016 00:00,,11/01/2016 00:00,12/03/2016 00:00
267,321,2,ANTICIPO,01/04/2016 00:00,67,18/03/2016 00:00,22/06/2016 00:00,SN        ,01/04/2016 00:00,DG/RCA/018/2016,01/04/2016 00:00,,11/01/2016 00:00,16/04/2016 00:00
268,301,1,SITIO,18/01/2016 00:00,14,11/01/2016 00:00,26/03/2016 00:00,S/N RECAL ,18/01/2016 00:00,CT/REC/002/16  ,18/01/2016 00:00,SE ANEXA AUTORIZACION ORIGINAL DE RECALENDARIZACION POR SITIO CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,28/12/2015 00:00,12/03/2016 00:00
269,302,1,SITIO,18/01/2016 00:00,14,11/01/2016 00:00,26/03/2016 00:00,S/N RECAL ,18/01/2016 00:00,CT/REC/002/16  ,18/01/2016 00:00,SE ANEXA AUTORIZACION ORIGINAL DE RECALENDARIZACION  POR SITIO CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,28/12/2015 00:00,12/03/2016 00:00
272,311,1,ANTICIPO,06/04/2016 00:00,64,15/03/2016 00:00,05/06/2016 00:00,SN        ,19/03/2016 00:00,DG/RCA/019/2016,06/04/2016 00:00,,11/01/2016 00:00,02/04/2016 00:00
278,322,1,SITIO,27/01/2016 00:00,14,25/01/2016 00:00,07/05/2016 00:00,S/N RECAL ,27/01/2016 00:00,CT/REC/006/16  ,27/01/2016 00:00,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE RECALENDARIZACION POR SITIO CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION,11/01/2016 00:00,23/04/2016 00:00
303,321,1,SITIO,01/03/2016 00:00,45,25/02/2016 00:00,31/05/2016 00:00,S/N RECAL ,01/03/2016 00:00,DG/RCA/011/2016,01/03/2016 00:00,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE RECAL DE SITIO CON DOUCMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,11/01/2016 00:00,16/04/2016 00:00
304,331,2,SITIO,09/06/2016 00:00,161,06/06/2016 00:00,03/09/2016 00:00,S/N 2A REC,09/06/2016 00:00,DG/RCA/016/2016,09/06/2016 00:00,SE ANEXA 2A AUT CONVENIO DE RECAL CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECAL POR SITIO EN EL EXPEDIENTE UNITARIO,28/12/2015 00:00,26/03/2016 00:00
313,293,1,ANTICIPO,07/07/2016 00:00,175,04/07/2016 00:00,17/09/2016 00:00,S/N RECALE,07/07/2016 00:00,CT/REC/021/16  ,07/07/2016 00:00,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,11/01/2016 00:00,26/03/2016 00:00
