Id_Recalendarizacion,Id_Contrato,No_Recalendarizacion,Tipo_Recalendarizacion,Fecha_Deposito,Dias_Recorrer,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Inicio_Ultima_Anterior,Fecha_Termino_Ultima_Anterior
102,266,1,ANTICIPO,22/08/2017 00:00,30,23/08/2017 00:00,13/11/2017 00:00,S/N RECAL,08/09/2017 00:00,DAyCFO/185/2017,11/09/2017 00:00,KAREN 11/09/2017,24/07/2017 00:00,14/10/2017 00:00
103,283,1,ANTICIPO,31/08/2017 00:00,24,31/08/2017 00:00,26/12/2017 00:00,S/N,14/09/2017 00:00,DGOP/DAYCFO/0186/2017,14/09/2017 00:00,GRISELDA RECAL 14/09/2017,07/08/2017 00:00,02/12/2017 00:00
104,260,1,ANTICIPO,24/08/2017 00:00,27,24/08/2017 00:00,22/12/2017 00:00,S/N RECAL,13/09/2017 00:00,DAyCFO/187/2017,15/09/2017 00:00,KAREN 15/09/2017,28/07/2017 00:00,25/11/2017 00:00
105,272,1,SITIO,20/09/2017 00:00,21,14/08/2017 00:00,18/11/2017 00:00,S/N RECAL,14/08/2017 00:00,DGOP/CT/REC/094/17,17/08/2017 00:00,POR ENTREGA TARDÍA DE SITIO ,24/07/2017 00:00,28/10/2017 00:00
106,278,1,SITIO,20/09/2017 00:00,25,21/08/2017 00:00,20/12/2017 00:00,S/N RECAL,24/08/2017 00:00,DGOP/CT/REC/097/17,29/08/2017 00:00,POR RETRASO EN ENTREGA DE SITIO,27/07/2017 00:00,25/11/2017 00:00
107,264,1,ANTICIPO,11/07/2017 00:00,36,11/07/2017 00:00,17/09/2017 00:00,S/N RECAL,21/09/2017 00:00,DGOP/DAYCFO/0188/2017,21/09/2017 00:00,CLAU RECAL 21/09/2017,05/06/2017 00:00,12/08/2017 00:00
108,315,1,ANTICIPO,16/09/2017 00:00,33,16/09/2017 00:00,25/12/2017 00:00,S/N RECAL ,21/09/2017 00:00,DGOP/DAYCFO/0189/2017,21/09/2017 00:00,CLAU RECAL 21/09/2017,14/08/2017 00:00,22/11/2017 00:00
109,171,1,SITIO,21/09/2017 00:00,64,01/08/2017 00:00,26/11/2017 00:00,S/N RECAL,07/08/2017 00:00,DGOP/CT/REC/091/17,11/08/2017 00:00,POR RETRASO EN ENTREGA DE SITIO ,29/05/2017 00:00,23/09/2017 00:00
110,328,1,ANTICIPO,16/08/2017 00:00,16,16/08/2017 00:00,06/11/2017 00:00,S/N  RECAL,18/08/2017 00:00,DGOP/DAyCFO/0190/2017,25/08/2017 00:00,AMALIA,31/07/2017 00:00,21/10/2017 00:00
111,310,1,ANTICIPO,08/09/2017 00:00,18,08/09/2017 00:00,29/11/2017 00:00,S/N RECAL,18/09/2017 00:00,DGOP/DAyCFO/0191/2017,21/09/2017 00:00,AMALIA 21/09/2017,21/08/2017 00:00,11/11/2017 00:00
112,168,1,SITIO,26/07/2017 00:00,37,26/07/2017 00:00,13/11/2017 00:00,S/N,27/07/2017 00:00,CONVENIO MODIFICATORIO,02/08/2017 00:00,SE LIBERA EL SITIO EL 26/07/2017,19/06/2017 00:00,07/10/2017 00:00
114,333,1,ANTICIPO,15/09/2017 00:00,28,15/09/2017 00:00,23/12/2017 00:00,S/N,25/09/2017 00:00,DGOP/DAYCFO/0193/2017,25/09/2017 00:00,GRISELDA RECAL 25/09/2017,18/08/2017 00:00,25/11/2017 00:00
115,304,1,ANTICIPO,07/09/2017 00:00,34,07/09/2017 00:00,12/01/2018 00:00,S/N RECALENDARIZACIÓN,19/09/2017 00:00,DAYCFO/0192/2017,27/09/2017 00:00,DEPÓSITO ANTICIPO 07/SEPT/2017,04/08/2017 00:00,09/12/2017 00:00
116,300,1,ANTICIPO,10/08/2017 00:00,9,10/08/2017 00:00,18/12/2017 00:00,S/N RECAL,25/09/2017 00:00,DGOP/DAyCFO/196/2017,28/09/2017 00:00,AMALIA28/09/2017,01/08/2017 00:00,09/12/2017 00:00
117,326,1,ANTICIPO,20/09/2017 00:00,37,20/09/2017 00:00,16/10/2017 00:00,S/N RECAL,27/09/2017 00:00,DGOP/DAyCFO/197/2017,28/09/2017 00:00,AMALIA 28/09/2017,14/08/2017 00:00,09/09/2017 00:00
118,332,1,ANTICIPO,20/09/2017 00:00,23,20/09/2017 00:00,22/10/2017 00:00,S/N,28/09/2017 00:00,DGOP/DAYCFO/0198/2017,28/09/2017 00:00,GRISELDA RECAL 28/09/2017,28/08/2017 00:00,29/09/2017 00:00
119,302,1,ANTICIPO,07/09/2017 00:00,21,08/09/2017 00:00,16/12/2017 00:00,S/N,14/09/2017 00:00,DGOP/DAyCFO/0199/2017,21/09/2017 00:00,SE AUTORIZA LA RECALENDARIZACIÓN POR FECHA DE DEPOSITO 07/09/2017,18/08/2017 00:00,25/11/2017 00:00
120,321,1,ANTICIPO,15/09/2017 00:00,25,15/09/2017 00:00,13/01/2018 00:00,S/N,22/09/2017 00:00,DGOP/DAyCFO/0200/2017,29/09/2017 00:00,SE AUTORIZA LA RECALENDARIZACIÓN POR ANTICIPO DEL DÍA 15/09/2017,21/08/2017 00:00,19/12/2017 00:00
121,316,1,ANTICIPO,12/09/2017 00:00,23,13/09/2017 00:00,11/01/2018 00:00,S/N RECAL,02/10/2017 00:00,DGOP/DAYCFO/0194/2017,02/10/2017 00:00,CLAUDIA 02/10/2017?,21/08/2017 00:00,19/12/2017 00:00
122,325,1,ANTICIPO,12/09/2017 00:00,39,12/09/2017 00:00,08/02/2018 00:00,S/N RECAL,02/10/2017 00:00,DGOP/DAYCFO/0195/2017,02/10/2017 00:00,CLAU 21/10/2017?,04/08/2017 00:00,31/12/2017 00:00
123,280,1,SITIO,02/10/2017 00:00,35,28/08/2017 00:00,18/11/2017 00:00,S/N RECAL ,18/08/2017 00:00,DGOP/CT/REC/095/17,23/08/2017 00:00,POR RETRASO EN ENTREGA DE SITIO,24/07/2017 00:00,14/10/2017 00:00
124,324,1,ANTICIPO,28/09/2017 00:00,45,28/09/2017 00:00,06/01/2018 00:00,S/N RECAL,04/10/2017 00:00,DAyCFO/198/2017,05/10/2017 00:00,KAREN 05/10/2017,14/08/2017 00:00,22/11/2017 00:00
125,334,1,ANTICIPO,28/09/2017 00:00,52,28/09/2017 00:00,23/01/2018 00:00,S/N RECAL,04/10/2017 00:00,DAyCFO/199/2017,05/10/2017 00:00,KAREN 05/10/2017,07/08/2017 00:00,02/12/2017 00:00
126,327,1,ANTICIPO,27/09/2017 00:00,34,27/09/2017 00:00,05/01/2018 00:00,S/N,05/10/2017 00:00,DGOP/DAYCFO/0201/2017,05/10/2017 00:00,GRISELDA RECAL 05/10/2017 ?,24/08/2017 00:00,02/12/2017 00:00
127,298,1,ANTICIPO,24/08/2017 00:00,18,25/08/2017 00:00,18/10/2017 00:00,S/N,03/10/2017 00:00,DGOP/DAYCFO/0202/2017,03/10/2017 00:00,GRIS/ ANALAURA ?RECAL 05/10/2017,07/08/2017 00:00,30/09/2017 00:00
128,360,1,ANTICIPO,28/09/2017 00:00,18,29/09/2017 00:00,22/11/2017 00:00,S/N RECAL,04/10/2017 00:00,DGOP/DAyCFO/200/2017,06/10/2017 00:00,AMALIA 07/10/2017,11/09/2017 00:00,04/11/2017 00:00
129,305,1,ANTICIPO,20/09/2017 00:00,41,20/09/2017 00:00,29/12/2017 00:00,S/N,29/09/2017 00:00,DGOP/DAyCFO/0204/2017,06/10/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN  POR ANTICIPO  EL DÍA 20/09/2017,10/08/2017 00:00,18/11/2017 00:00
130,329,1,ANTICIPO,21/09/2017 00:00,32,22/09/2017 00:00,20/01/2018 00:00,S/N RECAL,05/10/2017 00:00,DGOP/DAyCFO/201/2017,09/10/2017 00:00,AMALIA 09/10/2017,21/08/2017 00:00,19/12/2017 00:00
131,318,1,ANTICIPO,15/09/2017 00:00,32,15/09/2017 00:00,19/12/2017 00:00,S/N,28/09/2017 00:00,DGOP/DAYCFO/0206/2017,28/09/2017 00:00,GRISELDA 11/10/2017 RECAL,14/08/2017 00:00,22/11/2017 00:00
132,319,1,ANTICIPO,21/09/2017 00:00,31,21/09/2017 00:00,12/12/2017 00:00,S/N,04/10/2017 00:00,DGOP/DAYCFO/0205/2017,04/10/2017 00:00,GRISELDA 11/10/2017 RECAL,21/08/2017 00:00,11/11/2017 00:00
133,363,1,ANTICIPO,28/09/2017 00:00,56,29/09/2017 00:00,25/02/2018 00:00,S/N,05/10/2017 00:00,DGOP/DAyCFO/0202/2017,10/10/2017 00:00,ANA LAURA,04/08/2017 00:00,31/01/2018 00:00
134,367,1,ANTICIPO,13/10/2017 00:00,40,14/10/2017 00:00,01/02/2018 00:00,S/N,18/10/2017 00:00,DGOP/DAyCFO/0204/2017,20/10/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN  CON FECHA DE ANTICIPO 13/10/2017,04/09/2017 00:00,23/12/2017 00:00
135,369,1,ANTICIPO,10/10/2017 00:00,47,10/10/2017 00:00,19/12/2017 00:00,S/N,10/10/2017 00:00,DGOP/DAyCFO/0203/2017,20/10/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN POR DEPOSITO DE ANTICIPO EL DÍA 10/10/2017,24/08/2017 00:00,30/11/2017 00:00
136,364,1,ANTICIPO,11/10/2017 00:00,48,11/10/2017 00:00,01/02/2018 00:00,S/N RECAL,18/10/2017 00:00,DAyCFO/205/2017,20/10/2017 00:00,KAREN 20/10/2017,24/08/2017 00:00,15/12/2017 00:00
137,374,1,ANTICIPO,09/10/2017 00:00,28,09/10/2017 00:00,04/11/2017 00:00,S/N RECAL,16/10/2017 00:00,DAyCFO/206/2017,23/10/2017 00:00,KAREN 23/10/2017 ?,11/09/2017 00:00,07/10/2017 00:00
138,358,1,ANTICIPO,07/10/2017 00:00,36,07/10/2017 00:00,19/12/2017 00:00,S/N,20/10/2017 00:00,DGOP/DAYCFO/0207/2017,20/10/2017 00:00,GRISELDA 23/10/2017 RECAL ?,01/09/2017 00:00,08/12/2017 00:00
139,354,1,ANTICIPO,13/10/2017 00:00,32,13/10/2017 00:00,19/12/2017 00:00,S/N RECAL,23/10/2017 00:00,DAyCFO/209/2017,24/10/2017 00:00,KAREN 24/10/2017 ?,11/09/2017 00:00,02/12/2017 00:00
140,355,1,ANTICIPO,13/10/2017 00:00,32,13/10/2017 00:00,19/12/2017 00:00,S/N RECAL,23/10/2017 00:00,DAyCFO/209/2017,24/10/2017 00:00,KAREN 24/10/2017 ?,11/09/2017 00:00,02/12/2017 00:00
141,349,1,ANTICIPO,16/10/2017 00:00,31,16/10/2017 00:00,20/01/2018 00:00,S/N,20/10/2017 00:00,DGOP/DAyCFO/0208/2017,24/10/2017 00:00,ANA LAURA 24/10/2017,11/09/2017 00:00,16/12/2017 00:00
142,357,1,ANTICIPO,16/10/2017 00:00,35,16/10/2017 00:00,20/01/2018 00:00,S/N,20/10/2017 00:00,DGOP/DAyCFO/0207/2017,24/10/2017 00:00,ANA LAURA 24/10/2017,11/09/2017 00:00,16/12/2017 00:00
143,379,1,ANTICIPO,16/10/2017 00:00,35,16/10/2017 00:00,19/12/2017 00:00,S/N,25/10/2017 00:00,DGOP/DAYCFO/0209/2017,25/10/2017 00:00,GRISELDA 25/10/2017 ?,11/09/2017 00:00,02/12/2017 00:00
144,380,1,ANTICIPO,16/10/2017 00:00,35,16/10/2017 00:00,19/12/2017 00:00,S/N,25/10/2017 00:00,DGOP/DAYCFO/0209/2017,25/10/2017 00:00,GRISELDA 25/10/2017 ?,11/09/2017 00:00,02/12/2017 00:00
145,408,1,ANTICIPO,17/10/2017 00:00,30,18/10/2017 00:00,25/12/2017 00:00,S/N RECAL,24/10/2017 00:00,DAyCFO/211/2017,26/10/2017 00:00,KAREN 26/10/2017 ? ,18/09/2017 00:00,25/11/2017 00:00
146,385,1,ANTICIPO,19/10/2017 00:00,24,19/10/2017 00:00,16/01/2018 00:00,S/N RECAL,25/10/2017 00:00,DAyCFO/210/2017,27/10/2017 00:00,KAREN 27/10/2017,25/09/2017 00:00,23/12/2017 00:00
149,243,1,SITIO,30/10/2017 00:00,49,11/09/2017 00:00,02/12/2017 00:00,S/N RECAL ,14/09/2017 00:00,01 RECAL/109/17,19/09/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO ,24/07/2017 00:00,14/10/2017 00:00
150,422,1,ANTICIPO,23/10/2017 00:00,26,24/10/2017 00:00,23/01/2018 00:00,S/N RECAL,31/10/2017 00:00,DAyCFO/212/2017,01/11/2017 00:00,KAREN 01/11/2017,28/09/2017 00:00,28/12/2017 00:00
151,359,1,ANTICIPO,24/10/2017 00:00,43,24/10/2017 00:00,28/01/2018 00:00,S/N,01/11/2017 00:00,DGOP/DAYCF/0213/2017,01/11/2017 00:00,RECALENDARIZACION GRISELDA 01/11/2017,11/09/2017 00:00,16/12/2017 00:00
152,378,1,ANTICIPO,20/10/2017 00:00,32,20/10/2017 00:00,06/12/2017 00:00,S/N,01/11/2017 00:00,DGOP/DAYCFO/0214/2017,01/11/2017 00:00,RECALENDARIZACION GRISELDA 01/11/2017,18/09/2017 00:00,04/11/2017 00:00
153,387,1,ANTICIPO,23/10/2017 00:00,28,23/10/2017 00:00,27/01/2018 00:00,S/N,01/11/2017 00:00,DGOP/DAYCFO/0215/2017,01/11/2017 00:00,RECALENDARIZACION GRISELDA 01/11/2017,25/09/2017 00:00,30/12/2017 00:00
154,382,1,ANTICIPO,18/10/2017 00:00,28,19/10/2017 00:00,19/01/2018 00:00,S/N,01/11/2017 00:00,DGOP/DAYCFO/0216/2017,01/11/2017 00:00,RECALENDARIZACION GRISELDA 01/11/2017,21/09/2017 00:00,22/12/2017 00:00
155,386,1,ANTICIPO,19/10/2017 00:00,21,19/10/2017 00:00,18/01/2018 00:00,S/N,01/11/2017 00:00,DGOP/DAYCFO/0217/2017,01/11/2017 00:00,RECALENDARIZACION GRISELDA 01/11/2017,28/09/2017 00:00,28/12/2017 00:00
156,381,1,ANTICIPO,24/10/2017 00:00,30,25/10/2017 00:00,29/01/2018 00:00,S/N,01/11/2017 00:00,DGOP/DAYCFO/0218/2017,01/11/2017 00:00,RECALENDARIZACION GRISELDA 01/11/2017,25/09/2017 00:00,30/12/2017 00:00
157,375,1,ANTICIPO,24/10/2017 00:00,29,24/10/2017 00:00,28/01/2018 00:00,S/N RECAL,31/10/2017 00:00,DAyCFO/0213/2017,01/11/2017 00:00,KAREN 01/11/2017,25/09/2017 00:00,30/12/2017 00:00
158,400,1,ANTICIPO,19/10/2017 00:00,14,19/10/2017 00:00,14/01/2018 00:00,RECAL S/N,01/11/2017 00:00,DGOP/DACFO/0221/2017,01/11/2017 00:00,CLAU 01/11/2017 ?,05/10/2017 00:00,31/12/2017 00:00
159,416,1,ANTICIPO,19/10/2017 00:00,45,20/10/2017 00:00,08/02/2018 00:00,RECAL S/N,01/11/2017 00:00,DGOP/DAYCFO/0220/2017,01/11/2017 00:00,CLAU 01/11/2017 ?,05/09/2017 00:00,25/12/2017 00:00
160,395,1,ANTICIPO,29/10/2017 00:00,39,20/10/2017 00:00,24/01/2018 00:00,RECAL S/N,01/11/2017 00:00,DGOP/DAYCFO/0219/2017,01/11/2017 00:00,CLAU 01/11/2017 ?,11/09/2017 00:00,16/12/2017 00:00
161,412,1,ANTICIPO,30/10/2017 00:00,20,31/10/2017 00:00,12/12/2017 00:00,S/N RECAL,03/11/2017 00:00,DGOP/DAYCFO/0222/2017,03/11/2017 00:00,CLAU 03/11/2017,11/10/2017 00:00,09/12/2017 00:00
162,424,1,ANTICIPO,17/10/2017 00:00,30,18/10/2017 00:00,25/12/2017 00:00,S/N RECAL,20/10/2017 00:00,DGOP/ADyCFO/0223/2017,27/10/2017 00:00,AMALIA 05/11/2017,18/09/2017 00:00,25/11/2017 00:00
163,406,1,ANTICIPO,23/10/2017 00:00,19,24/10/2017 00:00,19/01/2018 00:00,S/N RECAL,26/10/2017 00:00,DGOP/DAyCFO/0224/2017,02/11/2017 00:00,AMALIA 05/11/2017,05/10/2017 00:00,31/12/2017 00:00
164,407,1,ANTICIPO,23/10/2017 00:00,26,24/10/2017 00:00,23/01/2018 00:00,S/N RECAL,31/10/2017 00:00,DGOP/DAyCFO/0225/2017,03/11/2017 00:00,AMALIA 05/11/2017,28/09/2017 00:00,28/12/2017 00:00
165,421,1,ANTICIPO,05/10/2017 00:00,22,27/10/2017 00:00,22/01/2018 00:00,S/N RECAL,03/11/2017 00:00,DAyCFO/218/2017,06/11/2017 00:00,KAREN 06/10/2017,05/10/2017 00:00,31/12/2017 00:00
166,410,1,ANTICIPO,19/10/2017 00:00,32,20/10/2017 00:00,26/01/2018 00:00,RECAL S/N,03/11/2017 00:00,DGOP/DAYCFO/0212/2017,03/11/2017 00:00,CLAU 06/11/2017 ?,18/09/2017 00:00,25/12/2017 00:00
167,384,1,ANTICIPO,19/10/2017 00:00,24,19/10/2017 00:00,23/01/2018 00:00,S/N,25/10/2017 00:00,DGOP/DAyCFO/0227/2017,03/11/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN POR ANTICIPO EL DÍA 19/10/2017,25/09/2017 00:00,30/12/2017 00:00
168,388,1,ANTICIPO,25/10/2017 00:00,17,26/10/2017 00:00,16/01/2018 00:00,S/N RECAL,03/11/2017 00:00,DAyCFO/220/2017,07/11/2017 00:00,KAREN 07/11/2017,09/10/2017 00:00,30/12/2017 00:00
169,439,1,ANTICIPO,30/10/2017 00:00,20,31/10/2017 00:00,12/12/2017 00:00,S/N,07/11/2017 00:00,DGOP/DAYCFO/0228/2017,07/11/2017 00:00,RECALENDARIZACION GRISELDA 07/11/2017?,11/10/2017 00:00,09/12/2017 00:00
170,441,1,ANTICIPO,27/10/2017 00:00,50,27/10/2017 00:00,19/01/2018 00:00,S/N,07/11/2017 00:00,DGOP/DAYCFO/0277/2017,07/11/2017 00:00,RECALENDARIZACION GRISELDA 07/11/2017?,07/09/2017 00:00,30/11/2017 00:00
171,442,1,ANTICIPO,27/10/2017 00:00,50,27/10/2017 00:00,19/01/2018 00:00,S/N,07/11/2017 00:00,DGOP/DAYCFO/0227/2017,07/11/2017 00:00,GRISELDA RECAL 07/11/2017?,07/09/2017 00:00,30/11/2017 00:00
172,365,1,ANTICIPO,11/10/2017 00:00,37,12/10/2017 00:00,08/01/2018 00:00,S/N RECALEND. Y REPROG.,19/10/2017 00:00,DGOP/DAyCFO/0208/2017,26/10/2017 00:00,RECALENDARIZACIÓN Y REPROGRAMACIÓN,05/09/2017 00:00,02/12/2017 00:00
173,447,1,ANTICIPO,30/10/2017 00:00,20,31/10/2017 00:00,12/12/2017 00:00,S/N,01/11/2017 00:00,DGOP/DAyCFO/0222/2017,07/11/2017 00:00,ANA LAURA,11/10/2017 00:00,09/12/2017 00:00
175,420,1,ANTICIPO,10/11/2017 00:00,38,06/11/2017 00:00,05/02/2018 00:00,S/N RECAL,10/11/2017 00:00,DGOP/DAYCFO/0230/2017,10/11/2017 00:00,CLAU 10/11/2017,29/09/2017 00:00,29/12/2017 00:00
176,419,1,ANTICIPO,03/11/2017 00:00,29,03/11/2017 00:00,29/01/2018 00:00,S/N RECAL,10/11/2017 00:00,DGOP/DAYCFO/0232/2017,10/11/2017 00:00,CLAU 10/11/2017?,05/10/2017 00:00,31/12/2017 00:00
177,401,1,ANTICIPO,05/10/2017 00:00,26,31/10/2017 00:00,26/01/2018 00:00,S/N RECAL,08/11/2017 00:00,DAyCFO/0223/2017,13/11/2017 00:00,KAREN 13/11/2017,05/10/2017 00:00,31/12/2017 00:00
178,450,1,ANTICIPO,03/11/2017 00:00,23,03/11/2017 00:00,20/01/2018 00:00,S/N RECAL,13/11/2017 00:00,DGOP/DAYCFO/0231/2017,13/11/2017 00:00,CLAU 13/11/2017 ?,11/10/2017 00:00,28/12/2017 00:00
179,462,1,ANTICIPO,20/10/2017 00:00,32,20/10/2017 00:00,06/12/2017 00:00,S/N RECAL,25/10/2017 00:00,DAyCFO/0225/2017,01/11/2017 00:00,JORGE 13/11/2017,18/09/2017 00:00,04/11/2017 00:00
180,428,1,ANTICIPO,23/10/2017 00:00,18,23/10/2017 00:00,18/01/2018 00:00,S/N RECAL,25/10/2017 00:00,DAyCFO/0226/2017,01/11/2017 00:00,JORGE 13/11/2017,05/10/2017 00:00,31/12/2017 00:00
181,430,1,ANTICIPO,24/10/2017 00:00,30,25/10/2017 00:00,22/01/2018 00:00,S/N RECAL,31/10/2017 00:00,DAyCFO/105/2017,07/11/2017 00:00,JORGE 13/11/2017,25/09/2017 00:00,23/12/2017 00:00
182,443,1,ANTICIPO,26/10/2017 00:00,29,27/10/2017 00:00,26/01/2018 00:00,S/N RECAL,10/11/2017 00:00,DAyCFO/0228/2017,13/11/2017 00:00,JORGE 13/11/2017,28/09/2017 00:00,28/12/2017 00:00
183,464,1,ANTICIPO,27/10/2017 00:00,35,30/10/2017 00:00,24/02/2018 00:00,S/N RECAL,07/11/2017 00:00,0235/2017,14/11/2017 00:00,13/11/2017 AMALIA,25/09/2017 00:00,20/01/2018 00:00
185,455,1,ANTICIPO,30/10/2017 00:00,19,31/10/2017 00:00,12/12/2017 00:00,S/N RECAL,01/11/2017 00:00,0237/2017,08/11/2017 00:00,13/11/2017 AMALIA,11/10/2017 00:00,09/12/2017 00:00
186,467,1,ANTICIPO,26/10/2017 00:00,32,27/10/2017 00:00,24/01/2018 00:00,S/N RECAL,01/11/2017 00:00,0238/2017,08/11/2017 00:00,13/11/2017,25/09/2017 00:00,23/12/2017 00:00
187,383,1,ANTICIPO,19/10/2017 00:00,25,20/10/2017 00:00,24/01/2018 00:00,S/N,26/10/2017 00:00,DGOP/DAyCFO/0224/2017,09/11/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN POR FECHA DE DEPOSITO 19/10/2017,25/09/2017 00:00,30/12/2017 00:00
188,473,1,ANTICIPO,27/10/2017 00:00,23,28/10/2017 00:00,23/01/2018 00:00,S/N,03/11/2017 00:00,DGOP/DAyCFO/0239/2017,10/11/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN  POR FECHA DE DEPOSITO EL DÍA 27/10/2017,05/10/2017 00:00,31/12/2017 00:00
189,474,1,ANTICIPO,27/10/2017 00:00,23,28/10/2017 00:00,23/01/2018 00:00,S/N,03/11/2017 00:00,DGOP/DAyCFO/0239/2017,10/11/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN POR FECHA DE DEPOSITO 27/10/2017,05/10/2017 00:00,31/12/2017 00:00
190,475,1,ANTICIPO,27/10/2017 00:00,23,28/10/2017 00:00,23/01/2018 00:00,S/N,03/11/2017 00:00,DGOP/DAyCFO/0239/2017,10/11/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN POR FECHA DE DEPOSITO 27/10/2017,05/10/2017 00:00,31/12/2017 00:00
191,472,1,ANTICIPO,25/10/2017 00:00,31,26/10/2017 00:00,09/01/2018 00:00, S/N RECAL,06/11/2017 00:00,DAyCFO/0221/2017,13/11/2017 00:00,KAREN 15/11/2017,25/09/2017 00:00,09/12/2017 00:00
192,477,1,ANTICIPO,27/10/2017 00:00,35,30/10/2017 00:00,13/01/2018 00:00,S/N,03/11/2017 00:00,DGOP/DACFO/0240/2017,10/11/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN POR ANTICIPO EL DÍA 27/10/2017,25/09/2017 00:00,09/12/2017 00:00
193,465,1,ANTICIPO,08/11/2017 00:00,35,09/11/2017 00:00,04/02/2018 00:00,S/N RECAL,15/11/2017 00:00,DGOP/DAyCFO/242/2017,15/11/2017 00:00,15/11/2017 Amalia,05/10/2017 00:00,31/12/2017 00:00
194,466,1,ANTICIPO,08/11/2017 00:00,35,09/11/2017 00:00,04/02/2018 00:00,S/N Recal,15/11/2017 00:00,DGOP/DAyCFO/243/2017,15/11/2017 00:00,15/11/2017 Amalia,05/10/2017 00:00,31/12/2017 00:00
195,454,1,ANTICIPO,10/11/2017 00:00,15,10/11/2017 00:00,30/12/2017 00:00,S/N RECAL ,16/11/2017 00:00,DGOP/DAYCFO/0244/2017,16/11/2017 00:00,CLAU 16/11/2017,26/10/2017 00:00,15/12/2017 00:00
196,437,1,ANTICIPO,03/11/2017 00:00,39,03/11/2017 00:00,07/02/2018 00:00,S/N,16/11/2017 00:00,DGOP/DAYCFO/0233/2017,16/11/2017 00:00,RECALENDARIZACION GRISELDA 16/11/2017,25/09/2017 00:00,30/12/2017 00:00
197,436,1,ANTICIPO,07/11/2017 00:00,29,07/11/2017 00:00,29/01/2018 00:00,S/N,16/11/2017 00:00,DGOP/DAYCFO/0245/2017,16/11/2017 00:00,RECALENDARIZACION GRISELDA 16/11/2017 ?,09/10/2017 00:00,31/12/2017 00:00
198,402,1,ANTICIPO,30/10/2017 00:00,43,31/10/2017 00:00,19/02/2018 00:00,S/N RECAL,06/11/2017 00:00,DAyCFO/0219/2017,16/11/2017 00:00,KAREN 16/11/2017,18/09/2017 00:00,07/01/2018 00:00
199,476,1,ANTICIPO,26/09/2017 00:00,30,27/09/2017 00:00,12/11/2017 00:00,S/N RECAL,02/10/2017 00:00,DGOP/DAyCFO/241/2017,09/10/2017 00:00,16/11/2017 AMALIA,28/08/2017 00:00,13/10/2017 00:00
200,286,1,SITIO,17/11/2017 00:00,26,05/09/2017 00:00,14/12/2017 00:00,S/N RECAL ,05/09/2017 00:00,01 RECAL/103/17,07/09/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO ,10/08/2017 00:00,18/11/2017 00:00
201,493,1,ANTICIPO,25/10/2017 00:00,37,25/10/2017 00:00,29/01/2018 00:00,S/N,01/11/2017 00:00,DGOP/DAyCFO/0246/2017,10/11/2017 00:00,SE AUTORIZA RECALENDARIZACIÓN POR DEPOSITO DE ANTICIPO EL DÍA 25/10/2017,18/09/2017 00:00,23/12/2017 00:00
202,451,1,ANTICIPO,01/11/2017 00:00,63,10/11/2017 00:00,01/02/2018 00:00,RECAL S/N,22/11/2017 00:00,DGOP/DAYCFO/0248/2017,22/11/2017 00:00,CLAU 22/11/2017,08/09/2017 00:00,30/11/2017 00:00
203,497,1,ANTICIPO,01/11/2017 00:00,27,01/11/2017 00:00,27/01/2018 00:00,S/N,09/11/2017 00:00,DGOP/DAyCFO/0229/2017,16/11/2017 00:00,ANA LAURA ,05/10/2017 00:00,31/12/2017 00:00
204,469,1,ANTICIPO,08/11/2017 00:00,63,09/11/2017 00:00,01/02/2018 00:00,S/N RECAL,10/11/2017 00:00,DAyCFO/231/2017,17/11/2017 00:00,KAREN 22/11/2017,07/09/2017 00:00,30/11/2017 00:00
205,470,1,ANTICIPO,08/11/2017 00:00,63,09/11/2017 00:00,01/02/2018 00:00,S/N RECAL,10/11/2017 00:00,DAyCFO/232/2017,17/11/2017 00:00,KAREN 22/11/2017,07/09/2017 00:00,30/11/2017 00:00
206,483,1,ANTICIPO,13/11/2017 00:00,27,14/11/2017 00:00,24/01/2018 00:00,S/N RECAL,21/11/2017 00:00,DAyCFO/0234/2017,22/11/2017 00:00,KAREN 22/11/2017,18/10/2017 00:00,28/12/2017 00:00
207,484,1,ANTICIPO,13/11/2017 00:00,27,14/11/2017 00:00,24/01/2018 00:00,S/N RECAL,21/11/2017 00:00,DAyCFO/0235/2017,22/11/2017 00:00,KAREN 22/11/2017,18/10/2017 00:00,28/12/2017 00:00
208,461,1,ANTICIPO,10/11/2017 00:00,15,10/11/2017 00:00,30/12/2017 00:00,S/N RECAL,21/11/2017 00:00,DAyCFO/0233/2017,22/11/2017 00:00,KAREN 22/11/2017,26/10/2017 00:00,15/12/2017 00:00
