Id_Recalendarizacion,Id_Contrato,No_Recalendarizacion,Tipo_Recalendarizacion,Fecha_Deposito,Dias_Recorrer,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Inicio_Ultima_Anterior,Fecha_Termino_Ultima_Anterior
175,359,1,ANTICIPO,20/10/2011 00:00,7,17/10/2011 00:00,07/01/2012 00:00,S/N RECAL ,19/10/2011 00:00,CT/REC/0050/11 ,20/10/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACIÓN ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/10/2011 00:00,31/12/2011 00:00
176,303,1,ANTICIPO,19/09/2011 00:00,7,12/09/2011 00:00,05/11/2011 00:00,S/N RECAL ,19/09/2011 00:00,CT/REC.0142/11 ,19/09/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,05/09/2011 00:00,29/10/2011 00:00
177,358,1,ANTICIPO,27/10/2011 00:00,14,24/10/2011 00:00,27/01/2012 00:00,S/N RECAL ,27/10/2011 00:00,CT/REC.0162/11 ,27/10/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/10/2011 00:00,13/01/2012 00:00
178,360,1,ANTICIPO,21/10/2011 00:00,14,24/10/2011 00:00,10/12/2011 00:00,S/N RECAL ,20/10/2011 00:00,CT/REC.0158/11 ,21/10/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/10/2011 00:00,26/11/2011 00:00
180,237,1,ANTICIPO,18/11/2011 00:00,108,17/11/2011 00:00,13/12/2011 00:00,S/N RECAL ,18/11/2011 00:00,CT/REC/0174/11 ,18/11/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,01/08/2011 00:00,27/08/2011 00:00
184,406,1,ANTICIPO,01/12/2011 00:00,11,25/11/2011 00:00,10/01/2012 00:00,S/N RECAL ,29/11/2011 00:00,CT/REC/0051/11 ,01/12/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,14/11/2011 00:00,30/12/2011 00:00
185,397,1,ANTICIPO,17/11/2011 00:00,4,11/11/2011 00:00,09/05/2012 00:00,S/N REC   ,16/11/2011 00:00,CT/REC/0052/11 ,17/11/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGIANAL ADJUNTA DE LA SOLICITUD DE RECALINDARIZACION EN EL EXPEDINTE  UNITARIO,07/11/2011 00:00,05/05/2012 00:00
186,399,1,ANTICIPO,17/11/2011 00:00,2,16/11/2011 00:00,05/03/2012 00:00,S/N REC   ,16/11/2011 00:00,CT/REC/0051/11 ,17/11/2011 00:00,SE ANEXA RECALENDARAIZACIN AL EXPEDIENTE UNITARIO,14/11/2011 00:00,03/03/2012 00:00
187,410,1,ANTICIPO,08/12/2011 00:00,4,02/12/2011 00:00,27/03/2012 00:00,S/N REC   ,06/12/2011 00:00,CT/REC/0055/11 ,08/12/2011 00:00,SE ANEXA RECALENDARIZACION AL EXPEDIENTE UNITARIO,28/11/2011 00:00,23/03/2012 00:00
188,417,1,ANTICIPO,16/12/2011 00:00,4,09/12/2011 00:00,29/02/2012 00:00,S/N       ,13/12/2011 00:00,CP/REC/0056/11 ,16/12/2011 00:00,COPIA DEMAUTORIZACION EN EXPEDOENTE UNITARIO,05/12/2011 00:00,25/02/2012 00:00
190,420,1,ANTICIPO,28/11/2011 00:00,18,09/12/2011 00:00,15/01/2012 00:00,S/N       ,15/12/2011 00:00,CP/REC/057/11  ,28/11/2011 00:00,ORIGINALES EN EXPEDIENTE UNITARIO,21/11/2011 00:00,30/12/2011 00:00
191,429,1,ANTICIPO,15/12/2011 00:00,9,21/12/2011 00:00,09/01/2012 00:00,S/N       ,26/12/2011 00:00,CP/REC/058/2011,15/12/2011 00:00,ORIGINALES EN EXPEDIENTE UNITARIO,12/12/2011 00:00,31/12/2011 00:00
196,452,1,ANTICIPO,23/12/2011 00:00,3,29/12/2011 00:00,01/05/2012 00:00,SN        ,29/12/2011 00:00,CP/REC/059/2011,23/12/2011 00:00,ORIGINALES EN EXPEDIENTE UNITARIO,26/12/2011 00:00,27/04/2012 00:00
206,460,1,ANTICIPO,27/12/2011 00:00,7,02/01/2012 00:00,18/02/2012 00:00,S/N       ,09/01/2012 00:00, CP/REC/062/11 ,27/12/2011 00:00,DOCUMENTACION EN EXPEDIENTE UNITARIO,26/12/2011 00:00,11/02/2012 00:00
207,459,1,ANTICIPO,09/01/2012 00:00,7,02/01/2012 00:00,24/03/2012 00:00,S/N       ,09/01/2012 00:00,CP/REC/063/2011,09/01/2012 00:00,ORIGINALES EN EXPEDIENTE,26/12/2011 00:00,17/03/2012 00:00
208,463,1,ANTICIPO,27/12/2011 00:00,10,05/01/2012 00:00,07/05/2012 00:00,S/N       ,11/01/2012 00:00,CP/REC/063/2011,27/12/2011 00:00,DOCUMENTACION EN EXPEDIENTE UNITARIO,26/12/2011 00:00,27/04/2012 00:00
219,490,1,ANTICIPO,23/01/2012 00:00,11,20/01/2012 00:00,19/06/2012 00:00,S/N       ,09/01/2012 00:00,CP/REC/066/2011,23/01/2012 00:00,originales en expediente,09/01/2012 00:00,08/06/2012 00:00
220,26,1,ANTICIPO,28/12/2011 00:00,291,23/12/2011 00:00,22/05/2012 00:00,SN        ,07/12/2011 00:00,CP/REC/061/2011,28/12/2011 00:00,ORIGINALES EN EXPEDIENTE,07/03/2011 00:00,02/04/2011 00:00
221,424,1,ANTICIPO,28/12/2011 00:00,11,23/12/2011 00:00,22/05/2012 00:00,S/N       ,28/12/2011 00:00,CP/REC/061/2011,28/12/2011 00:00,ORIGINALES EN EXPEDIENTE,12/12/2011 00:00,11/05/2012 00:00
222,428,1,ANTICIPO,28/12/2011 00:00,10,22/12/2011 00:00,10/04/2012 00:00,SN        ,28/12/2011 00:00,CP/REC/060/2011,28/12/2011 00:00,ORIGINALES EN EXPEDIENTE,12/12/2011 00:00,31/03/2012 00:00
223,493,1,ANTICIPO,24/01/2012 00:00,10,19/01/2012 00:00,10/04/2012 00:00,SN        ,18/01/2012 00:00,CP/REC/066/2011,24/01/2012 00:00,originales en expediente,09/01/2012 00:00,31/03/2012 00:00
224,494,1,ANTICIPO,25/01/2012 00:00,9,18/01/2012 00:00,26/03/2012 00:00,SN        ,25/01/2012 00:00, CP/REC/068/201,25/01/2012 00:00,originales en expediente,09/01/2012 00:00,17/03/2012 00:00
225,494,2,ANTICIPO,25/01/2012 00:00,9,18/01/2012 00:00,26/03/2012 00:00,SN        ,25/01/2012 00:00, CP/REC/068/201,25/01/2012 00:00,originales en expediente,09/01/2012 00:00,17/03/2012 00:00
233,416,1,ANTICIPO,07/12/2011 00:00,9,07/12/2011 00:00,08/01/2012 00:00,S/N       ,07/12/2011 00:00,CP/REC/053/2011,07/12/2011 00:00,ORIGINALES EN EXPEDIENTE UNITARIO,28/11/2011 00:00,30/12/2011 00:00
235,484,1,ANTICIPO,17/01/2012 00:00,11,13/01/2012 00:00,21/03/2012 00:00,SN        ,17/01/2012 00:00,CP/REC/068/2011,17/01/2012 00:00,ORIGINALES EN EXPEDIENTE,02/01/2012 00:00,10/03/2012 00:00
243,261,1,ANTICIPO,25/10/2011 00:00,50,18/10/2011 00:00,08/01/2012 00:00,S/N RECAL ,25/10/2011 00:00,CT/REC.0160/11 ,25/10/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,29/08/2011 00:00,19/11/2011 00:00
267,491,1,ANTICIPO,02/02/2012 00:00,29,31/01/2012 00:00,13/05/2012 00:00,SN        ,02/02/2012 00:00,CP/REC/070/2012,02/02/2012 00:00,DOCUMENTACION EN EXPEDIENTE,02/01/2012 00:00,14/04/2012 00:00
279,433,1,ANTICIPO,29/12/2011 00:00,8,27/12/2011 00:00,28/07/2012 00:00,SN        ,29/12/2011 00:00,CP/REC/071/2012,29/12/2011 00:00,ORIGINALES EN EXPEDIENTE UNITARIO,19/12/2011 00:00,20/07/2012 00:00
321,165,1,ANTICIPO,19/12/2011 00:00,196,12/12/2011 00:00,10/03/2012 00:00,S/N       ,10/12/2011 00:00,CT/REC.NO.0186/,19/12/2011 00:00,,30/05/2011 00:00,27/08/2011 00:00
