Id_Prorroga,Id_Contrato,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
229,343,31,31/01/2012 00:00,38.27,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,14/12/2011 00:00,S/N PRORROGA 1,21/12/2011 00:00,,30/12/2011 00:00
230,413,25,25/01/2012 00:00,64.1,SE ANEXA DOC A EXPEDIENTE UNITARIO CAP. TEO.,S/N,22/12/2011 00:00,S/N PRORROGA 1,29/12/2011 00:00,,30/12/2011 00:00
231,244,16,30/12/2011 00:00,13.79,SE ANEXA DOC A EXPEDIENTE UNITARIO CAP. TEO.,S/N,07/12/2011 00:00,S/N PRORROGA 1,16/12/2011 00:00,,13/12/2011 00:00
232,359,23,31/01/2012 00:00,28.05,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,19/12/2011 00:00,S/N PRORROGA 1,28/12/2011 00:00,,07/01/2012 00:00
234,393,56,26/02/2012 00:00,103.7,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,30/12/2011 00:00,S/N PRORROGA 10,06/01/2012 00:00,,31/12/2011 00:00
236,382,14,14/01/2012 00:00,20.9,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,23/12/2011 00:00,S/N PRORROGA 1,06/01/2012 00:00,,30/12/2011 00:00
237,429,23,02/02/2012 00:00,121.05,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,09/01/2012 00:00,S/N PRORROGA 1,16/01/2012 00:00,,09/01/2012 00:00
238,376,37,29/02/2012 00:00,68.52,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,19/01/2012 00:00,S/N PRORROGA 2,26/01/2012 00:00,,22/01/2012 00:00
239,403,21,05/02/2012 00:00,38.89,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,11/01/2012 00:00,S/N PRORROGA 1,19/01/2012 00:00,,14/01/2012 00:00
240,195,76,17/03/2012 00:00,36.54,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,30/12/2011 00:00,S/N PRORROGA 1,06/01/2012 00:00,,31/12/2011 00:00
241,420,19,04/02/2012 00:00,48.72,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,13/01/2012 00:00,S/N PRORROGA 1,20/01/2012 00:00,,15/01/2012 00:00
242,411,63,15/04/2012 00:00,84,,S/N,10/02/2012 00:00,S/N,10/02/2012 00:00,,11/02/2012 00:00
244,392,28,29/02/2012 00:00,41.79,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,23/01/2012 00:00,S/N PRORROGA 2,07/02/2012 00:00,,31/01/2012 00:00
245,434,13,18/02/2012 00:00,32.5,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,19/01/2012 00:00,S/N PRORROGA 1,30/01/2012 00:00,,04/02/2012 00:00
246,449,13,03/03/2012 00:00,24.07,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,23/01/2012 00:00,S/N PRORROGA 1,07/02/2012 00:00,,18/02/2012 00:00
247,413,23,18/02/2012 00:00,58.97,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,25/01/2012 00:00,S/N PRORROGA 2,01/02/2012 00:00,,25/01/2012 00:00
248,204,91,25/02/2012 00:00,151.67,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,25/01/2012 00:00,S/N PRORROGA 1,01/02/2012 00:00,,25/11/2011 00:00
249,451,16,21/02/2012 00:00,40,,PRIMER PRO,13/02/2012 00:00,PRIMER PRORROGA,13/02/2012 00:00,,04/02/2012 00:00
250,7,145,29/02/2012 00:00,121.85,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,14/12/2011 00:00,S/N PRORROGA 5,21/12/2011 00:00,,06/10/2011 00:00
251,358,29,26/02/2012 00:00,30.53,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP TEO,S/N,25/01/2012 00:00,S/N PRORROGA 1,01/02/2012 00:00,,27/01/2012 00:00
252,248,90,04/03/2012 00:00,109.76,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,03/02/2012 00:00,S/N PRORROGA 2,13/02/2012 00:00,,04/12/2011 00:00
253,465,20,03/03/2012 00:00,50,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,10/02/2012 00:00,S/N PRORROGA 1,17/02/2012 00:00,,11/02/2012 00:00
254,451,-1,21/02/2012 00:00,-2.5,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,03/02/2012 00:00,S/N PRORROGA 1,13/02/2012 00:00,,21/02/2012 00:00
255,294,34,11/03/2012 00:00,31.19,SE ANEXA DOC. A EXPEDIENTEUNITARIO CAP. TEO,S/N,02/02/2012 00:00,S/N PRORROGA 2,09/02/2012 00:00,,05/02/2012 00:00
256,420,24,29/02/2012 00:00,61.54,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,03/02/2012 00:00,S/N PRORROGA 2,10/02/2012 00:00,,04/02/2012 00:00
257,416,40,18/02/2012 00:00,125,,S/N AMP 1,07/02/2012 00:00,S/N AMPL 1,07/02/2012 00:00,,08/01/2012 00:00
258,416,13,03/03/2012 00:00,40.63,,S/N AMPÑ 2,24/02/2012 00:00,S/N AMPL 2,24/02/2012 00:00,,18/02/2012 00:00
259,399,24,30/03/2012 00:00,21.82,,S/N,22/02/2012 00:00,S/N PRORROGA,27/02/2012 00:00,,05/03/2012 00:00
260,381,34,03/03/2012 00:00,50.75,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,27/01/2012 00:00,S/N PRORROGA 2,03/02/2012 00:00,,28/01/2012 00:00
261,361,8,29/02/2012 00:00,6.5,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,03/02/2012 00:00,S/N PRORROGA 1,24/02/2012 00:00,,20/02/2012 00:00
262,459,6,31/03/2012 00:00,7.32,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,13/02/2012 00:00,S/N PRORROGA 1,29/02/2012 00:00,,24/03/2012 00:00
263,422,90,30/03/2012 00:00,281.25,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,26/12/2011 00:00,S/N PRORROGA 1,06/01/2012 00:00,,30/12/2011 00:00
264,314,63,03/03/2012 00:00,76.83,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,26/12/2011 00:00,S/N PRORROGA 2,06/01/2012 00:00,,30/12/2011 00:00
265,359,38,10/03/2012 00:00,46.34,,S/N,31/01/2012 00:00,S/N PRORROGA 2,07/02/2012 00:00,,31/01/2012 00:00
266,417,17,18/03/2012 00:00,20.73,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,10/02/2012 00:00,S/N PRORROGA 1,22/02/2012 00:00,,29/02/2012 00:00
268,13,45,06/10/2011 00:00,30,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,10/08/2011 00:00,S/N PRORROGA 2,24/08/2011 00:00,,21/08/2011 00:00
269,13,53,31/12/2011 00:00,35.33,,S/N,06/01/2012 00:00,S/N PRORROGA 4,06/01/2012 00:00,,07/11/2011 00:00
270,13,41,11/02/2012 00:00,27.33,SE ANEXA COPIA EN EST 11,S/N,06/01/2012 00:00,S/N PRORROGA 5,06/01/2012 00:00,,31/12/2011 00:00
271,345,75,15/03/2012 00:00,92.59,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,03/02/2012 00:00,S/N PRORROGA 1,10/02/2012 00:00,,30/12/2011 00:00
272,479,29,30/04/2012 00:00,35.37,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,21/02/2012 00:00,S/N PRORROGA 1,29/02/2012 00:00,,31/03/2012 00:00
273,455,10,14/03/2012 00:00,18.52,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,27/01/2012 00:00,S/N PRORROGA 1,09/03/2012 00:00,,03/03/2012 00:00
274,420,16,17/03/2012 00:00,41.03,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,27/02/2012 00:00,S/N PRORROGA 3,06/03/2012 00:00,,29/02/2012 00:00
275,409,14,17/03/2012 00:00,14.74,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,27/02/2012 00:00,S/N PRORROGA 1,09/03/2012 00:00,,02/03/2012 00:00
276,465,13,17/03/2012 00:00,32.5,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,01/03/2012 00:00,S/N PRORROGA 2,08/03/2012 00:00,,03/03/2012 00:00
277,344,11,09/03/2012 00:00,13.58,SE ANEXA DO. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,20/02/2012 00:00,S/N PRORROGA 2,02/03/2012 00:00,,26/02/2012 00:00
278,358,12,10/03/2012 00:00,12.63,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,24/02/2012 00:00,S/N PRORROGA 2,02/03/2012 00:00,,26/02/2012 00:00
280,266,-1,03/05/2012 00:00,-1.85,,S/N,06/03/2012 00:00,S/N,07/03/2012 00:00,,03/05/2012 00:00
281,83,134,01/06/2012 00:00,89.93,,S/N,22/03/2012 00:00,S/N,23/03/2012 00:00,,18/01/2012 00:00
282,81,133,01/06/2012 00:00,73.89,,S/N,22/03/2012 00:00,S/N,23/03/2012 00:00,,19/01/2012 00:00
283,498,14,01/04/2012 00:00,25.93,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,04/03/2012 00:00,S/N PRORROGA 1,12/03/2012 00:00,,17/03/2012 00:00
284,165,48,28/04/2012 00:00,53.93,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,09/03/2012 00:00,S/N PRORROGA 1,16/03/2012 00:00,,10/03/2012 00:00
285,437,6,24/03/2012 00:00,7.32,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,16/03/2012 00:00,S/N PRORROGA 1,26/03/2012 00:00,,17/03/2012 00:00
286,435,5,23/03/2012 00:00,6.1,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,16/03/2012 00:00,S/N PRORROGA 1,22/03/2012 00:00,,17/03/2012 00:00
287,393,32,30/03/2012 00:00,59.26,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,24/02/2012 00:00,S/N PRORROGA 2,02/03/2012 00:00,,26/02/2012 00:00
288,467,30,17/04/2012 00:00,44.12,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,06/03/2012 00:00,S/N PRORROGA 1,15/03/2012 00:00,,17/03/2012 00:00
289,325,47,15/03/2012 00:00,38.21,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,02/03/2012 00:00,S/N PRORROGA 1,09/03/2012 00:00,,27/01/2012 00:00
290,392,15,16/03/2012 00:00,22.39,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,27/02/2012 00:00,S/N PRORROGA 3,07/03/2012 00:00,,29/02/2012 00:00
291,304,77,17/03/2012 00:00,70.64,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,28/11/2011 00:00,S/N PRORROGA 1,06/01/2012 00:00,,30/12/2011 00:00
292,494,24,20/04/2012 00:00,35.29,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,19/02/2012 00:00,S/N PRORROGA 1,29/02/2012 00:00,,26/03/2012 00:00
293,111,21,31/03/2012 00:00,11.29,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,06/03/2012 00:00,S/N PRORROGA 1,16/03/2012 00:00,,09/03/2012 00:00
294,12,250,10/03/2012 00:00,242.72,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,15/02/2012 00:00,S/N PRORROGA 2,24/02/2012 00:00,,03/07/2011 00:00
295,411,36,22/05/2012 00:00,48,,S/N,09/04/2012 00:00,S/N PRORROGA2,13/04/2012 00:00,,15/04/2012 00:00
296,410,17,14/04/2012 00:00,14.66,se anexa copia a estimacion 8,S/N,01/04/2012 00:00,S/N,03/04/2012 00:00,,27/03/2012 00:00
297,438,99,30/04/2012 00:00,380.77,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,26/01/2012 00:00,S/N PRORROGA 1,26/01/2012 00:00,,21/01/2012 00:00
298,502,15,30/04/2012 00:00,18.29,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,09/04/2012 00:00,S/N PRORROGA 1,16/04/2012 00:00,,14/04/2012 00:00
299,111,20,21/04/2012 00:00,10.75,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,27/03/2012 00:00,S/N PRORROGA 2,12/04/2012 00:00,,31/03/2012 00:00
300,420,28,15/04/2012 00:00,71.79,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,23/03/2012 00:00,S/N PRORROGA 4,30/03/2012 00:00,,17/03/2012 00:00
301,467,16,04/05/2012 00:00,23.53,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,12/04/2012 00:00,S/N PRORROGA 2,24/04/2012 00:00,,17/04/2012 00:00
302,393,36,06/05/2012 00:00,66.67,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,30/03/2012 00:00,S/N PRORROGA 3,06/04/2012 00:00,,30/03/2012 00:00
303,223,156,05/05/2012 00:00,255.74,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,10/01/2012 00:00,S/N PRORROGA 1,18/01/2012 00:00,,30/11/2011 00:00
304,111,20,12/05/2012 00:00,10.75,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,20/04/2012 00:00,S/N PRORROGA 3,27/04/2012 00:00,,21/04/2012 00:00
305,195,110,06/07/2012 00:00,52.88,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP TEO,S/N,16/03/2012 00:00,S/N PRORROGA 2,24/03/2012 00:00,,17/03/2012 00:00
306,411,1,24/05/2012 00:00,1.33,,S/N,21/05/2012 00:00,S/N PRORROGA3,21/05/2012 00:00,,22/05/2012 00:00
307,463,6,14/05/2012 00:00,4.88,,S/N SEGUND,14/05/2012 00:00,S/N SEGUNDA PRO,14/05/2012 00:00,,07/05/2012 00:00
308,337,26,06/01/2012 00:00,42.62,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,05/12/2011 00:00,S/N PRORROGA 1,16/12/2011 00:00,,10/12/2011 00:00
309,41,279,30/07/2012 00:00,130.37,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,26/03/2012 00:00,S/N PRORROGA 1,02/04/2012 00:00,,24/10/2011 00:00
310,81,90,31/08/2012 00:00,50,,S/N,25/05/2012 00:00,S/N PRORROGA3,28/05/2012 00:00,,01/06/2012 00:00
311,83,90,31/08/2012 00:00,60.4,,S/N,25/05/2012 00:00,S/N PRORROGA3,28/05/2012 00:00,,01/06/2012 00:00
312,411,58,22/07/2012 00:00,77.33,,S/N,22/06/2012 00:00,S/N PRORROGA4,20/06/2012 00:00,,24/05/2012 00:00
313,443,53,20/06/2012 00:00,43.09,,PRORROGA U,27/04/2012 00:00,PRORROGA UNO,27/04/2012 00:00,,27/04/2012 00:00
314,489,28,07/07/2012 00:00,18.54,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,07/06/2012 00:00,S/N PRORROGA 1,08/06/2012 00:00,,08/06/2012 00:00
315,483,11,20/06/2012 00:00,7.28,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,01/06/2012 00:00,S/N PRORROGA 1,07/06/2012 00:00,,08/06/2012 00:00
316,501,132,28/07/2012 00:00,216.39,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,25/05/2012 00:00,S/N PRORROGA 1,25/05/2012 00:00,,17/03/2012 00:00
317,118,111,21/04/2012 00:00,73.51,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,28/02/2012 00:00,S/N PRORROGA 2,29/02/2012 00:00,,31/12/2011 00:00
318,133,112,30/04/2012 00:00,74.17,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,14/02/2012 00:00,S/N PRORROGA 1,15/02/2012 00:00,,08/01/2012 00:00
319,133,29,30/05/2012 00:00,19.21,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,27/04/2012 00:00,S/N PRORROGA 2,30/04/2012 00:00,,30/04/2012 00:00
320,424,18,10/06/2012 00:00,11.92,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,11/05/2012 00:00,S/N PRORROGA 1,11/05/2012 00:00,,22/05/2012 00:00
322,411,27,19/08/2012 00:00,36,,S/N,12/07/2012 00:00,S/N PRORROGA5,20/07/2012 00:00,,22/07/2012 00:00
323,81,60,31/10/2012 00:00,33.33,,S/N,13/08/2012 00:00,S/N PRORROGA4,14/08/2012 00:00,,31/08/2012 00:00
324,83,60,31/10/2012 00:00,40.27,,S/N,13/08/2012 00:00,S/N PRORROGA4,14/08/2012 00:00,,31/08/2012 00:00
325,7,191,08/09/2012 00:00,160.5,,S/N PRORRO,09/07/2012 00:00,S/N PRORROGA 6,09/07/2012 00:00,,29/02/2012 00:00
326,41,115,23/11/2012 00:00,53.74,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,27/07/2012 00:00,S/NPRORROGA 2,30/07/2012 00:00,,30/07/2012 00:00
327,411,41,30/09/2012 00:00,54.67,,S/N,17/09/2012 00:00,S/N PRORROGA6,16/08/2012 00:00,,19/08/2012 00:00
328,433,47,14/09/2012 00:00,21.96,,S/N,25/07/2012 00:00,S/N PRORROGA,26/07/2012 00:00,,28/07/2012 00:00
329,13,170,31/07/2012 00:00,113.33,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,10/02/2012 00:00,S/N PRORROGA 6,10/02/2012 00:00,,11/02/2012 00:00
330,83,60,31/12/2012 00:00,40.27,,S/N,24/10/2012 00:00,S/N PRORROGA5,25/10/2012 00:00,,31/10/2012 00:00
331,81,60,31/12/2012 00:00,33.33,,S/N,24/10/2012 00:00,S/N PRORROGA5,25/10/2012 00:00,,31/10/2012 00:00
332,397,204,30/11/2012 00:00,113.33,,S/N,18/10/2012 00:00,S/N PRORROGA,19/10/2012 00:00,,09/05/2012 00:00
333,195,146,30/11/2012 00:00,70.19,,S/N,06/07/2012 00:00,S/N PRORROGA 3,06/07/2012 00:00,,06/07/2012 00:00
334,483,86,15/09/2012 00:00,56.95,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,20/07/2012 00:00,S/N PRORROGA 2,20/07/2012 00:00,,20/06/2012 00:00
335,7,111,29/12/2012 00:00,93.28,SE ANEXA COPIA DE AUTORIZACION Y SOLICITUD DE PRORROGA EN EXPEDIENTE UNITARIO CON DOCUMENTACION ORIGINAL ADJUNTA DEL OFIC PR/136/12 SEPTIMA PRORROGA,S/N PRORRO,26/10/2012 00:00,S/N PRORROGA 7,26/10/2012 00:00,,08/09/2012 00:00
336,41,79,11/02/2013 00:00,36.92,SE ANEXA AUTORIZACION Y SOLICITUD DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N   PROR,21/11/2012 00:00,S/NPRORROGA 3,22/11/2012 00:00,,23/11/2012 00:00
337,195,14,15/12/2012 00:00,6.73,,S/N,28/11/2012 00:00,S/N PRORROGA 4,29/11/2012 00:00,,30/11/2012 00:00
338,81,58,28/02/2013 00:00,32.22,,S/N,19/12/2012 00:00,S/N PRORROGA6,20/12/2012 00:00,,31/12/2012 00:00
339,83,58,28/02/2013 00:00,38.93,,S/N,18/12/2012 00:00,S/N PRORROGA6,20/12/2012 00:00,,31/12/2012 00:00
340,7,60,28/02/2013 00:00,50.42,SE ANEXA AUTORIZACION Y SOLICITUD DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EXPEDIENTE UNITARIO OFIC PR/175/12 OCTAVA PRORROGA,S/N PRORRO,28/12/2012 00:00,S/N PRORROGA 8,28/12/2012 00:00,,29/12/2012 00:00
341,223,355,26/04/2013 00:00,581.97,SE ANEXA AUTORIZACION DE CONVENIO MODIFICATORIO EN TIEMPO- PRORROGA CON DOCUMENTACION ORIGINAL EN EXPEDIENTE UNITARIO,S/N  PRORR,03/04/2013 00:00,S/N PRORROGA 2,03/04/2013 00:00,,05/05/2012 00:00
342,83,91,31/05/2013 00:00,61.07,,S/N PRORRO,25/02/2013 00:00,S/N PRORROGA7,25/02/2013 00:00,,28/02/2013 00:00
343,81,91,31/05/2013 00:00,50.56,,S/N PRORRO,25/02/2013 00:00,S/N PRORROGA7,25/02/2013 00:00,,28/02/2013 00:00
344,83,75,15/08/2013 00:00,50.34,,S/N PRORRO,11/07/2013 00:00,S/N PRORROGA9,11/07/2013 00:00,,31/05/2013 00:00
345,81,75,15/08/2013 00:00,41.67,,S/N PRORRO,11/07/2013 00:00,S/N PRORROGA9,11/07/2013 00:00,,31/05/2013 00:00
346,81,31,16/09/2013 00:00,17.22,,S/N PRORRO,08/08/2013 00:00,S/N PRORROGA91,09/08/2013 00:00,,15/08/2013 00:00
347,83,31,16/09/2013 00:00,20.81,,S/N PRORRO,11/08/2013 00:00,S/N PRORROGA91,12/08/2013 00:00,,15/08/2013 00:00
348,462,688,24/06/2014 00:00,330.77,,PRORROGA S,18/03/2014 00:00,PORROGA 01,20/03/2014 00:00,,04/08/2012 00:00
