Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe
982,46,18,ANTEPROYECTO CALLE ALAMEDA. ENTRE: 110.00 M. Y 156.00 M. ANCHO: 8.00 M. Y 11.00 M.,17688.85
983,46,19,PROYECTO CALLE ALAMEDA. ENTRE: 110.00 M. Y 156.00 M. ANCHO: 8.00 M. Y 11.00 M.,20865.2
984,46,20,ENTREGA CALLE ALAMEDA. ENTRE: 110.00 M. Y 156.00 M. ANCHO: 8.00 M. Y 11.00 M.,11246.08
985,46,21,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO)  CALLE ALAMEDA. ENTRE: 110.00 M. Y 156.00 M. ANCHO: 8.00 M. Y 11.00 M.,18711.03
986,47,1,TOPOGRAFIA CALLE COMERCIANTES. LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 7.00 M.,10407.61
987,47,2,TRAMITES CALLE COMERCIANTES. LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 7.00 M.,1161.1
988,47,3,SONDEOS CALLE COMERCIANTES. LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 7.00 M.,3857.5
989,47,4,ANTEPROYECTO CALLE COMERCIANTES. LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 7.00 M.,19335.2
990,47,5,PROYECTO CALLE COMERCIANTES. LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 7.00 M.,23497.62
991,47,6,ENTREGA CALLE COMERCIANTES. LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 7.00 M.,11859.34
992,47,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO)  CALLE COMERCIANTES. LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 7.00 M.,18711.03
993,47,8,TOPOGRAFIA CALLE RAFAEL PORTILLO. LONGITUD: ENTRE 71.00 M. Y 109.00 M. ANCHO: 7.00 M.,7196.16
994,47,9,TRAMITES CALLE RAFAEL PORTILLO. LONGITUD: ENTRE 71.00 M. Y 109.00 M. ANCHO: 7.00 M.,1161.1
995,47,10,SONDEOS RAFAEL PORTILLO. LONGITUD: ENTRE 71.00 M. Y 109.00 M. ANCHO: 7.00 M.,3857.5
996,47,11,ANTEPROYECTO RAFAEL PORTILLO. LONGITUD: ENTRE 71.00 M. Y 109.00 M. ANCHO: 7.00 M.,13853.67
997,47,12,PROYECTO RAFAEL PORTILLO. LONGITUD: ENTRE 71.00 M. Y 109.00 M. ANCHO: 7.00 M.,16082.87
998,47,13,ENTREGA RAFAEL PORTILLO. LONGITUD: ENTRE 71.00 M. Y 109.00 M. ANCHO: 7.00 M.,10183.49
999,47,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) RAFAEL PORTILLO. LONGITUD: ENTRE 71.00 M. Y 109.00 M. ANCHO: 7.00 M.,18711.03
1000,47,15,TOPOGRAFIA CALLE DOS DE AGOSTO. LONGITUD: ENTRE 157.00 M Y 216.00 M ANCHO:7.00 M.,10407.61
1001,47,16,TRAMITES CALLE DOS DE AGOSTO. LONGITUD: ENTRE 157.00 M Y 216.00 M ANCHO:7.00 M.,1161.1
1002,47,17,SONDEOS CALLE DOS DE AGOSTO. LONGITUD: ENTRE 157.00 M Y 216.00 M ANCHO:7.00 M.,3857.5
1003,47,18,ANTEPROYECTO CALLE DOS DE AGOSTO. LONGITUD: ENTRE 157.00 M Y 216.00 M ANCHO:7.00 M.,19335.2
1004,47,19,PROYECTO CALLE DOS DE AGOSTO. LONGITUD: ENTRE 157.00 M Y 216.00 M ANCHO:7.00 M.,23497.62
1005,47,20,ENTREGA CALLE DOS DE AGOSTO. LONGITUD: ENTRE 157.00 M Y 216.00 M ANCHO:7.00 M.,11859.34
1006,47,21,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE DOS DE AGOSTO. LONGITUD: ENTRE 157.00 M Y 216.00 M ANCHO:7.00 M.,18711.03
1007,48,1,TOPOGRAFIA CALLE ACAYA. LONGITUD: ENTRE 41.00 M. Y 70.00 M. ANCHO: 8.00 M. Y 11.00 M.,5886.49
1008,48,2,TRAMITES CALLE ACAYA. LONGITUD: ENTRE 41.00 M. Y 70.00 M. ANCHO: 8.00 M. Y 11.00 M.,1161.1
1009,48,3,SONDEOS CALLE ACAYA. LONGITUD: ENTRE 41.00 M. Y 70.00 M. ANCHO: 8.00 M. Y 11.00 M.,3857.5
1010,48,4,ANTEPROYECTO CALLE ACAYA. LONGITUD: ENTRE 41.00 M. Y 70.00 M. ANCHO: 8.00 M. Y 11.00 M.,9799.16
1011,48,5,PROYECTO CALLE ACAYA. LONGITUD: ENTRE 41.00 M. Y 70.00 M. ANCHO: 8.00 M. Y 11.00 M.,11317.46
1012,48,6,ENTREGA CALLE ACAYA. LONGITUD: ENTRE 41.00 M. Y 70.00 M. ANCHO: 8.00 M. Y 11.00 M.,9412.84
1013,48,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE ACAYA. LONGITUD: ENTRE 41.00 M. Y 70.00 M. ANCHO: 8.00 M. Y 11.00 M.,18711.03
1014,48,8,TOPOGRAFIA CALLE LOS HERRERA. LONGITUD: ENTRE 154.00 M. Y 216.00 M. ANCHO: 8.00 M. Y 11.00 M.,10900.44
1015,48,9,TRAMITES CALLE LOS HERRERA. LONGITUD: ENTRE 154.00 M. Y 216.00 M. ANCHO: 8.00 M. Y 11.00 M.,1161.1
1016,48,10,SONDEOS CALLE LOS HERRERA. LONGITUD: ENTRE 154.00 M. Y 216.00 M. ANCHO: 8.00 M. Y 11.00 M.,3857.5
1017,48,11,ANTEPROYECTO CALLE LOS HERRERA. LONGITUD: ENTRE 154.00 M. Y 216.00 M. ANCHO: 8.00 M. Y 11.00 M.,19335.2
1018,48,12,PROYECTO CALLE LOS HERRERA. LONGITUD: ENTRE 154.00 M. Y 216.00 M. ANCHO: 8.00 M. Y 11.00 M.,23497.62
1019,48,13,ENTREGA CALLE LOS HERRERA. LONGITUD: ENTRE 154.00 M. Y 216.00 M. ANCHO: 8.00 M. Y 11.00 M.,11987.89
1020,48,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE LOS HERRERA. LONGITUD: ENTRE 154.00 M. Y 216.00 M. ANCHO: 8.00 M. Y 11.00 M.,18711.03
1021,49,1,LEVANTAMIENTOS,138819.37
1022,49,2,ESTUDIOS MECANICA DE SUELOS (SE CONSIDERA SUBCONTRATO),60105.2
1023,49,3,ANTEPROYECTO ARQUITECTONICO,38108.96
1024,49,4,PROYECTO EJECUTIVO (PROYECTO ARQUITECTONICO),41430.32
1025,49,5,PROYECTO EJECUTIVO (PROYECTO ESTRUCTURAL),139232.76
1026,49,6,PROYECTO EJECUTIVO (PROYECTO DE ALBAÑILERIA - CONSTRUCTIVO),24969.6
1027,49,7,PROYECTO EJECUTIVO (PROYECTO DE ACABADOS),20324.88
1028,49,8,"PROYECTO EJECUTIVO (PROYECTO DE CANCELERIA, HERRERIA, Y CARPINTERIA)",75084.04
1029,49,9,PROYECTO EJECUTIVO (PROYECTO INSTALACION ELECTRICA Y ALUMBRADO),107357.36
1030,49,10,PROYECTO EJECUTIVO (PROYECTO INSTALACION HIDRAULICA Y SANITARIA),34610.92
1031,49,11,PROYECTO EJECUTIVO (PROYECTO INSTALACIONES ESPECIALES),127632.12
1032,49,12,PROYECTO EJECUTIVO (PROYECTO SEÑALETICA),17921.32
1033,49,13,"CATÁLOGO DE CONCEPTOS, GENERADORES, PROGRAMA DE OBRA Y PRESUPUESTO BASE APEGADO AL PROCESO CONSTRUCTIVO",118810.64
1034,49,14,MEMORIA DESCRIPTIVA,16593.52
1035,49,15,PROYECTO EN 3 DIMENSIONES,116280.6
1036,49,16,CATÁLOGO DE ESPECIFICACIONES TÉCNICAS,12946.6
1037,49,17,ENTREGA FINAL DEL PROYECTO EJECUTIVO,86918.32
1038,50,1,TOPOGRAFIA,106839.49
1039,50,2,INVENTARIOS,135274.95
1040,50,3,MECANICA DE SUELOS (CONCEPTOS SUB CONTRATADOS),12037.67
1041,50,4,ESTUDIOS ESPECIALIZADOS,37087.2
1042,50,5,ANTEPROYECTOS,58677.45
1043,50,6,DICTAMENES Y RESTAURACIONES.,71231.29
1044,50,7,PROYECTO PLANTA DE CONJUNTO,152009.69
1045,50,8,PROYECTO FORESTACION,33151.55
1046,50,9,PROYECTO ALUMBRADO PARQUE,50072.34
1047,50,10,PAISAJISMO,15470.73
1048,50,11,PROYECTO EDIFICIO DE SERVICIOS SANITARIOS,59665.92
1049,50,12,FUENTES,85519.72
1050,50,13,CICLOVIA,43629.18
1051,50,14,MOBILIARIO URBANO Y EQUIPAMIENTO DE ACTIVACION FISICA Y RECREATIVO,30505.53
1052,50,15,IMAGEN URBANA SOBRE EL LINDERO COLINDANTE CON EL BLVD LOPEZ MATEOS,57045.87
1053,50,16,SKATE,49100.01
1054,50,17,FORO AL AIRE LIBRE,123493.57
1055,50,18,SEÑALETICA,8697.38
1056,50,19,ALUMBRADO CORRDOR TRONCAL,23206.09
1057,50,20,INSTALACIONES,113506.7
1058,50,21,CUANTIFICACION Y PRESUPUESTO,182247.71
1059,50,22,MEMORIA Y PRESENTACION,82236.75
1060,50,23,ENTREGA FINAL DE LA INFORMACION,59400.18
1061,50,24,FUERA DE CATALOGO,0
1062,51,1,PRESUPUESTO,230521.01
1063,52,1,TOPOGRAFÍA CALLE MADRE SOFÍA.,7196.16
1064,52,2,TRAMITES CALLE MADRE SOFÍA.,1161.1
1065,52,3,SONDEOS CALLE MADRE SOFÍA.,3857.5
1066,52,4,ANTEPROYECTO CALLE MADRE SOFÍA.,13853.67
1067,52,5,PROYECTO CALLE MADRE SOFÍA.,16082.87
1068,52,6,ENTREGA CALLE MADRE SOFÍA.,10183.49
1069,52,7,MÉCANICA DE SUELOS (CONSIDERADO COMO SUB CONTRATO) CALLE MADRE SOFÍA.,18711.03
1070,52,8,TOPOGRAFÍA CALLE MADRE ESTHELA.,12530.43
1071,52,9,TRAMITES CALLE MADRE ESTHELA.,1161.1
1072,52,10,SONDEOS CALLE MADRE ESTHELA.,3857.5
1073,52,11,ANTEPROYECTO CALLE MADRE ESTHELA.,20725.55
1074,52,12,PROYECTO CALLE MADRE ESTHELA.,25951.5
1075,52,13,ENTREGA CALLE MADRE ESTHELA.,12756.64
1076,52,14,MÉCANICA DE SUELOS (CONSIDERADO COMO SUB CONTRATO) CALLE MADRE ESTHELA.,18711.03
1077,53,1,TOPOGRAFIA CALLE JEREZ DE CETINA DE JEREZ DE SANALONA A JEREZ DE GUADALUPE,10239.2
1078,53,2,TRAMITES CALLE JEREZ DE CETINA DE JEREZ DE SANALONA A JEREZ DE GUADALUPE,1161.1
1079,53,3,SONDEOS CALLE JEREZ DE CETINA DE JEREZ DE SANALONA A JEREZ DE GUADALUPE,3857.5
1080,53,4,ANTEPROYECTO CALLE JEREZ DE CETINA DE JEREZ DE SANALONA A JEREZ DE GUADALUPE,17688.85
1081,53,5,PROYECTO CALLE JEREZ DE CETINA DE JEREZ DE SANALONA A JEREZ DE GUADALUPE,20865.2
1082,53,6,ENTREGA CALLE JEREZ DE CETINA DE JEREZ DE SANALONA A JEREZ DE GUADALUPE,11397.09
1083,53,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE JEREZ DE CETINA DE JEREZ DE SANALONA A JEREZ DE GUADALUPE,18711.03
1084,53,8,TOPOGRAFIA CALLE CERRO DEL SOYATE,13080.25
1085,53,9,TRAMITES CERRO DEL SOYATE,1161.1
1086,53,10,SONDEOS CERRO DEL SOYATE,3857.5
1087,53,11,ANTEPROYECTO CERRO DEL SOYATE,20725.55
1088,53,12,PROYECTO CERRO DEL SOYATE,25951.5
1089,53,13,ENTREGA CERRO DEL SOYATE,12933.99
1090,53,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CERRO DEL SOYATE,18711.03
1091,53,15,TOPOGRAFIA CALLE JEREZ DE CETINA DE SANALONA A JEREZ DE NIÑO,7476.75
1092,53,16,TRAMITES CALLE JEREZ DE CETINA DE SANALONA A JEREZ DE NIÑO,1161.1
1093,53,17,SONDEOS CALLE JEREZ DE CETINA DE SANALONA A JEREZ DE NIÑO,3857.5
1094,53,18,ANTEPROYECTO CALLE JEREZ DE CETINA DE SANALONA A JEREZ DE NIÑO,13853.67
1095,53,19,PROYECTO CALLE JEREZ DE CETINA DE SANALONA A JEREZ DE NIÑO,16082.87
1096,53,20,ENTREGA CALLE JEREZ DE CETINA DE SANALONA A JEREZ DE NIÑO,10247.47
1097,53,21,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE JEREZ DE CETINA DE SANALONA A JEREZ DE NIÑO,18711.03
1098,53,22,FUERA DE CATALOGO,0
1099,54,1,ESTUDIOS PRELIMINARES,33169.11
1100,54,2,ESTUDIO DE MECÁNICA DE SUELO GEOFÍSICO,55660.44
1101,54,3,ANTEPROYECTO.,23968
1102,54,4,ESTUDIOS A NIVEL DE PROYECTO EJECUTIVO,631320.17
1103,54,5,ESTUDIOS DE IMPACTO AMBIENTAL,25222.01
1104,54,6,CUANTIFICACION Y PRESUPUESTO,91144.33
1105,54,7,ENTREGA,71903.1
1106,54,8,FUERA DE CATALOGO,0
1107,55,1,TRABAJOS DE CAMPO - ESTACIÓN TALABARTEROS,25062.09
1108,55,2,TRABAJOS DE LABORATORIO - ESTACIÓN TALABARTEROS,31677.94
1109,55,3,TRABAJOS DE GABINETE - ESTACIÓN TALABARTEROS,9789.11
1110,55,4,TRABAJOS DE CAMPO - ESTACIÓN MARAVILLAS,50110.99
1111,55,5,TRABAJOS DE LABORATORIO - ESTACIÓN MARAVILLAS,68767.57
1112,55,6,TRABAJOS DE GABINETE - ESTACIÓN MARAVILLAS,12531.65
1113,55,7,TRABAJOS DE CAMPO - ESTACIÓN TIMOTEO LOZANO,33171.06
1114,55,8,TRABAJOS DE LABORATORIO - ESTACIÓN TIMOTEO LOZANO,61509.17
1115,55,9,TRABAJOS DE GABINETE - ESTACIÓN TIMOTEO LOZANO,11437.44
1116,56,1,LEVANTAMIENTO,71196.94
1117,56,2,ESTUDIOS DE MECANICA DE SUELOS (SE CONSIDERA SUBCONTRATO),10852.79
1118,56,3,ANTEPROYECTO ARQUITECTONICO,24313.12
1119,56,4,PROYECTO EJECUTIVO (PROYECTO ARQUITECTONICO),66366
1120,56,5,PROYECTO EJECUTIVO (PROYECTO ESTRUCTURA),58013.56
1121,56,6,PROYECTO EJECUTIVO (PROYECTO DE ALBAÑILERIA - CONSTRUCTIVO),16937.36
1122,56,7,PROYECTO EJECUTIVO (PROYECTO DE ACABADOS),20324.82
1123,56,8,"PROYECTO EJECUTIVO (PROYECTO DE CANCELERIA, HERRERIA Y CARPINTERIA)",118057.9
1124,56,9,PROYECTO EJECUTIVO (INSTALACION ELECTRICA Y ALUMBRADO),44732.18
1125,56,10,PROYECTO EJECUTIVO (INSTALACION HIDRAULICA Y SANITARIA),38937.28
1126,56,11,PROYECTO EJECUTIVO (INSTALACIONES ESPECIALES),71320.14
1127,56,12,PROYECTO EJECUTIVO (SEÑALETICA),23879.96
1128,56,13,"CATALOGO DE CONCEPTOS, GENERADORES Y PRESUPUESTO BASE",44553.94
1129,56,14,MEMORIA DESCRIPTIVA,18966.8
1130,56,15,PROYECTO EN TRES DIMENSIONES,58140.18
1131,56,16,CATALOGO DE ESPECIFICACIONES TECNICAS DE LOS MATERIALES,5876.1
1132,56,17,ENTREGA FINAL DEL PROYECTO EJECUTIVO,40392.94
1133,57,1,PRELIMINARES (AGUA POTABLE),376360.5
1134,57,2,RELLENOS Y ACARREOS (AGUA POTABLE),654142.9
1135,57,3,SUMINISTROS (AGUA POTABLE),1748405.89
1136,57,4,INSTALACIONES (AGUA POTABLE),172646.15
1137,57,5,CAJAS DE VALVULAS (AGUA POTABLE),35361.72
1138,57,6,LIMPIEZA DE OBRA (AGUA POTABLE),2937.08
1139,57,7,PRELIMINARES (DRENAJE SANITARIO),153998.09
1140,57,8,RELLENOS Y ACARREOS (DRENAJE SANITARIO),191635.28
1141,57,9,SUMINISTROS (DRENAJE SANITARIO),132288.71
1142,57,10,INSTALACIONES (DRENAJE SANITARIO),84853.93
1143,57,11,LIMPIEZA DE OBRA (DRENAJE SANITARIO),585.65
1144,57,12,PRELIMINARES (DESCARGAS DOMICILIARIAS),256576.67
1145,57,13,RELLENOS Y ACARREOS (DESCARGAS DOMICILIARIAS),356846.52
1146,57,14,SUMINISTROS (DESCARGAS DOMICILIARIAS),117350.18
1147,57,15,INSTALACIONES (DESCARGAS DOMICILIARIAS),51874.15
1148,57,16,LIMPIEZA DE OBRA (DESCARGAS DOMICILIARIAS),1664.4
1149,57,17,PRELIMINARES (ARROYO Y GUARNICIONES),1206168.06
1150,57,18,ACARREOS EN CAMION (ARROYO Y GUARNICIONES),601373.97
1151,57,19,BASES Y SUB-BASES (ARROYO Y GUARNICIONES),940935.85
1152,57,20,PAVIMENTOS ASFALTICOS (ARROYO Y GUARNICIONES),149461.64
1153,57,21,PAVIMENTOS DE CONCRETO (ARROYO Y GUARNICIONES),2703602.92
1154,57,22,DRENAJE SANITARIO Y PLUVIAL (ARROYO Y GUARNICIONES),11837.21
1155,57,23,LIMPIEZA DE OBRA (ARROYO Y GUARNICIONES),10527.94
1156,57,24,PRELIMINARES (BANQUETAS),56994.28
1157,57,25,ACARREOS (BANQUETAS),24143
1158,57,26,BASES (BANQUETAS),67652.62
1159,57,27,PAVIMENTOS (BANQUETAS),419894.19
1160,57,28,LIMPIEZA DE OBRA (BANQUETAS),3120.93
1161,57,29,SEÑALAMIENTO HORIZONTAL (SEÑALAMIENTO),87859.78
1162,57,30,SEÑALAMIENTO VERTICAL (SEÑALAMIENTO),43012.89
1163,57,31,SEÑALAMIENTO DE LOGISTICA DE DESVIACION (SEÑALAMIENTO),25517.91
1164,57,32,FUERA DE CATALOGO,0
1165,58,1,PRELIMINARES (AGUA POTABLE),208028.38
1166,58,2,RELLENOS Y ACARREOS (AGUA POTABLE),296251.61
1167,58,3,SUMINISTROS (AGUA POTABLE),732732.76
1168,58,4,INSTALACIONES (AGUA POTABLE),80372.43
1169,58,5,CAJAS DE VALVULAS (AGUA POTABLE),15716.32
1170,58,6,LIMPIEZA DE OBRA (AGUA POTABLE),1267.98
1171,58,7,PRELIMINARES (DRENAJE SANITARIO),48999.83
1172,58,8,RELLENOS Y ACARREOS (DRENAJE SANITARIO),92535.08
1173,58,9,SUMINISTROS (DRENAJE SANITARIO),59739.28
1174,58,10,INSTALACIONES (DRENAJE SANITARIO),37639.57
1175,58,11,LIMPIEZA DE OBRA (DRENAJE SANITARIO),276.03
1176,58,12,PRELIMINARES (DESCARGAS DOMICILIARIAS),60087.21
1177,58,13,RELLENOS Y ACARREOS (DESCARGAS DOMICILIARIAS),61003.91
1178,58,14,SUMINISTROS (DESCARGAS DOMICILIARIAS),29886.21
1179,58,15,INSTALACIONES (DESCARGAS DOMICILIARIAS),14402.63
1180,58,16,LIMPIEZA DE OBRA (DESCARGAS DOMICILIARIAS),433.27
1181,58,17,PRELIMINARES (ARROYO Y GUARNICIONES),305222.75
1182,58,18,ACARREOS EN CAMION (ARROYO Y GUARNICIONES),248514.86
1183,58,19,BASES Y SUB BASES (ARROYO Y GUARNICIONES),262873.08
1184,58,20,PAVIMENTOS ASFALTICOS (ARROYO Y GUARNICIONES),63223.39
1185,58,21,PAVIMENTOS DE CONCRETO (ARROYO Y GUARNICIONES),1140518.27
1186,58,22,DRENAJE SANITARIO Y PLUVIAL (ARROYO Y GUARNICIONES),3382.06
1187,58,23,LIMPIEZA DE OBRA (ARROYO Y GUARNICIONES),4294.77
1188,58,24,PRELIMINARES (BANQUETAS),26648.32
1189,58,25,ACARREOS (BANQUETAS),18414.01
1190,58,26,BASES (BANQUETAS),26956.49
1191,58,27,PAVIMENTOS (BANQUETAS),177556.7
1192,58,28,LIMPIEZA DE OBRA (BANQUETAS),1327.77
1193,58,29,SEÑALAMIENTO HORIZONTAL (SEÑALAMIENTO),41001.33
1194,58,30,SEÑALAMIENTO VERTICAL (SEÑALAMIENTO),16122.05
1195,58,31,SEÑALAMIENTO DE LOGISTICA DE DESVIACION (SEÑALAMIENTO),7888.48
1196,58,32,CONCEPTOS FUERA DE CATALOGO,9456.72
1197,59,1,PRELIMIARES Y TRABAJOS COMPLEMENTARIOS - JARDINERÍA,500369.23
1198,59,2,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS - OBRA EXTERIOR.,47859.44
1199,59,3,CORTES - OBRA EXTERIOR.,136433.52
1200,59,4,DEMOLICIONES - OBRA EXTERIOR.,11305.2
1201,59,5,ACRARREOS EN CAMIÓN - OBRA EXTERIOR.,448367.05
1202,59,6,BASES Y SUB BASES - OBRA EXTERIOR.,828100.21
1203,59,7,CIMENTACIÓN Y ESTRUCTURA DE RAMPAS - OBRA EXTERIOR.,646063.11
1204,59,8,CIMENTACIÓN Y ESTRUCTURA DE MUROS DE GRAFITI - OBRA EXTERIOR.,380057.91
1205,59,9,ALBAÑILERÍA - OBRA EXTERIOR.,3728144.23
1206,59,10,HERRERÍA - OBRA EXTERIOR.,749261.26
1207,59,11,FORESTACIÓN - OBRA EXTERIOR.,179015.92
1208,59,12,MOBILIARIO - OBRA EXTERIOR.,888312.16
1209,59,13,PRELIMINARES Y CIMENTACIÓN - TORRE VIGILANCIA.,58139.22
1210,59,14,ESTRUCTURA METÁLICA - TORRE VIGILANCIA.,260341.11
1211,59,15,ALBAÑILERÍA Y ACABADOS - TORRE VIGILANCIA.,86149.91
1212,59,16,ALUMINIO Y VIDRIO - TORRE VIGILANCIA.,253325.02
1213,59,17,PRELIMINARES - CENTRO COMUNITARIO.,7097.16
1214,59,18,CORTES Y EXCAVACIONES - CENTRO COMUNITARIO.,52570.78
1215,59,19,ACRARREOS EN CAMIÓN - CENTRO COMUNITARIO.,162311.43
1216,59,20,BASES Y SUB BASES - CENTRO COMUNITARIO.,523329.37
1217,59,21,CIMENTACIÓN - CENTRO COMUNITARIO.,700937.01
1218,59,22,ESTRUCTURA - CENTRO COMUNITARIO.,3765850.87
1219,59,23,ALBAÑILERÍA  - CENTRO COMUNITARIO.,1514939.11
1220,59,24,ALBAÑILERÍA (CISTERNAS) - CENTRO COMUNITARIO.,130895.08
1221,59,25,ACABADOS PISOS Y LAMBRINES - CENTRO COMUNITARIO.,1117477.95
1222,59,26,TABLAROCA - CENTRO COMUNITARIO.,37542.26
1223,59,27,PASTAS Y PINTURAS - CENTRO COMUNITARIO.,296528.16
1224,59,28,HERRERÍA - CENTRO COMUNITARIO.,72373.1
1225,59,29,CARPINTERÍA - CENTRO COMUNITARIO.,40389.29
1226,59,30,MAMPARAS DE BAÑO - CENTRO COMUNITARIO.,279393.12
1227,59,31,PRELIMINARES - MÓDULO DEL FORO.,6957.43
1228,59,32,CORTES Y EXCAVACIONES - MÓDULO DEL FORO.,180060.81
1229,59,33,ACRARREOS EN CAMIÓN - MÓDULO DEL FORO.,198575.63
1230,59,34,BASES Y SUB BASES - MÓDULO DEL FORO.,468826.26
1231,59,35,CIMENTACIÓN - MÓDULO DEL FORO.,556285.38
1232,59,36,ESTRUCTURA - MÓDULO DEL FORO.,3025751.48
1233,59,37,ESTRUCTURA DE ACERO - MÓDULO DEL FORO.,951382.57
1234,59,38,ALBAÑILERÍA  - MÓDULO DEL FORO.,870195.84
1235,59,39,ACABADOS PISOS Y LAMBRINES  - MÓDULO DEL FORO.,550300.52
1236,59,40,TABLAROCA  - MÓDULO DEL FORO.,177714.38
1237,59,41,PASTAS Y PINTURAS - MÓDULO DEL FORO.,122943.75
1238,59,42,HERRERÍA - MÓDULO DEL FORO.,170587.71
1239,59,43,CARPINTERÍA - MÓDULO DEL FORO.,190565.65
1240,59,44,ESTRUCTURA METÁLICA - CUBIERTA DEL FORO.,1149357.73
1241,59,45,ACABADOS - CUBIERTA DEL FORO.,61377.6
1242,59,46,CANCELERÍA,3259470.19
1243,59,47,ACOMETIDA,51696.11
1244,59,48,TRABAJOS COMPLEMENTARIOS - ACOMETIDA.,13978.64
1245,59,49,SUBESTACION,178849.18
1246,59,50,MURETE DE MEDICIÓN,5225.3
1247,59,51,"TABLERO """"A"""" - ALIMENTADORES",66200.93
1248,59,52,"TABLERO """"B"""" - ALIMENTADORES",17301.6
1249,59,53,"TABLERO """"C"""" - ALIMENTADORES",28939.21
1250,59,54,"TABLERO """"D"""" - ALIMENTADORES",25597.56
1251,59,55,"TABLERO """"E"""" - ALIMENTADORES",66900.62
1252,59,56,"TABLERO """"F"""" - ALIMENTADORES",38497.67
1253,59,57,"TABLERO """"G"""" - ALIMENTADORES",31303.77
1254,59,58,"TABLERO """"H"""" - ALIMENTADORES",61572.43
1255,59,59,ALUMBRADO CANCHAS,487773.6
1256,59,60,ALUMBRADO MODULO DIF,140490.42
1257,59,61,CONTACTOS MODULO DIF,16412.99
1258,59,62,ALUMBRADO FORO,138279.56
1259,59,63,ALUMBRADO MODULO POLICIA,61409.02
1260,59,64,CONTACTOS MODULO POLICIA,11929.56
1261,59,65,ALUMBRADO MODULO DE LA CIUDADANIA PB,224645.49
1262,59,66,CONTACTOS MODULO DE LA CIUDADANIA PB,26753.46
1263,59,67,ALUMBRADO MODULO DE LA CIUDADANIA PA,152434.44
1264,59,68,CONTACTOS MODULO DE LA CIUDADANIA PA,16272.98
1265,59,69,ALUMBRADO EXTERIOR,778482
1266,59,70,TORRE DE VIGILANCIA,43206.29
1267,59,71,TUBERÍA Y CONEXIONES DE CPVC - INSTALACIÓN HIDRÁULICA,25275.93
1268,59,72,TUBERÍA Y CONEXIONES DE COBRE - INSTALACIÓN HIDRÁULICA,91502.05
1269,59,73,TUBERÍA Y CONEXIONES DE PVC LÍNEA HIDRÁULICA CEMENTAR - INSTALACIÓN HIDRÁULICA,11813.94
1270,59,74,LLAVES Y VÁLVULAS - INSTALACIÓN HIDRÁULICA,19150.39
1271,59,75,EQUIPOS Y MATERIALES VARIOS - INSTALACIÓN HIDRÁULICA,52353.78
1272,59,76,TUBERÍA Y CONEXIONES DE PVC LÍNEA SANITARIA ANGER - INSTALACIÓN SANITARIA,47236.64
1273,59,77,TUBERÍA Y CONEXIONES DE PEAD ADS N-12WT - INSTALACIÓN SANITARIA,13715.44
1274,59,78,VARIOS - INSTALACIÓN SANITARIA,29990.32
1275,59,79,MUEBLES DE BAÑO,386160.68
1276,59,80,TUBERÍA Y CONEXIONES DE PVC LÍNEA SANITARIA - INSTALACIÓN PLUVIAL,6523.17
1277,59,81,VARIOS - INSTALACIÓN PLUVIAL,10984.82
1278,59,82,TUBERÍA Y CONEXIONES DE CPVC - INSTALACIÓN RIEGO,309.05
1279,59,83,TUBERÍA Y CONEXIONES DE COBRE - INSTALACIÓN RIEGO,6462.67
1280,59,84,TUBERÍA Y CONEXIONES DE PVC LÍNEA HIDRÁULICA CEMENTAR - INSTALACIÓN RIEGO,26752.36
1281,59,85,LLAVES Y VÁLVULAS - INSTALACIÓN RIEGO,11950.5
1282,59,86,TUBERÍAS Y CONEXIONES GALVANIZADAS - INSTALACIÓN RIEGO,2385.15
1283,59,87,EQUIPOS Y MATERIALES VARIOS - INSTALACIÓN RIEGO,6654.62
1284,59,88,TUBERÍA Y CONEXIONES DE COBRE - INSTALACIÓN GAS,18700.2
1285,59,89,CONEXIONES DE LATÓN - INSTALACIÓN GAS,1079.76
1286,59,90,VARIOS - INSTALACIÓN GAS,7697.81
1287,59,91,CCTV,534759.72
1288,59,92,EQUIPOS - CCTV1,186434.9
1289,59,93,TUBERÍAS Y CANALIZACIONES - CCTV1,87466.88
