Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe,Id_Contrato_Ampliacion
0000001702,0000000072,8,TOPOGRAFIA CALLE JEREZ DE VALONA,7476.75,
0000001703,0000000072,9,TRAMITES CALLE JEREZ DE VALONA,1161.10,
0000001704,0000000072,10,SONDEOS CALLE JEREZ DE VALONA,3857.50,
0000001705,0000000072,11,ANTEPROYECTO CALLE JEREZ DE VALONA,13853.67,
0000001706,0000000072,12,PROYECTO CALLE JEREZ DE VALONA,16082.87,
0000001707,0000000072,13,ENTREGA CALLE JEREZ DE VALONA,10247.47,
0000001708,0000000072,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE JEREZ DE VALONA,18711.03,
0000001709,0000000072,15,TOPOGRAFIA CALLE JEREZ DE GUADALQUIVIR,11609.49,
0000001710,0000000072,16,TRAMITES CALLE JEREZ DE GUADALQUIVIR,1161.10,
0000001711,0000000072,17,SONDEOS CALLE JEREZ DE GUADALQUIVIR,3857.50,
0000001712,0000000072,18,ANTEPROYECTO CALLE JEREZ DE GUADALQUIVIR,19335.20,
0000001713,0000000072,19,PROYECTO CALLE JEREZ DE GUADALQUIVIR,23497.62,
0000001714,0000000072,20,ENTREGA CALLE JEREZ DE GUADALQUIVIR,12186.53,
0000001715,0000000072,21,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE JEREZ DE GUADALQUIVIR,18711.03,
0000001716,0000000073,1,TOPOGRAFIA CALLE MADRE PATRIA LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 7.00 M.,9213.32,
0000001717,0000000073,2,TRAMITES CALLE MADRE PATRIA LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 7.00 M.,1161.10,
0000001718,0000000073,3,SONDEOS CALLE MADRE PATRIA LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 7.00 M.,3857.50,
0000001719,0000000073,4,ANTEPROYECTO CALLE MADRE PATRIA LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 7.00 M.,17688.85,
0000001720,0000000073,5,PROYECTO CALLE MADRE PATRIA LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 7.00 M.,20865.20,
0000001721,0000000073,6,ENTREGA CALLE MADRE PATRIA LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 7.00 M.,11148.30,
0000001722,0000000073,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE MADRE PATRIA LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 7.00 M.,18711.03,
0000001723,0000000073,8,TOPOGRAFIA CALLE PRIVADA MADRE CARMEN LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 12.00 M. Y 15.00 M.,10239.20,
0000001724,0000000073,9,TRAMITES CALLE PRIVADA MADRE CARMEN LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 12.00 M. Y 15.00 M.,1161.10,
0000001725,0000000073,10,SONDEOS CALLE PRIVADA MADRE CARMEN LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 12.00 M. Y 15.00 M.,3857.50,
0000001726,0000000073,11,ANTEPROYECTO CALLE PRIVADA MADRE CARMEN LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 12.00 M. Y 15.00 M.,17688.85,
0000001727,0000000073,12,PROYECTO CALLE PRIVADA MADRE CARMEN LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 12.00 M. Y 15.00 M.,20865.20,
0000001728,0000000073,13,ENTREGA CALLE PRIVADA MADRE CARMEN LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 12.00 M. Y 15.00 M.,11397.09,
0000001729,0000000073,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE PRIVADA MADRE CARMEN LONGITUD: ENTRE 110.00 M. Y 156.00 M. ANCHO: 12.00 M. Y 15.00 M.,18711.03,
0000001730,0000000073,15,TOPOGRAFIA CALLE MADRE EMELIA LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 12.00 M. Y 15.00 M.,11609.49,
0000001731,0000000073,16,TRAMITES CALLE MADRE EMELIA LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 12.00 M. Y 15.00 M.,1161.10,
0000001732,0000000073,17,SONDEOS CALLE MADRE EMELIA LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 12.00 M. Y 15.00 M.,3857.50,
0000001733,0000000073,18,ANTEPROYECTO CALLE MADRE EMELIA LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 12.00 M. Y 15.00 M.,19335.20,
0000001734,0000000073,19,PROYECTO CALLE MADRE EMELIA LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 12.00 M. Y 15.00 M.,23497.62,
0000001735,0000000073,20,ENTREGA CALLE MADRE EMELIA LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 12.00 M. Y 15.00 M.,12186.53,
0000001736,0000000073,21,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE MADRE EMELIA LONGITUD: ENTRE 157.00 M. Y 216.00 M. ANCHO: 12.00 M. Y 15.00 M.,18711.03,
0000001737,0000000074,1,REPARACIÓN DE JUNTAS WABO EN PUENTE JUAN PABLO II,1212888.53,
0000001738,0000000075,1,PRELIMINARES Y OBRAS COMPLEMENTARIAS - ARROYO,41945.46,
0000001739,0000000075,2,ACARREOS EN CAMIÓN - ARROYO,17006.39,
0000001740,0000000075,3,TERRACERÍAS - ARROYO,47723.94,
0000001741,0000000075,4,PAVIMENTOS - ARROYO,356413.21,
0000001742,0000000075,5,BANQUETAS,27654.26,
0000001743,0000000075,6,SEÑALAMIENTO HORIZONTAL,31461.78,
0000001744,0000000075,7,SEÑALAMIENTO DE PROTECCIÓN DE OBRA,7735.61,
0000001745,0000000075,8,OBRAS COMPLEMENTARIAS - BANQUETAS,269820.60,
0000001746,0000000075,9,SIFÓN - AGUA POTABLE,24948.41,
0000001747,0000000075,10,ACARREO EN CAMIÓN - AGUA POTABLE,4268.27,
0000001748,0000000075,11,MALLA PERIMETRAL,98696.18,
0000001749,0000000075,12,ALUMBRADO,52414.28,
0000001750,0000000075,13,ILUMINACIÓN,28719.43,
0000001751,0000000075,14,DESCARGA PLUVIAL,6931.07,
0000001752,0000000075,15,AGUA POTABLE,706.12,
0000001753,0000000075,16,FUERA DE CATALOGO,0.00,
0000001754,0000000076,1,PRESUPUESTO,66865.86,
0000001755,0000000077,1,SISTEMA DE RIEGO. AFECTACION C. FEDERICO MANUEL RODRIGUEZ LOPEZ.,33441.90,
0000001756,0000000077,2,REUBICACIÓN DE MALLA CERCASEL. C. FEDERICO MANUEL RODRIGUEZ LOPEZ.,13492.74,
0000001757,0000000077,3,REUBICACION DE MEZQUITES.  C. FEDERICO MANUEL RODRIGUEZ LOPEZ.,12870.00,
0000001758,0000000077,4,CALLE DE INGRESO A PLANTA.  C. FEDERICO MANUEL RODRIGUEZ LOPEZ.,99993.00,
0000001759,0000000077,5,REUBICACIÓN DE BORDO.  C. FEDERICO MANUEL RODRIGUEZ LOPEZ.,16383.36,
0000001760,0000000077,6,FUERA DE CATALOGO,0.00,
0000001761,0000000078,1,REUBICACIÓN DE MALLA CERCASEL. AFECTACION INMOBILIARIA OSMOSIS S.A. DE C.V.,34919.58,
0000001762,0000000078,2,MALLA CICLÓNICA. AFECTACION INMOBILIARIA OSMOSIS S.A. DE C.V.,18642.69,
0000001763,0000000078,3,REUBICACIÓN DE ÁRBOLES. AFECTACION INMOBILIARIA OSMOSIS S.A. DE C.V.,271632.93,
0000001764,0000000078,4,CONSTRUCCIONES. AFECTACION INMOBILIARIA OSMOSIS S.A. DE C.V.,289066.84,
0000001765,0000000078,5,REUBICACIÓN DE BORDO. AFECTACION INMOBILIARIA OSMOSIS S.A. DE C.V.,40139.23,
0000001766,0000000078,6,FUERA DE CATALOGO,0.00,
0000001767,0000000079,1,REUBICACION DE ARBOLES,447937.36,
0000001768,0000000079,2,CONSTRUCCIONES,98506.00,
0000001769,0000000079,3,REUBICACION DE BORDO,16116.64,
0000001770,0000000080,1,TOPOGRAFIA,27201.06,
0000001771,0000000080,2,INVENTARIOS,11677.58,
0000001772,0000000080,3,ANTEPROYECTOS,10916.59,
0000001773,0000000080,4,PROYECTO PLANTA DE CONJUNTO,33633.26,
0000001774,0000000080,5,PROYECTO FORESTACION,5672.60,
0000001775,0000000080,6,PROYECTO ALUMBRADO PARQUE,14696.65,
0000001776,0000000080,7,ELEMENTOS DE CONTENCION,18676.85,
0000001777,0000000080,8,BARDA DE COLINDANCIA,25559.57,
0000001778,0000000080,9,SEÑALETICA,2174.35,
0000001779,0000000080,10,MOBILIARIO,3268.45,
0000001780,0000000080,11,INSTALACIONES,9390.35,
0000001781,0000000080,12,CUANTIFICACION Y PRESUPUESTO,20422.01,
0000001782,0000000080,13,MEMORIA Y PRESENTACION,9578.23,
0000001783,0000000080,14,ENTREGA FINAL DE LA INFORMACION,12523.07,
0000001784,0000000081,1,ESTUDIO DE MÉCANICA DE SUELOS,8779.45,
0000001785,0000000081,2,ESTUDIOS ESPECIALIZADOS,30594.23,
0000001786,0000000081,3,PROYECTO PLANTA DE CONJUNTO,48280.01,
0000001787,0000000081,4,PROYECTO FORESTACION,5663.36,
0000001788,0000000081,5,PROYECTO ALUMBRADO,55902.55,
0000001789,0000000081,6,CANCHAS,8697.38,
0000001790,0000000081,7,CUBIERTA CANCHA DE USOS MULTIPLES,26689.79,
0000001791,0000000081,8,PROYECTO EDIFICIO ADMINISTRATIVO,171475.43,
0000001792,0000000081,9,PROYECTO DE CARPINTERIA HERRERIA Y/O CANCELERIA,9036.92,
0000001793,0000000081,10,PROYECTO DE INTALACIONES HIDROSANITARIA Y PLUVIAL,30468.09,
0000001794,0000000081,11,CUBIERTA Y  GRADAS,15283.40,
0000001795,0000000081,12,EJERCITADORES,6387.24,
0000001796,0000000081,13,SKATE,2350.41,
0000001797,0000000081,14,BARDA IMAGEN,8753.50,
0000001798,0000000081,15,BARDA COLINDANCIA,8121.55,
0000001799,0000000081,16,SEÑALETICA,3371.66,
0000001800,0000000081,17,MOBILIARIO,4445.10,
0000001801,0000000081,18,PROYECTO DE CISTERNA,10061.21,
0000001802,0000000081,19,PROYECTO POR ETAPAS CONSTRUCTIVAS,4293.62,
0000001803,0000000081,20,INSTALACIONES ESPECIALES,9346.63,
0000001804,0000000081,21,CUANTIFICACION Y PRESUPUESTO,86499.28,
0000001805,0000000081,22,MEMORIA Y PRESENTACION,70303.20,
0000001806,0000000081,23,ENTREGA FINAL DE LA INFORMACION,28693.81,
0000001807,0000000081,24,MODULO DE BAÑOS,23464.97,
0000001808,0000000081,25,PROYECTOS ESTRATEGICOS,21185.71,
0000001809,0000000081,26,FUERA DE CATALOGO,0.00,
0000001810,0000000082,1,ESTUDIO DE COSTO BENEFICIO,11591.89,
0000001811,0000000082,2,TOPOGRAFIA,143625.16,
0000001812,0000000082,3,INVENTARIOS,56117.76,
0000001813,0000000082,4,ESTUDIO DE MECÁNICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO),49170.16,
0000001814,0000000082,5,ANTEPROYECTOS,93578.96,
0000001815,0000000082,6,PROYECTOS,110829.63,
0000001816,0000000082,7,ENTREGA,49133.18,
0000001817,0000000082,8,PRESENTACIÓN,21117.45,
0000001818,0000000083,1,PRELIMINARES ARROYO Y GUARNICIONES,63860.59,
0000001819,0000000083,2,ACARREOS EN CAMION ARROYO Y GUARNICIONES,58319.76,
0000001820,0000000083,3,BASES Y SUB-BASES ARROYO Y GUARNICIONES,65039.28,
0000001821,0000000083,4,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES,26940.54,
0000001822,0000000083,5,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES,415899.23,
0000001823,0000000083,6,LIMPIEZA DE OBRA ARROYO Y GUARNICIONES,5689.55,
0000001824,0000000083,7,PRELIMINARES BANQUETAS,32368.74,
0000001825,0000000083,8,ACARREOS BANQUETAS,8571.40,
0000001826,0000000083,9,BASES BANQUETAS,13829.44,
0000001827,0000000083,10,PAVIMENTOS BANQUETAS,179632.95,
0000001828,0000000083,11,LIMPIEZA DE OBRA BANQUETAS,1849.13,
0000001829,0000000083,12,SEÑALAMIENTO DE PROTECCION DE OBRA,12992.92,
0000001830,0000000083,13,SEÑALAMIENTO HORIZONTAL,21883.48,
0000001831,0000000083,14,SEÑALAMIENTO VERTICAL,14773.74,
0000001832,0000000083,15,FUERA DE CATALOGO,0.00,
0000001833,0000000083,16,FE DE ERRATAS,0.00,
0000001834,0000000084,1,PRELIMINARES ARROYO Y GUARNICIONES,20644.97,
0000001835,0000000084,2,ACARREOS EN CAMION ARROYO Y GUARNICIONES,18237.88,
0000001836,0000000084,3,BASES Y SUB-BASES ARROYO Y GUARNICIONES,20924.57,
0000001837,0000000084,4,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES,8667.12,
0000001838,0000000084,5,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES,140523.38,
0000001839,0000000084,6,LIMPIEZA DE OBRA ARROYO Y GUARNICIONES,1647.38,
0000001840,0000000084,7,PRELIMINARES BANQUETAS,5914.88,
0000001841,0000000084,8,ACARREOS BANQUETAS,1899.82,
0000001842,0000000084,9,BASES BANQUETAS,4106.88,
0000001843,0000000084,10,PAVIMENTOS BANQUETAS,46116.61,
0000001844,0000000084,11,LIMPIEZA DE OBRA BANQUETAS,549.13,
0000001845,0000000084,12,SEÑALAMIENTO DE PROTECCION DE OBRA,8192.40,
0000001846,0000000084,13,SEÑALAMIENTO HORIZONTAL,10657.08,
0000001847,0000000084,14,SEÑALAMIENTO VERTICAL,9849.16,
0000001848,0000000084,15,FUERA DE CATALOGO,0.00,
0000001849,0000000085,1,PRELIMINARES ARROYO Y GUARNICIONES,26774.70,
0000001850,0000000085,2,ACARREOS EN CAMION ARROYO Y GUARNICIONES,19173.22,
0000001851,0000000085,3,BASES Y SUB-BASES ARROYO Y GUARNICIONES,21080.72,
0000001852,0000000085,4,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES,8951.70,
0000001853,0000000085,5,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES,141157.53,
0000001854,0000000085,6,LIMPIEZA DE OBRA ARROYO Y GUARNICIONES,1659.72,
0000001855,0000000085,7,PRELIMINARES BANQUETAS,9501.74,
0000001856,0000000085,8,ACARREOS BANQUETAS,5490.79,
0000001857,0000000085,9,BASES BANQUETAS,4137.62,
0000001858,0000000085,10,PAVIMENTOS BANQUETAS,46434.96,
0000001859,0000000085,11,LIMPIEZA DE OBRA BANQUETAS,553.24,
0000001860,0000000085,12,SEÑALAMIENTO DE PROTECCION DE OBRA,8192.40,
0000001861,0000000085,13,SEÑALAMIENTO HORIZONTAL,10657.08,
0000001862,0000000085,14,SEÑALAMIENTO VERTICAL,9849.16,
0000001863,0000000085,15,FUERA DE CATALOGO,0.00,
0000001864,0000000086,1,PRELIMINARES ARROYO Y GUARNICIONES,22733.64,
0000001865,0000000086,2,ACARREOS EN CAMION ARROYO Y GUARNICIONES,25034.99,
0000001866,0000000086,3,BASES Y SUB-BASES ARROYO Y GUARNICIONES,23341.12,
0000001867,0000000086,4,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES,9561.96,
0000001868,0000000086,5,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES,150981.00,
0000001869,0000000086,6,LIMPIEZA DE OBRA ARROYO Y GUARNICIONES,1817.61,
0000001870,0000000086,7,PRELIMINARES BANQUETAS,6929.58,
0000001871,0000000086,8,ACARREOS BANQUETAS,1983.68,
0000001872,0000000086,9,BASES BANQUETAS,4531.25,
0000001873,0000000086,10,PAVIMENTOS BANQUETAS,50849.34,
0000001874,0000000086,11,LIMPIEZA DE OBRA BANQUETAS,605.87,
0000001875,0000000086,12,SEÑALAMIENTO DE PROTECCION DE OBRA,8192.40,
0000001876,0000000086,13,SEÑALAMIENTO HORIZONTAL,10657.08,
0000001877,0000000086,14,SEÑALAMIENTO VERTICAL,9849.16,
0000001878,0000000086,15,FUERA DE CATALOGO,0.00,
0000001879,0000000087,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,41350.93,
0000001880,0000000087,2,CIMENTACION,74758.10,
0000001881,0000000087,3,ESTRUCTURA Y SUPERESTRUCTURA,358512.77,
0000001882,0000000087,4,ALBAÑILERIA,133841.89,
0000001883,0000000087,5,ACABADOS,256085.21,
0000001884,0000000087,6,CANCELERÍA,6046.30,
0000001885,0000000087,7,HERRERÍA,109200.30,
0000001886,0000000087,8,LIMPIEZAS,8055.59,
0000001887,0000000087,9,INSTALACIÓN HIDRAULICA,10335.81,
0000001888,0000000087,10,INSTALACIÓN SANITARIA Y PLUVIAL,61958.86,
0000001889,0000000087,11,INSTALACIONES ESPECIALES,9173.16,
0000001890,0000000087,12,INSTALACIÓN DE CIRCUITO CERRADO,20111.68,
0000001891,0000000087,13,INSTALACION ELECTRICA,123416.81,
0000001892,0000000087,14,INSTALACIÓN DE ELEVADOR,516480.00,
0000001893,0000000087,15,FUERA DE CATALOGO  ,0.00,
0000001894,0000000088,1,PRESUPUESTO,326418.12,
0000001895,0000000089,1,SEÑALAMIENTO DE PROTECCION DE OBRA,9494.18,
0000001896,0000000089,2,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,46637.42,
0000001897,0000000089,3,EXCAVACIONES EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,4133.68,
0000001898,0000000089,4,ACARREOS EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,6534.76,
0000001899,0000000089,5,SUMINISTROS EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,18262.85,
0000001900,0000000089,6,INSTALACIONES EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,3077.62,
0000001901,0000000089,7,RELLENOS EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,24222.03,
0000001902,0000000089,8,CAJAS DE VALVULAS EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,16289.64,
0000001903,0000000089,9,TOMAS DOMICILIARIAS  EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,15430.86,
0000001904,0000000089,10,LIMPIEZA  EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE AGUA POTABLE,690.86,
0000001905,0000000089,11,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE DRENAJE SANITARIO,449.90,
0000001906,0000000089,12,EXCAVACIONES EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE DRENAJE SANITARIO,1980.83,
0000001907,0000000089,13,ACARREOS EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE DRENAJE SANITARIO,4936.87,
0000001908,0000000089,14,SUMINISTROS EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE DRENAJE SANITARIO,20372.07,
0000001909,0000000089,15,INSTALACIONES EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE DRENAJE SANITARIO,3204.90,
0000001910,0000000089,16,RELLENOS EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE DRENAJE SANITARIO,21923.97,
0000001911,0000000089,17,POZOS DE VISITA EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE DRENAJE SANITARIO,3846.25,
0000001912,0000000089,18,LIMPIEZA EN REPARACIÓN Y/O REPOSICIÓN DE LÍNEAS DE DRENAJE SANITARIO,310.31,
0000001913,0000000089,19,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EN REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,250.20,
0000001914,0000000089,20,EXCAVACIONES EN REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,1366.52,
0000001915,0000000089,21,ACARREOS EN REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,3062.71,
0000001916,0000000089,22,RELLENOS EN REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,16002.45,
0000001917,0000000089,23,SUMINISTROS EN REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,19786.32,
0000001918,0000000089,24,INSTALACIONES EN REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,38590.38,
0000001919,0000000089,25,LIMPIEZA EN REPARACIÓN Y/O REPOSICIÓN DESCARGAS SANITARIAS,362.70,
0000001920,0000000089,26,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EN ARROYO Y GUARNICIONES,1950.00,
0000001921,0000000089,27,VEGETACION  EN ARROYO Y GUARNICIONES,12220.00,
0000001922,0000000089,28,EXCAVACIONES  EN ARROYO Y GUARNICIONES,14485.69,
0000001923,0000000089,29,ACARREOS  EN ARROYO Y GUARNICIONES,50584.29,
0000001924,0000000089,30,TERRACERIAS  EN ARROYO Y GUARNICIONES,8922.00,
0000001925,0000000089,31,BASES Y SUB BASES  EN ARROYO Y GUARNICIONES,76899.76,
0000001926,0000000089,32,PAVIMENTOS ASFALTICOS  EN ARROYO Y GUARNICIONES,15579.80,
0000001927,0000000089,33,PAVIMENTOS  EN ARROYO Y GUARNICIONES,213071.80,
0000001928,0000000089,34,LIMPIEZA  EN ARROYO Y GUARNICIONES,665.00,
0000001929,0000000089,35,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EN BANQUETAS,897.00,
0000001930,0000000089,36,EXCAVACIONES  EN BANQUETAS,2730.81,
0000001931,0000000089,37,ACARREOS  EN BANQUETAS,4350.78,
0000001932,0000000089,38,TERRACERIAS  EN BANQUETAS,10326.09,
0000001933,0000000089,39,PAVIMENTOS  EN BANQUETAS,95233.50,
0000001934,0000000089,40,LIMPIEZA  EN BANQUETAS,926.90,
0000001935,0000000089,41,SEÑALAMIENTO VERTICAL,3346.77,
0000001936,0000000089,42,SEÑALAMIENTO HORIZONTAL,19786.91,
0000001937,0000000089,43,FUERA DE CATALOGO,0.00,
0000001938,0000000090,1,TOPOGRAFIA CALLE MADRE REYNA,22915.97,
0000001939,0000000090,2,TRAMITES CALLE MADRE REYNA,1161.10,
0000001940,0000000090,3,SONDEOS CALLE MADRE REYNA,3857.50,
0000001941,0000000090,4,ANTEPROYECTO CALLE MADRE REYNA,27096.24,
0000001942,0000000090,5,PROYECTO CALLE MADRE REYNA,37365.72,
0000001943,0000000090,6,ENTREGA CALLE MADRE REYNA,17016.67,
0000001944,0000000090,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE MADRE REYNA,23142.50,
0000001945,0000000091,1,TOPOGRAFIA CALLE HONORIO III,14057.64,
0000001946,0000000091,2,TRAMITES CALLE HONORIO III,1161.10,
0000001947,0000000091,3,SONDEOS CALLE HONORIO III,3857.50,
0000001948,0000000091,4,ANTEPROYECTO CALLE HONORIO III,20725.55,
0000001949,0000000091,5,PROYECTO CALLE HONORIO III,25951.50,
0000001950,0000000091,6,ENTREGA CALLE HONORIO III,13208.19,
0000001951,0000000091,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE HONORIO III,18711.03,
0000001952,0000000091,8,TOPOGRAFIA CALLE ZORRA,9645.10,
0000001953,0000000091,9,TRAMITES CALLE ZORRA,1161.10,
0000001954,0000000091,10,SONDEOS CALLE ZORRA,3857.50,
0000001955,0000000091,11,ANTEPROYECTO CALLE ZORRA,17688.85,
0000001956,0000000091,12,PROYECTO CALLE ZORRA,20865.20,
0000001957,0000000091,13,ENTREGA CALLE ZORRA,11246.08,
0000001958,0000000091,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE ZORRA,18711.03,
0000001959,0000000092,1,TOPOGRAFIA CALLE CHIRIQUI,18170.93,
0000001960,0000000092,2,TRAMITES CALLE CHIRIQUI,1161.10,
0000001961,0000000092,3,SONDEOS CALLE CHIRIQUI,3857.50,
0000001962,0000000092,4,ANTEPROYECTO CALLE CHIRIQUI,24865.00,
0000001963,0000000092,5,PROYECTO CALLE CHIRIQUI,33090.98,
0000001964,0000000092,6,ENTREGA CALLE CHIRIQUI,15209.01,
0000001965,0000000092,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE CHIRIQUI,23142.50,
0000001966,0000000092,8,TOPOGRAFIA CALLE MIRAVALLES,18170.93,
0000001967,0000000092,9,TRAMITES CALLE MIRAVALLES,1161.10,
0000001968,0000000092,10,SONDEOS CALLE MIRAVALLES,3857.50,
0000001969,0000000092,11,ANTEPROYECTO CALLE MIRAVALLES,24865.00,
0000001970,0000000092,12,PROYECTO CALLE MIRAVALLES,33090.98,
0000001971,0000000092,13,ENTREGA CALLE MIRAVALLES,15209.01,
0000001972,0000000092,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE MIRAVALLES,23142.50,
0000001973,0000000093,1,TOPOGRAFIA CALLE SAN JOSÉ DE LAS MATAS,9645.10,
0000001974,0000000093,2,TRAMITES CALLE SAN JOSÉ DE LAS MATAS,1161.10,
0000001975,0000000093,3,SONDEOS CALLE SAN JOSÉ DE LAS MATAS,3857.50,
0000001976,0000000093,4,ANTEPROYECTO CALLE SAN JOSÉ DE LAS MATAS,17688.85,
0000001977,0000000093,5,PROYECTO CALLE SAN JOSÉ DE LAS MATAS,20865.20,
0000001978,0000000093,6,ENTREGA CALLE SAN JOSÉ DE LAS MATAS,11246.08,
0000001979,0000000093,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE SAN JOSÉ DE LAS MATAS,18711.03,
0000001980,0000000093,8,TOPOGRAFIA CALLE MADRE ELVIRA,16306.26,
0000001981,0000000093,9,TRAMITES CALLE MADRE ELVIRA,1161.10,
0000001982,0000000093,10,SONDEOS CALLE MADRE ELVIRA,3857.50,
0000001983,0000000093,11,ANTEPROYECTO CALLE MADRE ELVIRA,22565.88,
0000001984,0000000093,12,PROYECTO CALLE MADRE ELVIRA,29025.73,
0000001985,0000000093,13,ENTREGA CALLE MADRE ELVIRA,14148.54,
0000001986,0000000093,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) CALLE MADRE ELVIRA,23142.50,
0000001987,0000000093,15,FUERA DE CATALOGO,0.00,
0000001988,0000000094,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,145453.18,
0000001989,0000000094,2,BASES Y SUB-BASES,245582.19,
0000001990,0000000094,3,PAVIMENTOS ASFALTICOS,590834.87,
0000001991,0000000094,4,PAVIMENTOS HIDRAULICOS,60480.56,
0000001992,0000000094,5,ACARREOS EN CAMION,165726.32,
0000001993,0000000094,6,SEÑALAMIENTO DE PROTECCION DE OBRA,47372.13,
0000001994,0000000094,7,SEÑALAMIENTO HORIZONTAL,11842.38,
0000001995,0000000094,8,OBRAS COMPLEMENTARIAS,111555.15,
0000001996,0000000094,9,FUERA DE CATALOGO  ,0.00,
0000001997,0000000095,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,175624.60,
0000001998,0000000095,2,BASES U SB-BASES,349260.34,
0000001999,0000000095,3,PAVIMENTOS ASFALTICOS,426567.57,
0000002000,0000000095,4,PAVIEMENTOS HIDRAULICOS,424010.97,
0000002001,0000000095,5,ACARREO EN CAMION,210785.71,
0000002002,0000000095,6,SEÑALAMIENTO DE PROTECCION DE OBRA,34832.22,
