Id_Prorroga,Id_Contrato,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
187,233,30,31/01/2015 00:00,41.67,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,16/12/2014 00:00,01 PR/269/14,16/12/2014 00:00,,31/12/2014 00:00
188,224,17,18/02/2015 00:00,19.1,SE ANEXA AUTORIZACION ORIGINAL DE 1RA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A L A SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRI,16/12/2014 00:00,01 PR/268/14,16/12/2014 00:00,,31/01/2015 00:00
189,185,56,08/02/2015 00:00,82.35,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,11/12/2014 00:00,01 PR/266/14,11/12/2014 00:00,,13/12/2014 00:00
190,38,62,15/02/2015 00:00,75.61,,S/N,10/12/2014 00:00,PRORROGA05,12/12/2014 00:00,,14/12/2014 00:00
191,204,17,22/03/2015 00:00,12.32,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,04/12/2014 00:00,01 PR/259/14,04/12/2014 00:00,,04/03/2015 00:00
192,75,119,30/04/2015 00:00,48.18,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/12/2014 00:00,01 PR/275/14,23/12/2014 00:00,,31/12/2014 00:00
193,44,31,24/01/2015 00:00,13.14,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/12/2014 00:00,01 PR/273/14,22/12/2014 00:00,,23/12/2014 00:00
199,223,14,19/01/2015 00:00,20.9,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/12/2014 00:00,01 PR/278/14,24/12/2014 00:00,,04/01/2015 00:00
200,140,32,22/01/2015 00:00,21.05,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/12/2014 00:00,01 PR/271/14,18/12/2014 00:00,,20/12/2014 00:00
201,232,51,21/02/2015 00:00,78.46,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/12/2014 00:00,01 PR/276/14,23/12/2014 00:00,,31/12/2014 00:00
202,203,39,15/01/2015 00:00,82.98,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGIAL ADJUNTA DE LA SOLICITUD PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,26/12/2014 00:00,01 PR/280/14,26/12/2014 00:00,,06/12/2014 00:00
203,157,24,24/01/2015 00:00,25,SE ANEXA AUTORIZACION ORIGINAL DE 2DA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/12/2014 00:00,02 PR/283/14,29/12/2014 00:00,,30/12/2014 00:00
205,2,36,27/02/2015 00:00,29.27,,S/N,17/01/2015 00:00,PRORROGA05,19/01/2015 00:00,,21/01/2015 00:00
206,59,44,30/09/2014 00:00,35.48,,S/N PRORRO,17/09/2014 00:00,S/N PRORROGA 2,17/09/2014 00:00,,16/08/2014 00:00
207,288,33,27/02/2015 00:00,61.11,,S/N,21/01/2015 00:00,PRORROGA01,23/01/2015 00:00,,24/01/2015 00:00
208,294,20,21/02/2015 00:00,37.04,,S/N,25/01/2015 00:00,PRORROGA01,27/01/2015 00:00,,31/01/2015 00:00
209,241,29,16/02/2015 00:00,47.54,,S/N,13/01/2015 00:00,PRORROGA01,15/01/2015 00:00,,17/01/2015 00:00
210,152,17,18/10/2014 00:00,31.48,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/09/2014 00:00,01 PR/201/14,29/09/2014 00:00,,30/09/2014 00:00
211,153,17,18/10/2014 00:00,31.48,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/09/2014 00:00,01 PR/201/14,29/09/2014 00:00,,30/09/2014 00:00
212,154,17,18/10/2014 00:00,31.48,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/09/2014 00:00,01 PR/201/14,29/09/2014 00:00,,30/09/2014 00:00
213,152,27,15/11/2014 00:00,50,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,17/10/2014 00:00,02 PR/221/14,17/10/2014 00:00,,18/10/2014 00:00
214,153,27,15/11/2014 00:00,50,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,17/10/2014 00:00,02 PR/221/14,17/10/2014 00:00,,18/10/2014 00:00
215,154,27,15/11/2014 00:00,50,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,17/10/2014 00:00,02 PR/221/14,17/10/2014 00:00,,18/10/2014 00:00
216,212,89,24/04/2015 00:00,80.91,,,20/01/2015 00:00,PRORROGA01,22/01/2015 00:00,,24/01/2015 00:00
217,244,30,26/02/2015 00:00,55.56,,S/N,24/01/2015 00:00,PRORROGA01,26/01/2015 00:00,,26/01/2015 00:00
218,184,34,24/01/2015 00:00,45.33,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,20/11/2014 00:00,01 PR/246/14,20/11/2014 00:00,,20/12/2014 00:00
219,168,7,19/12/2014 00:00,8.54,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/10/2014 00:00,01 PR/231/14,29/10/2014 00:00,,11/12/2014 00:00
220,40,70,31/12/2014 00:00,38.89,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,05/12/2014 00:00,03 PR/261/14,05/12/2014 00:00,,21/10/2014 00:00
221,40,23,24/01/2015 00:00,12.78,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,31/12/2014 00:00,04 PR/288/14,31/12/2014 00:00,,31/12/2014 00:00
228,233,27,28/02/2015 00:00,37.5,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/01/2015 00:00,02 PR/011/15,27/01/2015 00:00,,31/01/2015 00:00
230,157,6,31/01/2015 00:00,6.25,SE ANEXA AUTORIZACION ORIGINAL DE 3RA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/01/2015 00:00,03 PR/006/15,22/01/2015 00:00,,24/01/2015 00:00
231,179,25,08/02/2015 00:00,22.73,SE ANEXA AUTORIZACION ORIGINAL DE 1RA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,09/01/2015 00:00,01 PR/002/15,09/01/2015 00:00,,13/01/2015 00:00
232,24,104,29/05/2015 00:00,84.55,,S/N,11/02/2015 00:00,PRORROGA03,13/02/2015 00:00,,13/02/2015 00:00
233,203,42,27/02/2015 00:00,89.36,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGIAL ADJUNTA DE LA SOLICITUD PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,14/01/2015 00:00,02 PR/003/15,14/01/2015 00:00,,15/01/2015 00:00
235,27,88,16/05/2015 00:00,48.89,,S/N,14/02/2015 00:00,PRORROGA04,12/02/2015 00:00,,16/02/2015 00:00
237,311,6,28/03/2015 00:00,6.25,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/01/2015 00:00,01 PR/008/15,23/01/2015 00:00,,21/03/2015 00:00
238,137,48,17/01/2015 00:00,53.93,SE ANEXA AUTORIZACION ORIGINAL DE LA 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/11/2014 00:00,02 PR/256/14,28/11/2014 00:00,,29/11/2014 00:00
240,179,18,27/02/2015 00:00,16.36,SE ANEXA AUTORIZACION ORIGINAL DE 2DA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,06/02/2015 00:00,02 PR/022/15,06/02/2015 00:00,,08/02/2015 00:00
241,243,18,26/02/2015 00:00,21.95,SE ANEXA AUTORIZACION ORIGINAL DE 1RA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,06/02/2015 00:00,01 PR/0021/15,06/02/2015 00:00,,07/02/2015 00:00
242,195,20,21/02/2015 00:00,17.09,SE ANEXA AUTORIZACION ORIGINAL DE 1RA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/01/2015 00:00,01 PR/0013/15,29/01/2015 00:00,,31/01/2015 00:00
243,224,11,02/03/2015 00:00,12.36,SE ANEXA AUTORIZACION ORIGINAL DE 2DA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A L A SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,17/02/2015 00:00,02 PR/0030/15,17/02/2015 00:00,,18/02/2015 00:00
244,315,54,31/03/2015 00:00,385.71,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,03/02/2015 00:00,01 PR/019/15,03/02/2015 00:00,,04/02/2015 00:00
245,255,27,07/03/2015 00:00,44.26,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,30/01/2015 00:00,01 PR/017/15,30/01/2015 00:00,,07/02/2015 00:00
246,246,11,16/02/2015 00:00,14.67,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,26/01/2015 00:00,01 PR/0010/15,26/01/2015 00:00,,04/02/2015 00:00
247,236,30,31/01/2015 00:00,58.82,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/12/2014 00:00,01 PR/284/14,29/12/2014 00:00,,31/12/2014 00:00
248,236,27,28/02/2015 00:00,52.94,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/01/2015 00:00,02 PR/0014/15,29/01/2015 00:00,,31/01/2015 00:00
249,254,30,31/01/2015 00:00,81.08,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/12/2014 00:00,01 PR/285/14,29/12/2014 00:00,,31/12/2014 00:00
250,254,58,31/03/2015 00:00,156.76,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/01/2015 00:00,02 PR/0015/15,29/01/2015 00:00,,31/01/2015 00:00
251,312,13,07/03/2015 00:00,19.12,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,16/02/2015 00:00,01 PR/0028/15,16/02/2015 00:00,,21/02/2015 00:00
252,320,14,02/03/2015 00:00,35,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,13/02/2015 00:00,01 PR/0025/15,13/02/2015 00:00,,15/02/2015 00:00
253,321,14,02/03/2015 00:00,35,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,13/02/2015 00:00,01 PR/0025/15,13/02/2015 00:00,,15/02/2015 00:00
254,322,14,02/03/2015 00:00,35,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,13/02/2015 00:00,01 PR/0025/15,13/02/2015 00:00,,15/02/2015 00:00
255,341,29,30/03/2015 00:00,53.7,,S/N,23/02/2015 00:00,PRORROGA01,25/02/2015 00:00,,28/02/2015 00:00
256,308,13,14/03/2015 00:00,15.85,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,16/02/2015 00:00,01 PR/0027/15,16/02/2015 00:00,,28/02/2015 00:00
257,313,20,04/04/2015 00:00,24.39,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,12/02/2015 00:00,01 PR/024/15,12/02/2015 00:00,,14/03/2015 00:00
258,36,68,31/01/2015 00:00,36.17,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,26/12/2014 00:00,03 PR/281/14,26/12/2014 00:00,,23/11/2014 00:00
259,204,13,05/04/2015 00:00,9.42,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,20/02/2015 00:00,02 PR/0033/15,20/02/2015 00:00,,22/03/2015 00:00
261,49,14,11/12/2014 00:00,7.61,,S/N,25/11/2014 00:00,PRORROGA02,25/11/2014 00:00,,26/11/2014 00:00
262,317,16,30/04/2015 00:00,16.67,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/02/2015 00:00,01 PR/038/15,24/02/2015 00:00,,13/04/2015 00:00
263,258,14,12/03/2015 00:00,17.07,SE ANEXA AUTORIZACION ORIGINAL DE LA PRIMERA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,09/01/2015 00:00,01 PR/004/15,19/01/2015 00:00,,25/02/2015 00:00
264,312,7,15/03/2015 00:00,10.29,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,06/03/2015 00:00,02 PR/049/15,06/03/2015 00:00,,07/03/2015 00:00
265,262,20,21/03/2015 00:00,22.47,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/02/2015 00:00,01 PR/0041/15,27/01/2015 00:00,,28/02/2015 00:00
267,327,70,07/06/2015 00:00,63.64,,S/N,23/04/2015 00:00,PRORROGA 01,25/03/2015 00:00,,28/03/2015 00:00
268,145,79,13/06/2015 00:00,35.59,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/03/2015 00:00,01 PR/057/15,24/03/2015 00:00,,25/03/2015 00:00
269,147,119,12/07/2015 00:00,55.35,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,03/03/2015 00:00,01 PR/046/15,03/03/2015 00:00,,14/03/2015 00:00
270,194,27,28/03/2015 00:00,19.57,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,23/02/2015 00:00,02 PR/036/15,23/02/2015 00:00,,28/02/2015 00:00
271,315,44,15/05/2015 00:00,314.29,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/03/2015 00:00,02 PR/055/15,24/03/2015 00:00,,31/03/2015 00:00
272,194,15,13/04/2015 00:00,10.87,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/03/2015 00:00,03 PR/056/15,24/03/2015 00:00,,28/03/2015 00:00
273,139,60,30/05/2015 00:00,33.15,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPÉDIENTE UNITARIO,S/N PRORRO,25/03/2015 00:00,01 PR/060/15,25/03/2015 00:00,,30/03/2015 00:00
274,311,20,18/04/2015 00:00,20.83,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,26/03/2015 00:00,02 PR/064/15,26/03/2015 00:00,,28/03/2015 00:00
275,342,90,25/04/2015 00:00,272.73,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,26/03/2015 00:00,03 PR/065/15,26/03/2015 00:00,,24/01/2015 00:00
277,204,26,02/05/2015 00:00,18.84,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,25/03/2015 00:00,03 PR/059/15,25/03/2015 00:00,,05/04/2015 00:00
278,146,82,05/06/2015 00:00,36.94,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,13/03/2015 00:00,01 PR/054/15,13/03/2015 00:00,,14/03/2015 00:00
279,200,74,31/05/2015 00:00,48.68,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORRO,13/03/2015 00:00,01 PR/053/15,13/03/2015 00:00,,17/03/2015 00:00
280,226,50,18/05/2015 00:00,40.32,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/03/2015 00:00,01 PR/067/15,27/03/2015 00:00,,28/03/2015 00:00
281,167,24,20/05/2015 00:00,11.16,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,17/04/2015 00:00,01 PR/074/15,17/04/2015 00:00,,25/04/2015 00:00
282,311,20,09/05/2015 00:00,20.83,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,10/04/2015 00:00,03 PR/071/15,10/04/2015 00:00,,18/04/2015 00:00
283,317,7,08/05/2015 00:00,7.29,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,17/04/2015 00:00,02 PR/075/15,17/04/2015 00:00,,30/04/2015 00:00
285,75,152,30/09/2015 00:00,61.54,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/04/2015 00:00,02 PR/085/15,29/04/2015 00:00,,30/04/2015 00:00
286,355,160,24/10/2015 00:00,136.75,,S/N,04/05/2015 00:00,PRORROGA01,06/05/2015 00:00,,16/05/2015 00:00
287,241,94,22/05/2015 00:00,154.1,,S/N,08/02/2015 00:00,PRORROGA02,10/02/2015 00:00,,16/02/2015 00:00
288,201,56,13/05/2015 00:00,36.84,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/04/2015 00:00,02 PR/086/15,29/04/2015 00:00,,17/03/2015 00:00
289,212,104,07/08/2015 00:00,94.55,4,S/N,16/05/2015 00:00,PRORROGA02,18/05/2015 00:00,,24/04/2015 00:00
290,341,25,25/04/2015 00:00,46.3,,S/N,24/03/2015 00:00,PRORROGA02,25/03/2015 00:00,,30/03/2015 00:00
291,341,59,24/06/2015 00:00,109.26,,S/N,19/04/2015 00:00,PRORROGA03,21/04/2015 00:00,,25/04/2015 00:00
292,167,37,27/06/2015 00:00,17.21,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/05/2015 00:00,02 PR/104/15,29/05/2015 00:00,,20/05/2015 00:00
293,226,18,06/06/2015 00:00,14.52,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/05/2015 00:00,02 PR/101/15,18/05/2015 00:00,,18/05/2015 00:00
294,311,13,23/05/2015 00:00,13.54,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/05/2015 00:00,04 PR/092/15,08/05/2015 00:00,,09/05/2015 00:00
295,327,65,12/08/2015 00:00,59.09,,S/N,03/06/2015 00:00,PRORROGA02,05/06/2015 00:00,,07/06/2015 00:00
296,139,30,30/06/2015 00:00,16.57,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPÉDIENTE UNITARIO,S/N PRORRO,29/05/2015 00:00,02 PR/109/15,29/05/2015 00:00,,30/05/2015 00:00
297,204,16,06/06/2015 00:00,11.59,SE ANEXA AUTORIZACION ORIGINAL DE 5A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,19/05/2015 00:00,05 PR/103/15,19/05/2015 00:00,,20/05/2015 00:00
298,204,17,20/05/2015 00:00,12.32,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,27/04/2015 00:00,04 PR/081/15,27/04/2015 00:00,,02/05/2015 00:00
