Id_Obra,Año,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Beneficiarios,Id_Convenio,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Observaciones,Enviar_Para,Id_Oficio_Asignacion_Obra
110,2012,103,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MAYAGUEZ TRAMO: GAMBOA-BLVD JOSE MA. MORELOS COL.,Unitario,1,1,0,NULL,Obra,1,30 /04/2012 ADRIAN,CONTRATADO,0
111,2012,104,CONSTRUCCION DE AMPLIACION DE PARADERO PARQUE JUAREZ LEON,Unitario,1,1,0,NULL,Obra,1,30/04/2012 ADRIAN,CONTRATADO,0
112,2012,112,REHABILITACION DE ESPACIOS PARA OFICINAS EN MERCADO REPUBLICA BARRIO DE SANTIAGO,Unitario,1,1,0,NULL,Obra,1,09/05/12 ADRIAN,CONTRATADO,0
113,2012,114,PAVIMENTACION DE LA CALLE DEL DISTRITO TRAMO: ANDADOR HACIENDA - LA MORADA COL. VILLAS DE LEON,Unitario,1,1,0,NULL,Obra,1,09/05/2012 ADRIAN,CONTRATADO,0
114,2012,115,PAVIMENTACION DE LA CALLE JUNCO TRAMO: PASEO DE LA PRESA A RIO DE LOS CASTILLOS COL. VALLE HERMOSO,Unitario,1,1,0,NULL,Obra,1,09/05/2012 ADRIAN,CONTRATADO,0
115,2012,116,CUADRILLA OPERATIVA PARA LA REALIZACION DE TRABAJOS DE LIMPIOEZA Y PROTECCION CONTRA GRAFITIS EN LA,Unitario,1,1,0,NULL,Obra,1,09/05/2012 ADRIAN,CONTRATADO,0
116,2012,140,PAVIMENTACION DE LA CALLE CASTILLO DE SANTA MARIA TRAMO: DE CASTILLO ABAJO A MALECON DE BUCEFALO COL,Unitario,1,1,0,NULL,Obra,1,09/05/2012 ADRIAN,CONTRATADO,0
117,2012,119,PAVIMENTACION DE LA CALLE BARRANQUILLA TRAMO: DE MAR DE PLATA A CALLE PORTO ALEGRE COL. LA CARMONA,Unitario,1,1,0,NULL,Obra,1,09/05/2012 ADRIAN,CONTRATADO,0
118,2012,120,PAVIMENTACION DE LA CALLE MARACAIBO TRAMO: DE MAR DE PLATA A CARACAS COL. LA CARMONA,Unitario,1,1,0,NULL,Obra,1,09/05/2012 ADRIAN,CONTRATADO,0
119,2012,121,PAVIMENTACION DE LA CALLE VALPARAISO TRAMO: DE BLVD. ANTONIO MADRAZO A CALLE SANTIAGO COL. LA CARMON,Unitario,1,1,0,NULL,Obra,1,09/05/2012 ADRIAN,CONTRATADO,0
120,2012,122,PAVIMENTACION DE LA CALLE QUIO TRAMO: EUBEA - EOLO COL. LA ERMITA,Unitario,1,1,0,NULL,Obra,1,09/05/2012 ADRIAN,CONTRATADO,0
121,2012,123,PAVIMENTACION DE LA CALLE HEBE TRAMO: EROS - CLOTO COL. ERMITA,Unitario,1,1,0,NULL,Obra,1,11/05/2012 ADRIAN,CONTRATADO,0
122,2012,124,PAVIMENTACION DE LA CALLE MILETO TRAMO: DE BLVD. MADRAZO A COLONENSES COL. SAN PABLO,Unitario,1,1,0,NULL,Obra,1,11/05/2012 adrian,CONTRATADO,0
123,2012,126,PAVIMENTACION DE LA CALLE DEL SOLAR TRAMO: DE CUENCA FLORIDA A CAMPO ESCONDIDO COL. SANTA CECILIA,Unitario,1,1,0,NULL,Obra,1,11/05/2012 ADRIAN,CONTRATADO,0
124,2012,136,PAVIMENTACION DE LA CALLE MADRE ROSARIO TRAMO: DE MADRE MARINA A MADRE PATRICIA COL. DIEZ DE MAYO,Unitario,1,1,0,NULL,Obra,1,11/05/2012 ADRIAN,CONTRATADO,0
125,2012,127,"PAVIMENTACION, AGUA POTABLE Y DRENAJES DE LA CALLE GALLITOS TRAMO: DE C. SABILA A C. BRICHO COL. VAL",Unitario,1,1,0,NULL,Obra,1,11/05/2012 ADRIAN,CONTRATADO,0
126,2012,109,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MADRE GLORIA TRAMO: BLVD. ATOTONILCO - CALLE MADR,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN,CONTRATADO,0
127,2012,125,PAVIMENTACION DE LA CALLE LISTRA TRAMO: FOLIPENSES A CORINTO COL. SAN PABLO,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN,CONTRATADO,0
128,2012,128,PROYECTO PARA LA REHABILITACION DEL ESTACIONAMIENTO FUNDADORES CENTRO LEON,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
129,2012,129,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: 2DO ANDADOR JOSE DE LA LUZ FLORES TRAMO: DE FCO.,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
130,2012,130,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SANTA ROCIO TRAMO: SANTA BLANCA A FRAY DANIEL MIR,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIÁN ZÚÑIGA,CONTRATADO,0
131,2012,131,PAVIMENTACION DE LA CALLE CIEN HOJAS TRAMO: DE ESCARAMULLO A LABRADOR COL. ARRAYANES,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
132,2012,132,PAVIMENTACION DE LA CALLE JEREZ DE BARCELONA TRAMO: JEREZ DE SEVILLA A VALLE DE SANTIAGO COL. JESUS,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
133,2012,133,PAVIMENTACION DE LA CALLE VALLE DE CORZO TRAMO: DE CALLE  VALLE ARIZPE A CALLE MADRE TIERRA COL. VAL,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
134,2012,134,PAVIMENTACION DE LA CALLE POLO NORTE TRAMO: DE TULIPAN DEL NORTE A TIRINTO COL. TULIPAN DEL BOSQUE,Unitario,1,1,0,NULL,Obra,1,15/05/2012 adrian zuñiga,CONTRATADO,0
135,2012,135,PAVIMENTACION DE LA CALLE CERRO DE LOS ANGELES TRAMO: DE CERRO DE LOS MILAGROS A CALLE CERRO DEL CUB,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
136,2012,137,PAVIMENTACION DE LA CALLE MANUEL PAYNO TRAMO: DE JOSE A GODOY - JOSE MA. ROA BARCENA COL. PERIODISTA,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
137,2012,138,PAVIMENTACION DE LA CALLE MANUEL LOZADA TRAMO: DE 14 DE MAYO - 26 DE AGOSTO COL. MORELOS,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
138,2012,142,PAVIMENTACION DE LA CALLE CASTILLO DE MOCTEZUMA TRAMO: DE MALECON DE BUCEFALO A CALLE CASTILLA DE AB,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
139,2012,143,PAVIMENTACION DE LA CALLE CASTILLO CHICO TRAMO: DE MALECON DE BUCEFALO A CALLE DE ABAJO COL. ARBOLED,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
140,2012,150,ACONDICIONAMIENTO DEL AREA DE FONDAS EN EL MERCADO CARRO VERDE LEON,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
141,2012,139,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SILVINO ROBLES TRAMO: BLVD. LEON II - MARIANO ESC,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
142,2012,144,PAVIMENTACION DE LA CALLE RIO CUARTO TRAMO DE BLVD. TIMOTEO LOZANO A CALLE JAVA COL. JARDINES DE SAN,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
143,2012,145,PAVIMENTACION  DE LA CALLE MEDELLIN TRAMO: DE BLVD. ANTONIO MADRAZO A CALLE SANTIAGO COL. LA CARMONA,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
144,2012,146,PAVIMENTACION DE LA CALLE SUCRE TRAMO: DE MAR DE PLATA A CARACAS COL. LA CARMONA,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
145,2012,149,CONSTRUCCION DE ESTACIONAMIENTO EN LA AV. PANORAMA TRAMO: ENTRE BLVD. CAMPESTRE A VALLE DE LOS OLIVO,Unitario,1,1,0,NULL,Obra,1,15/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
146,2012,171,MANTENIMIENTO DE AREAS DE REFORESTACION (PROGRAMA ARBOLIMETRO) PAQ. 1 LEON GTO.,Unitario,1,1,0,NULL,Obra,1,16/05/2012 ADRIAN ZUÑIGA,CONTRATADO,0
147,2012,107,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JEREZ DE GOMERA TRAMO: VALLE DE SANTIAGO-TINTO CO,Unitario,1,1,0,NULL,Obra,1,22/05/2012 ADRIAN,CONTRATADO,0
148,2012,141,PAVIMENTACION DE LA CALLE BRICHO TRAMO: DE DULCINEA DEL TABOSO A AV. DE LA PRESA COL. VALLE HERMOSO,Unitario,1,1,0,NULL,Obra,1,24/05/12 ADRIAN,CONTRATADO,0
149,2012,147,TRAMITE ANTE EL INAH PARA OBTENER EL PERMISO PARA LA INTERVENCION DE LA FACHADA DEL PATROCINIO DE MA,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
150,2012,151,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA I LEON GTO.,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
151,2012,152,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA II LEON GTO.,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
152,2012,153,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA III LEON GTO.,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
153,2012,157,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VII,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
154,2012,163,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XIII,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
155,2012,175,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CIUDAD LEON, GTO",Unitario,1,1,0,NULL,Obra,1,24/05/2012  ADRIAN,CONTRATADO,0
156,2012,154,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IV,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
157,2012,156,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VI LEON GTO.,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
158,2012,159,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IX LEON GTO.,Unitario,1,1,0,NULL,Obra,1,24/05/2012  ADRIAN,CONTRATADO,0
159,2012,160,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA X LEON GTO.,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
160,2012,161,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XI LEON GTO.,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
161,2012,162,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XII,Unitario,1,1,0,NULL,Obra,1,24/05/2012 ADRIAN,CONTRATADO,0
162,2012,165,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XV,Unitario,1,1,0,NULL,Obra,1,25/05/2012 ADRIAN,CONTRATADO,0
163,2012,168,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA EL MALECON DEL RIO,Unitario,1,1,0,NULL,Obra,1,25/05/2012 ADRIAN,CONTRATADO,0
164,2012,169,MANTENIMIENTO PREVENTIVO DE ARBOLES ZONA SUR LEON. GTO.,Unitario,1,1,0,NULL,Obra,1,25/05/2012  ADRIAN,CONTRATADO,0
165,2012,170,MANTENIMIENTO PREVENTIVO DE ARBOLES ZONA NORTE LEON,Unitario,1,1,0,NULL,Obra,1,25/05/2012  ADRIAN,CONTRATADO,0
166,2012,172,MANTENIMIENTO PREVENTIVO DE ARBOLES ZONA CENTRO LEON,Unitario,1,1,0,NULL,Obra,1,25/05/2012  ADRIAN,CONTRATADO,0
167,2012,173,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES MEJORA DE PLAZAS EN ZONA RURAL LEON GTO.,Unitario,1,1,0,NULL,Obra,1,25/05/2012   ADRIAN,CONTRATADO,0
168,2012,174,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES MEJORA DE PLAZAS EN ZONA URBANA PAQ. 1 LEON GTO,Unitario,1,1,0,NULL,Obra,1,25/05/2012  ADRIAN,CONTRATADO,0
169,2012,177,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES RETIRO DE EXCEDENTES, NIVELACION Y MEJORA DE SUELOS LEO",Unitario,1,1,0,NULL,Obra,1,25/05/2012  ADRIAN,CONTRATADO,0
170,2012,179,PROYECTO CONCEPTUAL PARA LA CONCESION DEL PARIAN JOSE ALFREDO JIMENEZ LEON,Unitario,1,1,0,NULL,Obra,1,25/05/2012  ADRIAN,CONTRATADO,0
171,2012,180,CERCADO AL COSTADO DE CICLOVIA EN BLVD. JOSE MARIA MORELOS FRENTE A TECNOLOGICO DE LEON,Unitario,1,1,0,NULL,Obra,1,25/05/2012  ADRIAN,CONTRATADO,0
172,2012,184,BARDA PERIMETRAL EN LA PRIMARIA JUSTO SIERRA COMUNIDAD LA LABORCITA LEON,Unitario,1,1,0,NULL,Obra,1,25/05/2012  ADRIAN,CONTRATADO,0
173,2012,185,PAVIMENTACION DE LA CALLE SALIDA A LOS GOMEZ: DE CALLE JULIAN CARRILLO A MALECON DEL RIO COL. CASA B,Unitario,1,1,0,NULL,Obra,1,25/05/2012  ADRIAN,CONTRATADO,0
174,2012,176,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES OFICINAS MUNICIPALES LEON.GTO.,Unitario,1,1,0,NULL,Obra,1,28/05/2012 ADRIAN,CONTRATADO,0
175,2012,178,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA DE AREAS VERDES DE MINIDEPORTIVAS COMUDE,Unitario,1,1,0,NULL,Obra,1,28/05/2012  ADRIAN,CONTRATADO,0
176,2012,181,PAVIMENTACION 1/2 CUERPO DE LA CALLE JEREZ DE LAL UZ TRAMO: DE BLVD. DELTA - TINTO COL. VALLE DE JER,Unitario,1,1,0,NULL,Obra,1,28/05/2012  ADRIAN,CONTRATADO,0
177,2012,183,PAVIMENTACION DE LA CALLE JOSE MANUEL SOMERA TRAMO: BLVD. MARIANO ESCOBEDA A CEFERINO ORTIZ COL.,Unitario,1,1,0,NULL,Obra,1,28/05/2012  ADRIAN,CONTRATADO,0
178,2012,186,PAVIMENTACION DE LA CALLE NUEVA DELHI TRAMO: DE ALMENA A CANAL DE SARDENETA COL. LA INDIA,Unitario,1,1,0,NULL,Obra,1,28/05/2012  ADRIAN,CONTRATADO,0
179,2012,189,PAVIMENTACION DE LA CALLE MADRE LAURA TRAMO: DE TOPAR LADO ORIENTE A TOPAR LADO PONIENTE COL. DIEZ D,Unitario,1,1,0,NULL,Obra,1,28/05/2012  ADRIAN,CONTRATADO,0
180,2012,155,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA V,Unitario,1,1,0,NULL,Obra,1,05/06/2012 ADRIAN,CONTRATADO,0
181,2012,164,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA  ZONA URBANA XIV,Unitario,1,1,0,NULL,Obra,1,05/06/2012 ADRIAN,CONTRATADO,0
182,2012,166,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XVI,Unitario,1,1,0,NULL,Obra,1,05/06/2012 ADRIAN,CONTRATADO,0
183,2012,167,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES BLVD. AEROPUERTO Y DISTRIBUIDOR VIAL LEON, GTO.",Unitario,1,1,0,NULL,Obra,1,05/06/2012  ADRIAN,CONTRATADO,0
184,2012,182,PAVIMENTACION DE LA CALLE CERRO DE LA BUFA TRAMO: DE CERRO DE TANCITARO A CERRO DE LAS CAMPANAS COL.,Unitario,1,1,0,NULL,Obra,1,05/06/2012 ADRIAN,CONTRATADO,0
185,2012,187,PAVIMENTACION DE LA CALLE IMPERIAL TRAMO: DE ESCARAMULLO A GARRA DE AGUILA COL. LOS ARRAYANES,Unitario,1,1,0,NULL,Obra,1,05/06/2012 ADRIAN,CONTRATADO,0
186,2012,188,PAVIMENTACION DE LA CALLE REAL DE LA PLATA TRAMO: DE CALLE REAL DEL CASTILLO A TOPAR (BALDIO) COL. R,Unitario,1,1,0,NULL,Obra,1,05/06/2012  ADRIAN,CONTRATADO,0
187,2012,190,PAVIMENTACION DE LA CALLE JEREZ DE MADRID TRAMO: DE JEREZ DE SEVILLA A VALLE DE SANTIAGO COL. JESUS,Unitario,1,1,0,NULL,Obra,1,06/06/2012 ADRIAN,CONTRATADO,0
188,2012,196,ADECUACION ELECTRICA PARA POSTES DE CCTV EN VARIAS PARTES DE LA CIUDAD DE LEON,Unitario,1,1,0,NULL,Obra,1,06/06/2012  ADRIAN,CONTRATADO,0
189,2012,191,PAVIMENTACION DE LA CALLE PRIVADA AZORES TRAMO: DE BALCON DE LAS MARIPOSAS A TOPAR COL. BALCONES DE,Unitario,1,1,0,NULL,Obra,1,07/06/2012  ADRIAN,CONTRATADO,0
190,2012,192,PAVIMENTACION DE LA CALLE PRESA POZUELOS TRAMO: AV. RIO DE LOS CASTILLOS A PASEO DE LA PRESA COL. RI,Unitario,1,1,0,NULL,Obra,1,07/06/2012  ADRIAN,CONTRATADO,0
191,2012,193,PAVIMENTACION DE LA CALLE XOCHICALCO TRAMO: TEOTENANGO A TENOCHTITLAN COL. POPULAR ANAYA,Unitario,1,1,0,NULL,Obra,1,07/06/2012  ADRIAN,CONTRATADO,0
192,2012,194,PROYECTO EJECUTIVO DE PAVIMENTACION DE LA CALLE: SANTA ROSALIA TRAMO: LAFLORIDA - SAN MARCOS COL. LA,Unitario,1,1,0,NULL,Obra,1,07/06/2012 ADRIAN,CONTRATADO,0
193,2012,211,REHABILITACION DE PLATAFORMA DE TEPETATE (DRENES MAMPOSTERIA) EN LA ESC. PRIMARIA SOCRATES CASTELLAN,Unitario,1,1,0,NULL,Obra,1,08/06/2012   ADRIAN,CONTRATADO,0
194,2012,222,CONSTRUCCION DEL EDIFICIO DEL INSTITUTO MUNICIPAL DE VIVIENDA (1RA. ETAPA) LEON,Unitario,1,1,0,NULL,Obra,1,12/06/2012 ADRIAN,CONTRATADO,0
195,2012,158,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LAS ZONAS URBANAS VIII LEON GTO.,Unitario,1,1,0,NULL,Obra,1,12/06/2012 ADRIAN,CONTRATADO,0
196,2012,231,CONSTRUCCION DEL PUENTE PEATONAL EN LA CALLE OLIMPICA SOBRE EL BLVD MORELOS EN EL MUNICIPIO DE LEON,Unitario,1,1,0,NULL,Obra,1,13/06/202 ADRIAN,CONTRATADO,0
197,2012,203,PAVIMENTACION DE LA CALLE MAYAGUEZ TRAMO: DE BLVD. MORELOS A GAMBOA INCLUYENDO EL CRUCE DE GAMBOA PA,Unitario,1,1,0,NULL,Obra,1,14/06/2012 ADRIAN,CONTRATADO,0
198,2012,220,PROYECTO DE LAS OFICINAS DEL INSTITUTO DE LA MUJER,Unitario,1,1,0,NULL,Obra,1,14/06/2012 ADRIAN,CONTRATADO,0
199,2012,221,ELABORACION DE BASE DE DATOS SISCOM 2012 - LEON,Unitario,1,1,0,NULL,Obra,1,14/06/2012 ADRIAN,CONTRATADO,0
200,2012,195,CONSTRUCCION E INSTALACION NUEVA DE 6 REDUCTORES DE VELOCIDAD (TOPES DE PLÁSTICO) PARA LA COL. LAS A,Unitario,1,1,0,NULL,Obra,1,14/06/2012 ADRIAN,CONTRATADO,0
201,2012,197,PAVIMENTACION DE LA CALLE MADRE LORETO TRAMO: DE BALDIO - BALDIO COL. 10 DE MAYO,Unitario,1,1,0,NULL,Obra,1,14/06/2012  ADRIAN,CONTRATADO,0
202,2012,198,PAVIMENTACION DE LA CALLE VALLE AZUL TRAMO: VALLE JORDAN A VALLE CABUERIGA COL. VALLE DE SAN JOSE,Unitario,1,1,0,NULL,Obra,1,14/06/2012  ADRIAN,CONTRATADO,0
203,2012,199,PAVIMENTACION DE LA CALLE CONEJO TRAMO: DE ARROYO DE LAS LIEBRES A BLVD. PASEO DE JEREZ COL. GRANJAS,Unitario,1,1,0,NULL,Obra,1,14/06/2012  ADRIAN,CONTRATADO,0
204,2012,200,CONSTRUCCION E INSTALACION NUEVA DE 5 REDUCTORES DE VELOCIDAD (TOPES DE PLASTICO) PARA LA COL. SAN S,Unitario,1,1,0,NULL,Obra,1,14/06/2012  ADRIAN,CONTRATADO,0
205,2012,201,PROYECTO EJECUTIVO DE PAVIMENTACION DE LA CALLE: LAURELES DE LA FLORIDA TRAMO: DE BLVD. MORELOS A CA,Unitario,1,1,0,NULL,Obra,1,14/06/2012  ADRIAN,CONTRATADO,0
206,2012,202,PROYECTO EJECUTIVO,Unitario,1,1,0,NULL,Obra,1,14/06/2012  ADRIAN,CONTRATADO,0
207,2012,204,CONSTRUCCION DE PASOS VEHICULARES SOBRE EL RIO EN LA COMUNIDAD SAN ANTONIO DE PADUA Y EL REVESTIMIEN,Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
208,2012,205,PAVIMENTACION DE LA CALLE JEREZ DE GOMERA TRAMO: DE VALLE DE SANTIAGO A TINTO COL. JEREZ DE LA LUZ,Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
209,2012,207,PAVIMENTACION DE LA CALLE PRESA IXTAPANGO TRAMO: PRESA ALLENDE A PRESA SARDENETA COL. PRESITAS DEL C,Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
210,2012,208,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES BOULEVARES NUEVOS LEON, GTO.",Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
211,2012,210,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES MEJORA DE PLAZAS EN ZONA URBANA PAQ. 2 LEON GTO,Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
212,2012,214,"ENMALLADO EN ZONA DE CANCHAS EN AREA DE DONACION, COL. SAN JOSE DEL CONSUELO",Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
213,2012,215,REPARACION DE PATIO CIVICO EN LA ESC. PRIMARIA BENITO JUAREZ COL. COECILLO,Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
214,2012,216,INSTALACION DE ALUMBRADO PUBLICO EN DISTINTOS PUNTOS DE LA CIUDAD LEON,Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
215,2012,217,PROYECTO EJECUTIVO DE PAVIMENTACION DE LA CALLE: FLOR DE SAN JUAN TRAMO: PASEO DE LA PRESA A RIO DE,Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
216,2012,218,"OBRAS DE CONTENCIÓN, LIMPIEZA, DESAZOLVE Y REPARACION DE ELEMENTOS ESTRUCTURALES EN ARROYOS DE LA CI",Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
217,2012,219,LIMPIEZA Y DESAZOLVE DE ARROYOS DE LA CIUDAD,Unitario,1,1,0,NULL,Obra,1,15/06/2012  ADRIAN,CONTRATADO,0
218,2012,206,PAVIMENTACION DE LA CALLE CERRO DE LA BUFA TRAMO: DE CERRO DE SAN MIGUEL A CERRO DEL GIGANTE COL. CE,Unitario,1,1,0,NULL,Obra,1,28/06/2012 ADRIAN,CONTRATADO,0
219,2012,209,MANTENIMIENTO DE AREAS DE REFORESTACION (PROGRAMA ARBOLIMETRO) PAQ. 2 LEON GTO.,Unitario,1,1,0,NULL,Obra,1,28/06/2012 ADRIAN,CONTRATADO,0
220,2012,212,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA DE AREAS VERDES DE MINIDEPORTIVAS COMUDE P,Unitario,1,1,0,NULL,Obra,1,28/06/2012 ADRIAN,CONTRATADO,0
221,2012,237,REHABILITACION DE INSTALACIONES ELECTRICAS EN EL MERCADO SAN FELIPE DE JESUS LEON,Unitario,1,1,0,NULL,Obra,1,28/06/2012 ADRIAN,CONTRATADO,0
222,2012,233,PAVIMENTACION DE CONCRETO HIDRAULICO DE LA CALLE VALLE DE MESOREA TRAMO: DE VALLE JORDAN A VALLE DE,Unitario,1,1,0,NULL,Obra,1,02/07/2012 ADRIAN,CONTRATADO,0
223,2012,242,TRABAJOS COMPLEMENTARIOS DE LA MODERNIZACION DEL MERCADO LAS AMERICAS 2DA. ETAPA LEON,Unitario,1,1,0,NULL,Obra,1,03/07/2012   ADRIAN,CONTRATADO,0
224,2012,223,REMODELACION EN AREA ADMINISTRATIVA EDIFICO DE OBRAS PUBLICAS LEON,Unitario,1,1,0,NULL,Obra,1,04/07/2012 ADRIAN,CONTRATADO,0
225,2012,224,PAVIMENTACION DE LA CALLE TERCERA ORDEN TRAMO: DE AV. OLIMPICA A PEDRO BERNARDONE COL. AMPLIACION SA,Unitario,1,1,0,NULL,Obra,1,04/07/2012 ADRIAN,CONTRATADO,0
226,2012,234,PAVIMENTACION DE CONCRETO HIDRAULICO DE LA CALLE SAN JOSE DEL REFUGIO TRAMO: DEL BLVD. TIMOTEO LOZAN,Unitario,1,1,0,NULL,Obra,1,04/07/2012 ADRIAN,CONTRATADO,0
227,2012,225,PLAN MAESTRO URBANO PAISAJISTA DEL PARQUE HIDALGO LEON,Unitario,1,1,0,NULL,Obra,1,04/07/2012  ADRIAN,CONTRATADO,0
228,2012,227,PROYECTO EJECUTIVO DE LA DEPORTIVO DE LA DEPORTIVA METROPOLITANA. LEON,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 09/07/2012 ALMA,CONTRATADO,0
229,2012,226,PAVIMENTACION DE LA CALLE ANTONIO BARROSO TRAMO: DE MARIANO ESCOBEDO - CEFERINO ORTIZ COL. LEON II,Unitario,1,1,0,NULL,Obra,1,CAPTURADO 12/07/2012 ALMA,CONTRATADO,0
