Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe,Id_Contrato_Ampliacion
0000001889,0000000127,2,TRAMITES C. TERESA DE BUSTOS Y MOYA.,1027.48,
0000001890,0000000127,3,SONDEOS C. TERESA DE BUSTOS Y MOYA.,3791.10,
0000001891,0000000127,4,ANTEPROYECTO C. TERESA DE BUSTOS Y MOYA.,19239.54,
0000001892,0000000127,5,PROYECTO C. TERESA DE BUSTOS Y MOYA.,24503.07,
0000001893,0000000127,6,ENTREGA C. TERESA DE BUSTOS Y MOYA.,12269.32,
0000001894,0000000127,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. TERESA DE BUSTOS Y MOYA.,17866.66,
0000001895,0000000127,8,TOPOGRAFIA C. MARCOS DE AGUILAR.,6742.46,
0000001896,0000000127,9,TRAMITES C. MARCOS DE AGUILAR.,1027.48,
0000001897,0000000127,10,SONDEOS C. MARCOS DE AGUILAR.,3791.10,
0000001898,0000000127,11,ANTEPROYECTO C. MARCOS DE AGUILAR.,12823.78,
0000001899,0000000127,12,PROYECTO C. MARCOS DE AGUILAR.,15151.79,
0000001900,0000000127,13,ENTREGA C. MARCOS DE AGUILAR.,9611.19,
0000001901,0000000127,14,MECANICA DE SUELOS C. MARCOS DE AGUILAR.,17866.66,
0000001902,0000000127,15,FUERA DE CATALOGO,0.00,
0000001903,0000000128,1,TOPOGRAFIA C. MAYAGÜEZ.,6002.85,
0000001904,0000000128,2,TRAMITES C. MAYAGÜEZ.,1027.48,
0000001905,0000000128,3,SONDEOS C. MAYAGÜEZ.,3791.10,
0000001906,0000000128,4,ANTEPROYECTO C. MAYAGÜEZ.,9066.22,
0000001907,0000000128,5,PROYECTO C. MAYAGÜEZ.,10658.58,
0000001908,0000000128,6,ENTREGA C. MAYAGÜEZ.,8990.26,
0000001909,0000000128,7,MECANICA DE SUELOS C. MAYAGÜEZ.,15380.70,
0000001910,0000000129,1,PRELIMINARES Y OBRAS COMPLEMENTARIAS PARADERO,16885.11,
0000001911,0000000129,2,CIMENTACION PARADERO,142848.00,
0000001912,0000000129,3,ESTRUCTURA PARADERO,140192.00,
0000001913,0000000129,4,ACABADOS PARADERO,40108.19,
0000001914,0000000129,5,PRELIMINARES Y OBRAS COMPLEMENTARIAS PARADERO (VIALIDAD),67699.62,
0000001915,0000000129,6,BASES Y SUB BASES PARADERO (VIALIDAD),144722.80,
0000001916,0000000129,7,PAVIMENTOS PARADERO (VIALIDAD),360232.18,
0000001917,0000000129,8,ACARREOS EN CAMION,27454.56,
0000001918,0000000129,9,PRELIMINARES Y OBRAS COMPLEMENTARIAS PARADERO (ESTRUCTURA METALICA),3590.90,
0000001919,0000000129,10,ESTRUCTURA METALICA EN PARADERO,1244648.55,
0000001920,0000000129,11,"INSTALACION ELECTRICA, VOZ Y DATOS",1409177.57,
0000001921,0000000129,12,FUERA DE CATALOGO,0.00,
0000001922,0000000130,1,TOPOGRAFIA C. RICARDO GALVAN (BLVD. LEON II-RICARDO SOLORSANO).,7008.94,
0000001923,0000000130,2,TRAMITES C. RICARDO GALVAN (BLVD. LEON II-RICARDO SOLORSANO).,1027.48,
0000001924,0000000130,3,SONDEOS C. RICARDO GALVAN (BLVD. LEON II-RICARDO SOLORSANO).,3791.10,
0000001925,0000000130,4,ANTEPROYECTO C. RICARDO GALVAN (BLVD. LEON II-RICARDO SOLORSANO).,12823.78,
0000001926,0000000130,5,PROYECTO C. RICARDO GALVAN (BLVD. LEON II-RICARDO SOLORSANO).,15151.79,
0000001927,0000000130,6,ENTREGA C. RICARDO GALVAN (BLVD. LEON II-RICARDO SOLORSANO).,9671.28,
0000001928,0000000130,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. RICARDO GALVAN (BLVD. LEON II-RICARDO SOLORSANO).,17866.66,
0000001929,0000000130,8,TOPOGRAFIA C. RICARDO GALVAN (BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ).,10255.44,
0000001930,0000000130,9,TRAMITES C. RICARDO GALVAN (BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ).,1027.48,
0000001931,0000000130,10,SONDEOS C. RICARDO GALVAN (BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ).,3791.10,
0000001932,0000000130,11,ANTEPROYECTO C. RICARDO GALVAN (BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ).,19035.91,
0000001933,0000000130,12,PROYECTO C. RICARDO GALVAN (BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ).,23051.55,
0000001934,0000000130,13,ENTREGA C. RICARDO GALVAN (BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ).,11417.67,
0000001935,0000000130,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. RICARDO GALVAN (BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ).,17866.66,
0000001936,0000000130,15,TOPOGRAFIA C. ANTONIO DEL CASTILLO.,10255.44,
0000001937,0000000130,16,TRAMITES C. ANTONIO DEL CASTILLO.,1027.48,
0000001938,0000000130,17,SONDEOS C. ANTONIO DEL CASTILLO.,3791.10,
0000001939,0000000130,18,ANTEPROYECTO C. ANTONIO DEL CASTILLO.,19035.91,
0000001940,0000000130,19,PROYECTO C. ANTONIO DEL CASTILLO.,23051.55,
0000001941,0000000130,20,ENTREGA C. ANTONIO DEL CASTILLO.,11417.67,
0000001942,0000000130,21,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. ANTONIO DEL CASTILLO.,17866.66,
0000001943,0000000131,1,TOPOGRAFIA C. EUFRASIA PANTOJA.,7008.94,
0000001944,0000000131,2,TRAMITES C. EUFRASIA PANTOJA.,1027.48,
0000001945,0000000131,3,SONDEOS C. EUFRASIA PANTOJA.,3791.10,
0000001946,0000000131,4,ANTEPROYECTO C. EUFRASIA PANTOJA.,12823.78,
0000001947,0000000131,5,PROYECTO C. EUFRASIA PANTOJA.,15151.79,
0000001948,0000000131,6,ENTREGA C. EUFRASIA PANTOJA.,9671.28,
0000001949,0000000131,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. EUFRASIA PANTOJA.,17866.66,
0000001950,0000000131,8,TOPOGRAFIA C. IMELDA GOMEZ.,10255.44,
0000001951,0000000131,9,TRAMITES C. IMELDA GOMEZ.,1027.48,
0000001952,0000000131,10,SONDEOS C. IMELDA GOMEZ.,3791.10,
0000001953,0000000131,11,ANTEPROYECTO C. IMELDA GOMEZ.,19035.91,
0000001954,0000000131,12,PROYECTO C. IMELDA GOMEZ.,23051.55,
0000001955,0000000131,13,ENTREGA C. IMELDA GOMEZ.,11417.67,
0000001956,0000000131,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. IMELDA GOMEZ.,17866.66,
0000001957,0000000131,15,TOPOGRAFIA C. ALERCE.,10255.44,
0000001958,0000000131,16,TRAMITES C. ALERCE.,1027.48,
0000001959,0000000131,17,SONDEOS C. ALERCE.,3791.10,
0000001960,0000000131,18,ANTEPROYECTO C. ALERCE.,19035.91,
0000001961,0000000131,19,PROYECTO C. ALERCE.,23051.55,
0000001962,0000000131,20,ENTREGA C. ALERCE.,11417.67,
0000001963,0000000131,21,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. ALERCE.,17866.66,
0000001964,0000000131,22,TOPOGRAFIA C. BOMBAY.,7372.99,
0000001965,0000000131,23,TRAMITES C. BOMBAY.,1027.48,
0000001966,0000000131,24,SONDEOS C. BOMBAY.,3791.10,
0000001967,0000000131,25,ANTEPROYECTO C. BOMBAY.,12823.78,
0000001968,0000000131,26,PROYECTO C. BOMBAY.,15151.79,
0000001969,0000000131,27,ENTREGA C. BOMBAY.,9763.91,
0000001970,0000000131,28,MECANICA DE SUELOS (CONSIDERADA COMO SUBCONTRATO) C. BOMBAY.,17866.66,
0000001971,0000000132,1,TOPOGRAFIA C. JEREZ DE GOMERA.,7008.94,
0000001972,0000000132,2,TRAMITE C. JEREZ DE GOMERA.,1027.48,
0000001973,0000000132,3,SONDEOS C. JEREZ DE GOMERA.,3791.10,
0000001974,0000000132,4,ANTEPROYECTO C. JEREZ DE GOMERA.,12823.78,
0000001975,0000000132,5,PROYECTO C. JEREZ DE GOMERA.,15151.79,
0000001976,0000000132,6,ENTREGA C. JEREZ DE GOMERA.,9671.28,
0000001977,0000000132,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO).,17866.66,
0000001978,0000000132,8,TOPOGRAFIA C. 2DA. JEREZ DE ARRIBA.,5505.38,
0000001979,0000000132,9,TRAMITE C. 2DA. JEREZ DE ARRIBA.,1027.48,
0000001980,0000000132,10,SONDEOS C. 2DA. JEREZ DE ARRIBA.,3791.10,
0000001981,0000000132,11,ANTEPROYECTO C. 2DA. JEREZ DE ARRIBA.,9066.22,
0000001982,0000000132,12,PROYECTO C. 2DA. JEREZ DE ARRIBA.,10658.58,
0000001983,0000000132,13,ENTREGA C. 2DA. JEREZ DE ARRIBA.,8870.26,
0000001984,0000000132,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. 2DA. JEREZ DE ARRIBA.,17866.66,
0000001985,0000000133,1,TOPOGRAFIA C. FRANCISCO GOMEZ GUERRA.,8740.51,
0000001986,0000000133,2,TRAMITES C. FRANCISCO GOMEZ GUERRA.,1027.48,
0000001987,0000000133,3,SONDEOS C. FRANCISCO GOMEZ GUERRA.,3791.10,
0000001988,0000000133,4,ANTEPROYECTO C. FRANCISCO GOMEZ GUERRA.,16763.64,
0000001989,0000000133,5,PROYECTO C. FRANCISCO GOMEZ GUERRA.,19952.85,
0000001990,0000000133,6,ENTREGA C. FRANCISCO GOMEZ GUERRA.,10635.21,
0000001991,0000000133,7,MECANICA DE SUELOS C. FRANCISCO GOMEZ GUERRA.,17866.66,
0000001992,0000000133,8,TOPOGRAFIA C. JOSE GUADALUPE POSADA.,12345.97,
0000001993,0000000133,9,TRAMITES C. JOSE GUADALUPE POSADA.,1027.48,
0000001994,0000000133,10,SONDEOS C. JOSE GUADALUPE POSADA.,3791.10,
0000001995,0000000133,11,ANTEPROYECTO C. JOSE GUADALUPE POSADA.,19239.54,
0000001996,0000000133,12,PROYECTO C. JOSE GUADALUPE POSADA.,24503.07,
0000001997,0000000133,13,ENTREGA C. JOSE GUADALUPE POSADA.,12269.32,
0000001998,0000000133,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. JOSE GUADALUPE POSADA.,17866.66,
0000001999,0000000134,1,TOPOGRAFIA C. MADRE GLORIA.,13403.75,
0000002000,0000000134,2,TRAMITES C. MADRE GLORIA.,1027.48,
0000002001,0000000134,3,SONDEOS C. MADRE GLORIA.,3791.10,
0000002002,0000000134,4,ANTEPROYECTO C. MADRE GLORIA.,21047.78,
0000002003,0000000134,5,PROYECTO C. MADRE GLORIA.,27504.95,
0000002004,0000000134,6,ENTREGA C. MADRE GLORIA.,12877.27,
0000002005,0000000134,7,MECANICA DE SUELOS C. MADRE GLORIA.,22124.90,
0000002006,0000000135,1,TOPOGRAFIA C. VALLE AZUL.,14233.51,
0000002007,0000000135,2,TRAMITE C. VALLE AZUL.,1027.48,
0000002008,0000000135,3,SONDEOS C. VALLE AZUL.,3791.10,
0000002009,0000000135,4,ANTEPROYECTO C. VALLE AZUL.,21047.78,
0000002010,0000000135,5,PROYECTO C. VALLE AZUL.,27504.95,
0000002011,0000000135,6,ENTREGA C. VALLE AZUL.,13082.25,
0000002012,0000000135,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. VALLE AZUL.,22124.90,
0000002013,0000000135,8,TOPOGRAFIA C. VALLE DE SAN JOSE.,15420.28,
0000002014,0000000135,9,TRAMITE C. VALLE DE SAN JOSE.,1027.48,
0000002015,0000000135,10,SONDEOS C. VALLE DE SAN JOSE.,3791.10,
0000002016,0000000135,11,ANTEPROYECTO C. VALLE DE SAN JOSE.,21047.78,
0000002017,0000000135,12,PROYECTO C. VALLE DE SAN JOSE.,27504.95,
0000002018,0000000135,13,ENTREGA C. VALLE DE SAN JOSE.,13398.97,
0000002019,0000000135,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO) C. VALLE DE SAN JOSE.,22124.90,
0000002020,0000000136,1,PRELIMIARES,8788.06,
0000002021,0000000136,2,ACARREOS,379.05,
0000002022,0000000136,3,DESMONTAJE DE TABLEROS,8854.07,
0000002023,0000000136,4,ACABADOS,91686.20,
0000002024,0000000136,5,CONSTRUCCION DE BAÑO,36665.41,
0000002025,0000000136,6,INSTALACION ELECTRICA,20020.33,
0000002026,0000000136,7,CAMBIO DE BOMBA DE AGUA,15368.88,
0000002027,0000000136,8,MEZANINE,92434.90,
0000002028,0000000136,9,FUERA DE CATALOGO,0.00,
0000002029,0000000137,1,PRELIMINARES REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,4852.94,
0000002030,0000000137,2,ACARREO EN CAMION REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,2169.82,
0000002031,0000000137,3,RELLENOS REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,17105.09,
0000002032,0000000137,4,SUMINISTRO E INSTALACIONES REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,30870.95,
0000002033,0000000137,5,CAJA DE VALVULAS REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,7276.05,
0000002034,0000000137,6,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,3436.03,
0000002035,0000000137,7,ACARREOS EN CAMION REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,1575.78,
0000002036,0000000137,8,RELLENOS REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO.,20083.10,
0000002037,0000000137,9,SUMINISTRO E INSTALACIONES REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO.,38066.85,
0000002038,0000000137,10,LIMPIEZA REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO.,156.24,
0000002039,0000000137,11,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,3608.56,
0000002040,0000000137,12,ACARREOS EN CAMION REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,2247.59,
0000002041,0000000137,13,RELLENOS REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,17607.74,
0000002042,0000000137,14,SUMINISTRO E INSTALACIONES REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,22544.38,
0000002043,0000000137,15,LIMPIEZA REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,458.30,
0000002044,0000000137,16,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DE ARROYO Y GUARNICIONES,56689.08,
0000002045,0000000137,17,ACARREOS EN CAMION DE ARROYO Y GUARNICIONES.,12492.15,
0000002046,0000000137,18,BASES Y SUB BASES DE ARROYO Y GUARNICIONES.,28163.72,
0000002047,0000000137,19,PAVIMENTOS HIDRAULICOS DE ARROYO Y GUARNICIONES.,67284.81,
0000002048,0000000137,20,LIMPIEZAS DE ARROYO Y GUARNICIONES.,1659.01,
0000002049,0000000137,21,PRELIMINARES DE BANQUETAS.,6053.86,
0000002050,0000000137,22,ACARREOS EN CAMION DE BANQUETAS.,824.20,
0000002051,0000000137,23,BASES Y SUB BASES DE BANQUETAS.,3481.12,
0000002052,0000000137,24,PAVIMENTOS HIDRAULICOS DE BANQUETAS.,9241.39,
0000002053,0000000137,25,LIMPIEZA DE BANQUETAS.,433.90,
0000002054,0000000137,26,SEÑALAMIENTO DE PROTECCION DE OBRA.,9674.68,
0000002055,0000000137,27,FUERA DE CATALOGO,0.00,
0000002056,0000000137,28,DRENAJE DE AGUA PLUVIAL,0.00,
0000002057,0000000138,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS ARROYO Y GUARNICIONES,20385.06,
0000002058,0000000138,2,ACARREO EN CAMION ARROYO Y GUARNICIONES,4039.42,
0000002059,0000000138,3,BASE Y SUB BASE  ARROYO Y GUARNICIONES,11094.23,
0000002060,0000000138,4,PAVIMENTOS HIDRAULICOS  ARROYO Y GUARNICIONES,22292.91,
0000002061,0000000138,5,LIMPIEZAS  ARROYO Y GUARNICIONES,653.49,
0000002062,0000000138,6,PRELIMINARES BANQUETAS,747.07,
0000002063,0000000138,7,ACARREOS EN CAMION BANQUETAS,204.40,
0000002064,0000000138,8,BASES Y SUB BASES BANQUETAS,1371.76,
0000002065,0000000138,9,PAVIMENTOS HIDRAULICOS BANQUETAS,8697.87,
0000002066,0000000138,10,LIMPIEZA BANQUETAS,55716.55,
0000002067,0000000139,1,PRELIMINARES REUBICACION Y/O REHABILITACION LINEA DE AGUA POTABLE.,6030.42,
0000002068,0000000139,2,RELLENOS Y ACARREOS REUBICACION Y/O REHABILITACION LINEA DE AGUA POTABLE.,36616.80,
0000002069,0000000139,3,SUMINISTROS REUBICACION Y/O REHABILITACION LINEA DE AGUA POTABLE.,19954.26,
0000002070,0000000139,4,MANO DE OBRA REUBICACION Y/O REHABILITACION LINEA DE AGUA POTABLE.,30216.62,
0000002071,0000000139,5,LIMPIEZA REUBICACION Y/O REHABILITACION LINEA DE AGUA POTABLE.,885.55,
0000002072,0000000139,6,PRELIMINARES REUBICACION Y/O REHABILITACION LINEA DE DRENAJE SANITARIO,3886.40,
0000002073,0000000139,7,RELLENOS Y ACARREOS REUBICACION Y/O REHABILITACION LINEA DE DRENAJE SANITARIO.,52769.75,
0000002074,0000000139,8,SUMINISTROS REUBICACION Y/O REHABILITACION LINEA DE DRENAJE SANITARIO.,30371.72,
0000002075,0000000139,9,MANO DE OBRA REUBICACION Y/O REHABILITACION LINEA DE DRENAJE SANITARIO.,9436.49,
0000002076,0000000139,10,LIMPIEZA DE OBRA REUBICACION Y/O REHABILITACION LINEA DE DRENAJE SANITARIO,409.20,
0000002077,0000000139,11,PRELIMINARES REUBICACION Y/O REHABILITACION LINEA DE DESCARGAS DOMICILIARIAS.,8167.53,
0000002078,0000000139,12,RELLENO Y ACARREOS REUBICACION Y/O REHABILITACION LINEA DE DESCARGAS DOMICILIARIAS.,42983.35,
0000002079,0000000139,13,SUMINISTROS REUBICACION Y/O REHABILITACION LINEA DE DESCARGAS DOMICILIARIAS.,27793.02,
0000002080,0000000139,14,MANO DE OBRA REUBICACION Y/O REHABILITACION LINEA DE DESCARGAS DOMICILIARIAS.,9766.82,
0000002081,0000000139,15,LIMPIEZA DE LA OBRA REUBICACION Y/O REHABILITACION LINEA DE DESCARGAS DOMICILIARIAS.,726.52,
0000002082,0000000139,16,PRELIMINARES ARROYO Y GUARNICIONES.,18365.51,
0000002083,0000000139,17,ACARREOS EN CAMION ARROYO Y GUARNICIONES.,36329.27,
0000002084,0000000139,18,BASES Y SUB BASES ARROYO Y GUARNICIONES.,102323.40,
0000002085,0000000139,19,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES.,23409.13,
0000002086,0000000139,20,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES.,342998.67,
0000002087,0000000139,21,DRENAJE SANITARIO ARROYO Y GUARNICIONES.,8817.36,
0000002088,0000000139,22,LIMPIEZA DE LA OBRA ARROYO Y GUARNICIONES.,3494.61,
0000002089,0000000139,23,SEÑALAMIENTO VERTICAL ARROYO Y GUARNICIONES.,6602.40,
0000002090,0000000139,24,PRELIMINARES DE BANQUETAS.,9206.57,
0000002091,0000000139,25,ACARREOS DE BANQUETAS.,1600.83,
0000002092,0000000139,26,BASES DE BANQUETAS.,34325.37,
0000002093,0000000139,27,PAVIMENTOS DE BANQUETAS.,100689.82,
0000002094,0000000139,28,LIMPIEZA DE LA OBRA DE BANQUETAS.,2067.02,
0000002095,0000000139,29,FUERA DE CATALOGO,0.00,
0000002096,0000000139,30,FE DE ERRATAS,0.00,
0000002097,0000000140,1,BASES Y SUB BASES ARROYO Y GUARNICIONES,49294.90,
0000002098,0000000140,2,FUERA DE CATALOGO,19752.19,
0000002099,0000000141,1,PRELIMINARES REUBICACION Y/O REHABILITACION DE RED  DE AGUA POTABLE,20881.70,
0000002100,0000000141,2,ACARREOS EN CAMION REUBICACION Y/O REHABILITACION DE RED DE AGUA POTABLE,9338.06,
0000002101,0000000141,3,RELLENOS REUBICACION Y/O REHABILITACION DE RED DE AGUA POTABLE,73619.65,
0000002102,0000000141,4,SUMINISTROS E INSTALACIONES DE RED DE AGUA POTABLE,106468.66,
0000002103,0000000141,5,CAJA DE VALVULAS REUBICACION Y/O REHABILITACION DE RED DE AGUA POTABLE,37587.70,
0000002104,0000000141,6,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,48514.41,
0000002105,0000000141,7,ACARREOS EN CAMION REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,28169.32,
0000002106,0000000141,8,RELLENOS REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,107359.21,
0000002107,0000000141,9,SUMINISTROS E INSTALACIONES REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,127554.22,
0000002108,0000000141,10,LIMPIEZAS REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,1483.16,
0000002109,0000000141,11,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REUBICACION Y/O REAHABILITACION DE LINEAS DE DESCARGAS DOMICILIARIAS,40595.36,
0000002110,0000000141,12,ACARREOS EN CAMION REUBICACION Y/O REAHABILITACION DE LINEAS DE DESCARGAS DOMICILIARIAS,8312.15,
0000002111,0000000141,13,RELLENOS REUBICACION Y/O REAHABILITACION DE LINEAS DE DESCARGAS DOMICILIARIAS,33023.75,
0000002112,0000000141,14,SUMINISTROS E INTALACIONES REUBICACION Y/O REAHABILITACION DE LINEAS DE DESCARGAS DOMICILIARIAS,75493.13,
0000002113,0000000141,15,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS DE ARROYO Y GUANICIONES,68373.29,
0000002114,0000000141,16,ACARREOS EN CAMION DE ARROYO Y GUANICIONES,53970.10,
0000002115,0000000141,17,BASES Y SUB BASES DE ARROYO Y GUANICIONES,173338.86,
0000002116,0000000141,18,PAVIMENTOS HIDRAULICOS DE ARROYO Y GUANICIONES,567334.77,
0000002117,0000000141,19,LIMPIEZAS DE ARROYO Y GUANICIONES,7050.22,
0000002118,0000000141,20,PRELIMINARES DE BANQUETAS,74927.69,
0000002119,0000000141,21,ACARREOS EN CAMION DE BANQUETAS,11685.50,
0000002120,0000000141,22,BASES Y SUB BASES DE BANQUETAS,24677.32,
0000002121,0000000141,23,PAVIMENTOS HIDRAULICOS DE BANQUETAS,314132.50,
0000002122,0000000141,24,LIMPIEZAS DE BANQUETAS,3005.02,
0000002123,0000000141,25,SEÑALAMIENTO DE PROTECCION DE OBRA,26891.03,
0000002124,0000000141,26,FUERA DE CATALOGO,0.00,
0000002125,0000000142,1,SEMANA LABORAL,228374.25,
0000002126,0000000143,1,PINTURA,115169.65,
0000002127,0000000144,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS ARROYO Y GUARNICIONES.,13948.80,
0000002128,0000000144,2,BASES Y SUB BASES ARROYO Y GUARNICIONES.,18389.57,
0000002129,0000000144,3,PAVIMENTOS HIDRAULICOS ARROYO Y GUARNICIONES.,36119.19,
0000002130,0000000144,4,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES.,8005.93,
0000002131,0000000144,5,ACARREOS EN CAMIÓN ARROYO Y GUARNICIONES.,11912.77,
0000002132,0000000144,6,LIMPIEZA ARROYO Y GUARNICIONES.,989.52,
0000002133,0000000144,7,OBRAS COMPLEMENTARIAS ARROYO Y GUARNICIONES.,525.36,
0000002134,0000000144,8,SEÑALAMIENTO VERTICAL ARROYO Y GUARNICIONES.,3390.93,
0000002135,0000000144,9,SEÑALAMIENTO DE PROTECCIÓN DE OBRA ARROYO Y GUARNICIONES.,6469.10,
0000002136,0000000144,10,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS BANQUETAS.,5380.70,
0000002137,0000000144,11,BASES Y SUB BASES BANQUETAS.,2016.83,
0000002138,0000000144,12,PAVIMENTOS HIDRAULICOS BANQUETAS.,21312.78,
0000002139,0000000144,13,ACARREOS EN CAMIÓN BANQUETAS.,1479.61,
0000002140,0000000144,14,LIMPIEZA BANQUETAS.,373.08,
0000002141,0000000144,15,IMAGEN URBANA BANQUETAS.,16425.47,
0000002142,0000000144,16,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REUBICACION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE.,8054.24,
0000002143,0000000144,17,ACARREOS EN CAMIÓN REUBICACION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE.,4410.21,
0000002144,0000000144,18,SUMINISTRO E INSTALACIÓN REUBICACION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE.,24328.48,
0000002145,0000000144,19,RELLENOS REUBICACION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE.,8934.03,
0000002146,0000000144,20,CAJAS PARA LA OPERACIÓN DE VALVULAS REUBICACION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE.,7851.66,
0000002147,0000000144,21,LIMPIEZA REUBICACION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE.,312.55,
0000002148,0000000144,22,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REUBICACION Y/O REHABILITACION DE LINEAS DE DRENAJE SANITARIO (ATARJEA).,6831.64,
0000002149,0000000144,23,ACARREOS EN CAMIÓN REUBICACION Y/O REHABILITACION DE LINEAS DE DRENAJE SANITARIO (ATARJEA).,6963.52,
0000002150,0000000144,24,SUMINISTRO E INSTALACIÓN REUBICACION Y/O REHABILITACION DE LINEAS DE DRENAJE SANITARIO (ATARJEA).,14640.06,
0000002151,0000000144,25,RELLENOS REUBICACION Y/O REHABILITACION DE LINEAS DE DRENAJE SANITARIO (ATARJEA).,20789.74,
0000002152,0000000144,26,POZOS DE VISITA REUBICACION Y/O REHABILITACION DE LINEAS DE DRENAJE SANITARIO (ATARJEA).,29968.92,
0000002153,0000000144,27,LIMPIEZA REUBICACION Y/O REHABILITACION DE LINEAS DE DRENAJE SANITARIO (ATARJEA).,227.66,
0000002154,0000000144,28,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REUBICACION Y/O REHABILITACION DE LINEAS DE DESCARGAS DOMICILIARIAS.,2665.45,
0000002155,0000000144,29,ACARREOS EN CAMIÓN REUBICACION Y/O REHABILITACION DE LINEAS DE DESCARGAS DOMICILIARIAS.,3586.93,
0000002156,0000000144,30,SUMINISTRO E INSTALACIÓN REUBICACION Y/O REHABILITACION DE LINEAS DE DESCARGAS DOMICILIARIAS.,13892.15,
0000002157,0000000144,31,RELLENOS REUBICACION Y/O REHABILITACION DE LINEAS DE DESCARGAS DOMICILIARIAS.,8357.15,
0000002158,0000000144,32,LIMPIEZA REUBICACION Y/O REHABILITACION DE LINEAS DE DESCARGAS DOMICILIARIAS.,200.88,
0000002159,0000000144,33,FUERA DE CATALOGO,0.00,
0000002160,0000000145,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS ARROYYO Y GUARNICIONES,5606.99,
0000002161,0000000145,2,BASES Y SUB BASES ARROYYO Y GUARNICIONES,3529.67,
0000002162,0000000145,3,PAVIMENTOS HIDRAULICOS ARROYYO Y GUARNICIONES,29374.42,
