Id_Prorroga,Id_Contrato,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
212,173,21,11/11/2012 00:00,25.61,,S/N,18/10/2012 00:00,DGOP/SUP/PR/127,19/10/2012 00:00,,20/10/2012 00:00
213,366,14,25/10/2012 00:00,46.67,,S/N,03/10/2012 00:00,S/N,04/10/2012 00:00,,10/10/2012 00:00
215,7,119,30/04/2013 00:00,78.81,SE INGRESA AUTORIZACION Y SOLICITUD DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,07/12/2012 00:00,PR/166/12   2,07/12/2012 00:00,,31/12/2012 00:00
216,371,2,31/12/2012 00:00,2.27,SE INGRESA AUTORIZACION Y SOLICITUD DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/12/2012 00:00,PR/177/12   1,28/12/2012 00:00,,28/12/2012 00:00
217,169,30,31/01/2013 00:00,12.77,SE INGRESA AUTORIZACION Y SOLICITUD DE PRORROGA CON DOCUMENTACION ORIGNAL ADJUNTA DE LA SOLICITUD EN EXPEDIENTE UNITARIO,S/N PRORRO,31/12/2012 00:00,PR/181/2012   1,31/12/2012 00:00,,31/12/2012 00:00
218,167,58,28/02/2013 00:00,24.58,SE INGRESA AUTORIZACION Y SOLICITUD DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXEDIENTE UNITARIO,S/N PRORRO,31/12/2012 00:00,PR/180/12   1,31/12/2012 00:00,,31/12/2012 00:00
219,381,180,30/06/2013 00:00,171.43,SE INGRESA AUTORIZACION Y SOLICITUD DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/12/2012 00:00,PR/178/12   1,28/12/2012 00:00,,31/12/2012 00:00
220,429,30,31/01/2013 00:00,32.97,SE INGRESA AUTORIZACION Y SOLICITUD DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITAIO,S/N PRORRO,31/12/2012 00:00,PR/182/12   1,31/12/2012 00:00,,31/12/2012 00:00
221,442,40,30/03/2013 00:00,59.7,SE ANEXA DOCUMENTACION ORIGINAL DE LA AUTORIZACION Y SOLICITUD DE LA 1A PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/01/2013 00:00,PR/004/13   1,28/01/2013 00:00,,17/02/2013 00:00
222,194,45,29/01/2013 00:00,25.14,SE ANEXA DOCUMENTACION ORIGINAL DE LA AUTORIZACION Y SOLICITUD DE 1A PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,17/10/2012 00:00,01 PR/140/12,01/11/2012 00:00,,14/12/2012 00:00
223,194,29,28/02/2013 00:00,16.2,SE ANEXA DOCUMENTACION ORIGINAL DE LA AUTORIZACION Y SOLICITUD DE 2A PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/01/2013 00:00,02 PR/005/13,28/01/2013 00:00,,29/01/2013 00:00
224,432,13,16/02/2013 00:00,-4.58,SE ANEXA AUTORIZACION Y SOLICITUD DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,25/01/2013 00:00,01 PR/002/13,25/01/2013 00:00,,02/02/2013 00:00
225,383,27,15/12/2012 00:00,57.45,SE ANEXA AUTORIZACION DE 1A PRORROGA CON DOCUMENTACION ORIGINAL DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,17/11/2012 00:00,01  PR/148/12,17/11/2012 00:00,,17/11/2012 00:00
226,233,27,15/12/2012 00:00,22.69,,S/N PRORRO,16/11/2012 00:00,S/N PRORROGA 2,16/11/2012 00:00,,17/11/2012 00:00
227,447,13,03/05/2013 00:00,10.57,SE ANEXA AUTORIZACION ORIGINAL DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/02/2013 00:00,01 PR/008/13,08/02/2013 00:00,,19/04/2013 00:00
228,400,27,26/01/2013 00:00,32.93,SE INGRESA AUTORIZACION Y SOLICITUD DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/12/2012 00:00,01 PR/176/12,28/12/2012 00:00,,29/12/2012 00:00
229,400,13,09/02/2013 00:00,15.85,SE INGRESA AUTORIZACION CON DOCUMENTACION ADJUNTA ORIGINAL DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/01/2013 00:00,02 PR/001/13,24/01/2013 00:00,,26/01/2013 00:00
230,280,15,21/10/2012 00:00,25,SE ANEXA LA SOLICITUD Y AUTORIZACIÓN EN EXPEDIENTE UNITARIO,S/N PRO,05/10/2012 00:00,SUP/PR/125/12,05/10/2012 00:00,,05/10/2012 00:00
231,194,29,30/03/2013 00:00,16.2,SE ANEXA DOCUMENTACION ORIGINAL DE LA AUTORIZACION Y SOLICITUD DE 3A PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,28/02/2013 00:00,03 PR/016/13,28/02/2013 00:00,,28/02/2013 00:00
232,16,59,29/04/2013 00:00,31.72,"SE ANEXA COPIA DE AUTORIZACION DE 3A PRORROGA Y SOLICITUD CON DOCUMENTACION ORIGINAL ADJUNTA, EN EL EXPEDIENTE UNITARIO",S/N  PRORR,27/02/2013 00:00,3  PRORR/014,27/02/2013 00:00,,28/02/2013 00:00
233,16,201,28/02/2013 00:00,108.06,"SE ANEXA COPIA DE AUTORIZACION DE PRORROGA Y SOLICITUD CON DOCUMENTACION ORIGINAL ADJUNTA, EN EL EXPEDIENTE UNITARIO",S/N  PRORR,07/11/2012 00:00,2   PRORR/149,20/11/2012 00:00,,10/08/2012 00:00
234,465,10,03/04/2013 00:00,13.33,SE ANEXA AUTORIZACION DE 1A PRORROGA CON SOLICITUD Y DOCUMENTACION ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N PRORR,25/02/2013 00:00,1   PR/012/13,25/02/2013 00:00,,23/03/2013 00:00
235,111,27,22/12/2012 00:00,21.95,SE ANEXA AUTORIZACION Y SOLICITUD DE 2DA PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO ,S/N  PRORR,23/11/2012 00:00,2   PR/156/12,24/11/2012 00:00,,24/11/2012 00:00
236,111,76,24/11/2012 00:00,61.79,capturado alma 07/11/2012,S/N,07/09/2012 00:00,1   PR/081/12,07/09/2012 00:00,,08/09/2012 00:00
237,111,55,16/02/2013 00:00,44.72,SE INGRESA AUTORIZACION Y SOLICITUD DE 3ER PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO ,S/N  PRORR,20/12/2012 00:00,3   PR/172/12,20/12/2012 00:00,,22/12/2012 00:00
238,111,26,15/03/2013 00:00,21.14,SE INGRESA AUTORIZACION Y SOLICITUD DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO ,S/N  PRORR,15/02/2013 00:00,4   PR/010/13,15/02/2013 00:00,,16/02/2013 00:00
239,198,61,30/01/2013 00:00,44.2,,S/N PRORRO,27/11/2012 00:00,S/N PRORROGA 2,27/11/2012 00:00,,29/11/2012 00:00
241,27,24,15/03/2013 00:00,9.88,,S/N PRORRO,15/02/2013 00:00,S/N PRORROGA 3,15/02/2013 00:00,,18/02/2013 00:00
243,367,59,10/04/2013 00:00,38.82,,S/N PRORRO,23/01/2013 00:00,S/N PRORROGA 1,23/01/2013 00:00,,09/02/2013 00:00
244,223,67,22/10/2012 00:00,167.5,SE ANEXA AUTORIZACIÓN Y SOLCITUD ORIGINAL AL EXPEDIENTE UNITARIO.,S/N,13/08/2012 00:00,PR/51/12  1RA,15/08/2012 00:00,,15/08/2012 00:00
245,444,20,04/05/2013 00:00,16.13,SE ENVIA CONVENIO MODIFICATORIO EN TIEMPO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/03/2013 00:00,01  PR/026/13,22/03/2013 00:00,,13/04/2013 00:00
246,111,35,20/04/2013 00:00,28.46,SE INGRESA AUTORIZACION CONVENIO MODIFICATORIO EN TIEMPO- PRORROGA Y SOLICITUD DE 5A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO ,S/N  PRORR,14/03/2013 00:00,5   PR/022/13,14/03/2013 00:00,,15/03/2013 00:00
247,465,9,13/04/2013 00:00,12,SE ANEXA AUTORIZACION DE 2A PRORROGA CON SOLICITUD Y DOCUMENTACION ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,19/03/2013 00:00,2   PR/024/13,19/03/2013 00:00,,03/04/2013 00:00
248,441,28,27/04/2013 00:00,22.76,SE ANEXA AUTORIZACION Y SOLICITUD DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/ PRORROG,08/03/2013 00:00,01 PR/018/13,08/03/2013 00:00,,29/03/2013 00:00
249,441,13,11/05/2013 00:00,10.57,SE ANEXA AUTORIZACION Y SOLICITUD DE 2A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/ PRORROG,23/04/2013 00:00,02 PR/034/13,23/04/2013 00:00,,27/04/2013 00:00
250,450,13,30/04/2013 00:00,15.85,SE ANEXA AUTORIZACION Y SOLIC DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,16/04/2013 00:00,02 PR/032/13,16/04/2013 00:00,,16/04/2013 00:00
251,450,16,16/04/2013 00:00,19.51,SE ANEXA AUTORIZACION Y SOLICITUD DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/03/2013 00:00,01 PR/017/13,08/03/2013 00:00,,30/03/2013 00:00
252,320,41,26/02/2013 00:00,29.29,SE INGRESA AUTORIZACION ORIGINAL DE 2DA PRORROGA CON DOCUMENTOS ADJUNTOS ORIGINALES EN EXPEDIENTE UNITARIO,S/N PRORRO,14/01/2013 00:00,2  PR/003/13,14/01/2013 00:00,,15/01/2013 00:00
253,320,14,15/01/2013 00:00,10,SE INGRESA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTOS ADJUNTOS ORIGINALES EN EXPEDIENTE UNITARIO,S/N PRORRO,19/12/2012 00:00,1  PR/174/12,26/12/2012 00:00,,31/12/2012 00:00
254,16,-20,24/05/2013 00:00,-10.75,"SE ANEXA COPIA DE AUTORIZACION DE 4A PRORROGA Y SOLICITUD CON DOCUMENTACION ORIGINAL ADJUNTA, EN EL EXPEDIENTE UNITARIO",S/N  PRORR,29/04/2013 00:00,4  PR/036/13,29/04/2013 00:00,,12/06/2013 00:00
255,463,30,30/04/2013 00:00,36.59,,S/N,26/03/2013 00:00,S/N PRORROGA1,27/03/2013 00:00,,30/03/2013 00:00
256,16,43,12/06/2013 00:00,23.12,"SE ANEXA COPIA DE AUTORIZACION DE 5A PRORROGA Y SOLICITUD CON DOCUMENTACION ORIGINAL ADJUNTA, EN EL EXPEDIENTE UNITARIO",S/N  PRORR,23/05/2013 00:00,5  PR/042/13,23/04/2013 00:00,,29/04/2013 00:00
257,111,40,31/05/2013 00:00,32.52,SE INGRESA AUTORIZACION CONVENIO MODIFICATORIO EN TIEMPO- PRORROGA Y SOLICITUD DE 6A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO ,S/N  PRORR,19/04/2013 00:00,6   PR/033/13,19/04/2013 00:00,,20/04/2013 00:00
258,111,20,21/06/2013 00:00,16.26,SE INGRESA AUTORIZACION CONVENIO MODIFICATORIO EN TIEMPO- PRORROGA Y SOLICITUD DE 7A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA EN EL EXPEDIENTE UNITARIO ,S/N  PRORR,31/05/2013 00:00,7   PR/045/13,31/05/2013 00:00,,31/05/2013 00:00
259,367,58,08/06/2013 00:00,38.16,,S/N PRORRO,01/04/2013 00:00,S/N PRORROGA 2,01/04/2013 00:00,,10/04/2013 00:00
260,367,40,19/07/2013 00:00,26.32,,S/N PRORRO,04/06/2013 00:00,S/N PRORROGA 3,04/06/2013 00:00,,08/06/2013 00:00
261,442,90,29/06/2013 00:00,134.33,SE ANEXA DOCUMENTACION ORIGINAL DE LA AUTORIZACION Y SOLICITUD DE LA 4A PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,21/06/2013 00:00,PR/055/13   4,21/06/2013 00:00,,30/03/2013 00:00
262,367,23,12/08/2013 00:00,15.13,,S/N PRORRO,08/07/2013 00:00,S/N PRORROGA 4,10/07/2013 00:00,,19/07/2013 00:00
263,16,91,24/08/2013 00:00,48.92,,6 PR/052/1,12/06/2013 00:00,6 PR/052/13,12/06/2013 00:00,,24/05/2013 00:00
264,367,20,02/09/2013 00:00,13.16,,S/N PRORRO,07/08/2013 00:00,S/N PRORROGA 5,07/08/2013 00:00,,12/08/2013 00:00
265,367,50,23/10/2013 00:00,32.89,,S/N PRORRO,20/09/2013 00:00,S/N PRORROGA 7,20/09/2013 00:00,,02/09/2013 00:00
266,445,68,16/08/2013 00:00,55.28,SE ANEXA DOCUMENTACION ORIGINAL DE 1A PRORROGA AUTORIZADA Y SOLICITUD EN EXPEDIENTE UNITARIO CON INFORMACION ANEXA,S/N PRORRO,19/07/2013 00:00,01 PR/075/13,19/07/2013 00:00,,08/06/2013 00:00
