Id_Prorroga,Id_Contrato,No_Prorroga,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
149,119,2,10,17/12/2016 00:00,12,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,07/12/2016 00:00,02 PR/286/16,14/12/2016 00:00,,07/12/2016 00:00
150,143,1,14,24/12/2016 00:00,13,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,09/12/2016 00:00,01 PR/295/16,16/12/2016 00:00,,10/12/2016 00:00
151,144,1,14,24/12/2016 00:00,13,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,09/12/2016 00:00,01 PR/295/16,16/12/2016 00:00,,10/12/2016 00:00
152,145,1,14,24/12/2016 00:00,13,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,09/12/2016 00:00,01 PR/295/16,16/12/2016 00:00,,10/12/2016 00:00
153,146,1,29,07/01/2017 00:00,28,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,02/12/2016 00:00,01 PR/280/16,08/12/2016 00:00,,09/12/2016 00:00
154,147,1,29,07/01/2017 00:00,28,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,02/12/2016 00:00,01 PR/280/16,08/12/2016 00:00,,09/12/2016 00:00
155,293,1,28,30/01/2017 00:00,41,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,02/01/2017 00:00,01 PR/001/17,05/01/2017 00:00,,02/01/2017 00:00
156,167,1,18,25/02/2017 00:00,12,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO. PRORROGA Y REPROGRAMACION ,S/N PRORR,28/12/2016 00:00,01 PR/313/16,30/12/2016 00:00,,07/02/2017 00:00
157,229,1,28,08/02/2017 00:00,52,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,10/01/2017 00:00,01 PR/004/17,16/01/2017 00:00,,11/01/2017 00:00
158,259,1,12,31/12/2016 00:00,12,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,19/12/2016 00:00,01 PR/301/16,22/12/2016 00:00,,19/12/2016 00:00
159,102,1,40,08/02/2017 00:00,21,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,05/12/2016 00:00,01 PR/283/16,09/12/2016 00:00,,06/01/2017 00:00
160,198,1,3,27/10/2016 00:00,12,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,24/10/2016 00:00,01 PR/234/16,27/10/2016 00:00,,24/10/2016 00:00
161,168,1,4,19/11/2016 00:00,6,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,15/11/2016 00:00,01 PR/271/16,17/11/2016 00:00,,15/11/2016 00:00
162,168,2,28,17/12/2016 00:00,42,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,18/11/2016 00:00,02 PR/275/16,22/11/2016 00:00,,19/11/2016 00:00
163,270,1,21,21/01/2017 00:00,31,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,,,,,,
 ,S/N PRORR,30/12/2016 00:00,01 PR/316/16,30/12/2016 00:00,,31/12/2016 00:00,,,,,,
164,102,2,45,25/03/2017 00:00,28,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,03/02/2017 00:00,02 PR/019/17,09/02/2017 00:00,,08/02/2017 00:00
165,91,3,73,20/02/2017 00:00,77,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE REINICIO Y  3ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE REINICIO Y PRORROGA EN EL EXPEDIENTE ADJUNTO ,S/N PRORR,09/01/2017 00:00,REINICIO Y 3 PR/CT/082/16,09/12/2016 00:00,,09/12/2016 00:00
166,79,1,70,31/12/2016 00:00,64,MEDIANTE OFICIO DGO/1580/2016,S/N,03/10/2016 00:00,MEDIANTE OFICIO DGO/1580/2016,15/10/2016 00:00,,22/10/2016 00:00
167,25,1,29,12/03/2017 00:00,35,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO.,,,,,,
,S/N PRORR,08/02/2017 00:00,01 PR/022/17,13/02/2017 00:00,,11/02/2017 00:00,,,,,,
168,120,2,280,30/09/2017 00:00,203,AMPLIACIÓN DE METAS DE PROYECTO ESTUDIOS DE IMPACTO AMBIENTAL YA INGRESADOS A SEMARNAT E INSTITUTO DE ECOLOGÍA,S/N,26/05/2017 00:00,DGOP/ML/0912/2017,30/05/2017 00:00,NINGUNA,24/12/2016 00:00
169,244,1,30,17/03/2017 00:00,64,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,14/02/2017 00:00,01 PR /034/17,20/02/2017 00:00,,15/02/2017 00:00
170,340,1,21,04/03/2017 00:00,34,VOL. EXCEDENTES,S/N PRÓRROGA,13/02/2017 00:00,DGOP/CT/PR/028/17,15/02/2017 00:00,,11/02/2017 00:00
171,286,1,37,23/02/2017 00:00,50,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,14/02/2017 00:00,01 PR/037/16,20/02/2017 00:00,,14/02/2017 00:00
172,167,2,13,10/03/2017 00:00,9,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,22/02/2017 00:00,01 PR/052/17,27/02/2017 00:00,,25/02/2017 00:00
174,319,1,21,18/03/2017 00:00,26,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA Y REPROGRAMACION CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,17/02/2017 00:00,01 PR/043/17,22/02/2017 00:00,,25/02/2017 00:00
175,288,1,34,08/04/2017 00:00,36,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,03/03/2017 00:00,01 PR/064/17,08/03/2017 00:00,,05/03/2017 00:00
176,306,1,39,30/06/2017 00:00,22,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,14/02/2017 00:00,01 PR/035/17,20/02/2017 00:00,,22/05/2017 00:00
177,123,1,53,08/04/2017 00:00,29,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,13/02/2017 00:00,01 PR/031/17,17/02/2017 00:00,,14/02/2017 00:00
178,414,1,30,17/04/2017 00:00,44,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,10/03/2017 00:00,01 PR/076/17,15/03/2017 00:00,,18/03/2017 00:00
179,278,1,40,15/04/2017 00:00,100,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,03/03/2017 00:00,01 PR/067/17,08/03/2017 00:00,,06/03/2017 00:00
180,359,1,20,31/03/2017 00:00,24,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,10/03/2017 00:00,01 PR/079/17,15/03/2017 00:00,,11/03/2017 00:00
181,385,1,8,01/03/2017 00:00,20,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,21/02/2017 00:00,01 PR/049/17,24/01/2017 00:00,,21/02/2017 00:00
183,318,2,25,14/07/2017 00:00,16,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,24/02/2017 00:00,02 PR/058/17,01/03/2017 00:00,,19/06/2017 00:00
184,254,2,62,11/05/2017 00:00,76,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,07/03/2017 00:00,02 PR/073/17,09/03/2017 00:00,,10/03/2017 00:00
185,308,1,34,26/04/2017 00:00,32,EN ESPERA DE INTERCONEXION POR PARTE DE SAPAL (34 DIAS),S/N 1A PRORROGA,15/03/2017 00:00,DGOP/CT/PR/085/17,21/03/2017 00:00,POR URGENCIA DE CAPTURA 07/ABR/2017 XOCH,23/03/2017 00:00
186,365,1,20,31/03/2017 00:00,22,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD D PRORROGA EN EL EXPEDIENTE UNITARIO  ,S/N PRORR ,21/02/2017 00:00,01 PR/046/16,24/02/2017 00:00,,11/03/2017 00:00
187,330,1,21,15/04/2017 00:00,24,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,24/03/2017 00:00,01 PR/103/17,31/03/2017 00:00,,25/03/2017 00:00
188,332,1,22,25/04/2017 00:00,20,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,31/03/2017 00:00,01 PR/116/17,15/05/2017 00:00,,03/04/2017 00:00
189,162,1,113,09/07/2017 00:00,74,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,17/03/2017 00:00,01 PR/088/17,23/03/2017 00:00,,18/03/2017 00:00
190,361,1,35,20/05/2017 00:00,32,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,07/04/2017 00:00,01 PR/139/17,12/04/2017 00:00,,15/04/2017 00:00
191,366,1,17,21/04/2017 00:00,21,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD D PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PR,29/03/2017 00:00,01 PR/109/17,04/04/2017 00:00,,04/04/2017 00:00
192,391,1,15,07/05/2017 00:00,22,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD D PRORROGA EN EL EXPEDIENTE UNITARIO  ,S/N PR,20/04/2017 00:00,01 PR/156/17,26/04/2017 00:00,,22/04/2017 00:00
193,421,1,22,01/04/2017 00:00,37,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PR ,08/03/2017 00:00,01 PR/074/17,10/03/2017 00:00,,10/03/2017 00:00
194,470,1,69,14/06/2017 00:00,63,Solicitud de alcantarilla pluvial en la calle Chinchón por parte de SAPAL,S/N,19/04/2017 00:00,DGOP/ML/0857/2017,22/05/2017 00:00,ninguna,06/05/2017 00:00
195,371,1,32,06/05/2017 00:00,39,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1A PRORROGA  CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PR,04/04/2017 00:00,01 PR/124/17 ,06/04/2017 00:00,,04/04/2017 00:00
196,408,1,33,10/06/2017 00:00,49,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PR,08/05/2017 00:00,01 PR/189/17,12/05/2017 00:00,,08/05/2017 00:00
197,362,1,22,22/03/2017 00:00,55,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA Y REPROGRAMACION CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,28/02/2017 00:00,01 PR/062/17,02/06/2017 00:00,,28/02/2017 00:00
198,543,1,21,24/04/2017 00:00,26,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,14/03/2017 00:00,01 PR/082/17,15/03/2017 00:00,,03/04/2017 00:00
199,543,2,33,27/05/2017 00:00,40,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,19/04/2017 00:00,02 PR/153/17,25/04/2017 00:00,,24/04/2017 00:00
200,483,1,26,20/05/2017 00:00,43,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,21/04/2017 00:00,01 PR/159/17,27/04/2017 00:00,,24/04/2017 00:00
201,482,1,40,11/06/2017 00:00,59,"VOL. EXCEDENTES, SUM. REJACERO Y DEFIN COLOR PINTURA",S/N PRÓRROGA,02/05/2017 00:00,DGOP/CT/PR/186/17,08/05/2017 00:00,,02/05/2017 00:00
202,443,1,32,02/06/2017 00:00,47,POR FALTA DE DISPOSICION DEL INMUEBLE  Y FUERAS DE CATALOGO,S/N PRÓRROGA,17/04/2017 00:00,DGOP/CT/PR/145/17,20/03/2017 00:00,,01/05/2017 00:00
203,102,3,49,13/05/2017 00:00,31,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 3RA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,24/03/2017 00:00,03 PR/106/17,31/03/2017 00:00,,25/03/2017 00:00
204,102,4,24,06/06/2017 00:00,15,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 4TA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,12/05/2017 00:00,04 PR/198/17,19/05/2017 00:00,,13/05/2017 00:00
205,447,1,16,02/05/2017 00:00,30,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,17/04/2017 00:00,01 PR/147/17,21/04/2017 00:00,,16/04/2017 00:00
206,447,2,41,12/06/2017 00:00,76,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2DA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,28/04/2017 00:00,02 PR/183/17,05/05/2017 00:00,,02/05/2017 00:00
207,414,2,13,30/04/2017 00:00,19,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 2A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,12/04/2017 00:00,02 PR/141/17,19/04/2017 00:00,,17/04/2017 00:00
208,289,1,21,10/04/2017 00:00,19,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA Y REPROGRAMACION CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,17/03/2017 00:00,01 PR/091/17,23/03/2017 00:00,,20/03/2017 00:00
209,537,1,21,10/04/2017 00:00,19,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA Y REPROGRAMACION CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,17/03/2017 00:00,01 PR/091/17,23/03/2017 00:00,,20/03/2017 00:00
210,376,1,27,30/04/2017 00:00,33,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,03/04/2017 00:00,01 PR/118/17,06/04/2017 00:00,,03/04/2017 00:00
211,278,2,21,06/05/2017 00:00,53,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2A PRORROGA  CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,12/04/2017 00:00,02 PR/142/17,19/04/2017 00:00,,15/04/2017 00:00
212,448,1,21,06/05/2017 00:00,20,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,07/04/2017 00:00,01 PR/140/17,12/04/2017 00:00,,15/04/2017 00:00
213,361,2,21,10/06/2017 00:00,19,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 2A PRORROGA  CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,15/05/2017 00:00,02 PR/207/17,18/05/2017 00:00,,20/05/2017 00:00
214,434,1,19,25/05/2017 00:00,17,VOLÚMENES EXCEDENTES,S/N,07/03/2017 00:00,DGOP/ML/0375/17,09/03/2017 00:00,,06/05/2017 00:00
215,435,1,19,25/05/2017 00:00,17,VOLÚMENES EXCEDENTES,S/N,07/03/2017 00:00,DGOP/ML/0375/17,09/03/2017 00:00,,06/05/2017 00:00
216,436,1,19,25/05/2017 00:00,17,VOLÚMENES EXCEDENTES,S/N,07/03/2017 00:00,DGOP/ML/0375/17,09/03/2017 00:00,,06/05/2017 00:00
217,524,1,19,25/05/2017 00:00,17,VOLÚMENES EXCEDENTES,S/N,07/03/2017 00:00,DGOP/ML/0375/17,09/03/2017 00:00,,06/05/2017 00:00
218,399,1,18,31/05/2017 00:00,26,SE ANEXA AUTORIZACIÓN DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,12/05/2017 00:00,01 PR/201/17,18/05/2017 00:00,,13/05/2017 00:00
219,323,1,29,29/04/2017 00:00,25,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,31/03/2017 00:00,01 PR/115/17,06/04/2017 00:00,,31/03/2017 00:00
220,378,1,17,21/04/2017 00:00,21,SE ANEXA AUTORIZACIÓN DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,04/04/2017 00:00,01 PR/130/17,06/04/2017 00:00,,04/04/2017 00:00
221,293,2,52,23/03/2017 00:00,76,SE ANEXA AUTORIZACIÓN DE ORIGINAL DE 2DO CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,30/01/2017 00:00,02 PR/013/17,03/02/2017 00:00,,30/01/2017 00:00
222,486,1,5,08/05/2017 00:00,13,SE ANEXA AUTORIZACION DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,28/04/2017 00:00,01 PR/339/17,05/05/2017 00:00,,03/05/2017 00:00
223,123,2,38,16/05/2017 00:00,21,SE ANEXA AUTORIZACIÓN DE 2DO CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,07/04/2017 00:00,02 PR/137/17,12/04/2017 00:00,,08/04/2017 00:00
224,369,1,18,22/04/2017 00:00,22,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,04/04/2017 00:00,01 PR/121/17,06/04/2017 00:00,,04/04/2017 00:00
225,296,1,21,11/07/2017 00:00,12,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,12/06/2017 00:00,01 PR/231/17,15/06/2017 00:00,,20/06/2017 00:00
226,475,1,47,15/07/2017 00:00,53,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,19/05/2017 00:00,01 PR/210/17,24/05/2017 00:00,,29/05/2017 00:00
227,477,1,29,30/05/2017 00:00,48,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,26/04/2017 00:00,01 PR/168/17,02/05/2017 00:00,,01/05/2017 00:00
228,295,1,65,29/07/2017 00:00,36,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,24/03/2017 00:00,01 PR/100/17,31/03/2017 00:00,,25/05/2017 00:00
229,415,1,18,14/06/2017 00:00,20,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,28/04/2017 00:00,01 PR/180/17,05/05/2017 00:00,,27/05/2017 00:00
230,70,1,43,25/02/2017 00:00,23,SE ANEXA AUTORIZACION DE ORIGINAL DE 2DO CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,12/01/2017 00:00,02 PR/005/17,17/01/2017 00:00,,13/01/2017 00:00
