Id_Recalendarizacion,Id_Contrato,No_Recalendarizacion,Tipo_Recalendarizacion,Fecha_Deposito,Dias_Recorrer,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Inicio_Ultima_Anterior,Fecha_Termino_Ultima_Anterior
139,332,1,ANTICIPO,14/12/2016 00:00,9,14/12/2016 00:00,03/04/2017 00:00,S/N,21/12/2016 00:00,DGOP/DAYCFO/104/2016,30/12/2016 00:00,ANTICIPO,05/12/2016 00:00,25/03/2017 00:00
140,344,1,ANTICIPO,27/12/2016 00:00,16,28/12/2016 00:00,20/03/2017 00:00,S/N,02/01/2017 00:00,DGOP/DAYCFO/001/2017,17/01/2017 00:00,ANTICIPO,12/12/2016 00:00,04/03/2017 00:00
141,309,1,ANTICIPO,20/12/2016 00:00,28,20/12/2016 00:00,14/02/2017 00:00,S/N,23/12/2016 00:00,DGOP/DAYCFO/002/2017,17/01/2017 00:00,ANTICIPO,22/11/2016 00:00,17/01/2017 00:00
142,363,1,ANTICIPO,29/12/2016 00:00,3,29/12/2016 00:00,07/03/2017 00:00,S/N,04/01/2017 00:00,DGOP/DAYCFO/005/2017,17/01/2017 00:00,ANTICIPO,26/12/2016 00:00,04/03/2017 00:00
143,326,1,ANTICIPO,29/12/2016 00:00,18,30/12/2016 00:00,08/03/2017 00:00,S/N,05/01/2017 00:00,DGOP/DAYCFO/007/2017,06/01/2017 00:00,ANTICIPO,12/12/2016 00:00,18/02/2017 00:00
144,327,1,ANTICIPO,23/01/2017 00:00,18,30/12/2016 00:00,08/03/2017 00:00,S/N,05/01/2017 00:00,DGOP/DAYCFO/007/2017,06/01/2017 00:00,ANTICIPO,12/12/2016 00:00,18/02/2017 00:00
145,330,1,ANTICIPO,26/12/2016 00:00,14,26/12/2016 00:00,25/03/2017 00:00,S/N,10/01/2017 00:00,DGOP/DAYCFO/012/2017,11/01/2017 00:00,ANTICIPO,12/12/2016 00:00,11/03/2017 00:00
146,328,1,ANTICIPO,29/12/2016 00:00,18,30/12/2016 00:00,08/03/2017 00:00,S/N,06/01/2017 00:00,DGOP/DAYCFO/010/2017,06/01/2017 00:00,ANTICIPO,12/12/2016 00:00,18/02/2017 00:00
147,373,1,ANTICIPO,29/12/2016 00:00,17,30/12/2016 00:00,17/01/2017 00:00,S/N,06/01/2017 00:00,DGOP/DAYCFO/009/2017,06/01/2017 00:00,ANTICIPO,13/12/2016 00:00,31/12/2016 00:00
148,380,1,ANTICIPO,29/12/2016 00:00,17,30/12/2016 00:00,17/01/2017 00:00,S/N,06/01/2017 00:00,DGOP/DAYCFO/009/2017,06/01/2017 00:00,ANTICIPO,13/12/2016 00:00,31/12/2016 00:00
149,383,1,ANTICIPO,29/12/2016 00:00,17,30/12/2016 00:00,17/01/2017 00:00,S/N,06/01/2017 00:00,DGOP/DAYCFO/009/2017,06/01/2017 00:00,ANTICIPO,13/12/2016 00:00,31/12/2016 00:00
150,386,1,ANTICIPO,29/12/2016 00:00,17,30/12/2016 00:00,17/01/2017 00:00,S/N,06/01/2017 00:00,DGOP/DAYCFO/009/2017,06/01/2017 00:00,ANTICIPO,13/12/2016 00:00,31/12/2016 00:00
151,387,1,ANTICIPO,29/12/2016 00:00,17,30/12/2016 00:00,17/01/2017 00:00,S/N,06/01/2017 00:00,DGOP/DAYCFO/009/2017,06/01/2017 00:00,ANTICIPO,13/12/2016 00:00,31/12/2016 00:00
152,389,1,ANTICIPO,29/12/2016 00:00,17,30/12/2016 00:00,17/01/2017 00:00,S/N,06/01/2017 00:00,DGOP/DAYCFO/009/2017,06/01/2017 00:00,ANTICIPO,13/12/2016 00:00,31/12/2016 00:00
153,368,1,ANTICIPO,11/01/2017 00:00,16,11/01/2017 00:00,03/04/2017 00:00,S/N,16/01/2017 00:00,DGOP/DAYCFO/014/2017,16/01/2017 00:00,ANTICIPO,26/12/2016 00:00,18/03/2017 00:00
154,375,1,ANTICIPO,19/01/2017 00:00,15,10/01/2017 00:00,02/04/2017 00:00,S/N,19/01/2017 00:00,DGOP/DAYCFO/028/2017,19/01/2017 00:00,ANTICIPO,26/12/2016 00:00,18/03/2017 00:00
156,369,1,ANTICIPO,11/01/2017 00:00,17,12/01/2017 00:00,04/04/2017 00:00,S/N,16/01/2017 00:00,DGOP/DAYCFO/013/2017,16/01/2017 00:00,ANTICIPO,26/12/2016 00:00,18/03/2017 00:00
157,370,1,ANTICIPO,11/01/2017 00:00,17,12/01/2017 00:00,04/04/2017 00:00,S/N,18/01/2017 00:00,DGOP/DAYCFO/024/2017,19/01/2017 00:00,ANTICIPO,26/12/2016 00:00,18/03/2017 00:00
158,371,1,ANTICIPO,11/01/2017 00:00,17,12/01/2017 00:00,04/04/2017 00:00,S/N,19/01/2017 00:00,DGOP/DAYCFO/023/2017,20/01/2017 00:00,ANTICIPO,26/12/2016 00:00,18/03/2017 00:00
159,374,1,ANTICIPO,10/01/2017 00:00,22,10/01/2017 00:00,26/03/2017 00:00,S/N,16/01/2017 00:00,DGOP/DAYCFO/015/2017,17/01/2017 00:00,ANTICIPO,19/12/2016 00:00,04/03/2017 00:00
160,294,1,ANTICIPO,09/12/2016 00:00,18,09/12/2016 00:00,14/03/2017 00:00,S/N,13/12/2016 00:00,DGOP/DAYCFO/100/2016,24/01/2017 00:00,ANTICIPO,21/11/2016 00:00,24/02/2017 00:00
161,385,1,ANTICIPO,11/01/2017 00:00,10,12/01/2017 00:00,21/02/2017 00:00,S/N,18/01/2017 00:00,DGOP/DAYCFO/025/2017,19/01/2017 00:00,ANTICIPO,02/01/2017 00:00,11/02/2017 00:00
162,405,1,ANTICIPO,11/01/2017 00:00,10,12/01/2017 00:00,07/03/2017 00:00,S/N,17/01/2017 00:00,DGOP/DAYCFO/020/2017,18/01/2017 00:00,ANTICIPO,02/01/2017 00:00,25/02/2017 00:00
163,410,1,ANTICIPO,11/01/2017 00:00,10,12/01/2017 00:00,21/03/2017 00:00,S/N,17/01/2017 00:00,DGOP/DAYCFO/021/2017,18/01/2017 00:00,ANTICIPO,02/01/2017 00:00,11/03/2017 00:00
164,345,1,ANTICIPO,11/01/2017 00:00,38,12/01/2017 00:00,16/05/2017 00:00,S/N,17/01/2017 00:00,DGOP/DAYCFO/018/2017,18/01/2017 00:00,ANTICIPO,05/12/2016 00:00,08/04/2017 00:00
165,378,1,ANTICIPO,11/01/2017 00:00,17,12/01/2017 00:00,04/04/2017 00:00,S/N,24/01/2017 00:00,DGOP/DAYCFO/031/2017,25/01/2017 00:00,ANTICIPO,26/12/2016 00:00,18/03/2017 00:00
166,379,1,ANTICIPO,10/01/2017 00:00,16,11/01/2017 00:00,03/04/2017 00:00,S/N,16/01/2017 00:00,DGOP/DAYCFO/017/2017,17/01/2017 00:00,ANTICIPO,26/12/2016 00:00,18/03/2017 00:00
167,358,1,ANTICIPO,30/12/2016 00:00,12,31/12/2016 00:00,06/04/2017 00:00,SN,04/01/2017 00:00,DGOP/DAYCFO/006/2017,05/01/2017 00:00,ANTICIPO,19/12/2016 00:00,25/03/2017 00:00
168,487,1,ANTICIPO,11/01/2017 00:00,10,12/01/2017 00:00,21/03/2017 00:00,SN,23/01/2017 00:00,DGOP/DAYCFO/029/2017,24/01/2017 00:00,ANT,02/01/2017 00:00,11/03/2017 00:00
169,249,1,ANTICIPO,25/11/2016 00:00,4,25/11/2016 00:00,15/03/2017 00:00,S/N,02/12/2016 00:00,DGOP/DAYCFO/093/2016,21/12/2016 00:00,ANTICIPO,21/11/2016 00:00,11/03/2017 00:00
170,366,1,ANTICIPO,11/01/2017 00:00,17,12/01/2017 00:00,04/04/2017 00:00,SN,23/01/2017 00:00,DGOP/DAYCFO/030/2017,24/01/2017 00:00,ANT,26/12/2016 00:00,18/03/2017 00:00
171,530,1,SITIO,05/12/2016 00:00,42,16/01/2017 00:00,25/03/2017 00:00,S/N RECAL,16/01/2017 00:00,01 REC/013/17,19/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO ,05/12/2016 00:00,11/02/2017 00:00
172,531,1,SITIO,14/02/2017 00:00,42,16/01/2017 00:00,25/03/2017 00:00,S/N REC,16/01/2017 00:00,01 REC/013/17,19/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,05/12/2016 00:00,11/02/2017 00:00
173,395,1,SITIO,02/01/2017 00:00,15,17/01/2017 00:00,26/03/2017 00:00,S/N RECAL,23/01/2017 00:00,01 RECAL/019/17,24/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,02/01/2017 00:00,11/03/2017 00:00
174,376,1,ANTICIPO,10/01/2017 00:00,16,10/01/2017 00:00,03/04/2017 00:00,SN,09/02/2017 00:00,DGOP/DAYCFO/032/2017,10/02/2017 00:00,ANT,26/12/2016 00:00,18/03/2017 00:00
175,397,1,ANTICIPO,01/02/2017 00:00,38,02/02/2017 00:00,17/07/2017 00:00,SN,09/02/2017 00:00,DGOP/DAYCFO/033/2017,10/02/2017 00:00,ANT,26/12/2016 00:00,09/06/2017 00:00
176,320,1,SITIO,23/02/2017 00:00,35,09/01/2017 00:00,08/07/2017 00:00,S/N RECAL,13/01/2017 00:00,01 RECAL/010/17,19/01/2017 00:00,POR ATRASO EN ENTREGA DE SITIO,05/12/2016 00:00,03/06/2017 00:00
177,347,1,SITIO,23/02/2017 00:00,43,24/01/2017 00:00,23/04/2017 00:00,S/N RECAL ,30/01/2017 00:00,01 RECAL/037/17,23/02/2017 00:00,POR ENTREGA TARDÍA DE SITIO,12/12/2016 00:00,11/03/2017 00:00
178,401,1,SITIO,23/02/2017 00:00,29,31/01/2017 00:00,23/04/2017 00:00,S/N RECAL,01/02/2017 00:00,01 RECAL/0344/2016,08/02/2017 00:00,POR ENTREGA TARDIA DE SITIO ,02/01/2017 00:00,25/03/2017 00:00
179,324,1,SITIO,23/02/2017 00:00,28,09/01/2017 00:00,11/03/2017 00:00,S/N RECAL ,12/01/2017 00:00,01 RECAL/007/17,18/01/2017 00:00,POR ENTREGA TARDIA DEL SITIO,12/12/2016 00:00,11/02/2017 00:00
180,325,1,SITIO,23/02/2017 00:00,28,09/01/2017 00:00,11/03/2017 00:00,S/N RECAL,12/01/2017 00:00,01 RECAL/007/17,18/01/2017 00:00,POR RETRASO EN ENTREGA DE SITIO,12/12/2016 00:00,11/02/2017 00:00
181,392,1,SITIO,23/02/2017 00:00,21,23/01/2017 00:00,01/04/2017 00:00,S/N RECAL,27/01/2017 00:00,01 RECAL/034/17,02/02/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,02/01/2017 00:00,11/03/2017 00:00
182,532,1,SITIO,23/02/2017 00:00,32,13/01/2017 00:00,15/03/2017 00:00,S/N RECAL ,17/01/2017 00:00,01 RECAL/016/17,23/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO ,12/12/2016 00:00,11/02/2017 00:00
183,354,1,SITIO,23/02/2017 00:00,35,09/01/2017 00:00,18/03/2017 00:00,S/N RECAL ,10/01/2017 00:00,01 RECAL/004/17,13/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,05/12/2016 00:00,11/02/2017 00:00
184,355,1,SITIO,23/02/2017 00:00,35,09/01/2017 00:00,18/03/2017 00:00,,10/01/2017 00:00,01 RECAL/004/17,13/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,05/12/2016 00:00,11/02/2017 00:00
185,398,1,SITIO,23/02/2017 00:00,25,20/01/2017 00:00,29/03/2017 00:00,S/N RECAL ,25/01/2017 00:00,01 RECAL/028/17,31/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,26/12/2016 00:00,04/03/2017 00:00
186,522,1,SITIO,23/02/2017 00:00,45,02/02/2017 00:00,11/07/2017 00:00,S/N RECAL,07/02/2017 00:00,01 RECAL/046/17,09/02/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO ,19/12/2016 00:00,27/05/2017 00:00
187,412,1,SITIO,23/02/2017 00:00,16,18/01/2017 00:00,01/05/2017 00:00,S/N RECAL,25/01/2017 00:00,01 RECAL/025/17,31/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,02/01/2017 00:00,15/04/2017 00:00
188,278,1,SITIO,23/02/2017 00:00,65,25/01/2017 00:00,06/03/2017 00:00,S/N RECAL,31/01/2017 00:00,01 RECAL/040/17,03/02/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,21/11/2016 00:00,31/12/2016 00:00
189,336,1,SITIO,23/02/2017 00:00,35,09/01/2017 00:00,18/03/2017 00:00,S/N RECAL ,09/01/2017 00:00,01 RECAL/001/17,13/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,05/12/2016 00:00,11/02/2017 00:00
190,337,1,SITIO,23/02/2017 00:00,35,09/01/2017 00:00,18/03/2017 00:00,S/N RECAL,09/01/2017 00:00,01 RECAL/001/17,13/01/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO,05/12/2016 00:00,11/02/2017 00:00
191,534,1,ANTICIPO,23/11/2016 00:00,10,24/11/2016 00:00,23/05/2017 00:00,S/N,30/11/2016 00:00,86,02/12/2016 00:00,ANT,14/11/2016 00:00,13/05/2017 00:00
192,535,1,SITIO,28/02/2017 00:00,46,27/01/2017 00:00,05/04/2017 00:00,S/N RECAL,27/01/2017 00:00,01 RECAL/031/17,02/02/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO ,12/12/2016 00:00,18/02/2017 00:00
193,536,1,SITIO,28/02/2017 00:00,46,27/01/2017 00:00,05/04/2017 00:00,S/N RECAL,27/01/2017 00:00,01 RECAL/031/17,02/02/2017 00:00,POR RETRASO EN LA ENTREGA DE SITIO ,12/12/2016 00:00,18/02/2017 00:00
194,390,1,SITIO,30/01/2017 00:00,17,19/01/2017 00:00,28/03/2017 00:00,S/N,30/01/2017 00:00,DGOP/CT/REC/022/17,01/02/2017 00:00,DGOP/CT/REC/022/17,02/01/2017 00:00,11/03/2017 00:00
195,243,1,ANTICIPO,30/11/2016 00:00,24,01/12/2016 00:00,21/03/2017 00:00,S/N,05/12/2016 00:00,DGOP/DAYCFO/094/2016,21/12/2016 00:00,ANTICIPO,07/11/2016 00:00,25/02/2017 00:00
196,391,1,SITIO,03/03/2017 00:00,42,13/02/2017 00:00,22/04/2017 00:00,S/N RECAL,16/02/2017 00:00,01 RECAL/055/17,16/02/2017 00:00,POR ENTREGA TARDÍA DE SITIOS,02/01/2017 00:00,11/03/2017 00:00
197,411,1,SITIO,06/03/2017 00:00,43,14/02/2017 00:00,09/04/2017 00:00,S/N RECAL ,20/02/2017 00:00,RECAL/057/17,20/02/2017 00:00,ENTREGA TARDÍA DE SITIO ,02/01/2017 00:00,25/02/2017 00:00
198,362,1,SITIO,06/03/2017 00:00,24,19/01/2017 00:00,28/02/2017 00:00,S/N RECAL ,23/01/2017 00:00,RECAL/017/17,24/01/2017 00:00,ENTREGA TARDÍA DE SITIO ,26/12/2016 00:00,04/02/2017 00:00
199,396,1,SITIO,06/03/2017 00:00,28,30/01/2017 00:00,22/04/2017 00:00,S/N RECAL ,03/02/2017 00:00,RECAL/049/17,03/02/2017 00:00,ENTREGA TARDÍA DE SITIO ,02/01/2017 00:00,25/03/2017 00:00
200,388,1,ANTICIPO,11/01/2017 00:00,9,11/01/2017 00:00,13/03/2017 00:00,S/N RECALENDARIZACIÓN,17/02/2017 00:00,DGOP/DAyCFO/035/2017,24/02/2017 00:00,DEPOSITO DE ANTICIPO 11/ENE/2017 E INICIO DE OBRA,02/01/2017 00:00,04/03/2017 00:00
201,333,1,ANTICIPO,16/12/2016 00:00,14,19/12/2016 00:00,14/04/2017 00:00,S/N RECALENDARIZACIÓN,22/02/2017 00:00,DGOP/DAyCFO/036/2017,01/03/2017 00:00,FECHA DE DEPÓSITO 16/DIC/2016 VIERNES Y SE REPROGRAMA EL INICIO DE RECALEND A 19/DIC/2016,05/12/2016 00:00,31/03/2017 00:00
202,350,1,ANTICIPO,27/12/2016 00:00,36,27/12/2016 00:00,13/04/2017 00:00,SN,20/01/2017 00:00,DGOP/DAYCFO/016/2017,15/03/2017 00:00,ANT,22/11/2016 00:00,07/03/2017 00:00
203,329,1,ANTICIPO,29/12/2016 00:00,18,30/12/2016 00:00,08/03/2017 00:00,S/N RECALEND ANTICIPO,06/01/2017 00:00,DGOP/DAyCFO/010/2017,06/01/2017 00:00,ANTICIPO,12/12/2016 00:00,18/02/2017 00:00
204,450,1,ANTICIPO,01/02/2017 00:00,38,02/02/2017 00:00,17/07/2017 00:00,S/N RECALEND,15/02/2017 00:00,DGOP/DAyCFO/034/2017,22/02/2017 00:00,ANTICIPO 01/FEB/2017 Y SE RECALEND 02/FEB/2017,26/12/2016 00:00,09/06/2017 00:00
205,403,1,ANTICIPO,22/02/2017 00:00,45,23/02/2017 00:00,13/06/2017 00:00,S/N RECALEND,23/02/2017 00:00,DGOP/DAyCFO/037/2017,02/03/2017 00:00,ANTICIPO 22/FEB/2017 Y SE RECALENDARIZA AL 23/FEB/2017,09/01/2017 00:00,29/04/2017 00:00
206,404,1,ANTICIPO,22/02/2017 00:00,45,23/02/2017 00:00,13/06/2017 00:00,S/N RECALEND,23/02/2017 00:00,DGOP/DAyCFO/037/2017,02/03/2017 00:00,ANTICIPO 22/FEB/2017 Y SE RECALENDARIZA 23/FEB/2017,09/01/2017 00:00,29/04/2017 00:00
207,496,1,ANTICIPO,16/02/2017 00:00,24,16/02/2017 00:00,07/03/2017 00:00,S/N RECALEND,23/02/2017 00:00,DGOP/DAyCFO/038/2017,02/03/2017 00:00,ANTICIPO 16/FEB/2017 Y RECALEND 16/FEB/2017,23/01/2017 00:00,11/02/2017 00:00
208,507,1,ANTICIPO,16/02/2017 00:00,24,16/02/2017 00:00,09/05/2017 00:00,S/N RECALEND,23/02/2017 00:00,DGOP/DAyCFO/039/2017,02/03/2017 00:00,ANTICIPO 16/FEB/17 Y RECALENDARIZA 16/FEB/17,23/01/2017 00:00,15/04/2017 00:00
209,508,1,ANTICIPO,16/02/2017 00:00,24,16/02/2017 00:00,09/05/2017 00:00,S/N RECALEND,23/02/2017 00:00,DGOP/DAyCFO/039/2017,02/03/2017 00:00,ANTICIPO 16/FEB/17 Y RECALENDARIZA 16/FEB/17,23/01/2017 00:00,15/04/2017 00:00
210,509,1,ANTICIPO,16/02/2017 00:00,24,16/02/2017 00:00,09/05/2017 00:00,S/N RECALEND,23/02/2017 00:00,DGOP/DAyCFO/039/2017,02/03/2017 00:00,ANTICIPO 16/FEB/2017 Y RECALENDARIZA 16/FEB/2017,23/01/2017 00:00,15/04/2017 00:00
211,510,1,ANTICIPO,16/02/2017 00:00,24,16/02/2017 00:00,09/05/2017 00:00,S/N RECALEND,23/02/2017 00:00,DGOP/DAyCFO/039/2017,02/03/2017 00:00,ANTICIPO 16/FEB/17 Y RECALENDARIZA 16/FEB/17,23/01/2017 00:00,15/04/2017 00:00
212,426,1,ANTICIPO,24/02/2017 00:00,39,24/02/2017 00:00,14/06/2017 00:00,S/N RECALENDARIZACIÓN,01/03/2017 00:00,DGOP/DAyCFO/054/2017,08/03/2017 00:00,ANTICIPO 24 DE FEBRERO Y SE RECALENDARIZA EL MISMO DIA,16/01/2017 00:00,06/05/2017 00:00
213,427,1,ANTICIPO,24/02/2017 00:00,39,24/02/2017 00:00,14/06/2017 00:00,S/N RECALENDARIZACIÓN ,01/03/2017 00:00,DGOP/DAyCFO/054/2017,08/03/2017 00:00,ANTICIPO 24 DE FEBRERO Y SE RECALENDARIZA EL MISMO DIA,16/01/2017 00:00,06/05/2017 00:00
214,439,1,ANTICIPO,21/02/2017 00:00,58,22/02/2017 00:00,26/07/2017 00:00,S/N RECALEND,24/02/2017 00:00,DGOP/DAyCFO/040/2017,03/03/2017 00:00,ANTICIPO 21/FEB/2017 Y RECALENDARIZA EL 22/FEB/2017,26/12/2016 00:00,29/05/2017 00:00
215,480,1,ANTICIPO,17/02/2017 00:00,40,18/02/2017 00:00,20/04/2017 00:00,S/N RECALEND,24/02/2017 00:00,DGOP/DAyCFO/041/2017,03/03/2017 00:00,ANTICIPO 17/FEB/2017 Y SE RECALENDARIZA AL 28/FEB/2017,09/01/2017 00:00,11/03/2017 00:00
216,444,1,ANTICIPO,20/02/2017 00:00,49,20/02/2017 00:00,29/04/2017 00:00,S/N RECALEND,28/02/2017 00:00,DGOP/DAyCFO/051/2017,07/03/2017 00:00,"ANTICIPO 20/FEB/2017, SE RECALENDARIZA EL MISMO DÍA",02/01/2017 00:00,11/03/2017 00:00
217,468,1,ANTICIPO,24/02/2017 00:00,46,24/02/2017 00:00,14/06/2017 00:00,S/N RECALEND,28/02/2017 00:00,DGOP/DAyCFO/048/2017,07/03/2017 00:00,ANTICIPO 24/FEB/2017 SE RECALENDARIZA EL INICIO MISMO DÍA,09/01/2017 00:00,29/04/2017 00:00
218,469,1,ANTICIPO,24/03/2017 00:00,46,24/02/2017 00:00,14/06/2017 00:00,S/N RECALEND,28/02/2017 00:00,DGOP/DAyCFO/048/2017,07/03/2017 00:00,ANTICIPO 24/FEB/2017 SE RECALENDARIZA EL MISMO DÍA,09/01/2017 00:00,29/04/2017 00:00
219,483,1,ANTICIPO,21/02/2017 00:00,44,22/02/2017 00:00,24/04/2017 00:00,S/N RECALEND,24/02/2017 00:00,DGOP/DAyCFO/042/2017,03/03/2017 00:00,"ANTICIPO 21/FEB/2017, SE RECALENDARIZA 22/FEB/2017",09/01/2017 00:00,11/03/2017 00:00
220,443,1,ANTICIPO,21/02/2017 00:00,44,22/02/2017 00:00,01/05/2017 00:00,S/N RECALEND,24/02/2017 00:00,DGOP/DAyCFO/043/2017,03/03/2017 00:00,"ANTICIPO 21/FEB/2017, SE RECALENDARIZA 22/FEB/2017 SIGUIENTE DÍA HÁBIL",09/01/2017 00:00,18/03/2017 00:00
221,520,1,ANTICIPO,20/02/2017 00:00,35,20/02/2017 00:00,10/06/2017 00:00,S/N RECALEND,27/02/2017 00:00,DGOP/DAyCFO/044/2017,06/03/2017 00:00,"ANTICIPO 20/FEB/2017, SE RECALEND. EL MISMO DÍA DE DEPÓSITO",16/01/2017 00:00,06/05/2017 00:00
222,521,1,ANTICIPO,20/02/2017 00:00,35,20/02/2017 00:00,10/06/2017 00:00,S/N RECALEND,27/03/2017 00:00,DGOP/DAyCFO/044/2017,06/03/2017 00:00,"ANTICIPO 20/FEB/2017, SE RECALEND. MISMO DÍA DE DEPÓSITO 20/FEB/2017",16/01/2017 00:00,06/05/2017 00:00
223,475,1,SITIO,22/03/2017 00:00,51,01/03/2017 00:00,29/05/2017 00:00,S/N RECAL,06/03/2017 00:00,01 RECAL/064/17,10/03/2017 00:00,SITIO,09/01/2017 00:00,08/04/2017 00:00
224,408,1,SITIO,01/03/2017 00:00,58,01/03/2017 00:00,08/05/2017 00:00,S/N RECALEND POR SITIO,06/03/2017 00:00,DGOP/CT/REC/061/17,10/03/2017 00:00,SE ENTREGA EL SITIO EL 01/MAR/2017 DANDO INICIO DE OBRA,02/01/2017 00:00,11/03/2017 00:00
225,459,1,ANTICIPO,22/02/2017 00:00,45,23/02/2017 00:00,13/06/2017 00:00,S/N RECALEND,27/02/2017 00:00,DGOP/DAyCFO/045/2017,06/03/2017 00:00,"ANTICIPO 22/FEB/2017, SE RECALENDARIZA AL 23/FEB/2017",09/01/2017 00:00,29/04/2017 00:00
226,460,1,ANTICIPO,22/02/2017 00:00,45,23/02/2017 00:00,13/06/2017 00:00,S/N RECALEND,27/02/2017 00:00,DGOP/DAyCFO/045/2017,06/03/2017 00:00,"ANTICIPO 22/FEB/2017, SE RECALENDARIZA 23/FEB/2017",09/01/2017 00:00,29/04/2017 00:00
227,461,1,ANTICIPO,22/02/2017 00:00,45,23/02/2017 00:00,13/06/2017 00:00,S/N RECALEND,27/02/2017 00:00,DGOP/DAyCFO/045/2017,06/03/2017 00:00,"ANTICIPO 22/FEB/2017, SE RECALENDARIZA 23/FEB/2017",09/01/2017 00:00,29/04/2017 00:00
228,462,1,ANTICIPO,22/02/2017 00:00,45,23/02/2017 00:00,13/06/2017 00:00,S/N RECALEND,27/02/2017 00:00,DGOP/DAyCFO/045/2017,06/03/2017 00:00,"ANTICIPO 22/FEB/2017, SE RECALENDARIZA 23/FEB/2017",09/01/2017 00:00,29/04/2017 00:00
229,449,1,ANTICIPO,27/02/2017 00:00,56,27/02/2017 00:00,13/05/2017 00:00,S/N RECALENDARIZACIÓN,03/03/2017 00:00,DGOP/DAyCFO/055/2017,10/03/2017 00:00,ANTICIPO 27 DE FEBRERO Y SE RECALENDARIZA EL MISMO DÍA,02/01/2017 00:00,18/03/2017 00:00
230,467,1,ANTICIPO,27/02/2017 00:00,49,27/02/2017 00:00,17/06/2017 00:00,S/N RECALENDARIZACIÓN,01/03/2017 00:00,DGOP/DAyCFO/053/2017,08/03/2017 00:00,ANTICIPO 27 DE FEBRERO  Y SE RECALENDARIZA EL MISMO DÍA,09/01/2017 00:00,29/04/2017 00:00
231,529,1,ANTICIPO,27/02/2017 00:00,49,27/02/2017 00:00,17/06/2017 00:00,S/N RECALENDARIZACIÓN,01/03/2017 00:00,DGOP/DAyCFO/053/2017,08/03/2017 00:00,ANTICIPO 27 DE FEBRERO Y SE RECALENDARIZA EL MISMO DÍA.,09/01/2017 00:00,29/04/2017 00:00
232,393,1,SITIO,29/03/2017 00:00,42,13/02/2017 00:00,22/04/2017 00:00,S/N RECAL ,14/02/2017 00:00,01 RECAL/056/17,17/02/2017 00:00,POR RETRASO EN ENTREGA DE SITIO,02/01/2017 00:00,11/03/2017 00:00
233,394,1,SITIO,29/03/2017 00:00,63,06/03/2017 00:00,13/05/2017 00:00,S/N RECAL ,10/03/2017 00:00,01 RECAL/067/17,15/03/2017 00:00,POR ENTREGA TARDIA DE SITIO,02/01/2017 00:00,11/03/2017 00:00
234,479,1,SITIO,29/03/2017 00:00,31,02/02/2017 00:00,16/05/2017 00:00,S/N RECAL ,10/02/2017 00:00,01 RECAL/052/17,10/02/2017 00:00,POR RETRASO EN ENTREGA DE SITIO ,02/01/2017 00:00,15/04/2017 00:00
235,506,1,SITIO,29/03/2017 00:00,65,08/03/2017 00:00,01/05/2017 00:00,S/N RECAL,10/03/2017 00:00,01 RECAL/070/17,15/03/2017 00:00,POR RETRASO EN ENTREGA DE SITIO ,02/01/2017 00:00,25/02/2017 00:00
236,422,1,ANTICIPO,24/02/2017 00:00,49,27/02/2017 00:00,22/07/2017 00:00,S/N RECALENDARIZACIÓN ,02/03/2017 00:00,DGOP/DAyCFO/058/2017,09/03/2017 00:00,ANTICIPO 24 DE FEBRERO Y SE RECALENDARIZA EL 27 DE FEBRERO 2017,09/01/2017 00:00,03/06/2017 00:00
238,430,1,ANTICIPO,23/02/2017 00:00,45,23/02/2017 00:00,13/06/2017 00:00,S/N RECALEND,28/02/2017 00:00,DGOP/DAyCFO/047/2017,07/03/2017 00:00,ANTICIPO 23/FEB/2017 Y SE RECALENDARIZA EN EL MISMO DÍA,09/01/2017 00:00,29/04/2017 00:00
239,457,1,ANTICIPO,21/02/2017 00:00,65,22/02/2017 00:00,06/08/2017 00:00,S/N RECALENDARIZACIÓN,28/02/2017 00:00,DGOP/DAyCFO/049/2017,07/03/2017 00:00,"ANTICIPO 21/FEB/2017, SE RECALENDARIZA DÍA SIGUIENTE HÁBIL",19/12/2016 00:00,02/06/2017 00:00
