Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe,Id_Contrato_Ampliacion
0000003280,0000000263,2,TRAMITES C. 26 DE AGOSTO.,1003.02,
0000003281,0000000263,3,SONDEOS C. 26 DE AGOSTO.,3638.30,
0000003282,0000000263,4,ANTEPROYECTO C. 26 DE AGOSTO.,13111.36,
0000003283,0000000263,5,PROYECTO C. 26 DE AGOSTO.,15769.69,
0000003284,0000000263,6,ENTREGA C. 26 DE AGOSTO.,9492.28,
0000003285,0000000263,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO). C. 26 DE AGOSTO.,17138.40,
0000003286,0000000264,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS-REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,7374.34,
0000003287,0000000264,2,ACARREOS EN CAMION-REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,4218.12,
0000003288,0000000264,3,SUMINISTRO E INSTALACION-REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,24685.54,
0000003289,0000000264,4,RELLENOS-REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,7012.21,
0000003290,0000000264,5,CAJAS DE OPERACION DEVALVULAS-REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,14976.10,
0000003291,0000000264,6,LIMPIEZA-REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,175.03,
0000003292,0000000264,7,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO(ATARJEA),4908.30,
0000003293,0000000264,8,ACARREOS EN CAMION-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO(ATARJEA),5468.72,
0000003294,0000000264,9,SUMINISTRO E INSTALACION-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO(ATARJEA),9516.00,
0000003295,0000000264,10,RELLENOS-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO(ATARJEA),13547.44,
0000003296,0000000264,11,POZOS-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO(ATARJEA),13881.32,
0000003297,0000000264,12,LIMPIEZA-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO(ATARJEA),136.76,
0000003298,0000000264,13,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),2330.50,
0000003299,0000000264,14,ACARREOS EN CAMION-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),6697.18,
0000003300,0000000264,15,SUMINISTRO E INSTALACION-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),23884.69,
0000003301,0000000264,16,RELLENOS-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),5916.74,
0000003302,0000000264,17,LIMPIEZAS-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),137.83,
0000003303,0000000264,18,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS-ARROYO Y GUARNICIONES,11856.16,
0000003304,0000000264,19,BASES Y SUB BASES-ARROYO Y GUARNICIONES,20262.05,
0000003305,0000000264,20,PAVIMENTOS HIDRAULICOS-ARROYO Y GUARNICIONES,78246.49,
0000003306,0000000264,21,PAVIMENTOS ASFALTICOS-ARROYO Y GUARNICIONES,6707.79,
0000003307,0000000264,22,ACARREOS EN CAMION-ARROYO Y GUARNICIONES,8385.43,
0000003308,0000000264,23,LIMPIEZA-ARROYO Y GUARNICIONES,925.22,
0000003309,0000000264,24,SEÑALAMIENTO HORIZONTAL,5960.47,
0000003310,0000000264,25,SEÑALAMIENTO VERTICAL,14076.85,
0000003311,0000000264,26,SEÑALAMIENTO DE PROTECCION DE OBRA,5494.94,
0000003312,0000000264,27,PRELIMINARES-MURO DE CONTENSION,10611.49,
0000003313,0000000264,28,ACARREOS EN MURO DE CONTENSION,6975.43,
0000003314,0000000264,29,ESTRUCTURA MURO DE CONTENSION,93743.27,
0000003315,0000000264,30,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS-BANQUETAS,5180.83,
0000003316,0000000264,31,BASES Y SU BASES-BANQUETAS,2152.49,
0000003317,0000000264,32,PAVIMENTOS HIDRAULICOS-BANQUETAS,19225.47,
0000003318,0000000264,33,ACARREOS EN CAMION-BANQUETAS,1307.82,
0000003319,0000000264,34,LIMPIEZA-BANQUETAS,465.61,
0000003320,0000000264,35,SEÑALAMIENTO HORIZONTAL,9962.59,
0000003321,0000000264,36,SEÑALMIENTO VERTICAL,4536.74,
0000003322,0000000264,37,SEÑALAMIENTO DE PROTECCION DE OBRA,1676.81,
0000003323,0000000265,1,PRELIMINARES,34502.23,
0000003324,0000000265,2,MECANICA DE SUELOS. SONDEOS,13278.95,
0000003325,0000000265,3,MECANICA DE SUELOS. ENSAYES DE LABORATORIO.,16601.26,
0000003326,0000000265,4,SERVICIOS DE INGENIERIA,6040.96,
0000003327,0000000265,5,IMPACTO AMBIENTAL,20331.75,
0000003328,0000000265,6,ANTEPROYECTO,88737.93,
0000003329,0000000265,7,PROYECTO,408023.56,
0000003330,0000000265,8,ENTREGA,83333.03,
0000003331,0000000265,9,FUERA DE CATALOGO,0.00,
0000003332,0000000266,1,REHABILITACION DE LA TUBERIA Y TANQUE DE GAS,54356.70,
0000003333,0000000267,1,MECANICA DE SUELOS PUENTE,351868.48,
0000003334,0000000268,1,TOPOGRAFÍA,96907.40,
0000003335,0000000268,2,INVENTARIOS,42831.08,
0000003336,0000000268,3,TRAMITES,1089.16,
0000003337,0000000268,4,SONDEOS CON EXCAVACION,6974.00,
0000003338,0000000268,5,ESTUDIO HIDROLOGICO,35858.92,
0000003339,0000000268,6,ESTUDIO TOPO HIDRAULICO,26044.29,
0000003340,0000000268,7,ESTUDIO DE SOCAVACION,34183.28,
0000003341,0000000268,8,PROYECTO,451157.73,
0000003342,0000000268,9,PUENTES,589857.92,
0000003343,0000000268,10,AFECTACIONES,101549.47,
0000003344,0000000268,11,ESTUDIO DE IMPACTO AMBIENTAL MUNICIPAL,27192.10,
0000003345,0000000268,12,ESTUDIO DE IMPACTO AMBIENTAL FEDERAL,57272.89,
0000003346,0000000268,13,LAMINA DE PRESENTACION,68718.19,
0000003347,0000000268,14,EVALUACION ECONOMICA,161095.53,
0000003348,0000000268,15,ENTREGA,118129.38,
0000003349,0000000268,16,FUERA DE CATALOGO,0.00,
0000003350,0000000269,1,PRELIMINARES,934.78,
0000003351,0000000269,2,TOPOGRAFIA,12621.07,
0000003352,0000000269,3,ANTEPROYECTO,2341.30,
0000003353,0000000269,4,PROYECTO ARQUITECTONICO,7629.59,
0000003354,0000000269,5,MECANICA DE SUELOS,14903.95,
0000003355,0000000269,6,PROYECTO ESTRUCTURAL,39334.10,
0000003356,0000000269,7,"PROYECTO DE ALBAÑILERIA, ACABDOS, CARPINTERIA Y ALUMINIO",5518.80,
0000003357,0000000269,8,PROYECTO DE INSTALACIONES ELECTRICAS,11431.72,
0000003358,0000000269,9,PROYECTO DE INSTALACIONES ESPECIALES,10046.72,
0000003359,0000000269,10,GENERALES DEL PROYECTO EJECUTIVO ""ENTREGA"",21511.88,
0000003360,0000000270,1,MALLA CICLONICA SOBRE MURO LATERAL,6575.04,
0000003361,0000000270,2,CONSTRUCCION DE MURO COLINDANTE,69545.36,
0000003362,0000000270,3,FUERA  DE CATALOGO,0.00,
0000003363,0000000271,1,PRESUPUESTO,105123.50,
0000003364,0000000272,1,PRELIMINARES Y OBRAS COMPLEMENTARIAS,2068195.00,
0000003365,0000000272,2,FUERA DE CATALOGO,0.00,
0000003366,0000000273,1,SEÑALAMIENTO,2065060.50,
0000003367,0000000274,1,PRELIMINARES,392020.51,
0000003368,0000000275,1,PRELIMINARES REUBICACION MONUMENTO A GAONA,15292.76,
0000003369,0000000275,2,RETIROS Y DEMOLICIONES,20181.23,
0000003370,0000000275,3,ALBAÑILERIA,171668.06,
0000003371,0000000275,4,ACABADOS,7759.35,
0000003372,0000000275,5,CANTERIA,17130.01,
0000003373,0000000275,6,HERRERIA,18323.16,
0000003374,0000000275,7,MOVIMIENTO DE ECULTURA,23979.62,
0000003375,0000000275,8,RESTAURACION DE ESCULTURA,141989.43,
0000003376,0000000275,9,INSTALACION ELECTRICA,124077.37,
0000003377,0000000275,10,FONTANERIA,8982.91,
0000003378,0000000275,11,JARDINERIA,5638.73,
0000003379,0000000275,12,LIMPIEZA,2716.25,
0000003380,0000000275,13,FUERA DE CATALOGO,0.00,
0000003381,0000000276,1,PRESUPUESTO,75037.32,
0000003382,0000000277,1,PRELIMINARES,28204.35,
0000003383,0000000278,1,PRELIMINARES,4968.59,
0000003384,0000000278,2,BASES Y SUB BASES,2994.10,
0000003385,0000000278,3,PAVIMENTOS HIDRAULICOS,11639.73,
0000003386,0000000278,4,ACARREOS EN CAMION,2071.53,
0000003387,0000000278,5,LIMPIEZAS,701.68,
0000003388,0000000278,6,MURO DE CONCRETO,6999.25,
0000003389,0000000279,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS-URBANIZACION,162989.69,
0000003390,0000000279,2,BASES Y SUB BASES-URBANIZACION,688630.43,
0000003391,0000000279,3,PAVIMENTOS ASFALTICOS-URBANIZACION,904043.89,
0000003392,0000000279,4,ACARREOS EN CAMION-URBANIZACION,9987.64,
0000003393,0000000279,5,SEÑALAMIENTO DE PROTECCION DE OBRA,95712.04,
0000003394,0000000279,6,PRELIMINARES Y OBRA CIVIL-SEMAFOROS (INTERSECCION),38773.54,
0000003395,0000000279,7,DRENAJE MENOR,81008.84,
0000003396,0000000279,8,FUERA DE CATALOGO,0.00,
0000003397,0000000280,1,BASES Y SUB BASES-URBANIZACION,106035.19,
0000003398,0000000281,1,SEÑALAMIENTO,1370544.50,
0000003399,0000000282,1,OBRAS PRELIMINARES,134104.34,
0000003400,0000000282,2,OBRAS DE CONSOLIDACION,41268.49,
0000003401,0000000282,3,OBRAS DE RESTAURACION E INTEGRACION TORRE CAMPANARIO,56009.29,
0000003402,0000000282,4,CUPULA,73366.59,
0000003403,0000000282,5,PINTURA MURAL,243047.80,
0000003404,0000000283,1,PRELIMINARES Y OBRAS COMPLEMENTARIAS,4720838.27,
0000003405,0000000283,2,CIMENTACION,1617459.87,
0000003406,0000000283,3,ESTRUCTURA DE CONCRETO,1213374.79,
0000003407,0000000283,4,ESTRUCTURA DE CONCRETO,750757.51,
0000003408,0000000283,5,ESCALERAS Y ESCOTILLAS EN BASAMENTO,22642.68,
0000003409,0000000283,6,ALBAÑILERIA,4759.45,
0000003410,0000000283,7,LIMPIEZA,2262.40,
0000003411,0000000283,8,FUERA DE CATALOGO  ,0.00,
0000003412,0000000283,9,RECONSIDERACION DE P.U.F.C.,0.00,
0000003413,0000000284,1,VIALIDADES,1163266.71,
0000003414,0000000284,2,PLAZUELA,196131.20,
0000003415,0000000284,3,"PLACA CONMEMORATIVA, NICHO DE LUMINARIAS",20144.96,
0000003416,0000000284,4,MURETE PARA MEDICION,2908.49,
0000003417,0000000284,5,TALUD,129988.94,
0000003418,0000000284,6,"GLORIETA, AREA VERDE EN TALUD",993339.64,
0000003419,0000000284,7,CINTILLA ILUMINACION,38126.01,
0000003420,0000000284,8,OBRAS COMPLEMENTARIAS AL MONUMENTO,226541.13,
0000003421,0000000284,9,OBRAS COMPLEMENTARIAS,6520.75,
0000003422,0000000284,10,SISTEMA DE PROTECCION ATMOSFERICO,126961.86,
0000003423,0000000284,11,SEÑALAMIENTO DE PROTECCION DE OBRA,13667.00,
0000003424,0000000284,12,CONTROL DE ILUMINACION ESCENICA,2096483.32,
0000003425,0000000284,13,INSTALACION ELECTRICA,77375.93,
0000003426,0000000284,14,INSTALACION ELECTRICA MALLA DE TIERRAS,13554.34,
0000003427,0000000284,15,INSTALACION ELECTRICA ALIMENTADOR GENERAL,88914.37,
0000003428,0000000284,16,INSTALACION ELECTRICA DE LA TORRE,8260.41,
0000003429,0000000284,17,INSTALACION ELECTRICA EN BASAMENTO,35593.36,
0000003430,0000000284,18,INSTALACION ELECTRICA ALUMBRADO EXTERIOR,32760.54,
0000003431,0000000284,19,INSTALACION ELECTRICA DE SISTEMA DE RIEGO POR ASPERSION,3667.18,
0000003432,0000000284,20,INSTALACION ELECTRICA ACOMETIDA SUB TERRANEA,62151.82,
0000003433,0000000285,1,OBRA CIVIL,10416.79,
0000003434,0000000285,2,INFRAESTRUCTURA,31000.00,
0000003435,0000000285,3,CABEZAS SEMAFORICAS,126190.08,
0000003436,0000000285,4,CONTROLADOR,212381.06,
0000003437,0000000286,1,PRELIMINARES Y OBRAS COMPLEMENTARIAS,502380.21,
0000003438,0000000286,2,ACARREOS EN CAMION,124185.60,
0000003439,0000000287,1,EVALUACIÓN ECONÓMICA,52411.33,
0000003440,0000000287,2,TOPOGRAFIA:,111802.00,
0000003441,0000000287,3,SONDEOS CON EXCAVACION,15691.50,
0000003442,0000000287,4,ANTEPROYECTO,125260.02,
0000003443,0000000287,5,PROYECTO,195351.61,
0000003444,0000000287,6,PUENTES,167458.67,
0000003445,0000000287,7,MECANICA DE SUELOS. TRABAJOS EN CAMPO PUENTES,43200.00,
0000003446,0000000287,8,MECANICA DE SUELOS. SONDEOS PUENTES,164421.12,
0000003447,0000000287,9,MECANICA DE SUELOS. ENSAYE LABORATORIO PUENTES,144658.24,
0000003448,0000000287,10,LAMINA DE PRESENTACION,24873.86,
0000003449,0000000287,11,ENTREGA,81301.28,
0000003450,0000000287,12,ESTUDIO TOPO HIRAULICO,14218.66,
0000003451,0000000288,1,TERRACERIAS Y PAVIMENTO,218370.05,
0000003452,0000000288,2,CONCRETOS,166239.44,
0000003453,0000000288,3,MORTEROS,897.48,
0000003454,0000000288,4,ASFALTOS,24709.12,
0000003455,0000000288,5,ASESORIA,2008.40,
0000003456,0000000288,6,ACERO DE REFUERZO,2912.16,
0000003457,0000000288,7,TABIQUES Y TABICONES,2202.66,
0000003458,0000000289,1,PRESUPUESTO,431026.54,
0000003459,0000000290,1,TERRACERIAS Y PAVIMENTO,218370.05,
0000003460,0000000290,2,CONCRETOS,166239.44,
0000003461,0000000290,3,MORTEROS,897.48,
0000003462,0000000290,4,ASFALTOS,24709.12,
0000003463,0000000290,5,ASESORIA,2008.40,
0000003464,0000000290,6,ACERO DE REFUERZO,2912.16,
0000003465,0000000290,7,TABIQUES Y TABICONES,2202.66,
0000003466,0000000290,8,FUERA DE CATALOGO,0.00,
0000003467,0000000291,1,TERRACERIAS Y PAVIMENTOS,218562.80,
0000003468,0000000291,2,CONCRETOS,179780.99,
0000003469,0000000291,3,MORTEROS,897.48,
0000003470,0000000291,4,ASFALTOS,24709.12,
0000003471,0000000291,5,ASESORIA,5021.00,
0000003472,0000000291,6,ACERO DE REFUERZO,2912.16,
0000003473,0000000291,7,TABIQUES Y TABICONES,2202.66,
0000003474,0000000292,1,PRELIMINARES,65197.28,
0000003475,0000000292,2,ANTEPROYECTO Y ESTUDIOS,44393.28,
0000003476,0000000292,3,PROYECTO ARQUITECTONICO DE REHABILITACIÓN Y/O REPARACIÓN,11253.14,
0000003477,0000000292,4,PROYECTO CONSTRUCTIVO DE REHABILITACIÓN Y/O REPARACIÓN,46097.90,
0000003478,0000000292,5,PROYECTO ESTRUCTURAL DE REHABILITACIÓN Y/O REPARACIÓN,18664.55,
0000003479,0000000292,6,PROYECTO DE INSTALACIONES REHABILITACIÓN Y/O REPARACIÓN,74658.17,
0000003480,0000000292,7,GENERALES,40415.57,
0000003481,0000000292,8,ENTREGA,10058.98,
0000003482,0000000292,9,FUERA DE CATALOGO,0.00,
0000003483,0000000293,1,ALUMBRADO,77025.81,
0000003484,0000000294,1,INSTALACION ELECTRICA,90633.46,
0000003485,0000000295,1,PRELIMINARES Y OBRAS COMPLEMENTARIAS,28052.51,
0000003486,0000000295,2,ACARREOS EN CAMION,38051.66,
0000003487,0000000295,3,BASES Y SUB BASES,117842.31,
0000003488,0000000295,4,PAVIMENTOS,485177.11,
0000003489,0000000295,5,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS EN AGUA POTABLE Y DRENAJE,1084.59,
0000003490,0000000295,6,AGUA POTABLE Y DRENAJE,3635.58,
0000003491,0000000295,7,SEÑALAMIENTO PARA LA PROTECCION DE OBRA,15876.86,
0000003492,0000000296,1,TOPOGRAFIA C. PIRULES.,9301.88,
0000003493,0000000296,2,TRAMITES C. PIRULES.,1003.02,
0000003494,0000000296,3,SONDEOS C. PIRULES.,3638.30,
0000003495,0000000296,4,ANTEPROYECTO C. PIRULES.,11600.43,
0000003496,0000000296,5,PROYECTO C. PIRULES.,13702.45,
0000003497,0000000296,6,ENTREGA C. PIRULES.,8836.72,
0000003498,0000000296,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO). C. PIRULES.,17138.40,
0000003499,0000000297,1,TRABAJOS DE CAMPO,3933.80,
0000003500,0000000297,2,TRABAJOS EN LABORATORIO CENTRAL,9695.44,
0000003501,0000000297,3,SERVICIOS DE INGENIERÍA,2025.00,
0000003502,0000000298,1,JARDINERIA EN BLVD. JUAN JOSE TORRES LANDA,267023.45,
0000003503,0000000298,2,JARDINERIA EN BLVD. SAN JUAN BOSCO,572027.71,
0000003504,0000000299,1,,438000.20,
0000003505,0000000300,1,ANTEPROYECTO,17643.56,
0000003506,0000000300,2,PROYECTO,96061.83,
0000003507,0000000300,3,ENTREGA,41465.43,
0000003508,0000000300,4,FUERA DE CATALOGO,0.00,
0000003509,0000000301,1,PRELIMINARES,7539.76,
0000003510,0000000301,2,MECANICA DE SUELOS,12069.11,
0000003511,0000000301,3,ENTREGA,133.68,
0000003512,0000000302,1,ESTUDIOS Y PRELIMINARES,197932.13,
0000003513,0000000302,2,PROYECTOS,692613.91,
0000003514,0000000302,3,ENTREGA,77966.74,
0000003515,0000000302,4,FUERA DE CATALOGO,0.00,
0000003516,0000000303,1,SISTEMA DE RIEGO MATERAL PVC,210875.61,
0000003517,0000000303,2,TREN DE SUCCION Y DESCARGA DE BOMBA,55538.15,
0000003518,0000000303,3,SISTEMA DE INYECCION DE FERTILIZANTES,3021.09,
0000003519,0000000303,4,MATERIAL DE RIEGO,380806.57,
0000003520,0000000303,5,INSTALACION,291655.57,
0000003521,0000000303,6,PRUEBAS,947320.14,
0000003522,0000000304,1,MEJORAMIENTO DE PLAZAS EN ZONA URBANA PAQUETE 2,352938.97,
0000003523,0000000305,1,PRELIMINARES Y OBRAS COMPLEMENTARIAS,1140899.20,
0000003524,0000000305,2,SEÑALAMIENTO DE PROTECCION DE OBRA,7176.82,
0000003525,0000000305,3,FUERA DE CATALOGO,0.00,
0000003526,0000000306,1,PAVIMENTOS HIDRAULICOS,340742.35,
0000003527,0000000306,2,SEÑALAMIENTO DE PROTECCION DE OBRA,20981.46,
0000003528,0000000307,1,TOPOGRAFIA C. ARTICULO 123,9301.88,
0000003529,0000000307,2,TRAMITES C. ARTICULO 123,1003.02,
0000003530,0000000307,3,SONDEOS C. ARTICULO 123,3638.30,
0000003531,0000000307,4,ANTEPROYECTO C. ARTICULO 123,11600.43,
0000003532,0000000307,5,PROYECTO C. ARTICULO 123,13702.45,
0000003533,0000000307,6,ENTREGA C. ARTICULO 123,8836.72,
0000003534,0000000307,7,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO). C. ARTICULO 123,17138.40,
0000003535,0000000307,8,TOPOGRAFIA C. MINA LA DEMOCRATA.,10558.63,
0000003536,0000000307,9,TRAMITES C. MINA LA DEMOCRATA.,1003.02,
0000003537,0000000307,10,SONDEOS C. MINA LA DEMOCRATA.,3638.30,
0000003538,0000000307,11,ANTEPROYECTO C. MINA LA DEMOCRATA.,13111.36,
0000003539,0000000307,12,PROYECTO C. MINA LA DEMOCRATA.,15769.69,
0000003540,0000000307,13,ENTREGA C. MINA LA DEMOCRATA.,9492.28,
0000003541,0000000307,14,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO). C. MINA LA DEMOCRATA.,17138.40,
0000003542,0000000307,15,TOPOGRAFIA C. MUNICIPIO LIBRE.,9301.88,
0000003543,0000000307,16,TRAMITES C. MUNICIPIO LIBRE.,1003.02,
0000003544,0000000307,17,SONDEOS C. MUNICIPIO LIBRE.,3638.30,
0000003545,0000000307,18,ANTEPROYECTO C. MUNICIPIO LIBRE.,11600.43,
0000003546,0000000307,19,PROYECTO C. MUNICIPIO LIBRE.,13702.45,
0000003547,0000000307,20,ENTREGA C. MUNICIPIO LIBRE.,8836.72,
0000003548,0000000307,21,MECANICA DE SUELOS (CONSIDERADO COMO SUBCONTRATO). C. MUNICIPIO LIBRE.,17138.40,
0000003549,0000000308,1,PRELIMINARES REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,29950.29,
0000003550,0000000308,2,RELLENOS Y ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,40460.32,
0000003551,0000000308,3,SUMINISTROS REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,32881.89,
0000003552,0000000308,4,MANO DE OBRA REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,43825.64,
0000003553,0000000308,5,LIMPIEZAS REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,936.53,
0000003554,0000000308,6,SEÑALAMIENTO DE PROTECCION DE OBRA REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,7246.96,
0000003555,0000000308,7,PRELIMINARES REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,10341.32,
0000003556,0000000308,8,RELLENOS Y ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,29880.17,
0000003557,0000000308,9,SUMINISTROS REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,33862.94,
0000003558,0000000308,10,MANO DE OBRA REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,31407.00,
0000003559,0000000308,11,LIMPIEZA DE OBRA REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,544.16,
0000003560,0000000308,12,PRELIMINARES REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (ATARJEA).,8591.17,
0000003561,0000000308,13,RELLENOS Y ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (ATARJEA).,66378.55,
0000003562,0000000308,14,SUMINISTROS REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (ATARJEA).,30503.54,
0000003563,0000000308,15,MANO DE OBRA REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (ATARJEA).,9741.95,
0000003564,0000000308,16,LIMPIEZA REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO (ATARJEA).,437.48,
0000003565,0000000308,17,PRELIMINARES ARROYO Y GUARNICIONES.,54798.73,
0000003566,0000000308,18,ACARREOS EN CAMION ARROYO Y GUARNICIONES.,46330.61,
0000003567,0000000308,19,BASES Y SUB-BASES ARROYO Y GUARNICIONES.,77150.30,
0000003568,0000000308,20,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES.,20817.68,
0000003569,0000000308,21,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES.,2609.35,
0000003570,0000000308,22,DRENAJE SANITARIO Y AGUA POTABLE ARROYO Y GUARNICIONES.,14285.25,
0000003571,0000000308,23,AGUA POTABLE ARROYO Y GUARNICIONES.,8068.28,
0000003572,0000000308,24,LIMPIEZAS ARROYO Y GUARNICIONES.,2960.87,
0000003573,0000000308,25,PRELIMINARES BANQUETAS.,17152.18,
0000003574,0000000308,26,ACARREO EN CAMION BANQUETAS.,5103.65,
0000003575,0000000308,27,BASES BANQUETAS.,4708.36,
0000003576,0000000308,28,LIMPIEZA DE OBRA BANQUETAS.,658.43,
0000003577,0000000308,29,SEÑALAMIENTO VERTICAL RESTRICTIVO.,1397.08,
0000003578,0000000308,30,SEÑALAMIENTO INFORMATIVO.,1425.90,
0000003579,0000000308,31,SEÑALAMIENTO HORIZONTAL.,7464.74,
0000003580,0000000308,32,SEÑALAMIENTO DE PROTECCION DE OBRA.,2023.30,
0000003581,0000000308,33,FUERA DE CATALOGO,0.00,
0000003582,0000000309,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,15499.89,
0000003583,0000000309,2,ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,8764.52,
0000003584,0000000309,3,SUMINISTROS Y MANO DE OBRA REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,17946.31,
0000003585,0000000309,4,RELLENOS REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,17454.26,
0000003586,0000000309,5,CAJA DE VALVULAS REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,6722.39,
0000003587,0000000309,6,SEÑALAMIENTO REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,2904.12,
0000003588,0000000309,7,TOMAS DOMICILIARIAS  REPOSICION Y/O REHABILITACION DE LINEA DE AGUA POTABLE.,18765.01,
0000003589,0000000309,8,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO.,14959.24,
0000003590,0000000309,9,ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO.,9316.17,
0000003591,0000000309,10,RELLENOS REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO.,23570.39,
0000003592,0000000309,11,SUMINISTROS Y MANO DE OBRA REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO.,37766.86,
0000003593,0000000309,12,PRELIMINARES REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,8241.02,
0000003594,0000000309,13,ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,4017.65,
0000003595,0000000309,14,RELLENOS Y ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,8565.39,
0000003596,0000000309,15,SUMINISTROS Y MANO DE OBRA REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS DOMICILIARIAS.,31363.11,
0000003597,0000000309,16,SEÑALAMIENTO VERTICAL ARROYO Y GUARNICIONES.,3466.94,
0000003598,0000000309,17,SEÑALAMIENTO DE OBRA ARROYO Y GUARNICIONES.,1674.66,
0000003599,0000000309,18,PRELIMINARES ARROYO Y GUARNICIONES.,37697.19,
0000003600,0000000309,19,BASES Y SUB-BASES ARROYO Y GUARNICIONES.,28517.34,
0000003601,0000000309,20,PAVIMENTOS HIDRAULICOS ARROYO Y GUARNICIONES.,263.53,
0000003602,0000000309,21,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES.,13808.51,
0000003603,0000000309,22,ACARREOS EN CAMION ARROYO Y GUARNICIONES.,16881.93,
0000003604,0000000309,23,DRENAJE SANITARIO Y AGUA POTABLE ARROYO Y GUARNICIONES.,21254.49,
0000003605,0000000309,24,JARDINERIA ARROYO Y GUARNICIONES.,2542.22,
0000003606,0000000309,25,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS BANQUETAS.,4311.22,
