Id_Recalendarizacion,Id_Contrato,No_Recalendarizacion,Tipo_Recalendarizacion,Fecha_Deposito,Dias_Recorrer,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Inicio_Ultima_Anterior,Fecha_Termino_Ultima_Anterior
117,326,1,ANTICIPO,29/10/2010 00:00,7,25/10/2010 00:00,25/12/2010 00:00,S/N RECAL ,29/10/2010 00:00,CT/REC/0058/10 ,29/10/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,18/10/2010 00:00,18/12/2010 00:00
133,338,1,ANTICIPO,10/11/2010 00:00,10,04/11/2010 00:00,21/12/2010 00:00,S/N RECAL ,10/11/2010 00:00,CT/REC/0061/10 ,10/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,25/10/2010 00:00,11/12/2010 00:00
134,363,1,ANTICIPO,03/11/2010 00:00,3,28/10/2010 00:00,21/12/2010 00:00,S/N RECAL ,28/10/2010 00:00,CT/REC/0059/10 ,03/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,25/10/2010 00:00,18/12/2010 00:00
135,362,1,ANTICIPO,05/11/2010 00:00,7,01/11/2010 00:00,27/11/2010 00:00,S/N RECAL ,01/11/2010 00:00,CT/REC/0060/10 ,05/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,25/10/2010 00:00,20/11/2010 00:00
136,356,1,ANTICIPO,17/11/2010 00:00,3,11/11/2010 00:00,04/01/2011 00:00,S/N RECAL ,15/11/2010 00:00,CT/REC/0062/10 ,17/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,08/11/2010 00:00,01/01/2011 00:00
156,354,1,ANTICIPO,16/11/2010 00:00,3,11/11/2010 00:00,07/12/2010 00:00,S/N RECAL ,10/11/2010 00:00,CT/REC/0063/10 ,16/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACIÓN CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,08/11/2010 00:00,04/12/2010 00:00
157,380,1,ANTICIPO,19/11/2010 00:00,9,17/11/2010 00:00,10/01/2011 00:00,S/N RECAL ,18/11/2010 00:00,CT/REC/0064/10 ,19/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,08/11/2010 00:00,01/01/2011 00:00
158,318,1,ANTICIPO,09/11/2010 00:00,16,03/11/2010 00:00,31/01/2011 00:00,S/N RECAL ,09/11/2010 00:00,CT/REC.0150/10 ,09/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,18/10/2010 00:00,15/01/2011 00:00
170,374,1,ANTICIPO,25/11/2010 00:00,7,22/11/2010 00:00,08/01/2011 00:00,S/N RECAL ,23/11/2010 00:00,CT/REC/0065/10 ,25/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,15/11/2010 00:00,01/01/2011 00:00
172,432,1,ANTICIPO,25/11/2010 00:00,63,22/11/2010 00:00,04/03/2011 00:00,S/N RECAL ,19/11/2010 00:00,CT/REC/0067/10 ,25/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACIÓN DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,20/09/2010 00:00,31/12/2010 00:00
173,379,1,ANTICIPO,26/11/2010 00:00,7,22/11/2010 00:00,07/05/2011 00:00,S/N RECAL ,26/11/2010 00:00,CT/REC/0067/10 ,26/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,15/11/2010 00:00,30/04/2011 00:00
174,344,1,ANTICIPO,26/11/2010 00:00,14,22/11/2010 00:00,01/01/2011 00:00,S/N RECAL ,26/11/2010 00:00,CT/REC/0068/10 ,26/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTCIÓN ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,08/11/2010 00:00,18/12/2010 00:00
194,375,1,ANTICIPO,30/11/2010 00:00,9,24/11/2010 00:00,03/01/2011 00:00,S/N RECAL ,29/11/2010 00:00,CT/REC/0069/10 ,30/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACIÓN DE RECALENDARIZACIÓN CON DOCUMENTACIÓN ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACIÓN EN EL EXPEDIENTE UNITARIO,15/11/2010 00:00,25/12/2010 00:00
195,355,1,ANTICIPO,17/11/2010 00:00,8,16/11/2010 00:00,09/01/2011 00:00,S/N RECAL ,16/11/2010 00:00,CT/REC.0154/10 ,17/11/2010 00:00,SE ANEXA COPIA DE AUTORIZACIÓN DE RECALENDARIZACIÓN CON DOCUMENTACIÓN ORIGINAL ADJUNTA DE LÑA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,08/11/2010 00:00,01/01/2011 00:00
216,425,1,ANTICIPO,01/12/2010 00:00,10,25/11/2010 00:00,15/02/2011 00:00,S/N RECAL ,01/12/2010 00:00,CT/REC/0070/10 ,01/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACIÓN DE RECALENDARIZACIÓN CON DOCUMENTACIÓN ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACIÓN AL EXPEDIENTE UNITARIO,15/11/2010 00:00,05/02/2011 00:00
217,433,1,ANTICIPO,09/12/2010 00:00,14,06/12/2010 00:00,29/01/2011 00:00,S/N RECAL ,09/12/2010 00:00,CT/REC/0071/10 ,09/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACIÓN DE RECALENDARIZACIÓN CON DOCUMENTACIÓN ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACIÓN AL EXPEDIENTE UNITARIO,22/11/2010 00:00,15/01/2011 00:00
218,436,1,ANTICIPO,10/12/2010 00:00,9,01/12/2010 00:00,01/05/2011 00:00,S/N RECAL ,08/12/2010 00:00,CT/REC/0072/10 ,10/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACIÓN CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION AL EXPEDIENTE UNITARIO,22/11/2010 00:00,22/04/2011 00:00
227,437,1,ANTICIPO,10/12/2010 00:00,17,03/12/2010 00:00,02/08/2011 00:00,S/N RECAL ,09/12/2010 00:00,CT/REC/0073/10 ,10/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION AL EXPEDIENTE UNITARIO,16/11/2010 00:00,16/07/2011 00:00
228,443,1,ANTICIPO,15/12/2010 00:00,10,09/12/2010 00:00,01/03/2011 00:00,S/N RECAL ,14/12/2010 00:00,CT/REC/0074/10 ,15/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION AL EXPEDIENTE UNITARIO,29/11/2010 00:00,19/02/2011 00:00
229,450,1,ANTICIPO,17/12/2010 00:00,14,13/12/2010 00:00,14/03/2011 00:00,S/N RECAL ,17/12/2010 00:00,CT/REC/0075/10 ,17/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION AL EXPEDIENTE UNITARIO,29/11/2010 00:00,28/02/2011 00:00
230,465,1,ANTICIPO,21/12/2010 00:00,35,16/12/2010 00:00,19/03/2011 00:00,S/N RECAL ,21/12/2010 00:00,CT/REC/0076/10 ,21/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION AL EXPEDIENTE UNITARIO,11/11/2010 00:00,12/02/2011 00:00
233,485,1,ANTICIPO,30/12/2010 00:00,3,23/12/2010 00:00,25/01/2011 00:00,S/N RECAL ,24/12/2010 00:00,CT/REC/0078/10 ,30/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,20/12/2010 00:00,22/01/2011 00:00
234,540,1,ANTICIPO,27/12/2010 00:00,8,21/12/2010 00:00,27/03/2011 00:00,S/N RECAL ,21/12/2010 00:00,CT/REC/0077/10 ,27/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,13/12/2010 00:00,19/03/2011 00:00
235,438,1,ANTICIPO,13/12/2010 00:00,7,06/12/2010 00:00,06/05/2011 00:00,S/N RECAL ,06/12/2010 00:00,CT/REC/0079/10 ,13/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,29/11/2010 00:00,29/04/2011 00:00
236,475,1,ANTICIPO,23/12/2010 00:00,4,17/12/2010 00:00,18/05/2011 00:00,S/N RECAL ,23/12/2010 00:00,CT/REC/0080/10 ,23/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,13/12/2010 00:00,14/05/2011 00:00
259,519,1,ANTICIPO,12/01/2011 00:00,18,07/01/2011 00:00,06/04/2011 00:00,S/N RECAL ,07/01/2011 00:00,CT/REC/0081/10 ,12/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,20/12/2010 00:00,19/03/2011 00:00
260,525,1,ANTICIPO,14/01/2011 00:00,14,10/01/2011 00:00,19/02/2011 00:00,S/N RECAL ,13/01/2011 00:00,CT/REC/0083/10 ,14/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACIÓN ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,27/12/2010 00:00,05/02/2011 00:00
263,376,1,ANTICIPO,13/01/2011 00:00,52,06/01/2011 00:00,15/02/2011 00:00,S/N RECAL ,12/01/2011 00:00,CT/REC/006/11  ,13/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,15/11/2010 00:00,25/12/2010 00:00
264,512,1,ANTICIPO,14/01/2011 00:00,7,10/01/2011 00:00,23/04/2011 00:00,S/N RECAL ,14/01/2011 00:00,CT/REC/0084/10 ,14/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOPCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACIÓN EN EL EXPEDIENTE UNITARIO,03/01/2011 00:00,16/04/2011 00:00
265,538,1,ANTICIPO,14/01/2011 00:00,14,10/01/2011 00:00,12/03/2011 00:00,S/N  RECAL,12/01/2011 00:00,CT/REC/0085/10 ,14/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,27/12/2010 00:00,26/02/2011 00:00
277,564,1,ANTICIPO,13/01/2011 00:00,7,10/01/2011 00:00,13/05/2011 00:00,S/N RECAL ,11/01/2011 00:00,CT/REC/0082/10 ,13/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,03/01/2011 00:00,06/05/2011 00:00
278,539,1,ANTICIPO,12/01/2011 00:00,10,06/01/2011 00:00,29/03/2011 00:00,S/N RECAL ,11/01/2011 00:00,CT/REC/0086/10 ,12/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDRIZACION EN EL EXPEDIENTE UNITARIO,27/12/2010 00:00,19/03/2011 00:00
279,550,1,ANTICIPO,19/01/2011 00:00,4,14/01/2011 00:00,17/05/2011 00:00,S/N RECAL ,14/01/2011 00:00,CT/REC/0087/10 ,19/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,13/05/2011 00:00
280,542,1,ANTICIPO,19/01/2011 00:00,4,14/01/2011 00:00,23/03/2011 00:00,S/N RECAL ,17/01/2011 00:00,CT/REC/0088/10 ,19/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,19/03/2011 00:00
281,567,1,ANTICIPO,21/01/2011 00:00,8,18/01/2011 00:00,20/03/2011 00:00,S/N RECAL ,19/01/2011 00:00,CT/REC/0089/10 ,21/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,12/03/2011 00:00
282,555,1,ANTICIPO,21/01/2011 00:00,8,18/01/2011 00:00,27/02/2011 00:00,S/N RECAL ,21/01/2011 00:00,CT/REC/0090/10 ,21/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,19/02/2011 00:00
283,568,1,ANTICIPO,24/01/2011 00:00,7,17/01/2011 00:00,09/04/2011 00:00,S/N RECAL ,21/01/2011 00:00,CT/REC/0091/10 ,24/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,02/04/2011 00:00
284,570,1,ANTICIPO,28/01/2011 00:00,14,24/01/2011 00:00,23/04/2011 00:00,S/N RECAL ,27/01/2011 00:00,CT/REC/0093/10 ,28/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,09/04/2011 00:00
287,571,1,ANTICIPO,21/01/2011 00:00,7,17/01/2011 00:00,16/04/2011 00:00,S/N RECAL ,17/01/2011 00:00,CT/REC/0092/10 ,21/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,09/04/2011 00:00
300,442,1,ANTICIPO,15/12/2010 00:00,10,09/12/2010 00:00,08/03/2011 00:00,S/N RECAL ,15/12/2010 00:00,CT/REC/0094/10 ,15/12/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,29/11/2010 00:00,26/02/2011 00:00
301,573,1,ANTICIPO,25/01/2011 00:00,10,20/01/2011 00:00,23/05/2011 00:00,S/N RECAL ,25/01/2011 00:00,CT/REC/0095/10 ,25/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,13/05/2011 00:00
304,558,1,ANTICIPO,21/01/2011 00:00,8,18/01/2011 00:00,06/03/2011 00:00,S/N RECAL ,21/01/2011 00:00,CT/REC/0096/10 ,21/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,26/02/2011 00:00
305,575,1,ANTICIPO,08/02/2011 00:00,22,01/02/2011 00:00,10/04/2011 00:00,S/N RECAL ,08/02/2011 00:00,CT/REC/0097/10 ,08/02/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,19/03/2011 00:00
306,578,1,ANTICIPO,09/02/2011 00:00,24,03/02/2011 00:00,10/05/2011 00:00,S/N RECAL ,04/02/2011 00:00,CT/REC/0098/10 ,09/02/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,16/04/2011 00:00
311,580,1,ANTICIPO,31/01/2011 00:00,17,27/01/2011 00:00,27/06/2011 00:00,S/N RECAL ,27/01/2011 00:00,CT/REC/018/11  ,31/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,10/06/2011 00:00
312,486,1,ANTICIPO,12/01/2010 00:00,11,07/01/2011 00:00,30/03/2011 00:00,S/N RECAL ,11/01/2011 00:00,CT/REC/0099/10 ,12/01/2010 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,27/12/2010 00:00,19/03/2011 00:00
324,386,1,ANTICIPO,27/10/2010 00:00,7,25/10/2010 00:00,15/01/2011 00:00,S/N       ,26/10/2010 00:00,0144/10        ,27/10/2010 00:00,,18/10/2010 00:00,08/01/2011 00:00
334,574,1,ANTICIPO,21/02/2011 00:00,36,15/02/2011 00:00,18/06/2011 00:00,S/N RECAL ,21/02/2011 00:00,CT/REC0034/11  ,21/02/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,13/05/2011 00:00
400,589,1,ANTICIPO,10/03/2011 00:00,119,07/03/2011 00:00,14/05/2011 00:00,S/N RECAL ,10/03/2011 00:00,CT/REC/0100/10 ,10/03/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,08/11/2010 00:00,15/01/2011 00:00
442,569,1,ANTICIPO,01/04/2011 00:00,84,04/04/2011 00:00,03/09/2011 00:00,S/N RECAL ,01/04/2011 00:00,REC/0054/11    ,01/04/2011 00:00,SE ANEXA COPIA DE AUTORIZACIÓN DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,11/06/2011 00:00
443,544,1,ANTICIPO,01/04/2011 00:00,77,28/03/2011 00:00,18/06/2011 00:00,S/N RECAL ,01/04/2011 00:00,CT/REC/0056/11 ,01/04/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,02/04/2011 00:00
451,572,1,ANTICIPO,14/02/2011 00:00,30,09/02/2011 00:00,06/06/2011 00:00,S/N RECAL ,14/02/2011 00:00,CT/REC.028/11  ,14/02/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,10/01/2011 00:00,07/05/2011 00:00
470,556,1,ANTICIPO,24/01/2011 00:00,21,24/01/2011 00:00,27/05/2011 00:00,S/N RECAL ,24/01/2011 00:00,CT/REC/0016/11 ,24/01/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,03/01/2011 00:00,06/05/2011 00:00
471,586,1,ANTICIPO,27/06/2011 00:00,133,20/06/2011 00:00,21/10/2011 00:00,S/N RECAL ,24/06/2011 00:00,CT/REC.0098/11 ,27/06/2011 00:00,SE ANEXA COPIA DE AUTORIZACION DE RECALENDARIZACION CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE RECALENDARIZACION EN EL EXPEDIENTE UNITARIO,07/02/2011 00:00,10/06/2011 00:00
