Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Id_Oficio_Asignacion_Obra
61,49,H-D/BANOBRAS-FONADIN/0035/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. TERMINAL SUR (EDIFICION ADMINISTRATIVO Y OBRAS COMPLEMENTARIAS 2DA. ETAPA),50979787.53,30,15293926.26,Apr  8 2015 12:00AM,Apr 13 2015 12:00AM,Oct 17 2015 12:00AM,1,1,1,,EJECUCION,152,,,3,Apr  8 2015 12:00AM,3,,0
62,50,H-D/BANOBRAS-FONADIN/0036/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA TERMINAL ECHEVESTE (EDIFICIO ADMINISTRATIVO Y OBRAS COMPLEMENTARIAS 2DA. ETAPA),15507793.48,30,4652338.05,Apr  8 2015 12:00AM,Apr 13 2015 12:00AM,Aug 14 2015 12:00AM,1,1,1,,EJECUCION,214,,,3,Apr  8 2015 12:00AM,3,,0
63,33,H-D/BANOBRAS-FONADIN/0025/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A Y 4A ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD BLVD. HIDALGO CUERPO ORIENTE TRAMO: DE CALLE DEL SOL A AVE. TALABARTEROS DE AURORA),9869573.28,30,2960871.99,Mar 25 2015 12:00AM,Apr  6 2015 12:00AM,Aug  7 2015 12:00AM,1,1,1,,EJECUCION,482,,,3,Mar 25 2015 12:00AM,3,,0
64,35,H-D/BANOBRAS-FONADIN/0026/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD BLVD. HIDALGO CUERPO ORIENTE TRAMO: DEL BLVD. CAMPESTRE A CALLE DEL SOL),12102600.51,30,3630780.16,Mar 25 2015 12:00AM,Apr  6 2015 12:00AM,Aug  7 2015 12:00AM,1,1,1,,EJECUCION,391,,,3,Mar 25 2015 12:00AM,3,,0
65,36,H-D/BANOBRAS-FONADIN/0027/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD BLVD. HIDALGO CUERPO PONIENTE TRAMO: DE CALLE DEL SOL A AV. TALABARTEROS DE AURORA),14637212.75,30,4391163.83,Mar 25 2015 12:00AM,Apr  6 2015 12:00AM,Aug  7 2015 12:00AM,1,1,1,,EJECUCION,55,,,3,Mar 25 2015 12:00AM,3,,0
66,38,H-D/BANOBRAS-FONADIN/0028/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD AV. TALABARTEROS DE AURORA TRAMO: DE BLVD. HIDALGO A ESTACIÓN DE TRANSFERENCIA),25156427.85,30,7546928.36,Mar 25 2015 12:00AM,Apr  6 2015 12:00AM,Sep  5 2015 12:00AM,1,1,1,,EJECUCION,307,,,3,Mar 25 2015 12:00AM,3,,0
67,40,H-D/BANOBRAS-FONADIN/0029/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE - SAN JERONIMO 4A. ETAPA (VIALIDAD BLVD. HIDALGO CUERPO PONIENTE TRAMO: DE BLVD. CAMPESTRE A CALLE DEL SOL),15685719.13,30,4705715.74,Mar 25 2015 12:00AM,Apr  6 2015 12:00AM,Aug  7 2015 12:00AM,1,1,1,,EJECUCION,326,,,3,Mar 25 2015 12:00AM,3,,0
68,84,H-D/BANOBRAS-FONADIN/0063/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE SAN JERONIMO 4A. ETAPA (PARADEROS RAFAEL IRIARTE Y ABETOS PRIMERA ETAPA),8118339,30,2435501.7,Apr 29 2015 12:00AM,May  4 2015 12:00AM,Oct  2 2015 12:00AM,1,1,1,,EJECUCION,152,,,3,Apr 29 2015 12:00AM,3,,0
69,93,H-D/BANOBRAS-FONADIN/0071/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (1RA. VIALIDAD BLVD. JUAN ALONSO DE TORRES TRAMO DE ESTACION DE TRANSFERENCIA A BLVD. FRANCISCO VILLA Y VIALIDAD BLVD. FCO. VILLA TRAMO DE BLVD. JUAN ALONSO DE TORRES A CALLE ANTONIO LANZAGORTA),31099448.64,30,9329834.6,Apr 28 2015 12:00AM,May  4 2015 12:00AM,Oct  3 2015 12:00AM,1,1,1,,EJECUCION,32,,,3,Apr 28 2015 12:00AM,3,,0
70,94,H-D/BANOBRAS-FONADIN/0072/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (2DA ETAPA VIALIDAD BLVD. FCO. VILLA TRAMO DE CALLE ANTONIO LANZAGORTA A AV. SATURNO),16991328.32,30,5097398.5,Apr 28 2015 12:00AM,May  4 2015 12:00AM,Oct  3 2015 12:00AM,1,1,1,,EJECUCION,418,,,3,Apr 28 2015 12:00AM,3,,0
71,95,H-D/BANOBRAS-FONADIN/0073/2015,"AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3ª. Y 4ª. ETAPA. CORREDOR TRONCAL VILLA – ESCOBEDO – ALDAMA 3ª. ETAPA (3RA ETAPA VIALIDAD BLVD. FCO, VILLA TRAMO DE AV. SATURNO A CALLE NENÚFAR)",17583587.62,30,5275076.29,Apr 28 2015 12:00AM,May  4 2015 12:00AM,Oct  3 2015 12:00AM,1,1,1,,EJECUCION,16,NULL,NULL,3,Apr 28 2015 12:00AM,3,,0
72,96,H-D/BANOBRAS-FONADIN/0074/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (4TA ETAPA VIALIDAD BLVD. FCO. VILLA TRAMO DE CALLE NENÚFAR A BLVD. ADOLFO LOPEZ MATEOS),32986857.48,30,9896057.25,Apr 28 2015 12:00AM,May  4 2015 12:00AM,Oct  3 2015 12:00AM,1,1,1,,EJECUCION,74,,,3,Apr 28 2015 12:00AM,3,,0
73,72,A-2010-357-6191-E/0053/2015,PAISAJE Y JARDINERA PARA LA ZONA CONTEXTUAL DE LA FUENTE DEL BLVD. ADOLFO LOPEZ MATEOS,758593.83,30,227578.15,Apr 21 2015 12:00AM,May  4 2015 12:00AM,May 16 2015 12:00AM,1,1,1,,EJECUCION,592,,,1,Apr 21 2015 12:00AM,1,,0
74,68,A-2510-316-6141-C/0050/2015,REHABILITACION DE LOS PAVIMENTOS DE LA CALLE KIWI COL. LOMAS DE ECHEVESTE,714028.53,30,214208.56,Apr 20 2015 12:00AM,May  4 2015 12:00AM,Jun 27 2015 12:00AM,1,1,1,,EJECUCION,312,,,1,Apr 20 2015 12:00AM,1,,0
75,97,A-2410-349-6141-C/0075/2015,RENOVACIÓN DE SEÑALAMIENTO EN CICLOVIA EN CALLE SALIDA DE LOS GOMEZ TRAMO: AV. 16 DE SEPTIEMBRE - BLVD. CAMPESTRE,595193.42,50,297596.72,Apr 30 2015 12:00AM,May 11 2015 12:00AM,Jun 20 2015 12:00AM,1,1,1,,EJECUCION,552,,,1,Apr 30 2015 12:00AM,1,,0
76,92,A-5056-309-6221-E/0070/2015,RESTAURACIÓN Y ADECUACIÓN DEL MUSEO DE LA CIUDAD DE LEÓN TERCERA ETAPA UBICADO EN PEDRO MORENO ZONA CENTRO,1429294.79,30,428788.44,Apr 28 2015 12:00AM,May 11 2015 12:00AM,Aug 29 2015 12:00AM,1,1,1,,EJECUCION,518,,,1,Apr 28 2015 12:00AM,1,,0
77,71,A-2510-316-6141-C/0052/2015,LIMPIEZA Y MANTENIMIENTO DE ARROYO LA TINAJA Y LAS LIEBRES,1121941.21,30,336582.37,Apr 20 2015 12:00AM,May  4 2015 12:00AM,Jun 27 2015 12:00AM,1,1,1,,EJECUCION,582,,,1,Apr 20 2015 12:00AM,1,,0
78,88,B-5051-236-6141-D/0067/2015,PAVIMENTACION DE LA CALLE PASEO DE LOS TUCANES TRAMO: PASEO DE LOS CENZONTLES A PASEO DE LOS RUISEÑORES COL. SAN ISIDRO,1211455.04,30,363436.51,Apr 27 2015 12:00AM,May 11 2015 12:00AM,Aug  1 2015 12:00AM,1,1,1,,EJECUCION,594,,,2,Apr 27 2015 12:00AM,1,,0
79,104,A-2510-318-6141-D/0082/2015,PAVIMENTACION DE LA CALLE CAMPO DULCINEA TRAMO: CAMPO ESCONDIDO - CAMPO ALEGRE COL. VALLE HERM0SO,522727.22,30,156818.17,May  7 2015 12:00AM,May 18 2015 12:00AM,Aug  8 2015 12:00AM,1,1,1,,EJECUCION,475,,,1,May  7 2015 12:00AM,1,,0
80,103,C-2510-607-6141-D/0081/2015,PAVIMENTACION DE LA CALLE GARBANCILLO TRAMO: BRICHO - JUNCO COL. VALLE HERMOSO,362579.31,30,108773.8,May  7 2015 12:00AM,May 18 2015 12:00AM,Jul 18 2015 12:00AM,1,1,1,,EJECUCION,178,,,10,May  7 2015 12:00AM,1,,0
81,115,C-2510-607-6141-D/0092/2015,PAVIMENTACION DE LA CALLE CERRO DEL HORMIGERO TRAMO: DE RIO MAYO A MADRE MAURA COL. MARIA DE LA LUZ,2534597.96,30,760379.39,May 22 2015 12:00AM,Jun  8 2015 12:00AM,Oct  3 2015 12:00AM,1,1,1,,EJECUCION,496,,,10,May 22 2015 12:00AM,2,,0
82,119,A-5018-3040-6221-H/0095/2015,"PROYECTO EJECUTIVO  DE CINETECA PLAZA CATEDRAL, UBICADO ALVARO OBREGON ZONA CENTRO",409675.11,30,122902.53,Jun  1 2015 12:00AM,Jun  8 2015 12:00AM,Sep 26 2015 12:00AM,1,1,1,,EJECUCION,320,,,1,Jun  1 2015 12:00AM,1,,0
83,111,B-5051-236-6141-D/0088/2015,PAVIMENTACION DE LA CALLE BONIFACIO COLLAZO TRAMO: JULIAN CARRILLO - CRISTINA ORTEGA COL. CASA BLANCA,1289069.36,30,386720.81,May 15 2015 12:00AM,Jun  1 2015 12:00AM,Aug 22 2015 12:00AM,1,1,1,,EJECUCION,27,,,2,May 15 2015 12:00AM,1,,0
84,106,A-2610-331-6121-E/0083/2015,"CONSTRUCCIÓN DE 210 GAVETAS DE ADULTO EN EL PANTEON SAN NICOLAS, BLVD. MARIANO ESCOBEDO ESQ. HERNANDEZ ÁLVAREZ COL. SAN NICOLAS",800517.44,30,240155.24,May 11 2015 12:00AM,May 25 2015 12:00AM,Sep  5 2015 12:00AM,1,1,1,,EJECUCION,13,,,1,May 11 2015 12:00AM,1,,0
85,110,C-2510-607-6141-D/0087/2015,PAVIMENTACION DE LA CALLE MADRE CARMEN TRAMO: MADRE TIERRA - TOPAR CON MERCADO COL. DIEZ DE MAYO,1072244.74,30,321673.43,May 12 2015 12:00AM,May 25 2015 12:00AM,Aug 15 2015 12:00AM,1,1,1,,EJECUCION,288,,,10,May 12 2015 12:00AM,1,,0
86,114,C-2510-607-6141-D/0091/2015,PAVIMENTACION DE LA CALLE PRIVADA BARCELONA TRAMO: MURCIA A BARCELONA COL. SAN JUAN BOSCO,2960866.15,30,888259.85,May 22 2015 12:00AM,Jun  8 2015 12:00AM,Oct  3 2015 12:00AM,1,1,1,,EJECUCION,100,,,10,May 22 2015 12:00AM,2,,0
87,118,A-5018-3040-6221-H/0094/2015,"PROYECTO EJECUTIVO DE RESTAURACIÓN DE LA CASA DE LA CULTURA ""DIEGO RIVERA"" UBICADA EN PORTALES DELICIAS Y PLAZA FUNDADORES ZONA CENTRO",864691.56,30,259407.47,Jun  1 2015 12:00AM,Jun  8 2015 12:00AM,Oct 24 2015 12:00AM,1,1,1,,EJECUCION,234,,,1,Jun  1 2015 12:00AM,1,,0
88,107,B-5051-236-6141-H/0084/2015,PROYECTO DE LA PAVIMENTACION DE LAS CALLES: 1. HADES TRAMO: EROS - SALAMINA COL. LA HERMITA; 2. IRLANDA TRAMO: ARTURO SOTO RANGEL - ISLAS COL. CIUDAD SATELITE; 3. VICENTE VELAZQUEZ TRAMO: 26 DE AGOSTO - 14 DE MAYO COL. MORELOS.,314734.67,30,94420.4,May 11 2015 12:00AM,May 25 2015 12:00AM,Jul 18 2015 12:00AM,1,1,1,,EJECUCION,459,,,2,May 11 2015 12:00AM,1,,0
89,116,A-2010-301-6221-C/0093/2015,PRIMERA ETAPA DE LA RESTAURACIÓN DEL ARCO DE LA CALZADA,399963.27,30,119988.99,May 26 2015 12:00AM,Jun  8 2015 12:00AM,Aug 29 2015 12:00AM,1,1,1,,EJECUCION,234,,,1,May 26 2015 12:00AM,1,,0
90,83,IMPLAN/0062/2015,AMPLIACION DE LAS OFICINAS PARA EL INSTITUTO MUNICIPAL DE PLANEACION UBICADO EN BLVD. TORRES LANDA # 1701-B COL. EL TLACUACHE.,1244702.83,30,373410.85,Apr 22 2015 12:00AM,May  4 2015 12:00AM,Sep  5 2015 12:00AM,1,1,1,,EJECUCION,515,,,1,Apr 22 2015 12:00AM,1,,0
91,102,H-D/BANOBRAS-FONADIN/0080/2015,"AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (5A ETAPA PARADEROS TRAMO: BLVD. ALONSO DE TORRES A BLVD. ADOLFO LOPEZ MATEOS; PARADERO JUAN ALONSO DE TORRES 2 PARADEROS TIPO 4, Y PARADERO LEON I TIPO I)",10752565.64,30,3225769.7,May 12 2015 12:00AM,May 11 2015 12:00AM,Sep 11 2015 12:00AM,1,1,1,,EJECUCION,595,,,3,May 12 2015 12:00AM,3,,0
92,108,H-D/BANOBRAS-FONADIN/0085/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (9na ETAPA VIALIDAD CALLE MERIDA; TRAMO: DE PROLONGACIÓN CALZADA A BLVD. LOPEZ MATEOS),11067268.15,30,3320180.45,May 12 2015 12:00AM,May 18 2015 12:00AM,Oct  3 2015 12:00AM,1,1,1,,EJECUCION,582,,,3,May 12 2015 12:00AM,3,,0
93,109,H-D/BANOBRAS-FONADIN/0086/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (8va. ETAPA VIALIDAD AVE. AMERICAS; TRAMO: DE BLVD. MARIANO ESCOBEDO A CALZADA),24016061.75,30,7204818.53,May 12 2015 12:00AM,May 18 2015 12:00AM,Oct  3 2015 12:00AM,1,1,1,,EJECUCION,240,,,3,May 12 2015 12:00AM,3,,0
94,113,H-D/BANOBRAS-FONADIN/0090/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE SAN JERONIMO 4A. ETAPA (VIALIDAD CALLE DEL AVÍO TRAMO: DE BLVD. HIDALGO A ESTACION DE TRANSFERENCIA),4501859.68,30,1350557.91,May 15 2015 12:00AM,May 25 2015 12:00AM,Sep 30 2015 12:00AM,1,1,1,,EJECUCION,438,,,3,May 15 2015 12:00AM,1,,0
95,85,H-D/BANOBRAS-FONADIN/0064/2015,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL ECHEVESTE SAN JERONIMO 4a ETAPA (PARADEROS ORO Y TALABARTEROS PRIMERA ETAPA),9721235.46,30,2916370.64,Apr 23 2015 12:00AM,May  4 2015 12:00AM,Oct  2 2015 12:00AM,1,1,1,,EJECUCION,494,,,3,Apr 23 2015 12:00AM,3,,0
96,99,H-D/BANOBRAS-FONADIN/0077/2015,"AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (7MA. ETAPA PARADEROS TRAMO BLVD. JUAN ALONSO DE TORRES A BLVD. ADOLFO LOPEZ MATEOS; PARADERO INDEPENDENCIA TIPO I, PARADERO ESPAÑITA TIPO I)",7063205.05,30,2118961.52,May  5 2015 12:00AM,May 11 2015 12:00AM,Sep 11 2015 12:00AM,1,1,1,,EJECUCION,31,,,3,May  5 2015 12:00AM,3,,0
97,100,H-D/BANOBRAS-FONADIN/0078/2015,"AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONCAL VILLA - ESCOBEDO - ALDAMA 3A. ETAPA (6TA ETAPA PARADEROS TRAMO BLVD. JUAN ALONSO DE TORRES A BLVD. ADOLFO LOPEZ MATEOS; PARADERO ALFARO TIPO I, Y PARADERO VICENTE VALTIERRA TIPO I, PARADERO FRAY DANIEL MIRELES TIPO I)",10100140.9,30,3030042.26,May  5 2015 12:00AM,May 11 2015 12:00AM,Sep 11 2015 12:00AM,1,1,1,,EJECUCION,579,,,3,May  5 2015 12:00AM,3,,0
98,101,H-D/BANOBRAS-FONADIN/0079/2015,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR ECHEVESTE SAN JERONIMO 4A. ETAPA (TERCER ETAPA MICROESTACION HIDALGO - TALABARTEROS),15745735.39,30,6478527.35,May  5 2015 12:00AM,May 11 2015 12:00AM,Oct  3 2015 12:00AM,1,1,1,"ENTREGA DEL ÁREA DE CONVENIOS EL 27/JUN/2017 CONTRATO DE BANOBRAS, SE TRAMITA EL COPIAS Y ORIGINALES EL ANTICIPO PERO SE TRAMITA EN EL ÁREA DE CONVENIOS; SE CAPTURA EL CONTRATO DE REDUCCIÓN DE METAS DE ÉSTE CONTRATO Y SE AMPLÍAN AL CONTRATO DE ALTA ARQ. 0064/2015 ($5,849,355.77) 29/JUN/2017 XOCH, SE CANCELA CONT AMPL MONTO $1,166,772.66 Y DEL CONTRATO INICIAL $4,682583.11 QUEDANDO DE MONTO INCIAL $16,912508.05SE INCREMENTA EL ANTICIPO DE LA AMPL AL CONTRATO INICIAL ($350,031.79) QUEDANDO ANT AUMENTADO ($6,513,531.14) PORQUE SE CANCELÓ POR LA REDUCCIÓN DE METAS Y MONTO",EJECUCION,214,NULL,NULL,3,May  5 2015 12:00AM,3,,0
99,121,C-2510-607-6141-D/0097/2015,PAVIMENTACION DE LA CALLE MADRE ELVIRA TRAMO: BLVD. ATOTONILCO A MADRE SIERRA COL. DIEZ DE MAYO,2821246.25,30,846373.88,Jun  4 2015 12:00AM,Jun 15 2015 12:00AM,Oct 10 2015 12:00AM,1,1,1,,EJECUCION,514,,,10,Jun  4 2015 12:00AM,1,,0
100,123,A-2510-310-6141-H/0098/2015,ELABORACIÓN DE PRESUPUESTOS BASE PARA LICITACIONES,33427.06,0,0,Jun  4 2015 12:00AM,Jun  8 2015 12:00AM,Aug  1 2015 12:00AM,1,1,1,,EJECUCION,343,,,1,Jun  4 2015 12:00AM,1,,0
101,124,A-2510-310-6141-H/0099/2015,TRABAJOS COMPLEMENTARIOS AL PROYECTO EJECUTIVO PARQUE LINEAL SARDANETA TRAMO: DE IBARRILLA A PRESA DEL PALOTE,211041.84,30,63312.56,Jun  8 2015 12:00AM,Jun 15 2015 12:00AM,Jul 11 2015 12:00AM,1,1,1,,EJECUCION,151,,,1,Jun  8 2015 12:00AM,1,,0
102,126,B-5051-236-6141-D/0101/2015,PAVIMENTACION DE LA CALLE ZORRA TRAMO: BLVD. PASEO DE JEREZ A LAS LIEBRES COL. GRANJAS CERES,1640766.33,30,492229.9,Jun 10 2015 12:00AM,Jun 22 2015 12:00AM,Sep 19 2015 12:00AM,1,1,1,,EJECUCION,593,,,2,Jun 10 2015 12:00AM,2,,0
103,134,H-5018-932-6121-E/0107/2015,HABILITACIÓN Y EQUIPAMIENTO DE ESPACIOS PARA SALAS DE EXPOSICIONES EN CASA DE CULTURA,92422.72,30,27752.27,Jun 15 2015 12:00AM,Jun 22 2015 12:00AM,Jul 18 2015 12:00AM,1,1,1,,EJECUCION,234,,,3,Jun 15 2015 12:00AM,1,,0
104,127,A-5021-337-6121-E/0102/2015,BARDA PERIMETRAL DEL PARQUE ZOOLÓGICO DE LEON AREA NORTE,1802419.77,30,540725.94,Jun 10 2015 12:00AM,Jun 22 2015 12:00AM,Aug 29 2015 12:00AM,1,1,1,,EJECUCION,366,,,1,Jun 10 2015 12:00AM,2,,0
105,135,A-1816-341-6121-E/0108/2015,REHABILITACION DEL PARQUE JUAREZ (COMPLEMENTOS DE ZONA NORTE) TRAMO: BLVD. TIMOTEO LOZANO A HONDA DE SAN MIGUEL COL. SAN MIGUEL,1058847.69,30,317654.31,Jun 16 2015 12:00AM,Jun 29 2015 12:00AM,Sep 19 2015 12:00AM,1,1,1,,EJECUCION,493,,,1,Jun 16 2015 12:00AM,1,,0
106,141,A-2510-310-6141-H/0113/2015,TOPOGRAFIA (PLANIMETRIA Y ALTIMETRIA) EN BLVD. HERMANOS ALDAMA AMBOS CUERPOS TRAMO: AV. POMPA A CENTRAL DE ABASTOS,198893.05,0,0,Jun 24 2015 12:00AM,Jun 29 2015 12:00AM,Jul 11 2015 12:00AM,1,1,1,,EJECUCION,359,,,1,Jun 24 2015 12:00AM,1,,0
107,137,A-2510-318-6141-D/0110/2015,PAVIMENTACIÓN DE LA CALLE JOSÉ MA. ALCOCER TRAMO: BLVD. TELLEZ CRUCES - ANTONIO HERNÁNDEZ M. COL. LEON I.,592652.47,30,177795.75,Jun 16 2015 12:00AM,Jun 29 2015 12:00AM,Sep 12 2015 12:00AM,1,1,1,,EJECUCION,522,,,1,Jun 16 2015 12:00AM,1,,0
108,138,C-2510-607-6141-D/0111/2015,PAVIMENTACION DE LA CALLE BERNARDO DE MENESES TRAMO: PRIMER CABILDO - JUAN NUÑEZ DE SEDEÑA COL. AMPLIACIÓN LEON I.,1147932.83,30,344379.85,Jun 16 2015 12:00AM,Jun 29 2015 12:00AM,Aug 29 2015 12:00AM,1,1,1,,EJECUCION,596,,,10,Jun 16 2015 12:00AM,1,,0
109,130,A-2410-362-6121-E/0104/2015,"MOVIMIENTO, MANEJO Y MANTENIMIENTO DE FLORA PARA EL SISTEMA INTEGRADO DE TRANSPORTE 3RA. Y 4TA. ETAPA",1352199.24,30,405659.78,Jun 15 2015 12:00AM,Jun 29 2015 12:00AM,Sep 19 2015 12:00AM,1,1,1,,EJECUCION,279,,,1,Jun 15 2015 12:00AM,1,,0
110,136,A-2510-318-6141-D/0109/2015,PAVIMENTACION DE LA CALLE LABORES TRAMO: ESTAMBUL - HUASTECA COL. UYEPAC,524906.39,30,157471.92,Jun 16 2015 12:00AM,Jun 29 2015 12:00AM,Sep 19 2015 12:00AM,1,1,1,,EJECUCION,8,,,1,Jun 16 2015 12:00AM,1,,0
111,125,C-1810-648-6151-D/0100/2015,REVESTIMIENTO DE CAMINO EN LA COMUNIDAD DE OJO DE AGUA LOS REYES,235927.77,0,0,Jun  8 2015 12:00AM,Jun 15 2015 12:00AM,Jun 22 2015 12:00AM,1,1,1,,EJECUCION,206,,,10,Jun  8 2015 12:00AM,1,,0
112,129,B-5051-236-6141-D/0103/2015,PAVIMENTACIÓN DE LA CALLE SAN JOSÉ MAIPO TRAMO: SAN JOSÉ DE ITURBIDE A SAN JOSÉ DEL REFUGIO COL. REFUGIO DE SAN JOSÉ.,1020363.75,30,306109.13,Jun 15 2015 12:00AM,Jun 29 2015 12:00AM,Sep 19 2015 12:00AM,1,1,1,,EJECUCION,351,,,2,Jun 15 2015 12:00AM,1,,0
113,132,A-2410-362-6141-H/0106/2015,PROYECTO EJECUTIVO DE LA INTERSECCIÓN DEL BLVD. DELTA CON BLVD. AEROPUERTO,1069874.36,30,320962.31,Jun 15 2015 12:00AM,Jun 29 2015 12:00AM,Oct 17 2015 12:00AM,1,1,1,,EJECUCION,251,,,1,Jun 15 2015 12:00AM,1,,0
114,146,A-2410-351-6141-H/0117/2015,PROYECTO EJECUTIVO DEL CORREDOR MIGUEL ALEMAN TRAMO: BLVD. ADOLFO LOPEZ MATEOS A MONUMENTO A LA MADRE,3380016.86,30,1014005.06,Jun 30 2015 12:00AM,Jul 13 2015 12:00AM,May 14 2016 12:00AM,1,1,1,,EJECUCION,261,,,1,Jun 30 2015 12:00AM,1,,0
115,149,B-5051-236-6141-D/0120/2015,PAVIMENTACION DE LA CALLE ANDÚJAR TRAMO: TACANA - IZTACCIHUATL COL. PILETAS III SECC.,242271.7,30,72681.51,Jul  8 2015 12:00AM,Jul 20 2015 12:00AM,Sep 26 2015 12:00AM,1,1,1,,EJECUCION,559,,,2,Jul  8 2015 12:00AM,1,,0
116,148,C-2510-607-6141-D/0119/2015,PAVIMENTACION DE LA CALLE CAÑADA DE LA CRUZ TRAMO: CAÑADA DE LOS REYES A CAÑADA DE ALFARO COL. CAÑADA DE ALFARO,1740482.26,30,522144.68,Jul  6 2015 12:00AM,Jul 13 2015 12:00AM,Nov  7 2015 12:00AM,1,1,1,,EJECUCION,364,,,10,Jul  6 2015 12:00AM,2,,0
117,150,B-5051-236-6141-D/0121/2015,PAVIMENTACIÓN DE LA CALLE FAJARDO TRAMO: CALLE GAMBOA A CALLE COFRADIA FRACC. EL PALOTE,1214637.73,30,364391.32,Jul  8 2015 12:00AM,Jul 20 2015 12:00AM,Oct 10 2015 12:00AM,1,1,1,,EJECUCION,346,,,2,Jul  8 2015 12:00AM,1,,0
118,147,B-5051-236-6141-D/0118/2015,PAVIMENTACIÓN DE LA CALLE ÉTER TRAMO: EROS - ARES COL. LA ERMITA,1420995.57,30,426298.68,Jul  6 2015 12:00AM,Jul 20 2015 12:00AM,Oct 10 2015 12:00AM,1,1,1,,EJECUCION,531,,,2,Jul  6 2015 12:00AM,1,,0
