Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Id_Oficio_Asignacion_Obra
62,90,B-5051-236-6121-H/0061/2014,PROYECTO EJECUTIVO DE LAS CALLES: 1. MADRE REYNA TRAMO: AV. ATOTONILCO - MADRE MARINA COL. DIEZ DE MAYO,153764.61,30,46129.38,Apr 14 2014 12:00AM,Apr 28 2014 12:00AM,Jul 17 2014 12:00AM,1,1,1,,EJECUCION,548,,,2,Apr 14 2014 12:00AM,1,,0
63,98,A-2510-327-6141-C/0068/2014,PAVIMENTACION EN ASFALTO DE LA CALLE RIO MAYO TRAMO: DE MADRE TIERRA A VALLE DE MEXICALI,3575306.13,30,1072591.84,Apr 14 2014 12:00AM,Apr 21 2014 12:00AM,Jul 19 2014 12:00AM,1,1,1,,EJECUCION,67,,,1,Apr 14 2014 12:00AM,2,,0
64,96,A-2510-327-6141-C/0067/2014,REHABILITACION DE LOS PAVIMENTOS DE LA AV. OLIMPICA,1830709.18,30,549212.75,Apr 14 2014 12:00AM,Apr 28 2014 12:00AM,Jul 26 2014 12:00AM,1,1,1,,EJECUCION,493,,,1,Apr 14 2014 12:00AM,1,,0
65,92,B-5051-236-6121-H/0063/2014,PROYECTO EJECUTIVO DE LAS CALLES: 1. CHIRIQUI III TRAMO: LA HUIZACHERA A CHICHONTEPEC; 2. MIRAVALLES TRAMO: LA HUIZACHERA A CHICHONTEPEC COL. LA LATINOAMERICANA,277233.08,0,0,Apr 14 2014 12:00AM,Apr 28 2014 12:00AM,Jul 17 2014 12:00AM,1,1,1,,EJECUCION,87,,,2,Apr 14 2014 12:00AM,1,,0
66,91,B-5051-236-6121-H/0062/2014,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: 1. HONORIO III TRAMO: AV. OLIMPICA A CONVENTUALES COL. SAN FRANCISCO DE ASIS; 2. ZORRA TRMO: BLVD. PASEO DE JEREZ A LIEBRE COL. GRANJAS CERES,209782.95,30,62934.89,Apr 14 2014 12:00AM,Apr 28 2014 12:00AM,Jul 19 2014 12:00AM,1,1,1,,EJECUCION,460,,,2,Apr 14 2014 12:00AM,1,,0
67,83,A-2510-334-6141-D/0058/2014-1,PAVIMENTACION DE LA CALLE MADRE SIERRA TRAMO: MADRE AMALIA A MADRE RAQUEL EN LA COL. 10 DE MAYO,1069114.87,30,320734.46,Apr  4 2014 12:00AM,Apr 14 2014 12:00AM,Jul 12 2014 12:00AM,1,1,1,,EJECUCION,307,,,1,Apr  4 2014 12:00AM,1,,0
68,77,A-2510-326-6141-B/0054/2014-1,AFECTACION A LA PROPIEDAD DEL C. FEDERICO MANUEL RODRIGUEZ LOPEZ. PAVIMENTACION DE LA AMPLIACION DEL BLVD. TIMOTEO LOZANO.,204369.96,30,61310.99,Apr  2 2014 12:00AM,Apr 14 2014 12:00AM,May 10 2014 12:00AM,1,1,1,,EJECUCION,267,,,1,Apr  2 2014 12:00AM,1,,0
69,78,A-2510-326-6141-B/0054/2014-2,"AFECTACION A LA PROPIEDAD DE LA PERSONA MORAL ""INMOBILIARIA OSMOSIS, S.A. DE C.V."" PAVIMENTACION DE LA AMPLIACION DEL BLVD. TIMOTEO LOZANO.",759105.47,30,227731.64,Apr  2 2014 12:00AM,Apr 14 2014 12:00AM,May 10 2014 12:00AM,1,1,1,,EJECUCION,267,,,1,Apr  2 2014 12:00AM,1,,0
70,84,A-2510-334-6141-D/0058/2014-2,PAVIMENTACION DE LA CALLE MADRE SOCORRO TRAMO: MADRE AMALIA A MADRE CARMEN EN LA COL. 10 DE MAYO,345600.26,30,103680.08,Apr  4 2014 12:00AM,Apr 14 2014 12:00AM,Jul 12 2014 12:00AM,1,1,1,,EJECUCION,307,,,1,Apr  4 2014 12:00AM,1,,0
71,85,A-2510-334-6141-D/0058/2014-3,PAVIMENTACION DE LA CALLE MADRE SELVA TRAMO: MADRE AMALIA A MADRE CARMEN EN LA COL. 10 DE MAYO,363792.91,30,109137.87,Apr  4 2014 12:00AM,Apr 14 2014 12:00AM,Jul 12 2014 12:00AM,1,1,1,,EJECUCION,307,,,1,Apr  4 2014 12:00AM,1,,0
72,86,A-2510-334-6141-D/0058/2014-4,PAVIMENTACION DE LA CALLE MADRE PATRICIA TRAMO: MADRE AMALIA A MADRE CARMEN EN LA COL. 10 DE MAYO,379399.67,30,113819.9,Apr  4 2014 12:00AM,Apr 14 2014 12:00AM,Jul 12 2014 12:00AM,1,1,1,,EJECUCION,307,,,1,Apr  4 2014 12:00AM,1,,0
73,117,B-5051-236-6121-H/0080/2014,PROYECTO EJECUTIVO DE LAS CALLES: 1. AGUA AZUL TRAMO: TORITOS - RIVERA AZUL COL. VALLE HERMOSO; 2. TRONERAS TRAMO: CANAL DE SARDANETA - BARBACANA COL. EL CASTILLO; 3. PRESA CORRALEJO TRAMO: PASEO DE LA PRESA - PRESA ALAZANAS COL. RIVERA DE LA PRESA; 4. CAMPO DULCINEA TRAMO: CAMPO ESCONDIDO - CAMPO ALEGRE COL. VALLE HERMOSO; 5. GARBANCILLO TRAMO: BRICHO - JUNCO COL. VALLE HERMOSO,424921.33,30,127476.4,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Aug  2 2014 12:00AM,1,1,1,,EJECUCION,359,,,2,Apr 28 2014 12:00AM,1,,0
74,99,A-2510-331-6141-D/0069/2014,PAVIMENTACION DE LA CALLE ECLIPSE TRAMO: ORBITA - CUMBRES DE LA PISCINA COLONIA COSMOS,412516.25,30,123754.88,Apr 14 2014 12:00AM,Apr 28 2014 12:00AM,Jun 28 2014 12:00AM,1,1,1,,EJECUCION,19,,,1,Apr 14 2014 12:00AM,1,,0
75,106,A-2510-329-6141-D/0074/2014,LABORATORIO VERIFICADOR DE OBRA 2014 PAQUETE 2,502206.54,0,0,Apr 25 2014 12:00AM,Apr 28 2014 12:00AM,Dec 31 2014 12:00AM,1,1,1,,EJECUCION,415,,,1,Apr 25 2014 12:00AM,1,,0
76,121,A-2510-357-6141-H/0084/2014,PROYECTO DE REHABILITACION DE LAS OFICINAS DEL FIDAPIM BLVD. HERMANOS ALDAMA COL. SAN NICOLAS,628910.53,30,188673.16,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Oct 25 2014 12:00AM,1,1,1,,EJECUCION,529,,,1,Apr 28 2014 12:00AM,1,,0
77,123,A-2510-329-6141-H/0086/2014,PROYECTO DE REHABILITACION Y MANTENIMIENTO PARA EL TEATRO MARIA GREVER CALLE ALVARO OBREGON ZONA CENTRO,172478.82,30,51743.65,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Aug  2 2014 12:00AM,1,1,1,,EJECUCION,320,,,1,Apr 28 2014 12:00AM,1,,0
78,124,A-2410-323-6141-H/0087/2014,PROYECTO EJECUTIVO DE LA ESTACION DE TRANSFERENCIA SIT TIMOTEO LOZANO TRAMO: BLVD. TIMOTEO LOZANO A FRACCION DEL PREDIO SAN NICOLAS,1428535.56,30,428560.67,Apr 30 2014 12:00AM,May 12 2014 12:00AM,Aug 30 2014 12:00AM,1,1,1,,EJECUCION,320,,,1,Apr 30 2014 12:00AM,1,,0
79,116,B-5051-236-6121-H/0079/2014,PROYECTO EJECUTIVO DE LAS CALLES: 1. BARCENAS TRAMO: BLVD. JUAN ALONSO DE TORRES - BLVD. BILBAO COL. PILETAS IV SECCION; 2. PLANETA TRAMO: JALPA A SANTA EMILIA COL. COSMOS,225187.88,0,0,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Jul  5 2014 12:00AM,1,1,1,,EJECUCION,371,,,2,Apr 28 2014 12:00AM,1,,0
80,112,B-5051-236-6121-H/0075/2014,PROYECTO EJECUTIVO DE LAS CALLES: 1. MADRE PAZ TRAMO: MADRE TIERRA A CERRO DEL SOYATE COL. DIEZ DE MAYO; 2DA. JEREZ DE AMBERES TRAMO: BLVD. DELTA A JEREZ DE ANTAÑO COL. VALLE DE JEREZ III. 3. JEREZ DE MIÑO TRAMO: BLVD. DELTA A VALLE DE SANTIAGO COL. JESUS MARIA Y VALLE DE JEREZ,284111.52,30,85233.46,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Jul  5 2014 12:00AM,1,1,1,,EJECUCION,271,,,2,Apr 28 2014 12:00AM,1,,0
81,104,A-2510-329-6141-D/0073/2014,LABORATORIO VERIFICADOR DE OBRA 2014 PAQUETE 1,502206.54,0,0,Apr 25 2014 12:00AM,Apr 28 2014 12:00AM,Dec 31 2014 12:00AM,1,1,1,,EJECUCION,271,,,1,Apr 25 2014 12:00AM,1,,0
82,120,A-2410-323-6141-H/0083/2014,"PROYECTO ESTACION DE TRANSFERENCIA SIT ""ECHEVESTE"" BLVD. TALABARTEROS COL. AURORA",864313.09,30,259293.93,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Aug  9 2014 12:00AM,1,1,1,,EJECUCION,541,,,1,Apr 28 2014 12:00AM,1,,0
83,122,A-2510-374-6141-C/0085/2014,REHABILITACION DE LOS PAVIMENTOS DEL BLVD. LA LUZ Y DEL BLVD. VICENTE VALTIERRA,2160977.55,30,648293.27,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Aug  2 2014 12:00AM,1,1,1,,EJECUCION,67,,,1,Apr 28 2014 12:00AM,1,,0
84,113,B-5051-236-6121-H/0076/2014,PROYECTO EJECUTIVO DE LAS CALLES: 1. PETALO TRAMO: ESTAMBRE A MADRE MARINA COL. ARBOLEDAS DE SAN HILARION; 2. MADRE MAURA TRAMO: CERRO DEL SOYATE - MADRE MARINA NORTE COL. LA GLORIA; 3. ESTIGMA TRAMO: MADRE MARINA A ESTAMBRE COL. ARBOLEDAS DE SAN HILARION;  4. LOMA LARGA TRAMO: CERRO LARGO - MADRE MARINA COL. POPULAR POLANCO.,388183.18,30,116454.95,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Jul  5 2014 12:00AM,1,1,1,,EJECUCION,364,,,2,Apr 28 2014 12:00AM,1,,0
85,114,B-5051-236-6121-H/0077/2014,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CAÑADA DE LOS SANTOS TRAMO: CAÑADA DE CRISTO A CAÑADA DE LOS PROFETAS COL. CAÑADA DE ALFARO; 2. CARNEROS DE LOS ANGELES TRAMO: BLVD. TELLES CRUCES A OSOS DE CHICAGO COL. DEPORTIVA II; 3. TABACHIN DEL VALLE TRAMO: OLIVO DEL VALLE A BLVD. HERMENEGILDO BUSTOS COL. VALLE DE LEON.,314011.27,30,94203.38,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Jul  5 2014 12:00AM,1,1,1,,EJECUCION,287,,,2,Apr 28 2014 12:00AM,1,,0
86,127,B-5051-236-6141-D/0089/2014,PAVIMENTACION DE LA CALLE MEDALLA TRAMO: BLVD. ADOLFO LOPEZ MATEOS - TOPAR COLONIA EL ROSARIO,1685337.05,30,505601.12,May  5 2014 12:00AM,May 19 2014 12:00AM,Jul 19 2014 12:00AM,1,1,1,,EJECUCION,554,,,2,May  5 2014 12:00AM,1,,0
87,100,A-2510-334-6141-D/0070/2014,MODIFICACION DE CAMELLÓN EN BLVD. LÓPEZ MATEOS TRAMO: 1)MONTERREY - MALECON DEL RIO 2) MERIDA - MONTERREY,991042.04,0,0,Apr 14 2014 12:00AM,Apr 21 2014 12:00AM,May 20 2014 12:00AM,1,1,1,,EJECUCION,482,,,1,Apr 14 2014 12:00AM,1,,0
88,126,B-5051-236-6141-D/0088/2014,PAVIMENTACION DE LA CALLE CRESPO (1/2 CUERPO DEL CAD. 0+000 AL 0+290). TRAMO: DE FRAY DANIEL MIRELES - BLVD. VICENTE VALTIERRA COL. SAN PEDRO DE LOS HERNANDEZ.,4677109.47,30,1403132.84,May  5 2014 12:00AM,May 12 2014 12:00AM,Sep 13 2014 12:00AM,1,1,1,,EJECUCION,34,,,2,May  5 2014 12:00AM,3,,0
89,460,H-2510-900-6141-D/0003/2014*,"MODERNIZACION DEL BLVD. TIMOTEO LOZANO, PRIMERA ETAPA",3542.74,0,0,Apr 29 2014 12:00AM,Feb 11 2014 12:00AM,Feb 28 2014 12:00AM,1,1,1,,EJECUCION,418,,,1,Apr 29 2014 12:00AM,3,,0
90,128,B-5051-236-6141-D/0091/2014,PAVIMENTACION DE LA  CALLE SIMÓN ÁLVAREZ TRAMO: BLVD. MIGUEL HIDALGO - JUAN DE LA BARRERA COLONIA HÉROES DE CHAPULTEPEC,1839354.78,30,551806.43,May 15 2014 12:00AM,Jun  2 2014 12:00AM,Aug  9 2014 12:00AM,1,1,1,,EJECUCION,482,,,2,May 15 2014 12:00AM,1,,0
91,130,B-5051-236-6141-D/0093/2014,PAVIMENTACION DE LA CALLE TIGRES DE DETROIT TRAMO: CENTAURO DEL NORTE - MEDIAS BLANCAS COLONIA DEPORTIVA II,626981.48,30,188094.44,May 15 2014 12:00AM,Jun  2 2014 12:00AM,Aug  2 2014 12:00AM,1,1,1,,EJECUCION,49,,,2,May 15 2014 12:00AM,1,,0
92,132,A-2510-329-6141-H/0094/2014,PROYECTO EJECUTIVO DE REMODELACIÓN Y AMPLIACIÓN DE LA UNIDAD DEPORTIVA ENRIQUE FERNANDEZ MARTINEZ BLVD. ADOLFO LOPEZ MATEOS  3301 COL. INDUSTRIAL JULIAN DE OBREGON,2043698.52,30,613109.56,May 15 2014 12:00AM,Jun  2 2014 12:00AM,Sep 20 2014 12:00AM,1,1,1,,EJECUCION,494,,,1,May 15 2014 12:00AM,1,,0
93,134,A-2510-329-6141-H/0095/2014,PROYECTO EJECUTIVO DE REMODELACIÓN Y AMPLIACIÓN DE LA UNIDAD DEPORTIVA NUEVO MILENIO CALLE HACIENDA DE SAN FRANCISCO Y NIÑOS HEROES COL. NUEVO MILENIO,1715939.94,30,514781.98,May 15 2014 12:00AM,Jun  2 2014 12:00AM,Sep 20 2014 12:00AM,1,1,1,,EJECUCION,488,,,1,May 15 2014 12:00AM,1,,0
94,135,A-2510-334-6141-D/0096/2014,MODIFICACION DE CAMELLÓN EN BLVD. LÓPEZ MATEOS TRAMO: BLVD. PASEO DE LOS INSURGENTES - BLVD. CAMPESTRE,1002625.43,0,0,May 15 2014 12:00AM,Jun  2 2014 12:00AM,Jul 26 2014 12:00AM,1,1,1,,EJECUCION,482,,,1,May 15 2014 12:00AM,1,,0
95,138,A-2510-329-6141-H/0098/2014,PROYECTO EJECUTIVO DEL BLVD. SAN JOSE DEL MAL PASO TRAMO: BLVD. REFUGIO DE ROSAS A BLVD. BALCONES DE LA JOYA COL. CENTRO FAMILIAR SOLEDAD LAS JOYAS Y PERIODISTAS MEXICANOS,1581869.75,30,474560.93,May 16 2014 12:00AM,Jun  2 2014 12:00AM,Sep 20 2014 12:00AM,1,1,1,,EJECUCION,462,,,1,May 16 2014 12:00AM,1,,0
96,102,A-2510-334-6141-D/0072/2014,DISEÑO Y CONSTRUCCION DE FUENTE DECORATIVA BLVD. LÓPEZ MATEOS Y PROLONGACION CALZADA,1685253.95,0,0,Apr 14 2014 12:00AM,Apr 21 2014 12:00AM,Jun 30 2014 12:00AM,1,1,1,,EJECUCION,482,,,1,Apr 14 2014 12:00AM,1,,0
97,139,A-2510-334-6141-D/0099/2014,TRABAJOS DE CARGA Y ACARREO DE MATERIAL ALMACENADO EN CANCHA DE USOS MULTIPLES EN VILLAS DE SAN JUAN,231352.49,0,0,May 16 2014 12:00AM,May 26 2014 12:00AM,May 31 2014 12:00AM,1,1,1,,EJECUCION,47,,,1,May 16 2014 12:00AM,1,,0
98,141,A-2510-334-6141-D/0101/2014,"EXTRACCION, ACOMODO Y SUMINISTRO DE BARRERAS DE CONTENCIÓN TIPO NEW JERSEY EN AMPLIACION DE MALECON DEL RIO",145052.04,0,0,May 21 2014 12:00AM,May 26 2014 12:00AM,May 31 2014 12:00AM,1,1,1,,EJECUCION,47,,,1,May 21 2014 12:00AM,1,,0
99,142,A-2410-321-6141-D/0102/2014,CRECIMIENTO DE PARADEROS Y/O MODIFICACIONES DE MOBILIARIO INTERNO PARA LA COLOCACIÓN DE MAQUINAS DE VENTA Y RECARGAS DE TARJETA DE PAGOBUS,469976.8,30,140993.04,May 21 2014 12:00AM,Jun  2 2014 12:00AM,Aug 22 2014 12:00AM,1,1,1,,EJECUCION,552,,,1,May 21 2014 12:00AM,1,,0
100,129,B-5051-236-6141-D/0092/2014,PAVIMENTACION DE LA CALLE RÍO TEHUANTEPEC TRAMO: DE RÍO GUANAJUATO - RÍO CONCHOS COL. FRACC. SAN MIGUEL,1146199.85,30,343859.96,May 15 2014 12:00AM,Jun  2 2014 12:00AM,Aug  9 2014 12:00AM,1,1,1,,EJECUCION,571,,,2,May 15 2014 12:00AM,1,,0
101,119,B-5051-236-6121-H/0082/2014,PROYECTO EJECUTIVO DE LA CALLE: TERESITA DE BUSTOS TRAMO: BLVD. CAÑADA DE LA PATIÑA A BLVD. CALCOPIRITA COL. SINARQUISTAS,96482.84,0,0,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Jul  5 2014 12:00AM,1,1,1,,EJECUCION,522,,,2,Apr 28 2014 12:00AM,1,,0
102,143,B-5051-236-6141-D/0103/2014,"PAVIMENTACION DE LA CALLE GUTY CÁRDENAS, TRAMO: SAN ROMÁN A BLVD. J.J. TORRES LANDA COL. EL PAISAJE Y PUERTA DE SAN RAFAEL",4498415.12,30,1349524.54,May 23 2014 12:00AM,Jun  2 2014 12:00AM,Oct 31 2014 12:00AM,1,1,1,,EJECUCION,100,,,2,May 23 2014 12:00AM,1,,0
103,101,A-2510-334-6141-D/0071/2014,CONSTRUCCION DE CISTERNA Y SISTEMAS DE RIEGO EN BLVD. ADOLFO LOPEZ MATEOS TRAMO: CALLE MERIDA A MALECON DEL RIO,1010166.49,0,0,Apr 14 2014 12:00AM,Apr 21 2014 12:00AM,Jun  7 2014 12:00AM,1,1,1,,EJECUCION,531,,,1,Apr 14 2014 12:00AM,1,,0
104,140,A-2410-395-6141-H/0100/2014,PROYECTO EJECUTIVO DE LA ESTACION DE TRANSFERENCIA SIT MARAVILLAS TRAMO: ESQ. BLVD. JUAN ALONSO DE TORRES Y BLVD. JOSE MARIA MORELOS FRACCIONES DE MESA DE MEDINA.,1393108.16,30,417932.45,May 21 2014 12:00AM,Jun  2 2014 12:00AM,Sep 20 2014 12:00AM,1,1,1,,EJECUCION,539,,,1,May 21 2014 12:00AM,1,,0
105,137,B-5051-236-6141-D/0097/2014,PAVIMENTACION DE LA CALLE ALCATRACES TRAMO: BLVD. J. J. TORRES LANDA A GONZALEZ BOCANEGRA COL. JARDINES DE JEREZ 1RA. SECCION,2068386.06,0,0,May 16 2014 12:00AM,Jun  2 2014 12:00AM,Aug  9 2014 12:00AM,1,1,1,,EJECUCION,127,,,2,May 16 2014 12:00AM,1,,0
106,144,A-2510-334-6141-D/0104/2014,CONSTRUCCION DE CISTERNA Y SISTEMAS DE RIEGO EN BLVD. ADOLFO LOPEZ MATEOS TRAMO: BLVD. PASEO DE LOS INSURGENTES - BLVD. CAMPESTRE.,1137247.7,0,0,May 30 2014 12:00AM,Jun  9 2014 12:00AM,Jul 26 2014 12:00AM,1,1,1,,EJECUCION,531,,,1,May 30 2014 12:00AM,1,,0
107,149,A-2510-329-6141-H/0107/2014,ADECUACION DE PROYECTO EJECUTIVO PARQUE SAN JUAN BOSCO TRAMO: ENTRE CALLE CADIZ Y SEVILLA COL. SAN JUAN BOSCO,288494.01,30,86548.2,May 30 2014 12:00AM,May 16 2014 12:00AM,Aug 23 2014 12:00AM,1,1,1,,EJECUCION,274,,,1,May 30 2014 12:00AM,1,,0
108,115,B-5051-236-6121-H/0078/2014,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: 1. USULTAN TRAMO: LA HUIZACHERA - CHICHONTEPEC Y 2. CONCHAGUA TRAMO: LA HUIZACHERA - CHICHONTEPEC COL. LATINOAMERICANA,277233.08,30,83169.92,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Aug  2 2014 12:00AM,1,1,1,,EJECUCION,103,,,2,Apr 28 2014 12:00AM,1,,0
109,153,A-2510-325-6141-D/0110/2014,PAVIMENTACION DE LA CALLE PRENSA LIBRE TRAMO DE FEDERICO BAENA A FERNANDO Z MALDONADO COL. SAN MARCOS,1041347.74,30,312404.32,Jun  3 2014 12:00AM,Jun 16 2014 12:00AM,Aug 30 2014 12:00AM,1,1,1,,EJECUCION,496,,,1,Jun  3 2014 12:00AM,1,,0
110,155,A-2510-325-6141-D/0111/2014,PAVIMENTACION DE LA CALLE TORIL TRAMO: TORERO A CARNICERITO COL. PLAZA DE TOROS,770973.29,30,231291.99,Jun  3 2014 12:00AM,Jun 16 2014 12:00AM,Sep  6 2014 12:00AM,1,1,1,,EJECUCION,344,,,1,Jun  3 2014 12:00AM,1,,0
111,157,A-2510-325-6141-D/0113/2014,PAVIMENTACION DE LA CALLE ANDADOR TEJOCOTE TRAMO: TECOJOTE A CAÑA COL. LAS MANDARINAS,845567.72,30,253670.32,Jun  3 2014 12:00AM,Jun 16 2014 12:00AM,Aug 23 2014 12:00AM,1,1,1,,EJECUCION,275,,,1,Jun  3 2014 12:00AM,1,,0
112,158,B-5051-236-6141-D/0114/2014,PAVIMENTACION DE LA CALLE ACAPONETA TRAMO: SANCHEZ A TOPAR COL. NUEVA CALENDARIA,1163173.26,30,348951.98,Jun  5 2014 12:00AM,Jun 16 2014 12:00AM,Aug  9 2014 12:00AM,1,1,1,,EJECUCION,16,,,2,Jun  5 2014 12:00AM,1,,0
113,152,A-2510-325-6141-D/0109/2014,PAVIMENTACION DE LA CALLE CANDELARIA TRAMO: CALLE ALFALFA - TOPAR ARROYO DE LA MORA COL. LA CANDELARIA,1676102.91,30,502830.88,Jun  3 2014 12:00AM,Jun 16 2014 12:00AM,Sep  6 2014 12:00AM,1,1,1,,EJECUCION,515,,,1,Jun  3 2014 12:00AM,1,,0
114,164,B-5051-236-6121-H/0119/2014,PROYECTO EJECUTIVO DE LAS CALLES: AV. RIO DE LOS CASTILLOS TRAMO: CAMPO ALEGRE - BLVD. JOSE MARIA MORELOS; ADECUACIÓN DE PROYECTO EJECUTIVO AV. RIO DE LOS CASTILLOS TRAMO: CAMPO ALEGRE A ESFINGE COL. RIVERA DE LA PRESA,434405.08,30,130321.52,Jun  9 2014 12:00AM,Jun 23 2014 12:00AM,Aug 16 2014 12:00AM,1,1,1,,EJECUCION,383,,,2,Jun  9 2014 12:00AM,1,,0
115,166,A-2510-325-6141-D/0121/2014,PAVIMENTACION DE LA CALLE RIO TEHUANTEPEC TRAMO: RIO TECOLUTLA A BLVD. TORRES LANDA,1235994.66,30,370798.4,Jun 10 2014 12:00AM,Jun 23 2014 12:00AM,Aug 30 2014 12:00AM,1,1,1,,EJECUCION,409,,,1,Jun 10 2014 12:00AM,1,,0
116,171,A-2510-325-6141-D/0125/2014,PAVIMENTACION DE LA CALLE AGUILA DORADA TRAMO: THOMAS ALVA EDISON A AGUILA BLANCA COL. LAS AGUILAS,1342708.61,30,402812.58,Jun 16 2014 12:00AM,Jun 30 2014 12:00AM,Sep  6 2014 12:00AM,1,1,1,,EJECUCION,346,,,1,Jun 16 2014 12:00AM,1,,0
117,146,B-5051-236-6141-D/0105/2014,PAVIMENTACION DE LA CALLE PRIVADA SIMÓN ALVAREZ TRAMO: DE SIMÓN ALVAREZ A TOPAR COL. HÉROES DE CHAPULTEPEC,927591.07,0,0,May 30 2014 12:00AM,Jun 16 2014 12:00AM,Aug 16 2014 12:00AM,1,1,1,,EJECUCION,531,,,2,May 30 2014 12:00AM,1,,0
118,148,B-5051-236-6121-H/0106/2014,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: 1. RIO AGUA NAVAL TRAMO: BLVD. JUAN JOSE TORRES LANDA A RIO TECOLUTLA COL. SAN MIGUEL; 2. CHINAMECA TRAMO: CARRETERA SAN PEDRO DEL MONTE A QUEZALTEPEC COL. LATINOAMERICANA; 3. RIO AGUA NAVAL TRAMO: RIO TECOLUTLA A RIO GUANAJUATO COL. SAN MIGUEL,310614.27,0,0,May 30 2014 12:00AM,Jun 16 2014 12:00AM,Sep  6 2014 12:00AM,1,1,1,,EJECUCION,306,,,2,May 30 2014 12:00AM,1,,0
119,151,B-5051-236-6141-D/0108/2014,PAVIMENTACION DE LA CALLE TARRAZA TRAMO: MARTINICA A PROLONGACION BARCELONA EN LA COL. SAN JUAN BOSCO,3899277.44,30,1169783.23,Jun  2 2014 12:00AM,Jun  9 2014 12:00AM,Sep 28 2014 12:00AM,1,1,1,,EJECUCION,326,,,2,Jun  2 2014 12:00AM,1,,0
120,159,A-2510-325-6141-D/0115/2014,PAVIMENTACION DE LA CALLE DULCE CAMPIÑA TRAMO: RIVERA AZUL A DEL SOLAR COL. VALLE HERMOSO,1129439.89,30,338831.97,Jun  5 2014 12:00AM,Jun 16 2014 12:00AM,Aug 30 2014 12:00AM,1,1,1,,EJECUCION,312,,,1,Jun  5 2014 12:00AM,1,,0
121,162,A-5011-306-6221-H/0117/2014,"PROYECTO EJECUTIVO PARA PARQUES DE LA SALUD: FRACC. GUADALUPE UBICADO EN LA CALLE PERLA ENTRE FRAY JUAN DE ZUMARRAGA Y ESMERALDA; FRACC. JARDINES DE SAN SEBASTIAN, UBICADO EN LA CALLE CANARIO Y CALLE FLAMENCO; FRACC. SANTO DOMINGO, UBICADO EN CALLE RIO MAYO Y FRAY MARTIN DE VALENCIA; FRACC. SAN ISIDRO, UBICADO EN CALLE ALFREDO VALADEZ ESQ. SAN PEDRO Y FRACC. SAN MIGUEL, UBICADO EN CALLE RIOS SAN JUAN ENTRE RIOS MEZCALA Y RIOS TAMESI.",788887.02,30,236666.11,Jun  9 2014 12:00AM,Jun 23 2014 12:00AM,Oct 11 2014 12:00AM,1,1,1,,EJECUCION,572,,,1,Jun  9 2014 12:00AM,1,,0
122,165,A-2510-325-6141-D/0120/2014,PAVIMENTACION DE LA CALLE PRIVADA JEREZ DE LULE TRAMO: JEREZ DE LULE - TOPAR COL. VALLE DE JEREZ,1068023.05,30,320406.92,Jun 10 2014 12:00AM,Jun 23 2014 12:00AM,Sep  6 2014 12:00AM,1,1,1,,EJECUCION,17,,,1,Jun 10 2014 12:00AM,1,,0
123,169,A-2510-329-6141-H/0124/2014,ADECUACION DE PROYECTO EJECUTIVO DEL PASO A DESNIVEL DEL BLVD. AEROPUERTO CON EL BLVD. HERRADURA,320466.92,30,96140.08,Jun 11 2014 12:00AM,Jun 23 2014 12:00AM,Aug  2 2014 12:00AM,1,1,1,,EJECUCION,155,,,1,Jun 11 2014 12:00AM,1,,0
124,167,A-2510-329-6141-H/0122/2014,SUPERVISION DE ADECUACION DE PROYECTO EJECUTIVO PARQUE SAN JUAN BOSCO TRAMO: ENTRE CALLE CADIZ Y SEVILLA COL. SAN JUAN BOSCO,31790.48,0,0,Jun 11 2014 12:00AM,Jun 16 2014 12:00AM,Aug 23 2014 12:00AM,1,1,1,,EJECUCION,529,,,1,Jun 11 2014 12:00AM,1,,0
125,161,B-5051-236-6121-H/0116/2014,PROYECTO EJECUTIVO DE LA CALLE QUEZALTEPEC TRAMO: LA HUIZACHERA A OPALACA COL. LATINOAMERICANA,179257.11,30,53777.14,Jun  5 2014 12:00AM,Jun 16 2014 12:00AM,Aug  9 2014 12:00AM,1,1,1,,EJECUCION,276,,,2,Jun  5 2014 12:00AM,1,,0
