Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Id_Oficio_Asignacion_Obra
68,30,A-2510-315-6141-H/0018/2016-2,PROYECTO EJECUTIVO DE LA CALLE DEL ORATORIO TRAMO: PIRITA - BECERRA  COL. LAS JOYAS,179748.86,30,53924.66,May  4 2016 12:00AM,Jun 20 2016 12:00AM,Oct  8 2016 12:00AM,1,1,1,,EJECUCION,103,NULL,NULL,1,May  4 2016 12:00AM,1,,0
69,64,G-5051-818-6141-D/0044/2016,"PAVIMENTACION DE LA CALLE FILIPENSES ( TRAMO: ROMANOS A COLOSENSES ), EN LEON DE LOS ALDAMA",2148179.05,30,644453.72,Jun  3 2016 12:00AM,Jun 20 2016 12:00AM,Sep 16 2016 12:00AM,1,1,1,,EJECUCION,294,,,5,Jun  3 2016 12:00AM,1,,0
70,73,G-5051-818-6141-D/0052/2016,PAVIMENTACION DE LA CALLE PLATON ( TRAMO: DE KANT - CITADINA ) CENTRO FAMILIAR LA SOLEDAD,6048322.68,30,1814496.81,Jun  6 2016 12:00AM,Jun 20 2016 12:00AM,Dec 26 2016 12:00AM,1,1,1,,EJECUCION,76,,,5,Jun  6 2016 12:00AM,1,,0
71,74,G-5051-818-6141-D/0053/2016,"PAVIMENTACION DE LA CALLE ARALIA ( TRAMO: BLVD. HIDALGO - PAQUIME + 25 METROS), EN LEON DE LOS ALDAMA",1899160.18,30,569748.05,Jun  9 2016 12:00AM,Jun 27 2016 12:00AM,Sep 20 2016 12:00AM,1,1,1,,EJECUCION,554,,,5,Jun  9 2016 12:00AM,1,,0
72,75,G-5051-818-6141-D/0054/2016,"PAVIMENTACION DE LA CALLE TIBET ( TRAMO: CALLE BARODA - DE LOS BALUARTES ), EN LEON DE LOS ALDAMA",2256500.07,30,676950.02,Jun  9 2016 12:00AM,Jun 27 2016 12:00AM,Sep 20 2016 12:00AM,1,1,1,,EJECUCION,531,,,5,Jun  9 2016 12:00AM,1,,0
73,76,A-2510-325-6141-C/0055/2016,"CONSTRUCCION Y REHABILITACION DE ELEMENTOS EN VIA PUBLICA, LEON GTO",598270.43,30,179481.13,Jun 10 2016 12:00AM,Jun 27 2016 12:00AM,Aug 20 2016 12:00AM,1,1,1,,EJECUCION,493,,,1,Jun 10 2016 12:00AM,1,,0
74,77,E-2310-702-6141-G/0056/2016,CONSTRUCCION Y REHABILIATACION DE ELEMENTOS EN VIA PUBLICA EN BLVD. AEROPUERTO LEON GTO.,1377112.3,30,413133.69,Jun 10 2016 12:00AM,Jun 27 2016 12:00AM,Aug 20 2016 12:00AM,1,1,1,,EJECUCION,531,,,12,Jun 10 2016 12:00AM,1,,0
75,78,G-5051-818-6141-D/0057/2016,PAVIMENTACION DE LA CALLE BALCON DE LAS ABEJAS ( TRAMO: DE CALLE BALCON DE LAS MARIPOSAS A TOPAR ORIENTE) CENTRO FAMILIAR LA SOLEDAD,1515921.62,30,454776.49,Jun 15 2016 12:00AM,Jul  4 2016 12:00AM,Sep 16 2016 12:00AM,1,1,1,,EJECUCION,206,,,5,Jun 15 2016 12:00AM,1,,0
76,79,G-5051-818-6141-D/0058/2016,PAVIMENTACION DE LA CALLE PERSEFONE ( TRAMO CALLE ALTAR DE MARIA REINA A EROS) LA ERMITA,3660628.87,30,1098188.66,Jun 15 2016 12:00AM,Jul  4 2016 12:00AM,Nov 19 2016 12:00AM,1,1,1,,EJECUCION,554,,,5,Jun 15 2016 12:00AM,1,,0
77,80,G-5051-818-6141-D/0059/2016,PAVIMENTACION EN LA CALLE BALCON DE LOS CHARRANES ( TRAMO: BALCON DE LAS MARIPOSAS A CAMINO VECINAL) CENTRO FAMILIAR LA SOLEDAD,1981916.31,30,594574.89,Jun 15 2016 12:00AM,Jul  4 2016 12:00AM,Oct  1 2016 12:00AM,1,1,1,,EJECUCION,443,,,5,Jun 15 2016 12:00AM,1,,0
78,81,C-1816-604-6111-E/0060/2016,"SUMINISTRO Y COLOCACION DE 495 CALENTADORES SOLARES EN LAS COLONIAS PILETAS (I, II, III Y IV) Y SAN JUAN BOSCO",3277000,50,1638500,Jun 15 2016 12:00AM,Jul  4 2016 12:00AM,Oct 22 2016 12:00AM,1,1,1,,EJECUCION,232,,,10,Jun 15 2016 12:00AM,1,,0
79,83,A-2510-315-6141-H/0062/2016,"PROYECTO EJECUTIVO DEL BLVD. PERDIGON TRAMO: BLVD. HILARIO MEDINA A CRUCE CON ARROYO EL EJIDO LEON, GTO.",1463306.91,30,438992.07,Jun 15 2016 12:00AM,Jul  4 2016 12:00AM,Oct 22 2016 12:00AM,1,1,1,,EJECUCION,294,,,1,Jun 15 2016 12:00AM,1,,0
80,84,A-2510-315-6221-E/0063/2016,"ESTUDIO DE MECANICA DE SUELOS EN DIFERENTES ESCUELAS DE LA CIUDAD DE LEON, GTO.",542579.41,0,0,Jun 15 2016 12:00AM,Jul  4 2016 12:00AM,Aug 27 2016 12:00AM,1,1,1,,EJECUCION,271,,,1,Jun 15 2016 12:00AM,1,,0
81,85,G-5051-818-6141-D/0064/2016,PAVIMENTACION DE LA CALLE 16 DE JULIO ( TRAMO: FRAY SABATINO A AV. OLIMPICA ) EN LEON DE LOS ALDAMA,3933012.12,30,1179903.64,Jun 16 2016 12:00AM,Jul  4 2016 12:00AM,Dec  6 2016 12:00AM,1,1,1,,EJECUCION,553,,,5,Jun 16 2016 12:00AM,1,,0
82,86,G-5051-818-6141-D/0065/2016,PAVIMENTACION DE LA CALLE MARTINICA (TRAMO: BADAJOZ A PRIVADA BURGOS) LEON DE LOS ALDAMA,3817209.98,30,1145162.99,Jun 16 2016 12:00AM,Jul  4 2016 12:00AM,Nov  8 2016 12:00AM,1,1,1,,EJECUCION,96,,,5,Jun 16 2016 12:00AM,1,,0
83,87,G-5051-818-6141-D/0066/2016,PAVIMENTACION DE LA CALLE CAMPO ALEGRE (TRAMO CALLE DEL SOLAR A CALLE RIO DE LOS CASTILLOS) LEON DE LOS ALDAMA,2105009.07,30,631502.71,Jun 16 2016 12:00AM,Jul  4 2016 12:00AM,Oct  4 2016 12:00AM,1,1,1,,EJECUCION,601,,,5,Jun 16 2016 12:00AM,1,,0
84,88,G-5051-818-6141-D/0067/2016,PAVIMENTACION CALLE EGIPTO (TRAMO: CALLE SIRIA - AV. SION) LEON DE LOS ALDAMA,1765589.37,30,529676.82,Jun 20 2016 12:00AM,Jul  4 2016 12:00AM,Sep 24 2016 12:00AM,1,1,1,,EJECUCION,16,,,5,Jun 20 2016 12:00AM,1,,0
85,89,G-5051-818-6141-D/0068/2016,PAVIMENTACION DE LA CALLE AGRA (TRAMO: BANGLADESH A TOPAR CON ARROYO ) LEON DE LOS ALDAMA,1642692.56,30,492807.77,Jun 20 2016 12:00AM,Jul  4 2016 12:00AM,Sep 16 2016 12:00AM,1,1,1,,EJECUCION,206,,,5,Jun 20 2016 12:00AM,1,,0
86,90,G-5051-818-6141-D/0069/2016,PAVIMENTACION DE LA CALLE  VALLE CUREÑO ( TRAMO: VALLE ARIZPE - MADRE TIERRA ) LEON DE LOS ALDAMA,2172305.4,30,651691.62,Jun 20 2016 12:00AM,Jul  4 2016 12:00AM,Sep 30 2016 12:00AM,1,1,1,,EJECUCION,16,,,5,Jun 20 2016 12:00AM,1,,0
87,91,A-2510-315-6141-H/0071/2016-1,PROYECTO EJECUTIVO DE LA CALLE: BANGLADESH TRAMO: GANGES A PARQUE LINEAL SARDENETA COL. CAÑON DE LA INDIA Y ADQUIERIENTES DE IBARRILLA,132922.71,30,39876.81,Jun 21 2016 12:00AM,Jul  4 2016 12:00AM,Nov 19 2016 12:00AM,1,1,1,,EJECUCION,548,,,1,Jun 21 2016 12:00AM,1,,0
88,92,A-2510-315-6141-H/0071/2016-2,PROYECTO EJECUTIVO DE LA CALLE: BANGLADESH TRAMO: PROCESION A TIBET COL. CAÑON DE LA INDIA Y LOMAS DE GUADALUPE,620294.49,30,186088.35,Jun 21 2016 12:00AM,Jul  4 2016 12:00AM,Nov 19 2016 12:00AM,1,1,1,,EJECUCION,548,,,1,Jun 21 2016 12:00AM,1,,0
89,82,A-2610-316-6221-E/0061/2016,CONSTRUCCION DE 224 GAVETAS DE ADULTO EN EL PANTEON MUNICIPAL NORTE,831753.66,30,249526.1,Jun 15 2016 12:00AM,Jul  4 2016 12:00AM,Oct 22 2016 12:00AM,1,1,1,,EJECUCION,13,,,1,Jun 15 2016 12:00AM,1,,0
90,93,A-2410-321-6141-H/0072/2016,PROYECTO EJECUTIVO DE AJUSTRES OPERATIVOS AL CORREDOR TRONCAL MIGUEL HIDALGO SIT OPTIBUS TRAMO: MALECON DEL RIO DE LOS GOMEZ A BLVD CAMPESTRE,780762.86,30,234228.86,Jun 21 2016 12:00AM,Jul  4 2016 12:00AM,Sep  3 2016 12:00AM,1,1,1,,EJECUCION,572,,,1,Jun 21 2016 12:00AM,1,,0
91,95,H-5011-926-6221-E/0074/2016,"PARQUE DE LA SALUD FRACCIONAMIENTO SANTO DOMINGO, EN CALLE RIO MAYO ESQUINA CON FRAY MARTIN DE VALENCIA",2357164.21,30,707149.26,Jul  4 2016 12:00AM,Jul 18 2016 12:00AM,Oct 21 2016 12:00AM,1,1,1,,EJECUCION,226,,,3,Jul  4 2016 12:00AM,1,,0
92,98,A-2510-312-6271-E/0077/2016,REUBICACION DE COMERCIANTES DE FORMA PROVISIONAL  AL PREDIO ACONDICIONADO PARA MERCADO LA ESPERANZA,321470.56,30,96441.17,Jul  4 2016 12:00AM,Jul 18 2016 12:00AM,Aug 13 2016 12:00AM,1,1,1,,EJECUCION,26,,,1,Jul  4 2016 12:00AM,1,,0
93,94,G-5051-818-6141-D/0073/2016,PAVIMENTACION DE LA CALLE HADES ( TRAMO: SLALMINA A EROS ) LA ERMITA,3320859.69,30,996257.91,Jul  4 2016 12:00AM,Jul 18 2016 12:00AM,Nov  4 2016 12:00AM,1,1,1,,EJECUCION,19,,,5,Jul  4 2016 12:00AM,1,,0
94,96,H-5011-925-6221-E/0075/2016,PARQUE DE LA SALUD FRACCIONAMIENTO SAN SEBASTIAN CALLE CANARIO ESQUINA CALLE FLAMENCO,1738342.01,30,521502.6,Jul  4 2016 12:00AM,Jul 18 2016 12:00AM,Oct 21 2016 12:00AM,1,1,1,,EJECUCION,366,NULL,NULL,3,Jul  4 2016 12:00AM,1,,0
95,100,E-2310-702-6141-C/0079/2016,MANTENIMIENTO Y MEJORAMIENTO DEL CAMELLON EN BLVD. AEROPUERTO LEON.GTO,3356200.26,50,1678100.13,Jul  6 2016 12:00AM,Jul 11 2016 12:00AM,Aug 26 2016 12:00AM,1,1,1,,EJECUCION,31,,,12,Jul  6 2016 12:00AM,1,,0
96,99,A-2510-315-6141-H/0078/2016,PROYECTO AVENIDA RIO DE LOS CASTILLOS TRAMO: CUENCA FLORIDA A AVENIDA SARDANETA COL. LOS CASTILLOS; PROYECTO CALLE: ARALIA TRAMO GARRA DE AGUILA  A SILVICULTORES COL. SAN ISIDRO LABRADOR,398740.64,30,119622.19,Jul  4 2016 12:00AM,Jul 18 2016 12:00AM,Nov  6 2016 12:00AM,1,1,1,,EJECUCION,621,,,1,Jul  4 2016 12:00AM,1,,0
97,97,A-2510-325-6191-C/0076/2016,ELIMINACION DE GRAFITIS Y APLICAICON DE PINTURA EN BLVD. AEROPUERTO,874395.7,30,262318.71,Jul  4 2016 12:00AM,Jul 18 2016 12:00AM,Aug 27 2016 12:00AM,1,1,1,,EJECUCION,269,,,1,Jul  4 2016 12:00AM,1,,0
98,101,A-2510-315-6141-D/0080/2016,"VERIFICACION DE CONTROL DE CALIDAD CORRESPONDIENTE PARA EL LABORATORIO VERIFICADOR A LEON, GTO.",523772.75,0,0,Jul 12 2016 12:00AM,Jul 25 2016 12:00AM,Dec 24 2016 12:00AM,1,1,1,,EJECUCION,271,,,1,Jul 12 2016 12:00AM,1,,0
99,102,A-2510-315-6141-D/0081/2016,"VERIFICACION DE CONTROL DE CALIDAD CORRESPONDIENTE PARA EL LABORATORIO VERIFICADOR B LEON, GTO.",523772.75,0,0,Jul 12 2016 12:00AM,Jul 18 2016 12:00AM,Dec 24 2016 12:00AM,1,1,1,,EJECUCION,415,,,1,Jul 12 2016 12:00AM,1,,0
100,103,G-5051-818-6141-D/0082/2016,PAVIMENTACION DE LA CALLE MANUEL  CRESENCIO REJON (TRAMO: JOSE A GODOY A JOSE M DE LA TORRE ) LEON DE LOS ALDAMA,1464147.58,30,439244.27,Jul 13 2016 12:00AM,Jul 25 2016 12:00AM,Sep 30 2016 12:00AM,1,1,1,,EJECUCION,475,,,5,Jul 13 2016 12:00AM,1,,0
101,104,H-2410-927-6141-D/0083/2016,CICLOVIA JUAREZ NORTE - SUR PRIMERA ETAPA TRAMO BULEVAR JUAN JOSE TORRES LANDA - BULEVAR TIMOTEO LOZANO,5691796.38,30,1707538.91,Jul 13 2016 12:00AM,Jul 25 2016 12:00AM,Dec 30 2016 12:00AM,1,1,1,,EJECUCION,438,,,3,Jul 13 2016 12:00AM,1,,0
102,105,H-2410-928-6141-D/0084/2016,CONSTRUCCION DE CICLOVIA BLVD. VICENTE VALTIERRA (PRIMERA ETAPA),7491288.21,30,2247386.46,Jul 13 2016 12:00AM,Jul 25 2016 12:00AM,Dec 30 2016 12:00AM,1,1,1,,EJECUCION,553,,,3,Jul 13 2016 12:00AM,1,,0
103,110,C-1816-604-6111-E/0088/2016,"SUMINISTRO Y COLOCACION DE 725 CALENTADORES SOLARES ZONA URBANA EN LAS COLONIAS: AMPLIACION SAN FRANCISCO, LAS PRESITAS, PRESITAS DEL CONSUELO, VALLE DE LA LUZ, 10 DE MAYO, HACIENDA DE SAN JOSE, LIBERTAD, LAS TORRES, REFUGIO DE SAN JOSE, LA GLORIA, POPULAR GUADALAJARA, POPULAR POLANCO, VALLE DE SAN JOSE, AMPLIACION LEON I, AMPLIACION MEDINA, CUMBRES DE MEDINA, EL PEÑON, HUERTAS DE MEDINA, LA SELVA, LOMAS DE PRESITAS, LOMAS DE MEDINA, MEDINA, MESITAS DEL CONSUELO, SAN FELIPE DE JESUS, SAN PABLO, VALLADITO Y LEON I",4190000.54,50,2095000.27,Jul 19 2016 12:00AM,Aug  1 2016 12:00AM,Oct 29 2016 12:00AM,1,1,1,,EJECUCION,365,,,10,Jul 19 2016 12:00AM,1,,0
104,62,A-2510-315-6141-H/0042/2016,PROYECTO EJECUTIVO DE LAS CALLES: DAVID GALVAN BERMUDEZ TRAMO: DE LA LUZ - JULIO ALVAREZ MENDOZA COL. SAN FRNACISCO; CALLE SAN JOSE DEL POTRERO TRAMO: BLVD. GUANAJUATO - J. ALONSO DE TORRES COL. EL CARMEN.,348309.79,30,104492.94,Jun  1 2016 12:00AM,Jun 20 2016 12:00AM,Oct  8 2016 12:00AM,1,1,1,,EJECUCION,613,,,1,Jun  1 2016 12:00AM,1,,0
105,108,A-2510-315-6141-H/0086/2016,"ACTUALIZACION DEL PROYECTO EJECUTIVO DEL BLVD. ARISTOTELES TRAMO: DE BLVD. SAN JUAN BOSCO A BLVD. BALCONES DE LA JOYA EN LA CIUDAD DE LEON, GTO",565812.43,30,169743.73,Jul 19 2016 12:00AM,Aug  1 2016 12:00AM,Nov  5 2016 12:00AM,1,1,1,,EJECUCION,94,,,1,Jul 19 2016 12:00AM,1,,0
106,109,E-2310-702-6141-C/0087/2016,MEJORAMIENTO DEL ALUMBRADO PUBLICO Y SUSTITUCION DE LUMINARIAS EN BLVD. AEROPUERTO,3576769.11,30,1073030.73,Jul 19 2016 12:00AM,Aug  1 2016 12:00AM,Sep  6 2016 12:00AM,1,1,1,,EJECUCION,20,,,12,Jul 19 2016 12:00AM,1,,0
107,113,A-2610-316-6221-E/0091/2016,"CONSTRUCCION DE LAS BARDAS DEL AREA DE DEPOSITO, CONFINAMIENTO DE ESCOMBRO Y BASURA PANTEON NORTE",253274.33,30,75982.3,Jul 22 2016 12:00AM,Aug  8 2016 12:00AM,Sep 24 2016 12:00AM,1,1,1,,EJECUCION,612,,,1,Jul 22 2016 12:00AM,1,,0
108,111,C-2210-606-6121-E/0089/2016,"REHABILITACION DE SANITARIOS, EN LA PRIMARIA LAZARO CARDENAS CCT 11DPR1036Y",304568.63,30,91370.59,Jul 21 2016 12:00AM,Aug  8 2016 12:00AM,Oct  1 2016 12:00AM,1,1,1,,EJECUCION,8,,,10,Jul 21 2016 12:00AM,1,,0
109,106,C-2210-606-6121-E/0085/2016-1,REHABILITACION DE SANITARIOS EN LA SECUNDARIA EHECATL CCT 11DES0092C,431498.05,30,129449.42,Jul 18 2016 12:00AM,Aug  1 2016 12:00AM,Sep 24 2016 12:00AM,1,1,1,,EJECUCION,124,,,10,Jul 18 2016 12:00AM,1,,0
110,107,C-2210-606-6121-E/0085/2016-2,REHABILITACION DE SANITARIOS EN LA PRIMARIA HEROES DE INDEPENDENCIA CCT11DPR3905J,266953.67,30,80086.1,Jul 18 2016 12:00AM,Aug  1 2016 12:00AM,Sep 24 2016 12:00AM,1,1,1,,EJECUCION,124,,,10,Jul 18 2016 12:00AM,1,,0
111,118,C-2210-606-6121-E/0096/2016-1,REHABILITACION DE SANITARIOS EN LA TELESECUNDARIA NUM. 1107 CCT 11ETV1107Z,81177.67,30,24353.3,Jul 26 2016 12:00AM,Aug  8 2016 12:00AM,Oct  1 2016 12:00AM,1,1,1,,EJECUCION,558,,,10,Jul 26 2016 12:00AM,1,,0
112,119,C-2210-606-6121-E/0096/2016-2,REHABILITACION DE SANITARIOS EN LA PRIMARIA IGNACIO ZARAGOZA CCT 11DPR1553J,313522.58,30,94056.77,Jul 26 2016 12:00AM,Aug  8 2016 12:00AM,Oct  1 2016 12:00AM,1,1,1,,EJECUCION,558,,,10,Jul 26 2016 12:00AM,1,,0
113,115,A-2410-310-6141-H/0093/2016,PROYECTO EJECUTIVO DE RENOVACION DE PARADEROS 1RA. ETAPA SIT OPTIBUS DE BLVD. FRANCISCO VILLA A AV. MIGUEL ALEMAN,771546.38,30,231463.91,Jul 22 2016 12:00AM,Aug  8 2016 12:00AM,Oct 22 2016 12:00AM,1,1,1,,EJECUCION,320,,,1,Jul 22 2016 12:00AM,1,,0
114,117,C-2210-606-6121-E/0095/2016,REHABILITACION DE SANITARIOS EN LA SECUNDARIA TECNICA NUM 33 CCT 11DST0045K; REHABILITACION DE SANITARIOS EN JARDIN DE NIÑOS CARMEN NORMA MONROY CCT 11DJN0945Z,653727.62,30,196118.29,Jul 22 2016 12:00AM,Aug  8 2016 12:00AM,Oct  1 2016 12:00AM,1,1,1,,EJECUCION,607,,,10,Jul 22 2016 12:00AM,1,,0
115,120,G-5051-818-6141-D/0097/2016,PAVIMENTACION DE LA CALLE VERONA (TRAMO: DE CALLE FLUMINENSES A BOTAFOGO) LEON DE LOS ALDAMA,635764.69,30,190729.41,Jul 26 2016 12:00AM,Aug  1 2016 12:00AM,Oct 22 2016 12:00AM,1,1,1,,EJECUCION,496,,,11,Jul 26 2016 12:00AM,1,,0
116,121,G-5051-818-6141-D/0098/2016,PAVIMENTACION DE LA CALLE MADRE CELIA (TRAMO: CALLE MADRE SIERRA-TOPAR CON BALDIO) LEON DE LOS ALDAMA,797989.07,30,239396.72,Jul 26 2016 12:00AM,Aug  8 2016 12:00AM,Oct 29 2016 12:00AM,1,1,1,,EJECUCION,622,,,11,Jul 26 2016 12:00AM,1,,0
117,122,G-5051-818-6141-D/0099/2016,PAVIMENTACION DE LA CALLE OCTAVIO MUÑOZ LEDO TRAMO: DEL BLVD. TELLEZ CRUCES A ANTONIO HERNANDEZ LEON DE LOS ALDAMA,708398.82,30,212519.65,Jul 26 2016 12:00AM,Aug  1 2016 12:00AM,Oct 15 2016 12:00AM,1,1,1,,EJECUCION,623,,,11,Jul 26 2016 12:00AM,1,,0
118,123,G-5051-818-6141-D/0100/2016,PAVIMENTACION DE LA CALLE BENGALIES DE CINCINNATI TRAMO: CARGADORES DE SAN DIEGO A VAQUEROS DE DALLAS LEON DE LOS ALDAMA,1127409.2,30,338222.76,Jun 27 2016 12:00AM,Aug  1 2016 12:00AM,Oct 22 2016 12:00AM,1,1,1,,EJECUCION,365,,,11,Jun 27 2016 12:00AM,1,,0
119,125,G-5051-818-6141-D/0102/2016,PAVIMENTACION DE LA CALLE RACING TRAMO: CALLE BOTAFOGO A REAL SOCIEDAD LEON DE LOS ALDAMA,532370.16,30,159711.05,Jul 27 2016 12:00AM,Aug  1 2016 12:00AM,Oct 22 2016 12:00AM,1,1,1,,EJECUCION,607,,,11,Jul 27 2016 12:00AM,1,,0
120,114,A-2510-315-6141-H/0092/2016,"REALIZACION PAQUETE #2 DE MANIFIESTOS DE IMPACTO AMBIENTAL PARA PLAZAS, CALLES, CAMINOS, CICLOVIAS EN DIFERENTES PARTES DE LA CIUDAD DE LEON, GTO.",1099789.81,30,329936.94,Jul 22 2016 12:00AM,Aug  8 2016 12:00AM,Dec 24 2016 12:00AM,1,1,1,,EJECUCION,624,,,1,Jul 22 2016 12:00AM,1,,0
121,126,H-5051-929-6141-D/0103/2016,"PAVIMENTACION DE LA CALLE BALCON DE LAS LUCIERNAGAS (PRIMERA ETAPA), TRAMO: BALCON DE LAS GOLONDRINAS-BALCON DE LOS CHARRANES, COL. BALCONES DE LAS JOYAS CENTRO FAMILIAR LA SOLEDAD",6363270.56,30,1908981.17,Jul 29 2016 12:00AM,Aug  8 2016 12:00AM,Dec 17 2016 12:00AM,1,1,1,,EJECUCION,566,NULL,NULL,3,Jul 29 2016 12:00AM,1,,0
122,112,A-2510-315-6221-E/0090/2016,"ESTUDIO DE MECANICA DE SUELOS EN DIFERENTES MINI DEPORTIVAS DE LA CIUDAD DE LEÓN, GTO.",71988.93,0,0,Jul 26 2016 12:00AM,Aug  1 2016 12:00AM,Oct  8 2016 12:00AM,1,1,1,,EJECUCION,284,,,1,Jul 26 2016 12:00AM,1,,0
123,116,H-D/BANOBRAS-FONADIN/0094/2016,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEON (SIT OPTIBUS) 3A Y 4A ETAPA. CORREDOR TRONCAL VILLA-ESCOBEDO-ALDAMA 3A ETAPA (11VA. ETAPA VIALIDAD CALLE HERNANDEZ ALVAREZ; TRAMO: DE CALZADA A BLVD. MARIANO ESCOBEDO),22825153.7,30,6847546.11,Jul 22 2016 12:00AM,Aug  1 2016 12:00AM,Jan 31 2017 12:00AM,1,1,1,,EJECUCION,482,,462,3,Jul 22 2016 12:00AM,1,,0
124,127,G-5051-818-6141-D/0104/2016,PAVIMENTACION DE LA CALLE PIÑONCILLO TRAMO: DULCINEA DEL TOBOSO A BLVD. PASEO DE LA PRESA LEON DE LOS ALDAMA,565069.63,30,169520.89,Aug  4 2016 12:00AM,Aug 15 2016 12:00AM,Oct 22 2016 12:00AM,1,1,1,,EJECUCION,625,,,11,Aug  4 2016 12:00AM,1,,0
125,128,G-5051-818-6141-D/0105/2016,PAVIMENTACION DE LA CALLE SAN JOSE DEL AMAZONAS TRAMO: SAN JOSE DE AMAZONAS A SAN JOSE DE OCA LEON DE LOS ALDAMA,1112424.76,30,333727.43,Aug  4 2016 12:00AM,Aug 15 2016 12:00AM,Nov  5 2016 12:00AM,1,1,1,,EJECUCION,310,,,11,Aug  4 2016 12:00AM,1,,0
126,131,G-5051-818-6141-D/0107/2016,PAVIMENTACION DE LA CALLE CERRO PLANO TRAMO: CERRO DE LOS  MILAGROS CALLE CERRO DEL CUBO LEON DE LOS ALDAMA,490315.71,30,147094.71,Aug  4 2016 12:00AM,Aug 15 2016 12:00AM,Nov  5 2016 12:00AM,1,1,1,,EJECUCION,447,,,11,Aug  4 2016 12:00AM,1,,0
127,132,G-5051-818-6141-D/0108/2016,PAVIMENTACION DE LA CALLE BALCON DE LOS COLIBRIES TRAMO: ARROYO LAS LANGOSTAS-BALCON DE LA MONARCA CENTRO FAMILIAR LA SOLEDAD,1200394.9,30,360118.47,Aug  4 2016 12:00AM,Aug 15 2016 12:00AM,Nov  5 2016 12:00AM,1,1,1,,EJECUCION,24,,,11,Aug  4 2016 12:00AM,1,,0
128,135,G-5051-818-6141-D/0111/2016,PAVIMENTACION DE LA CALLE MADRE EMELIA TRAMO: MADRE TIERRA-MADRE FABIOLA LEON DE LOS ALDAMA,1403128.72,30,420938.62,Aug  5 2016 12:00AM,Aug 15 2016 12:00AM,Oct 21 2016 12:00AM,1,1,1,,EJECUCION,371,,,11,Aug  5 2016 12:00AM,1,,0
129,139,G-5051-818-6141-D/0113/2016,PAVIMENTACION DE LA CALLE VALLE CEYLAN TRAMO: CALLE MADRE TIERRA-VALLE ARIZPE LEON DE LOS ALDAMA,2500623.04,30,750186.91,Aug  5 2016 12:00AM,Aug 15 2016 12:00AM,Oct 29 2016 12:00AM,1,1,1,,EJECUCION,351,,,11,Aug  5 2016 12:00AM,1,,0
130,140,A-2510-315-6141-H/0114/2016,PROYECTO EJECUTIVO DEL PUENTE PEATONAL SOBRE BULEVAR AEROPUERTO EN EL CRUCE DE BULEVAR AEROPUERTO CON BULEVAR ATOTONILCO,757660.75,30,227298.23,Aug  5 2016 12:00AM,Aug  8 2016 12:00AM,Sep 15 2016 12:00AM,1,1,1,,EJECUCION,602,,,1,Aug  5 2016 12:00AM,1,,0
131,145,G-5051-818-6141-D/0118/2016,PAVIMENTACION DE LA CALLE SANTALLANA TRAMO: AVENIDA MARCEL A SOLARES LEON DE LOS ALDAMA,4063277.7,30,1218983.31,Aug 10 2016 12:00AM,Aug 15 2016 12:00AM,Dec  2 2016 12:00AM,1,1,1,,EJECUCION,346,,,11,Aug 10 2016 12:00AM,1,,0
132,124,A-2510-315-6141-H/00101/2016,"ELABORACION DE ESTUDIOS AMBIENTALES PARA PROYECTOS EJECUTIVOS DE CALLES FIDOC, PLAZAS, PARQUES Y CICLOVIAS PAQUETE 03, LEON GTO",886570.32,30,265971.1,Jul 27 2016 12:00AM,Aug  8 2016 12:00AM,Apr  8 2017 12:00AM,1,1,1,,EJECUCION,626,,,1,Jul 27 2016 12:00AM,1,,0
133,133,G-5051-818-6141-D/0109/2016,PAVIMENTACION DE LA CALLE REAL DEL ORO TRAMO: DE REAL DEL CASTILLO A TOPAR LEON DE LOS ALDAMA,1102194.21,30,330658.26,Aug  4 2016 12:00AM,Aug 15 2016 12:00AM,Nov  5 2016 12:00AM,1,1,1,,EJECUCION,627,,,11,Aug  4 2016 12:00AM,1,,0
134,134,A-2510-315-6141-H/0110/2016,PROYECTO CALLE DE LOS ATES TRAMO: VALLE DEL EJIDO-SALTILLO COL. VALLE DE SAN BERNARDO,643210.12,30,192963.04,Aug  4 2016 12:00AM,Aug 15 2016 12:00AM,Feb 13 2017 12:00AM,1,1,1,,EJECUCION,163,,,1,Aug  4 2016 12:00AM,1,,0
135,142,G-5051-818-6141-D/0116/2016,PAVIMENTACION  DE LA CALLE CAMPO ALARGADO TRAMO: CAMPO ESCONDIDO A CAMPO ALEGRE LEON DE LOS ALDAMA,654869.83,30,196460.95,Aug  9 2016 12:00AM,Aug 15 2016 12:00AM,Oct 29 2016 12:00AM,1,1,1,,EJECUCION,628,,,11,Aug  9 2016 12:00AM,1,,0
